rank,hanzi,pinyin,mismatch_parsed,invalid_parsed,has_subdefs,raw_html
6410,鞨,hé,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>鞨</x-hw><x-pr> hé</x-pr>
<dt>见“<a href=""x-dictionary:r:000A095:com.apple.dictionary.zh_CN.SDCC#xpointer(//*[@id='000A096'])"" title=""靺"" type=""see"">靺（mò）鞨</a>”<x-f>。</x-f>
"
6430,蜴,yì,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>蜴</x-hw><x-pr> yì</x-pr>
<dt>见“<a href=""entry//蜥"" type=""see"">蜥（xī）蜴</a>”<x-f>。</x-f>
"
6436,膪,chuài,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>膪</x-hw><x-pr> chuài</x-pr>
<dt>见“<a href=""entry://囊膪"" type=""see"">囊（nāng）膪</a>”<x-f>。</x-f>
"
6468,疭,zòng,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>疭</x-hw><x-pr> zòng</x-pr>（瘲）
<dt>见“<a href=""x-dictionary:r:0001E7B:com.apple.dictionary.zh_CN.SDCC#xpointer(//*[@id='0001E7C'])"" title=""瘛"" type=""see"">瘛（chì）疭</a>”<x-f>。</x-f>
"
6492,蔹,liǎn,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>蔹</x-hw><x-pr> liǎn</x-pr>（蘞）
<dt>见“<a href=""entry://白蔹"" type=""see"">白蔹</a>”<x-f>。</x-f>
"
6495,鲡,lí,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>鲡</x-hw><x-pr> lí</x-pr>（鱺）
<dt>见“<a href=""entry://鳗鲡"" type=""see"">鳗（mán）鲡</a>”<x-f>。</x-f>
"
6500,槔,gāo,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>槔</x-hw><x-pr> gāo</x-pr>
<dt>见“<a href=""entry://桔槔"" type=""see"">桔（jié）槔</a>”<x-f>。</x-f><br><t-note><x-lb>用法说明</x-lb>右下是“夲（tāo）”，不是“本”<x-f>。</x-f></t-note>
"
6504,屃,xì,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>屃</x-hw><x-pr> xì</x-pr>（屓）
<dt>见“<a href=""x-dictionary:r:0000B5A:com.apple.dictionary.zh_CN.SDCC#xpointer(//*[@id='0000B5C'])"" title=""赑"" type=""see"">赑（bì）屃</a>”<x-f>。</x-f>
"
6507,湲,yuán,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>湲</x-hw><x-pr> yuán</x-pr>
<dt>见“<a href=""entry://潺湲"" type=""see"">潺（chán）湲</a>”<x-f>。</x-f>
"
6512,垯,da,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>垯</x-hw><x-pr> da</x-pr>（墶）
<dt>见“<a href=""entry://圪垯"" type=""see"">圪（gē）垯</a>”<x-f>。</x-f>
"
6525,碹,xuàn,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>碹</x-hw><x-pr> xuàn</x-pr>
<dt>同 “券（xuàn）”<x-f>。</x-f>现在一般写作“券”<x-f>。</x-f></dt>
"
6537,蓠,lí,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>蓠</x-hw><x-pr> lí</x-pr>（蘺）
<dt>见“<a href=""entry://江蓠"" type=""see"">江蓠</a>”<x-f>。</x-f>
"
6542,蠃,luǒ,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>蠃</x-hw><x-pr> luǒ</x-pr>
<dt>见“<a href=""x-dictionary:r:000559A:com.apple.dictionary.zh_CN.SDCC#xpointer(//*[@id='000559B'])"" title=""蜾"" type=""see"">蜾（guǒ）蠃</a>”<x-f>。</x-f>
"
6546,觫,sù,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>觫</x-hw><x-pr> sù</x-pr>
<dt>见“<a href=""x-dictionary:r:0005E2D:com.apple.dictionary.zh_CN.SDCC#xpointer(//*[@id='0005E2E'])"" title=""觳"" type=""see"">觳（hú）觫</a>”<x-f>。</x-f>
"
6551,澼,pì,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>澼</x-hw><x-pr> pì</x-pr>
<dt>见“<a href=""x-dictionary:r:000AE9F:com.apple.dictionary.zh_CN.SDCC#xpointer(//*[@id='000AEA0'])"" title=""洴"" type=""see"">洴（píng）澼</a>”<x-f>。</x-f>
"
6577,牁,kē,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>牁</x-hw><x-pr> kē</x-pr>
<dt>见“<a href=""entry://牂牁"" type=""see"">牂（zāng）牁</a>”<x-f>。</x-f>
"
6612,珧,yáo,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>珧</x-hw><x-pr> yáo</x-pr>
<dt><x-sn>①</x-sn>见“<a href=""entry://江珧"" type=""see"">江珧</a>”<x-f>。</x-f>
<dt><x-sn>②</x-sn><sbl2>○</sbl2><x-gram>名</x-gram>蚌、蛤的甲壳，古代用作刀、弓等器物上的装饰<x-f>。</x-f></dt>
"
6630,狲,sūn,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>狲</x-hw><x-pr> sūn</x-pr>（猻）
<dt>见“<a href=""x-dictionary:r:0005DFF:com.apple.dictionary.zh_CN.SDCC#xpointer(//*[@id='0005E00'])"" title=""猢"" type=""see"">猢（hú）狲</a>”<x-f>。</x-f>
"
6634,蜞,qí,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>蜞</x-hw><x-pr> qí</x-pr>
<dt>见“<a href=""x-dictionary:r:000AB1F:com.apple.dictionary.zh_CN.SDCC#xpointer(//*[@id='000AB20'])"" title=""蟛"" type=""see"">蟛（péng）蜞</a>”<x-f>。</x-f>
"
6641,陧,niè,False,True,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>陧</x-hw><x-pr> niè</x-pr><br>见“<a href=""x-dictionary:r:000F041:com.apple.dictionary.zh_CN.SDCC#xpointer(//*[@id='000F042'])"" title=""阢"" type=""see"">阢（wù）陧</a>”<x-f>。</x-f>
"
6652,玕,gān,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>玕</x-hw><x-pr> gān</x-pr>
<dt>见“<a href=""entry://琅玕"" type=""see"">琅（láng）玕</a>”<x-f>。</x-f>
"
6707,颃,háng,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>颃</x-hw><x-pr> háng</x-pr>（頏）
<dt>见“<a href=""entry://颉颃"" type=""see"">颉（xié）颃</a>”<x-f>。</x-f>
"
6719,鞡,la,False,True,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>鞡</x-hw><x-pr> la</x-pr><br>见“<a href=""x-dictionary:r:000F0AA:com.apple.dictionary.zh_CN.SDCC#xpointer(//*[@id='000F0AB'])"" title=""靰"" type=""see"">靰（wù）鞡</a>”<x-f>。</x-f>
"
6726,鸰,líng,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>鸰</x-hw><x-pr> líng</x-pr>（鴒）
<dt>见“<a href=""x-dictionary:r:00068E8:com.apple.dictionary.zh_CN.SDCC#xpointer(//*[@id='00068EA'])"" title=""鹡"" type=""see"">鹡（jí）鸰</a>”<x-f>。</x-f>
"
6741,臜,zā,False,True,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>臜</x-hw><x-pr> zā</x-pr>（臢）<br>见“<a href=""x-dictionary:r:000001B:com.apple.dictionary.zh_CN.SDCC#xpointer(//*[@id='000001C'])"" title=""腌"" type=""see"">腌臜（āza）</a>”<x-f>。</x-f>
"
6745,筜,dāng,False,True,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>筜</x-hw><x-pr> dāng</x-pr>（簹）<br>见“<a href=""x-dictionary:r:0011B14:com.apple.dictionary.zh_CN.SDCC#xpointer(//*[@id='0011B16'])"" title=""筼"" type=""see"">筼（yún）筜</a>”<x-f>。</x-f>
"
6769,铻,wú,False,True,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>铻</x-hw><x-pr> wú</x-pr>（鋙）
<dt>见“<a href=""x-dictionary:r:00084D0:com.apple.dictionary.zh_CN.SDCC#xpointer(//*[@id='00084D2'])"" title=""锟"" type=""see"">锟（kūn）铻</a>”<x-f>。</x-f><br><x-ref>另见</x-ref><a href=""entry://铻"" type=""seealso"">yǔ</a><x-f>。</x-f></dt><hr><dt class='title'><x-hw>铻</x-hw><x-pr> yǔ</x-pr>（鋙）<br>见“𬬺铻”<x-f>。</x-f>现在一般写作“龃（jǔ）龉”<x-f>。</x-f></dt>
<dt><x-ref>另见</x-ref><a href=""entry://铻"" type=""seealso"">wú</a><x-f>。</x-f>
"
6793,郚,wú,False,True,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>郚</x-hw><x-pr> wú</x-pr><br>见“<a href=""x-dictionary:r:000DC1E:com.apple.dictionary.zh_CN.SDCC#xpointer(//*[@id='000DC1F'])"" title=""鄌"" type=""see"">鄌（táng）郚</a>”<x-f>。</x-f>
"
6794,昽,lóng,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>昽</x-hw><x-pr> lóng</x-pr>（曨）
<dt>见“<a href=""entry://曚眬"" type=""see"">曚（méng）昽</a>”<x-f>。</x-f>
"
6795,滪,yù,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>滪</x-hw><x-pr> yù</x-pr>（澦）
<dt>见“<a href=""x-dictionary:r:00106D0:com.apple.dictionary.zh_CN.SDCC#xpointer(//*[@id='00106D2'])"" title=""滟"" type=""see"">滟（yàn）滪堆</a>”<x-f>。</x-f>
"
