rank,hanzi,pinyin,mismatch_parsed,invalid_parsed,has_subdefs,raw_html
4631,杷,pá,False,True,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>杷</x-hw><x-pr> pá</x-pr><br>见“<a href=""x-dictionary:r:000ABEB:com.apple.dictionary.zh_CN.SDCC#xpointer(//*[@id='000ABEC'])"" title=""枇"" type=""see"">枇（pí）杷</a>”<x-f>。</x-f><br><t-note><x-lb>用法说明</x-lb>统读 pá，不读 bā<x-f>。</x-f></t-note>
"
4633,逦,lǐ,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>逦</x-hw><x-pr> lǐ</x-pr>（邐）
<dt>见“<a href=""entry://迤逦"" type=""see"">迤（yǐ）逦</a>”<x-f>。</x-f>
"
4640,腩,nǎn,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>腩</x-hw><x-pr> nǎn</x-pr>
<dt>见“<a href=""entry://牛腩"" type=""see"">牛腩</a>”<x-f>。</x-f>
"
4649,忻,xīn,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>忻</x-hw><x-pr> xīn</x-pr>
<dt><x-sn>①</x-sn>同 “<a href=""entry://欣"" type=""sameas"">欣</a>”<x-f>。</x-f>
<dt><x-sn>②</x-sn><sbl2>○</sbl2><x-gram>名</x-gram>姓<x-f>。</x-f></dt>
"
4672,亍,chù,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>亍</x-hw><x-pr> chù</x-pr>
<dt>见“<a href=""x-dictionary:r:0001E19:com.apple.dictionary.zh_CN.SDCC#xpointer(//*[@id='0001E1A'])"" title=""彳"" type=""see"">彳（chì）亍</a>”<x-f>。</x-f>
"
4677,窕,tiǎo,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>窕</x-hw><x-pr> tiǎo</x-pr>
<dt>见“<a href=""x-dictionary:r:00108DC:com.apple.dictionary.zh_CN.SDCC#xpointer(//*[@id='00108DD'])"" title=""窈"" type=""see"">窈（yǎo）窕</a>”<x-f>。</x-f>
"
4693,狳,yú,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>狳</x-hw><x-pr> yú</x-pr>
<dt>见“<a href=""x-dictionary:r:000B9E4:com.apple.dictionary.zh_CN.SDCC#xpointer(//*[@id='000B9E5'])"" title=""犰"" type=""see"">犰（qiú）狳</a>”<x-f>。</x-f>
"
4697,掇,duō,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>掇</x-hw><x-pr> duō</x-pr>
<dt>见“拾掇（duo）”<x-f>。</x-f>
"
4711,聍,níng,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>聍</x-hw><x-pr> níng</x-pr>（聹）
<dt>见“<a href=""x-dictionary:r:0003526:com.apple.dictionary.zh_CN.SDCC#xpointer(//*[@id='0003527'])"" title=""耵"" type=""see"">耵（dīng）聍</a>”<x-f>。</x-f>
"
4727,垅,lǒng,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>垅</x-hw><x-pr> lǒng</x-pr>（壠）
<dt>同 “<a href=""entry://垄"" type=""sameas"">垄</a>”<x-f>。</x-f>现在一般写作“垄”<x-f>。</x-f></dt>
"
4745,蕤,ruí,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>蕤</x-hw><x-pr> ruí</x-pr>
<dt>见“<a href=""x-dictionary:r:000EA22:com.apple.dictionary.zh_CN.SDCC#xpointer(//*[@id='000EA23'])"" title=""葳"" type=""see"">葳（wēi）蕤</a>”<x-f>。</x-f>
"
4754,蜢,měng,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>蜢</x-hw><x-pr> měng</x-pr>
<dt>见“<a href=""entry//蚱"" type=""see"">蚱（zhà）蜢</a>”<x-f>。</x-f>
"
4791,峋,xún,False,True,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>峋</x-hw><x-pr> xún</x-pr><br>见“<a href=""x-dictionary:r:0008F6A:com.apple.dictionary.zh_CN.SDCC#xpointer(//*[@id='0008F6B'])"" title=""嶙"" type=""see"">嶙（lín）峋</a>”<x-f>。</x-f>
"
4842,旎,nǐ,False,True,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>旎</x-hw><x-pr> nǐ</x-pr><br>见“<a href=""x-dictionary:r:0010D84:com.apple.dictionary.zh_CN.SDCC#xpointer(//*[@id='0010D85'])"" title=""旖"" type=""see"">旖（yǐ）旎</a>”<x-f>。</x-f>
"
4848,蹰,chú,False,True,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>蹰</x-hw><x-pr> chú</x-pr>（*躕）<br>见“<a href=""entry://踟蹰"" type=""see"">踟（chí）蹰</a>”<x-f>。</x-f>
"
4865,崟,yín,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>崟</x-hw><x-pr> yín</x-pr>
<dt>见“<a href=""x-dictionary:r:000B729:com.apple.dictionary.zh_CN.SDCC#xpointer(//*[@id='000B72B'])"" title=""嵚"" type=""see"">嵚（qīn）崟</a>”<x-f>。</x-f>
"
4868,蚧,jiè,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>蚧</x-hw><x-pr> jiè</x-pr>
<dt>见“<a href=""entry://蛤蚧"" type=""see"">蛤（gé）蚧</a>”<x-f>。</x-f>
"
4876,旯,lá,False,True,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>旯</x-hw><x-pr> lá</x-pr><br>见<a href=""x-dictionary:r:0004743:com.apple.dictionary.zh_CN.SDCC#xpointer(//*[@id='0004744'])"" title=""旮"" type=""see"">“旮（gā）旯<x-er>儿</x-er>”</a><x-f>。</x-f>
"
4881,蝣,yóu,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>蝣</x-hw><x-pr> yóu</x-pr>
<dt>见“<a href=""entry://蜉蝣"" type=""see"">蜉（fú）蝣</a>”<x-f>。</x-f>
"
4921,膑,bìn,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>膑</x-hw><x-pr> bìn</x-pr>（臏）
<dt>古同“<a href=""entry://髌"" type=""sameas"">髌</a>”
"
4929,哳,zhā,False,True,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>哳</x-hw><x-pr> zhā</x-pr><br>见“<a href=""x-dictionary:r:00120D2:com.apple.dictionary.zh_CN.SDCC#xpointer(//*[@id='00120D3'])"" title=""啁"" type=""see"">啁（zhāo）哳</a>”<x-f>。</x-f>
"
4932,崃,lái,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>崃</x-hw><x-pr> lái</x-pr>（崍）
<dt>见“<a href=""x-dictionary:r:000B95A:com.apple.dictionary.zh_CN.SDCC#xpointer(//*[@id='000B95B'])"" title=""邛"" type=""see"">邛（qióng）崃</a>”<x-f>。</x-f>
"
4944,瑁,mào,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>瑁</x-hw><x-pr> mào</x-pr>
<dt>见“<a href=""entry://玳瑁"" type=""see"">玳（dài）瑁</a>”<x-f>。</x-f><br><x-lb>用法说明</x-lb>㊀统读 mào，不读 mò 或 mài。㊁见“冒（mào）”<x-f>。</x-f>
"
4955,稞,kē,False,True,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>稞</x-hw><x-pr> kē</x-pr><br>见“<a href=""entry://青稞"" type=""see"">青稞</a>”<x-f>。</x-f>
"
4973,鹚,cí,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>鹚</x-hw><x-pr> cí</x-pr>（鷀*鶿）
<dt>见“<a href=""x-dictionary:r:0009317:com.apple.dictionary.zh_CN.SDCC#xpointer(//*[@id='0009319'])"" title=""鸬"" type=""see"">鸬（lú）鹚</a>”<x-f>。</x-f>
"
4978,檗,bò,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>檗</x-hw><x-pr> bò</x-pr>
<dt>见“<a href=""entry://黄檗"" type=""see"">黄檗</a>”<x-f>。</x-f>
"
4992,荽,suī,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>荽</x-hw><x-pr> suī</x-pr>
<dt>见“<a href=""x-dictionary:r:0010502:com.apple.dictionary.zh_CN.SDCC#xpointer(//*[@id='0010503'])"" title=""芫"" type=""see"">芫荽（yánsui）</a>”<x-f>。</x-f>
"
5019,酐,gān,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>酐</x-hw><x-pr> gān</x-pr>
<dt><x-gram>名</x-gram>见“<a href=""entry://酸酐"" type=""see"">酸酐</a>”<x-f>。</x-f>
"
5023,鍪,móu,False,True,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>鍪</x-hw><x-pr> móu</x-pr><br>见“<a href=""entry://兜鍪"" type=""see"">兜鍪</a>”<x-f>。</x-f>
"
5026,佗,tuó,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>佗</x-hw><x-pr> tuó</x-pr>
<dt>古同“驮（tuó）”<x-f>。</x-f>
"
5036,窣,sū,False,True,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>窣</x-hw><x-pr> sū</x-pr><br>见“<a href=""x-dictionary:r:000F1EA:com.apple.dictionary.zh_CN.SDCC#xpointer(//*[@id='000F1EB'])"" title=""窸"" type=""see"">窸（xī）窣</a>”<x-f>。</x-f>
"
5054,乩,jī,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>乩</x-hw><x-pr> jī</x-pr>
<dt>见“<a href=""entry://扶乩"" type=""see"">扶乩</a>”<x-f>。</x-f>
"
5055,轳,lú,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>轳</x-hw><x-pr> lú</x-pr>（轤）
<dt>见“<a href=""entry://辘轳"" type=""see"">辘轳（lùlu）</a>”<x-f>。</x-f>
"
5069,髅,lóu,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>髅</x-hw><x-pr> lóu</x-pr>（髏）
<dt>见“髑（dú）髅”<x-f>。</x-f>
"
5075,茆,máo,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>茆</x-hw><x-pr> máo</x-pr>
<dt><x-sn>①</x-sn>古同“<a href=""entry://茅"" type=""sameas"">茅</a>”<x-f>。</x-f>
<dt><x-sn>②</x-sn><sbl2>○</sbl2><x-gram>名</x-gram>姓<x-f>。</x-f></dt>
"
5086,犸,mǎ,False,True,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>犸</x-hw><x-pr> mǎ</x-pr>（獁）<br>见“<a href=""entry://猛犸"" type=""see"">猛犸</a>”<x-f>。</x-f>
"
5098,顼,xū,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>顼</x-hw><x-pr> xū</x-pr>（頊）
<dt>见“<a href=""entry://颛顼"" type=""see"">颛（zhuān）顼</a>”<x-f>。</x-f>
"
5120,蘅,héng,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>蘅</x-hw><x-pr> héng</x-pr>
<dt>见“<a href=""entry://杜蘅"" type=""see"">杜蘅</a>”<x-f>。</x-f>
"
5126,貅,xiū,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>貅</x-hw><x-pr> xiū</x-pr>
<dt>见“<a href=""entry://貔貅"" type=""see"">貔（pí）貅</a>”<x-f>。</x-f>
"
5151,孓,jué,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>孓</x-hw><x-pr> jué</x-pr>
<dt>见“<a href=""entry://孑孓"" type=""see"">孑（jié）孓</a>”<x-f>。</x-f>
"
5173,螅,xī,False,True,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>螅</x-hw><x-pr> xī</x-pr><br>见“<a href=""entry://水螅"" type=""see"">水螅</a>”<x-f>。</x-f><br><t-note><x-lb>用法说明</x-lb>统读 xī，不读 xí<x-f>。</x-f></t-note>
"
5189,萏,dàn,False,True,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>萏</x-hw><x-pr> dàn</x-pr><br>见“<a href=""x-dictionary:r:00057C5:com.apple.dictionary.zh_CN.SDCC#xpointer(//*[@id='00057C6'])"" title=""菡"" type=""see"">菡（hàn）萏</a>”<x-f>。</x-f>
"
5207,劂,jué,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>劂</x-hw><x-pr> jué</x-pr>
<dt>见“<a href=""x-dictionary:r:0006714:com.apple.dictionary.zh_CN.SDCC#xpointer(//*[@id='0006715'])"" title=""剞"" type=""see"">剞（jī）劂</a>”<x-f>。</x-f>
"
5215,魆,xū,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>魆</x-hw><x-pr> xū</x-pr>
<dt>见“<a href=""entry://黑魆魆"" type=""see"">黑魆魆</a>”<x-f>。</x-f><br><t-note><x-lb>用法说明</x-lb>右上是“戉（yuè）”，不是“戊” “戌”或“戍”<x-f>。</x-f></t-note>
"
5239,蛄,gǔ,False,True,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>蛄</x-hw><x-pr> gǔ</x-pr>
<dt>见“蝲（là）蛄”<x-f>。</x-f><br><x-ref>另见</x-ref><a href=""entry://蛄"" type=""seealso"">gū</a><x-f>。</x-f></dt><hr><dt class='title'><x-hw>蛄</x-hw><x-pr> gū</x-pr>
<dt>见“蟪（huì）蛄”<x-f>。</x-f><br><x-ref>另见</x-ref><a href=""entry://蛄"" type=""seealso"">gǔ</a><x-f>。</x-f>
"
5247,螋,sōu,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>螋</x-hw><x-pr> sōu</x-pr>
<dt>见“<a href=""x-dictionary:r:000BAFE:com.apple.dictionary.zh_CN.SDCC#xpointer(//*[@id='000BAFF'])"" title=""蠼"" type=""see"">蠼（qú）螋</a>”<x-f>。</x-f>
"
5248,椤,luó,False,True,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>椤</x-hw><x-pr> luó</x-pr>（欏）<br>见“<a href=""x-dictionary:r:000D95E:com.apple.dictionary.zh_CN.SDCC#xpointer(//*[@id='000D95F'])"" title=""桫"" type=""see"">桫（suō）椤</a>”<x-f>。</x-f>
"
5257,芏,dù,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>芏</x-hw><x-pr> dù</x-pr>
<dt>见“<a href=""x-dictionary:r:0006EC7:com.apple.dictionary.zh_CN.SDCC#xpointer(//*[@id='0006EC8'])"" title=""茳"" type=""see"">茳（jiāng）芏</a>”<x-f>。</x-f>
"
5278,鹋,miáo,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>鹋</x-hw><x-pr> miáo</x-pr>（鶓）
<dt><x-sn>①</x-sn>见“<a href=""x-dictionary:r:0003B93:com.apple.dictionary.zh_CN.SDCC#xpointer(//*[@id='0003B95'])"" title=""鸸"" type=""see"">鸸（ér）鹋</a>”<x-f>。</x-f>
<dt><x-sn>②</x-sn><sbl2>○</sbl2><x-gram>名</x-gram>姓<x-f>。</x-f></dt>
"
5293,埚,guō,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>埚</x-hw><x-pr> guō</x-pr>（堝）
<dt>见“<a href=""entry://坩埚"" type=""see"">坩（gān）埚</a>”<x-f>。</x-f>
"
5294,蝥,máo,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>蝥</x-hw><x-pr> máo</x-pr>
<dt>见“<a href=""entry://斑蝥"" type=""see"">斑蝥</a>”<x-f>。</x-f>
"
5331,蟥,huáng,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>蟥</x-hw><x-pr> huáng</x-pr>
<dt>见“<a href=""entry://蚂蟥"" type=""see"">蚂蟥</a>”<x-f>。</x-f>
"
5334,褛,lǚ,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>褛</x-hw><x-pr> lǚ</x-pr>（褸）
<dt>见“<a href=""x-dictionary:r:0008675:com.apple.dictionary.zh_CN.SDCC#xpointer(//*[@id='0008677'])"" title=""褴"" type=""see"">褴（lán）褛</a>”<x-f>。</x-f>
"
5352,薷,rú,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>薷</x-hw><x-pr> rú</x-pr>
<dt>见“<a href=""entry://香薷"" type=""see"">香薷</a>”<x-f>。</x-f>
"
5365,龉,yǔ,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>龉</x-hw><x-pr> yǔ</x-pr>（齬）
<dt>见“<a href=""x-dictionary:r:0007A94:com.apple.dictionary.zh_CN.SDCC#xpointer(//*[@id='0007A96'])"" title=""龃"" type=""see"">龃（jǔ）龉</a>”<x-f>。</x-f>
"
5375,鹩,liáo,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>鹩</x-hw><x-pr> liáo</x-pr>（鷯）
<dt>见“<a href=""x-dictionary:r:00070B6:com.apple.dictionary.zh_CN.SDCC#xpointer(//*[@id='00070B8'])"" title=""鹪"" type=""see"">鹪（jiāo）鹩</a>”<x-f>。</x-f>
"
5388,檎,qín,False,True,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>檎</x-hw><x-pr> qín</x-pr><br>见“<a href=""entry://林檎"" type=""see"">林檎</a>”<x-f>。</x-f>
"
5405,裢,lián,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>裢</x-hw><x-pr> lián</x-pr>（褳）
<dt>见“<a href=""entry://褡裢"" type=""see"">褡裢（dālian）</a>”<x-f>。</x-f>
"
5412,颥,rú,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>颥</x-hw><x-pr> rú</x-pr>（顬）
<dt>见“<a href=""entry://颞颥"" type=""see"">颞（niè）颥</a>”<x-f>。</x-f>
"
5439,魈,xiāo,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>魈</x-hw><x-pr> xiāo</x-pr>
<dt>见“<a href=""entry://山魈"" type=""see"">山魈</a>”<x-f>。</x-f>
"
5471,苈,lì,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>苈</x-hw><x-pr> lì</x-pr>（藶）
<dt>见“<a href=""x-dictionary:r:000E185:com.apple.dictionary.zh_CN.SDCC#xpointer(//*[@id='000E186'])"" title=""葶"" type=""see"">葶（tíng）苈</a>”<x-f>。</x-f>
"
5489,铘,yé,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>铘</x-hw><x-pr> yé</x-pr>（鋣）
<dt>见“<a href=""x-dictionary:r:000A0B3:com.apple.dictionary.zh_CN.SDCC#xpointer(//*[@id='000A0B5'])"" title=""镆"" type=""see"">镆（mò）铘</a>”<x-f>。</x-f>
"
