rank,sn,cihui,pinyin,ref_hanzi,ref_pinyin,pos,definition,example,new_sn
41730,1,选辑,xuǎnjí,,,动,挑选辑录（诗文等）,选辑有关论文编成一个集子。,1
41730,2,选辑,xuǎnjí,,,名,选辑成的书（多用于书名）,《抒情歌曲选辑》。,2
41771,1,千瓦小时,qiānwǎ xiǎoshí,,,量,耗电量法定计量单位，功率1000瓦的电器工作1小时所耗的电量为1千瓦小时。通称度，,,1
41771,2,千瓦小时,qiānwǎ xiǎoshí,,,量,也说千瓦时,,2
41790,1,师姐,shījiě,,,名,称跟自己同一位老师或师傅、但拜师在自己之前的女子,,1
41790,2,师姐,shījiě,,,名,称老师或师傅的女儿或父母的女弟子中比自己大的人,,2
41791,2,奶子,nǎizi,,,名,乳房,,1
41791,1,奶子,nǎizi,,,名,可供食用的动物乳汁的通称。如牛奶、羊奶等,,2
41794,2,归心,guīxīn,,,名,渴望回家的心情,归心似箭,1
41794,1,归心,guīxīn,,,动,〈文〉诚心地归附,周公吐哺，天下归心。,2
41805,1,框子,kuàngzi,,,名,框,门框子｜给这幅油画配一个古铜色的框子｜文章周围加一个花框子。,1
41805,2,框子,kuàngzi,,,名,【框框】比喻事物原有的格式、规矩或限定的范围,画框子，定调子,2
41836,2,偏食,piānshí,,,动,偏爱吃某些食物而不吃或不爱吃另外的食物,,1
41836,1,偏食,piānshí,,,名,指日偏食或月偏食,,2
41851,2,概览,gàilǎn,,,名,概况（多用于书名）,《中国名胜概览》。,1
41851,1,概览,gàilǎn,,,动,大致地观看；浏览,,2
41856,2,遗恨,yíhèn,,,名,临终还感到悔恨或不称心的事,千古遗恨,1
41856,1,遗恨,yíhèn,,,动,临终还感到悔恨或不称心,遗恨事业未竟,2
41865,1,音律,yīnlǜ,,,名,指律吕、宫调等,,1
41865,2,音律,yīnlǜ,,,名,指诗文的声韵规律,,2
41868,1,憋气,biēqì,,,动,短时间抑止呼吸,在水中扎猛子时要憋气。,1
41868,2,憋气,biēqì,,,形,呼吸不畅,地下室通风条件不好，太憋气。,2
41868,3,憋气,biēqì,,,形,比喻有委屈或烦恼得不到发泄,这种事有口难辩，真憋气。,3
41889,1,酸溜溜,suānliūliū,,,形,形容味道或气味酸,话梅糖酸溜溜的｜酸溜溜的气味,1
41889,3,酸溜溜,suānliūliū,,,形,形容心里有点儿妒忌或难过,看着别人的成果，心里酸溜溜的。,2
41889,2,酸溜溜,suānliūliū,,,形,形容身体某部分酸痛,鼻子碰到门上，酸溜溜的。,3
41889,4,酸溜溜,suānliūliū,,,形,形容言谈迂腐,他说话酸溜溜的，真让人难受。,4
41902,2,瞎眼,xiāyǎn,,,动,瞎了眼睛；比喻认错了事物,算我瞎眼，看错了人。,1
41902,1,瞎眼,xiāyǎn,,,名,失明的眼睛,,2
41903,1,磨盘,mòpán,,,名,组成石磨的上下两扇圆形石盘,,1
41903,2,磨盘,mòpán,,,名,承载磨的圆形底盘,,2
41909,2,胡话,húhuà,,,名,毫无根据或毫无道理的话,根本没那回事，别净说胡话。,1
41909,1,胡话,húhuà,,,名,神志不清时说的话,昏迷之中不断地说胡话。,2
41911,2,扭捏,niǔnie,,,形,形容言谈举止做作，不自然，不大方,你就唱一个吧，别扭捏了｜扭捏作态,1
41911,1,扭捏,niǔnie,,,动,走路时身体故意左右扭动,她扭捏着身子走了。,2
41917,1,闹哄,nàohong,,,动,叫嚷；吵闹,门前有一帮人不知在闹哄什么。,1
41917,2,闹哄,nàohong,,,动,许多人共同忙碌,全家闹哄好几天，才把婚事办完。,2
41944,1,有生力量,yǒushēng lìliàng,,,,指军队中的人员、马匹；泛指有战斗力的部队,歼灭敌人有生力量。,1
41944,2,有生力量,yǒushēng lìliàng,,,,比喻充满活力的后继人才,新来的大学生是我们单位的有生力量。,2
41962,2,根雕,gēndiāo,,,名,用树根雕刻成的工艺品,根雕展览,1
41962,1,根雕,gēndiāo,,,动,以树根为材料进行雕刻,从事根雕多年,2
41978,1,陪练,péiliàn,,,动,陪同运动员、驾驶员等进行训练,,1
41978,2,陪练,péiliàn,,,名,陪练的人,,2
41994,1,取闹,qǔnào,,,动,吵闹；捣乱,无理取闹,1
41994,2,取闹,qǔnào,,,动,戏弄；开玩笑,他特爱跟人取闹,2
42002,1,太空人,tàikōngrén,,,名,乘坐航天飞机到太空航行的人；宇航员,,1
42002,2,太空人,tàikōngrén,,,名,外星人,,2
42036,2,下乘,xiàchéng,,,形,品位、质量低（跟“上乘”相对）,质量下乘,1
42036,1,下乘,xiàchéng,,,名,佛教用语，即小乘,,2
42041,1,混日子,hùnrìzi,,,,指无所事事地打发日子,找点事儿干干吧，不能再混日子了。,1
42041,2,混日子,hùnrìzi,,,,勉强凑合着生活,这点儿收入，只够混日子。,2
42048,2,寄寓,jìyù,,,动,寄托（某种思想感情）,寄寓着作者的离情别绪。,1
42048,1,寄寓,jìyù,,,动,寄居,寄寓海外,2
42051,1,缓行,huǎnxíng,,,动,缓慢地行走或行驶,前方修路，车辆缓行。,1
42051,2,缓行,huǎnxíng,,,动,推迟施行（条例、规定等）,本办法缓行一年,2
42052,2,雕版,diāobǎn,,,名,供印刷用的雕刻好的底版,,1
42052,1,雕版,diāobǎn,,,动,在木板或金属板上雕刻文字或图画，或用化学方法腐蚀出文字或图画，使成为印刷用的底版,,2
42054,1,憋闷,biēmen,,,形,由于呼吸不畅而心胸发闷,胸口憋闷,1
42054,2,憋闷,biēmen,,,形,心里烦闷；心情不舒畅,为这些不顺心的事憋闷了好些天。,2
42079,1,暗笑,ànxiào,,,动,不露声色地暗自高兴,低头暗笑,1
42079,2,暗笑,ànxiào,,,动,暗中嘲笑,暗笑敌人愚蠢,2
42081,1,公式化,gōngshìhuà,,,动,指文艺创作中套用某种固定的模式来表现生活,,1
42081,2,公式化,gōngshìhuà,,,动,指不是根据具体情况而是套用某种固定的模式处理不同的问题,,2
42096,1,面糊,miànhù,,,名,面粉加水调成的粥状物,,1
42096,2,面糊,miànhu,,,形,形容食物又松又软,,2
42120,2,鼻音,bíyīn,,,名,说话时，鼻腔共振所形成的伴音,他感冒了，鼻音很重。,1
42120,1,鼻音,bíyīn,,,名,辅音的一类。发音时口腔闭塞，软腭下垂，气流通过鼻腔而发出声音，如汉语普通话的m、n、ng,,2
42130,2,脱壳,tuōqiào,,,动,蝉变为成虫时脱去幼虫的壳；比喻用计脱身,金蝉脱壳,1
42130,1,脱壳,tuōké,,,动,脱去外壳,小鸡脱壳而出,2
42132,2,粗疏,cūshū,,,形,粗糙疏漏；不细心,这是细活儿，粗疏不得。,1
42132,1,粗疏,cūshū,,,形,（毛发、线条等）不细而且稀疏,,2
42145,3,冒尖,màojiān,,,形,突出,成绩冒尖,1
42145,2,冒尖,màojiān,,,动,【出头】放在整数之后，表示略有超出,他三十刚冒尖,2
42145,1,冒尖,màojiān,,,动,容器里装的东西高出容器，露出尖端,囤里的粮食已经冒尖了。,3
42145,4,冒尖,màojiān,,,动,【冒头】出现苗头,坏风气一冒尖就应立刻刹住。,4
42147,1,中频,zhōngpín,,,名,指中间频率。即在超外差式接收方法中，把不同射频信号变频为具有统一已调信号的预定频率。收音机中的中频一般为465千赫,,1
42147,2,中频,zhōngpín,,,名,无线电频段表中指300—3000千赫范围内的频率,,2
42149,1,中班,zhōngbān,,,名,一般指儿童进入幼儿园后第二年所在的班级,,1
42149,2,中班,zhōngbān,,,名,三班倒工作的中间一班,,2
42162,2,花眼,huāyǎn,,,动,眼睛发花,看电视看得花眼了。,1
42162,3,花眼,huāyǎn,,,动,眼睛因视野范围里的东西太多而感到迷惑，分不清好坏,挑衣服挑花了眼,2
42162,1,花眼,huāyǎn,,,名,老视的通称,,3
42163,1,华盖,huágài,,,名,古代帝王将相车上的伞盖；借指帝王将相所乘的车,,1
42163,2,华盖,huágài,,,名,古代星名，迷信认为，若有华盖星犯命，运气就不好,,2
42188,2,幕府,mùfǔ,,,名,指幕府政治。日本封建时代由武士掌权的一种政权形式，其治所称幕府,,1
42188,1,幕府,mùfǔ,,,名,古代将帅办公的处所。将帅领兵在外时常以帐幕作指挥所，故称,,2
42213,2,闯天下,chuǎngtiānxià,,,,闯世界,去外地闯天下,1
42213,1,闯天下,chuǎngtiānxià,,,,打天下,跟着闯王闯天下,2
42214,2,拿主意,názhǔyi,,,,能主事；有决定权,你们这里谁拿主意呀?,1
42214,1,拿主意,názhǔyi,,,,出主意；想出应付事情的办法,这件事怎么办由你拿主意。,2
42221,2,使不得,shǐbude,,,动,不行,老人独自远游使不得。,1
42221,1,使不得,shǐbude,,,动,不能用,这药已过期，使不得了。,2
42239,1,假手,jiǎshǒu,,,动,借别人的手达到自己的目的,他假手于人，搞文物走私活动，牟取暴利。,1
42239,2,假手,jiǎshǒu,,,动,请人代笔,向上级写工作汇报，应该亲自动手，不要假手他人。,2
42246,2,洗牌,xǐpái,,,动,比喻在某范围内对事物进行重新调整、组合,这个行业正在加速洗牌。,1
42246,1,洗牌,xǐpái,,,动,【洗】玩牌类游戏时把牌打乱后再重新整理,,2
42254,2,怎奈,zěnnài,,,连,【无奈】连用在转折句的开头，表示由于某种原因而造成前文所说的愿望、意图等没有实现，有惋惜意味,设想虽好，怎奈力不从心。,1
42254,1,怎奈,zěnnài,,,动,【无奈】无可奈何；没有办法,怎奈我何?,2
42267,2,稀烂,xīlàn,,,形,（东西）破碎得很严重,,1
42267,1,稀烂,xīlàn,,,形,（食物）很烂，很软,,2
42274,1,换钱,huànqián,,,动,整钱和零钱相互兑换；不同的货币相互兑换,,1
42274,2,换钱,huànqián,,,动,卖出物品得到钱,,2
42276,2,粉墙,fěnqiáng,,,名,粉刷过的墙壁。多是白色，现也有别的颜色,,1
42276,1,粉墙,fěnqiáng,,,动,粉刷墙壁,,2
42285,1,粗陋,cūlòu,,,形,粗糙简陋,几件粗陋的家具,1
42285,2,粗陋,cūlòu,,,形,〈文〉粗略浅陋,这篇文章写得很粗陋。,2
42314,1,受业,shòuyè,,,动,接受老师传授学业,受业于王教授,1
42314,2,受业,shòuyè,,,名,学生对老师的自称,,2
42321,3,坐堂,zuòtáng,,,动,中医大夫在中药店看病,特聘退休老中医坐堂应诊。,1
42321,1,坐堂,zuòtáng,,,动,旧指官吏在公堂上审案,,2
42321,2,坐堂,zuòtáng,,,动,和尚在禅堂上坐禅,,3
42367,2,天昏地暗,tiānhūn-dì'àn,,,形,形容程度严重,俩人吵得天昏地暗。,1
42367,1,天昏地暗,tiānhūn-dì'àn,,,形,形容风沙弥漫或浓云密布，天地间一片昏暗的景象,,2
42367,3,天昏地暗,tiānhūn-dì'àn,,,,比喻社会黑暗腐败,,3
42378,1,脆嫩,cuìnèn,,,形,（瓜果、蔬菜等）清脆鲜嫩,脆嫩的黄瓜,1
42378,2,脆嫩,cuìnèn,,,形,（声音）清亮而稚嫩,这个小演员嗓音脆嫩。,2
42380,2,行止,xíngzhǐ,,,名,行为举止；品行,行止不端,1
42380,1,行止,xíngzhǐ,,,名,行踪,行止不定,2
42390,2,贬斥,biǎnchì,,,动,贬低并斥责,横加贬斥,1
42390,1,贬斥,biǎnchì,,,动,〈文〉降职并斥逐,屡遭贬斥,2
42391,1,温润,wēnrùn,,,形,温暖湿润,气候温润,1
42391,2,温润,wēnrùn,,,形,温柔,温润的眼光,2
42396,2,讲师团,jiǎngshītuán,,,名,临时抽调人员组成的宣讲党的方针、政策的团体,,1
42396,1,讲师团,jiǎngshītuán,,,名,为支援边远地区和贫困落后地区的教育事业，由中央国家机关、事业单位以及各省、市、自治区抽调大专以上文化程度的干部、教师组成的任教集体,,2
42452,2,困乏,kùnfá,,,形,疲劳乏力,身体困乏,1
42452,1,困乏,kùnfá,,,形,〈文〉贫困，匮乏,连年征战，黎民不堪困乏。,2
42456,2,听差,tīngchāi,,,名,旧时指干杂活儿的男仆,解放前他曾在县衙门里当听差。,1
42456,1,听差,tīngchāi,,,动,听从差遣,你主事，我听差,2
42461,2,愚民,yúmín,,,动,使民众处于愚昧闭塞状态,愚民政策,1
42461,1,愚民,yúmín,,,名,愚昧的民众。旧时统治者对百姓的蔑称,,2
42469,1,救生圈,jiùshēngquān,,,名,水上救生的环形用具。用橡胶、泡沫塑料、软木等制成。外裹帆布，涂以油漆。用时套在腋下，可使落水者头部浮出水面,,1
42469,2,救生圈,jiùshēngquān,,,名,【橡皮圈】供练习游泳用的救生圈，用橡胶布制成，形如轮胎，充气后可以浮在水上,,2
42486,1,杂烩,záhuì,,,名,多种菜烩在一起做成的菜,,1
42486,2,杂烩,záhuì,,,名,比喻杂凑在一起的事物,这台演出简直是个大杂烩。,2
42487,1,换岗,huàngǎng,,,动,执勤的岗哨按时交接,中午12点换岗,1
42487,2,换岗,huàngǎng,,,动,调换或变动工作岗位,,2
42489,1,素朴,sùpǔ,,,形,朴素,素朴的服饰｜笔调素朴,1
42489,2,素朴,sùpǔ,,,形,萌芽状态的；未发展成熟的,上古的美是素朴的，和谐的。,2
42497,1,暴烈,bàoliè,,,形,凶暴猛烈,火势暴烈,1
42497,2,暴烈,bàoliè,,,形,暴躁刚烈,这匹马性子暴烈，不易驾驭。,2
42510,1,目力,mùlì,,,名,视力,目力测试,1
42510,2,目力,mùlì,,,名,借指观察力；眼界,,2
42513,1,马球,mǎqiú,,,名,马术运动项目。场地一般为300米×100米，每队4人上场，运动员骑在马上，用藤柄曲棍把球打入对方球门得分,,1
42513,2,马球,mǎqiú,,,名,马球比赛使用的球，多用藤根制成,,2
42519,1,死结,sǐjié,,,名,不能一下解开的结子（跟“活结”相区别）,,1
42519,2,死结,sǐjié,,,名,比喻不易解决的矛盾、问题,,2
42530,2,自叙,zìxù,,,名,叙述自己生平经历的文章,,1
42530,1,自叙,zìxù,,,动,叙述自己的生平经历,,2
42547,2,备注,bèizhù,,,名,在备注栏中所作的说明,,1
42547,1,备注,bèizhù,,,名,表格上为填写附加说明而设的一栏,,2
42556,1,小楷,xiǎokǎi,,,名,手写的汉字楷书小字,,1
42556,2,小楷,xiǎokǎi,,,名,指拼音字母的小写印刷体,,2
42558,1,活口,huókǒu,,,名,曾在命案现场，能为案件提供情况或线索的人,罪犯为了不留活口，常常对知情人下毒手。,1
42558,2,活口,huókǒu,,,名,能提供情况或线索的俘虏,侦察兵抓了一个活口。,2
42558,3,活口,huókǒu,,,名,〈口〉活话,对方留了个活口，说以后再定。,3
42563,1,空场,kòngchǎng,,,名,空着的场地,,1
42563,2,空场,kòngchǎng,,,名,文艺演出过程中，舞台上出现的没有演员的空当,,2
42572,2,谋事,móushì,,,动,谋求职业,进城谋事,1
42572,1,谋事,móushì,,,动,谋划如何办事,谋事不易，成事更难。,2
42579,1,闯红灯,chuǎnghóngdēng,,,,车辆遇红灯信号不停车，违章继续行驶,,1
42579,2,闯红灯,chuǎnghóngdēng,,,,比喻公然违犯禁令,这是明令禁止的事，你怎么还敢闯红灯?,2
42615,1,想头,xiǎngtou,,,名,想法；念头,脑子里忽然闪出了一个想头。,1
42615,2,想头,xiǎngtou,,,名,盼头；希望,看到这种情势，什么想头也没有了。,2
42634,2,改色,gǎisè,,,动,改变面部表情,面不改色，心不跳。,1
42634,1,改色,gǎisè,,,动,改变颜色,,2
42637,1,查房,cháfáng,,,动,医院里医护人员定时到病房查看病人的情况,,1
42637,2,查房,cháfáng,,,动,公安等有关部门查看旅馆的客房,,2
42667,1,另案,lìng'àn,,,名,另外的案件,情节涉及另案｜另案处理,1
42667,2,另案,lìng'àn,,,名,另外的案卷,记入另案,2
42668,1,瓷瓶,cípíng,,,名,瓷质的瓶子,,1
42668,2,瓷瓶,cípíng,,,名,绝缘子的俗称,,2
42688,3,激扬,jīyáng,,,动,激励使振作,激扬工作热情,1
42688,2,激扬,jīyáng,,,形,激动昂扬,神情激扬｜军乐激扬,2
42688,1,激扬,jīyáng,,,动,激浊扬清,指点江山，激扬文字。,3
42698,1,千锤百炼,qiānchuí-bǎiliàn,,,,比喻久经锻炼和考验,,1
42698,2,千锤百炼,qiānchuí-bǎiliàn,,,,比喻对诗文反复推敲、精细修改,,2
42708,2,加封,jiāfēng,,,动,贴上封条,把赃款加封入库,1
42708,1,加封,jiāfēng,,,动,古代指在原有基础上再封给（名位、土地等）,加封孔子为文宣王。,2
42729,2,钉鞋,dīngxié,,,名,底上有钉子或钉状物的跑鞋和跳鞋，多为田径运动员所用,,1
42729,1,钉鞋,dīngxié,,,名,底上钉有圆头铁钉的旧式防滑雨鞋，鞋帮用布或皮制成，涂上桐油，以防渗水,,2
42742,3,机位,jīwèi,,,名,客机座舱的位子,预订机位,1
42742,1,机位,jīwèi,,,名,摄像机、摄影机等拍摄时所安放的位置,为保证直播取得更好效果，摄制组拍摄时选择了不同的机位。,2
42742,2,机位,jīwèi,,,名,停放飞机的位置,停机坪拥有40个机位。,3
42792,1,阴极,yīnjí,,,名,干电池、蓄电池等直流电源放出电子带负电的电极，常用符号“”表示。干电池的锌皮就是阴极,,1
42792,2,阴极,yīnjí,,,名,电子管发射电子的电极,,2
42796,3,庶几,shùjī,,,副,表示推测，略相当于“或许”,而今而后，庶几无愧。,1
42796,2,庶几,shùjī,,,副,表示希望，略相当于“但愿”,庶几赦余!,2
42796,1,庶几,shùjī,,,形,接近；差不多,王之好乐甚，则齐国其庶几乎!,3
42801,1,草莽,cǎomǎng,,,名,草丛；借指杂草丛生的地方,山林草莽,1
42801,2,草莽,cǎomǎng,,,名,旧指民间,草莽英雄,2
42818,1,互见,hùjiàn,,,动,（两处或几处的文字）相互参见或补充,两个条目彼此互见。,1
42818,2,互见,hùjiàn,,,动,〈文〉两者并存，都可看到,良莠互见,2
42826,1,屯兵,túnbīng,,,动,驻扎军队,屯兵海岛,1
42826,2,屯兵,túnbīng,,,名,驻扎的军队；也指屯田垦荒的军队,十万屯兵，开荒种粮。,2
42836,2,三夏,sānxià,,,名,农业上指夏收、夏种和夏管（夏季对农作物的田间管理）,,1
42836,1,三夏,sānxià,,,名,指夏季三个月；也指夏季的第三个月，即农历六月,,2
42857,1,光焰,guāngyàn,,,名,火焰；火光,油灯的光焰很小,1
42857,2,光焰,guāngyàn,,,名,光芒；光辉,光焰四射,2
42872,1,拼盘,pīnpán,,,名,把几种不同的菜放在一个盘内拼成的菜（多为凉菜）,,1
42872,2,拼盘,pīnpán,,,名,由多个小盘拼合在一起使用的盘子,她送给我一套拼盘。,2
42876,2,欢宴,huānyàn,,,动,欢乐地宴饮,中秋佳节，合家欢宴。,1
42876,1,欢宴,huānyàn,,,动,欢乐地宴请,欢宴贵宾,2
42881,2,岳庙,yuèmiào,,,名,祭祀五岳之神的庙宇；特指东岳庙,,1
42881,1,岳庙,yuèmiào,,,名,祭祀宋代抗金将领岳飞的庙宇,,2
42884,2,本票,běnpiào,,,名,金融活动中指由出票人签发的，承诺在指定日期内见票时无条件支付票面确定金额给收款人或持票人的票据,,1
42884,1,本票,běnpiào,,,名,装订成本的、在一定范围内流通的票证；特指装订成本的定额公交车票,我们那里乘坐公交车可以使用本票。,2
42891,2,走钢丝,zǒugāngsī,,,,比喻在复杂的环境中保持稳定，艰难行进,,1
42891,1,走钢丝,zǒugāngsī,,,,杂技项目，演员在两端固定的悬空钢丝上来回走动并做出各种动作,,2
42931,2,重利,zhònglì,,,名,高额利润,薄利多销，不谋重利。,1
42931,1,重利,zhònglì,,,名,超常的高利息,重利放贷｜重利盘剥,2
42931,3,重利,zhònglì,,,动,看重物质利益,重利更重义,3
42948,1,点题,diǎntí,,,动,用简短的话语揭示主题,开篇点题,1
42948,2,点题,diǎntí,,,动,指定要求回答、解决的问题,执法检查请市民点题。,2
42974,1,测距,cèjù,,,动,测量距离,,1
42974,2,测距,cèjù,,,名,经测量所得的距离,得到的测距很准确。,2
43003,2,前导,qiándǎo,,,名,走在前面领路的人,以一连为前导，其余各连随后。,1
43003,1,前导,qiándǎo,,,动,〈文〉走在前面领路,请他前导,2
43008,1,强记,qiángjì,,,形,记忆力强,博闻强记,1
43008,2,强记,qiángjì,,,动,强行记住,这些数字你不必强记。,2
43011,1,呓语,yìyǔ,,,名,梦话,入睡后，他常发出呓语。,1
43011,2,呓语,yìyǔ,,,名,比喻糊涂荒唐的话,白日呓语,2
43035,2,起征,qǐzhēng,,,动,依据税法，收入、消费等达到某数额后以最低税率征税,提高个人所得税起征点。,1
43035,1,起征,qǐzhēng,,,动,开始征收（某种税）,利息税已于上月1日起征。,2
43041,2,土包,tǔbāo,,,名,装满泥土的袋子,,1
43041,1,土包,tǔbāo,,,名,土堆；土岗,,2
43051,1,反衬,fǎnchèn,,,动,用相反的人或事物来衬托,贪污腐化的可耻，反衬出廉洁奉公的高尚。,1
43051,2,反衬,fǎnchèn,,,名,用作反衬的人或事物,他为了突出自己，故意拿我作个反衬。,2
43056,1,毛边,máobiān,,,名,书装订成册后未经裁切的边缘或衣服未经缝锁的边缘,,1
43056,2,毛边,máobiān,,,名,指毛边纸,,2
43059,2,低热,dīrè,,,名,指人发烧时体温未超过38℃的状态,,1
43059,1,低热,dīrè,,,形,热量所达到的程度较低,,2
43064,2,踏勘,tàkān,,,动,工程设计前，实地勘察地形、地质等情况,踏勘大峡谷,1
43064,1,踏勘,tàkān,,,动,踏看,,2
43075,2,耍弄,shuǎnòng,,,动,戏弄；捉弄,小心别让人耍弄了。,1
43075,1,耍弄,shuǎnòng,,,动,玩弄；施展,耍弄权术,2
43081,2,低回,dīhuí,,,动,回旋往复；萦回,曲调低回,1
43081,1,低回,dīhuí,,,动,〈文〉徘徊；流连,,2
43082,3,诡谲,guǐjué,,,形,狡黠；狡诈,他诡谲地笑了笑｜诡谲的神情,1
43082,1,诡谲,guǐjué,,,形,奇异而富于变化,诡谲多变,2
43082,2,诡谲,guǐjué,,,形,离奇怪诞,言辞诡谲｜思路诡谲,3
43092,2,告白,gàobái,,,动,说明；表白,告白于天下,1
43092,1,告白,gàobái,,,名,启事或声明,,2
43093,1,空对空,kōngduìkōng,,,,在空中向着空中的目标,空对空导弹,1
43093,2,空对空,kōngduìkōng,,,形,形容全篇说的都是空话；也形容争论的双方说的都是空话,写十篇空对空的文章不如办一件实事。,2
43104,1,腾跃,téngyuè,,,动,奔跑跳跃,腾跃而上,1
43104,2,腾跃,téngyuè,,,动,比喻（物价）迅速上涨,物价腾跃,2
43105,1,龋齿,qǔchǐ,,,名,牙病，由口腔内残留食物在微生物作用下产生酸类，使牙齿发生腐蚀性病变,坚持每天刷牙，可以预防龋齿。,1
43105,2,龋齿,qǔchǐ,,,名,指发生腐蚀性病变的牙齿,,2
43119,1,渔猎,yúliè,,,动,捕鱼和打猎,先人以渔猎为生,1
43119,2,渔猎,yúliè,,,动,〈文〉搜刮；抢掠,渔猎乡民,2
43119,3,渔猎,yúliè,,,动,〈文〉贪恋并追逐（女色）,渔猎良家妇女,3
43124,1,转椅,zhuànyǐ,,,名,安着转轴能够转动的椅子,,1
43124,2,转椅,zhuànyǐ,,,名,儿童体育活动器械，把若干椅子安在转盘上，坐在上面可以随着转盘旋转,,2
43142,1,万里长征,wànlǐ chángzhēng,,,,非常遥远的征程；特指中国工农红军二万五千里长征,,1
43142,2,万里长征,wànlǐ chángzhēng,,,,比喻需要长期奋斗的事业,夺取全国胜利，这只是万里长征走完了第一步。,2
43177,2,诗史,shīshǐ,,,名,能反映一个时代的风貌并具有历史意义的诗歌,杜甫的诗作被后世誉为诗史。,1
43177,1,诗史,shīshǐ,,,名,诗歌发展史,,2
43193,1,点穴,diǎnxué,,,动,一种武功。据说运全身的功力于手指尖，点击人身的穴道，可以使人受伤或不能动弹,,1
43193,2,点穴,diǎnxué,,,动,中医的一种按摩疗法，用手指或肘尖在患者穴位及其他特定部位进行按压,,2
43197,1,投拍,tóupāi,,,动,（电影或电视）投入拍摄,这部片子明天投拍。,1
43197,2,投拍,tóupāi,,,动,投入拍卖,那几张字画近期投拍。,2
43207,1,词形,cíxíng,,,名,词的书写形式。如表示“主要意思”的“大意”和表示“疏忽”的“大意”，虽然读音不同，但词形是一样的,,1
43207,2,词形,cíxíng,,,名,词的语法形态,词形变化,2
43229,1,教习,jiàoxí,,,动,教导；传授,教习绘画,1
43229,2,教习,jiàoxí,,,名,教员的旧称,,2
43244,1,生产过剩,shēngchǎn guòshèng,,,,指商品生产超过社会需求，导致商品滞销、库存积压,,1
43244,2,生产过剩,shēngchǎn guòshèng,,,,特指资本主义社会商品供给超过社会支付能力，是资本主义经济危机的基本特征,,2
43257,2,遗传工程,yíchuán gōngchéng,,,,特指基因工程,,1
43257,1,遗传工程,yíchuán gōngchéng,,,,指把一种生物的细胞核、染色体、脱氧核糖核酸等遗传物质转移到另一种生物的细胞中去，并使这种遗传物质所带的遗传信息在受体细胞中表现出来的操作技术,,2
43271,1,青丝,qīngsī,,,名,比喻黑发（多用于女子的头发）,,1
43271,2,青丝,qīngsī,,,名,用青梅等切成的细丝，常用作糕点馅儿的配料或糕点面上的点缀品,,2
43272,1,蜡染,làrǎn,,,动,我国传统的民间印染工艺，用熔化的黄蜡在白布上绘制图案，染色后煮去蜡质，便现出白色图案,,1
43272,2,蜡染,làrǎn,,,名,指蜡染制品,,2
43289,2,华尔兹,huá'ěrzī,,,名,一种起源于奥地利的民间舞蹈，3/4拍。分快步、慢步两种,,1
43289,1,华尔兹,huá'ěrzī,,,名,一种起源于奥地利的民间舞曲，节奏明快，旋律流畅,,2
43311,1,代职,dàizhí,,,动,暂时代理某种职务,,1
43311,2,代职,dàizhí,,,名,指暂时代理的职务,,2
43316,2,除却,chúquè,,,介,【除了】引进不包括在下文所说范围之内的内容，表示排除在外，常跟“都”、“全”等配合使用,除却打法上的漏洞外，心态不佳是更大的问题。,1
43316,1,除却,chúquè,,,动,除掉,除却杂念，醉心事业。,2
43323,1,貌相,màoxiàng,,,名,相貌,,1
43323,2,貌相,màoxiàng,,,动,根据外貌评价人,人不可貌相，海水不可斗量。,2
43332,1,收执,shōuzhí,,,动,公文用语，收下并保存,合同一式两份交双方收执。,1
43332,2,收执,shōuzhí,,,名,机关收到税金或其他物品时开具的书面凭证,,2
43375,2,坠子,zhuìzi,,,名,耳坠,耳朵上戴着钻石坠子。,1
43375,1,坠子,zhuìzi,,,名,吊在衣物下面的装饰物（多为精致美观的小物品）,扇坠子,2
43375,4,坠子,zhuìzi,,,名,一种曲艺，流行于河南一带。主要用坠琴伴奏，故称。通称河南坠子,,3
43375,3,坠子,zhuìzi,,,名,坠琴,,4
43384,2,心术,xīnshù,,,名,用心；居心（含贬义）,心术不正,1
43384,1,心术,xīnshù,,,名,心计,他很有心术,2
43393,1,离心力,líxīnlì,,,名,由旋转产生的离开中心的力。如绳子系住的球作圆周运动时，球对绳子的反拉力就是离心力,,1
43393,2,离心力,líxīnlì,,,名,比喻摆脱集体的思想和行动,化解矛盾，消除离心力。,2
43397,1,铸币,zhùbì,,,动,铸造货币,,1
43397,2,铸币,zhùbì,,,名,铸造的货币,,2
43411,1,眼罩,yǎnzhào,,,名,罩住眼睛起遮蔽或保护作用的东西,手术后，医生给他戴上眼罩，以免感染。,1
43411,2,眼罩,yǎnzhào,,,名,把手平放在眼睛上方用以遮阳的姿势,打起眼罩望远方,2
43416,2,车模,chēmó,,,名,在车展上配合车辆展示的模特儿,,1
43416,1,车模,chēmó,,,名,汽车模型,,2
43430,1,强直,qiángzhí,,,形,（肌肉、关节等因病变）僵硬；不能自由活动,,1
43430,2,强直,qiángzhí,,,形,〈文〉刚强正直,为人强直,2
43435,1,鼓捣,gǔdao,,,动,摆弄；修理,他爱鼓捣电脑,1
43435,2,鼓捣,gǔdao,,,动,挑拨；怂恿,不要鼓捣别人干坏事。,2
43443,2,缺欠,quēqiàn,,,动,欠缺；缺少,缺欠流动资金,1
43443,1,缺欠,quēqiàn,,,名,缺陷；不足之处,该文的缺欠是言辞过于艰涩。,2
