rank,sn,cihui,pinyin,ref_hanzi,ref_pinyin,pos,definition,example,new_sn
52219,1,乌木,wūmù,,,名,常绿乔木，叶互生，椭圆形，花淡黄色，果实球形。产于热带或亚热带。从未成熟的果实中榨出的涩汁叫柿漆，可作渔网和船具的涂料。木材也叫乌木，黑色，木质坚硬细密，有光泽，是工艺美术品和高档家具的用材,,1
52219,2,乌木,wūmù,,,名,泛指质地硬而重的深色木材,,2
52250,2,开口子,kāikǒuzi,,,,比喻突破原有的规定,要卡得严一些，不要轻易开口子。,1
52250,1,开口子,kāikǒuzi,,,,（堤岸）被洪水冲开缺口,大堤开口子了,2
52267,1,简评,jiǎnpíng,,,动,简要地评论,无须长篇大论，简评几句即可。,1
52267,2,简评,jiǎnpíng,,,名,简要的评论,,2
52270,1,简写,jiǎnxiě,,,动,把复杂的汉字改写成简单的；把繁体字改为简体,把“漢”简写为“汉”。,1
52270,2,简写,jiǎnxiě,,,名,汉字的简体写法,“汉”是“漢”的简写。,2
52319,2,拜物教,bàiwùjiào,,,名,比喻对某种事物的崇拜或迷信,金钱拜物教,1
52319,1,拜物教,bàiwùjiào,,,名,把某些特定物体（如石头、树木、武器等）当作神灵加以崇拜，以祈求获得保佑的原始宗教,,2
52327,2,造次,zàocì,,,形,轻率；鲁莽,在尊长面前不敢造次。,1
52327,1,造次,zàocì,,,形,仓促；匆忙,造次之间慌不择路。,2
52344,1,赘言,zhuìyán,,,动,说多余的话,无须赘言,1
52344,2,赘言,zhuìyán,,,名,多余的话,冗词赘言,2
52347,1,胸围,xiōngwéi,,,名,围绕胸部和背部一周的长度,,1
52347,2,胸围,xiōngwéi,,,名,林业上指树干离地面高约1.3米处的周长,,2
52369,1,胡麻,húmá,,,名,芝麻。相传是汉朝张骞从西域引进的，故称,,1
52369,2,胡麻,húmá,,,名,油用亚麻。茎比一般亚麻短而粗，分枝和果实较多，籽粒较大,,2
52372,1,冷枪,lěngqiāng,,,名,乘人不备而发射的零星枪弹,,1
52372,2,冷枪,lěngqiāng,,,名,比喻暗中伤人的行径,用冷枪中伤好人,2
52383,1,学舌,xuéshé,,,动,模仿他人说话,小孩儿刚会学舌,1
52383,2,学舌,xuéshé,,,动,没有主见，只会人云亦云,她只会鹦鹉学舌,2
52383,3,学舌,xuéshé,,,动,嘴不严，把听到的话随便告诉别人,这人好学舌，什么话都随便传。,3
52408,1,杨桃,yángtáo,,,名,常绿乔木，羽状复叶，卵形或椭圆形，开白色或紫红色钟形小花。浆果也叫杨桃，椭圆形，有五棱，成熟后黄色，可食,,1
52408,2,杨桃,yángtáo,,,名,猕猴桃的别称,,2
52414,1,谦称,qiānchēng,,,名,对自己或自己方面的人和物含有谦逊色彩的称谓。如“鄙人”、“寒舍”,,1
52414,2,谦称,qiānchēng,,,动,谦虚地称作,谦称自己的作品为习作。,2
52431,2,偷鸡摸狗,tōujī-mōgǒu,,,,比喻乱搞不正当的男女关系,,1
52431,1,偷鸡摸狗,tōujī-mōgǒu,,,,指小偷小摸,,2
52442,2,口臭,kǒuchòu,,,名,嘴里发出的难闻气味,,1
52442,1,口臭,kǒuchòu,,,动,嘴里发出难闻的气味。多由龋齿、口腔炎症、消化不良等引起,病人口臭得厉害,2
52471,2,走水,zǒushuǐ,,,动,漏水；跑水,管道走水,1
52471,1,走水,zǒushuǐ,,,动,水流通过,管道走水不大通畅。,2
52471,3,走水,zǒushuǐ,,,动,失火的避讳说法,小心火烛，防止走水。,3
52476,1,单传,dānchuán,,,动,旧指一代只有一个儿子,三代单传,1
52476,2,单传,dānchuán,,,动,旧指只受一个师傅传授，不夹杂别的门派,我的武功是法正长老单传的。,2
52484,1,过厅,guòtīng,,,名,前后开门，可以从中间穿行的厅堂,,1
52484,2,过厅,guòtīng,,,名,楼房里连接各房间的通道,,2
52485,2,黑店,hēidiàn,,,名,没有营业执照，非法经营的商店、客店等,,1
52485,1,黑店,hēidiàn,,,名,旧指谋财害命的客店,,2
52486,2,油子,yóuzi,,,名,〈口〉指处世经验多、熟悉情况而狡猾的人,这人准是个买卖油子｜兵油子,1
52486,1,油子,yóuzi,,,名,黏稠的黑褐色油垢,烟袋油子,2
52502,1,抽丝,chōusī,,,动,从蚕茧中抽取蚕丝；泛指抽取丝状物,抽丝剥茧,1
52502,2,抽丝,chōusī,,,动,比喻某些事物进展缓慢,病去如抽丝,2
52504,1,呈文,chéngwén,,,名,指向上级呈报的公文,呈文已送交局领导。,1
52504,2,呈文,chéngwén,,,动,呈交公文,,2
52530,1,补票,bǔpiào,,,动,补买车票、船票、戏票等,先让孩子上车，到车上再补票。,1
52530,2,补票,bǔpiào,,,名,事后补买的车票、船票、戏票等,请打一张补票,2
52559,4,吊带,diàodài,,,名,女式背心、裙装、泳装等吊在肩部的细带子,,1
52559,3,吊带,diàodài,,,名,【背带】搭在肩上吊住裤子或裙子的带子,,2
52559,2,吊带,diàodài,,,名,从肩部系下来，把受伤的手、臂吊在适当的位置以防止受伤的骨头错位的带子,左臂受伤，上了夹板和吊带。,3
52559,1,吊带,diàodài,,,名,围在腰间或腿上，从两侧垂下吊住袜子的带子,,4
52561,2,吧嗒,bādā,,,拟声,模拟物体相碰或落下时发出的声音,吧嗒一声，门锁上了｜眼泪吧嗒吧嗒往下掉,1
52561,1,吧嗒,bāda,,,动,双唇开合作响,他吧嗒吧嗒嘴，没说什么｜馋得直吧嗒嘴儿,2
52576,1,横排,héngpái,,,动,横向排列；横向排印,横排成一队｜《全唐诗》横排重印。,1
52576,2,横排,héngpái,,,名,横排的行列,战士排成了一个横排。,2
52599,3,疏朗,shūlǎng,,,形,稀疏敞亮,窗棂疏朗,1
52599,1,疏朗,shūlǎng,,,形,清晰明朗,眉目疏朗｜画面疏朗,2
52599,2,疏朗,shūlǎng,,,形,爽朗畅快,性格疏朗潇洒,3
52612,2,鼓词,gǔcí,,,名,【大鼓】一种曲艺，流行于北方。用韵文演唱故事，穿插少量说白，用鼓、板、三弦等伴奏。如京韵大鼓、京东大鼓等；也指大鼓书的唱词,,1
52612,1,鼓词,gǔcí,,,名,一种曲艺，明清两代流行于北方。以鼓、板击节说唱,,2
52652,2,出洋相,chūyángxiàng,,,,闹出被人耻笑的事来,他基本功不太扎实，工作中常出洋相。,1
52652,1,出洋相,chūyángxiàng,,,,（言语、动作等）表现得滑稽有趣,台上小丑出洋相，引得观众哄堂大笑。,2
52660,1,柱头,zhùtóu,,,名,柱子的顶端,,1
52660,2,柱头,zhùtóu,,,名,花朵中雌蕊顶部受粉的部位,,2
52664,1,顺气,shùnqì,,,形,顺心；舒畅,干部正气，群众顺气。,1
52664,2,顺气,shùnqì,,,动,中医指使体气顺畅,开胸顺气,2
52669,1,潜行,qiánxíng,,,动,在水下行动,潜水员在水下潜行。,1
52669,2,潜行,qiánxíng,,,动,暗中行走,,2
52674,1,青灯,qīngdēng,,,名,寺庙里青光闪烁的油灯,青灯古佛,1
52674,2,青灯,qīngdēng,,,名,借指孤寂清苦的生活,一世青灯，两袖清风。,2
52677,1,埋单,máidān,,,动,在饭馆用餐后结账付款；泛指付钱,,1
52677,2,埋单,máidān,,,动,比喻承担责任,工程质量低劣，由谁埋单?,2
52715,1,白饭,báifàn,,,名,不掺入其他食物或调料的米饭,,1
52715,2,白饭,báifàn,,,名,白食,不能光吃白饭不干事呀!,2
52732,1,点种,diǎnzhòng,,,动,【点播】播种方法，按一定的行距、株距挖坑下种（跟“撒播”、“条播”相区别）,,1
52732,2,点种,diǎnzhǒng,,,动,点播种子,,2
52742,1,挑花,tiǎohuā,,,动,刺绣时在平布上依纱眼用彩线逐眼挑成十字形，组成各种花纹,,1
52742,2,挑花,tiǎohuā,,,动,织花布或锦缎时依照花样设计，在经线上挑成花本，再根据花本上经纱的根数，用钩针或梭子顺次将一部分经纱挑起，让纬纱穿过，逐梭交织成花纹,,2
52753,1,引火烧身,yǐnhuǒ-shāoshēn,,,,比喻自找灾祸或自讨苦吃,,1
52753,2,引火烧身,yǐnhuǒ-shāoshēn,,,,比喻主动暴露自己的缺点、错误，以取得别人的批评帮助,,2
52821,1,蒙医,měngyī,,,名,蒙古族医药学的简称。是我国传统医药学的组成部分,,1
52821,2,蒙医,měngyī,,,名,用蒙古族传统医药学的理论和方法治病的医生,,2
52837,2,谐趣,xiéqù,,,名,诙谐的趣味,谐趣横生,1
52837,1,谐趣,xiéqù,,,形,诙谐有趣,文章写得谐趣生动。,2
52838,2,残生,cánshēng,,,名,幸存的生命,劫后残生,1
52838,1,残生,cánshēng,,,名,【残年】人的晚年；一生最后的岁月（含悲凉的意味）,夫妻相依为命，共度残生。,2
52849,1,杀青,shāqīng,,,动,古代曾在竹简上书写。为了便于书写和防蛀，须先用火烤干竹简上的水分和油质，叫杀青。后来借指著作完稿。也指影视作品摄制完成,,1
52849,2,杀青,shāqīng,,,动,指绿茶加工的头道工序，把刚采摘来的嫩叶高温烘干，抑制其发酵，以保持鲜茶的绿色,,2
52860,2,倒胃口,dǎowèikǒu,,,,比喻对某人某事反感，不愿意接受,这种低俗的电视剧，真让人倒胃口。,1
52860,1,倒胃口,dǎowèikǒu,,,,丧失或降低食欲,看见这个菜我就倒胃口。,2
52862,1,手技,shǒujì,,,名,手艺,手技很高,1
52862,2,手技,shǒujì,,,名,一种杂技，用手表演的各种技巧。传统的手技多用球、盘、棒等作道具,,2
52880,1,浮屠,fútú,,,名,佛陀的又译,,1
52880,2,浮屠,fútú,,,名,指佛塔。古人曾把佛塔译为浮屠,,2
52897,1,想得开,xiǎngdekāi,,,动,能把不如意的事摆脱开,他虽然受了委屈，但很想得开。,1
52897,2,想得开,xiǎngdekāi,,,动,遇事不过多计较，不犹豫,他思想豁达，遇事都想得开。,2
52920,1,担待,dāndài,,,动,客套话，用于请别人原谅,货物未能如期送到，请多担待。,1
52920,2,担待,dāndài,,,动,承担（责任）,出了事，我可担待不起。,2
52924,1,风致,fēngzhì,,,名,【风韵】指风度韵致（多用于女性）,风致洒脱,1
52924,2,风致,fēngzhì,,,名,风味；情致,田园风致｜山光水色各有风致。,2
52925,2,蠢动,chǔndòng,,,动,比喻敌人或坏人有所行动,敌人又在伺机蠢动。,1
52925,1,蠢动,chǔndòng,,,动,虫子蠕动,,2
52932,2,沉潜,chénqián,,,动,潜心于某一领域,沉潜于书画金石,1
52932,1,沉潜,chénqián,,,动,沉没潜伏于水中,潜水艇沉潜下去,2
52940,2,蜡纸,làzhǐ,,,名,用蜡液浸过的纸，用作刻写或打字的油印底版纸,,1
52940,1,蜡纸,làzhǐ,,,名,一种表面涂有蜡层的防潮包装纸,,2
52948,1,贤德,xiándé,,,名,善良的品德,贤德出众,1
52948,2,贤德,xiándé,,,形,贤惠,贤德的母亲,2
52951,2,秘藏,mìcáng,,,名,秘密收藏的物品,稀世秘藏,1
52951,1,秘藏,mìcáng,,,动,秘密收藏,秘藏于宫廷,2
52971,2,海况,hǎikuàng,,,名,专指海面因风力引起的波动状况。根据海浪的有无和大小，共分0—9共10个级别,,1
52971,1,海况,hǎikuàng,,,名,海洋的物理、化学、生物等情况，如海水的温度、密度，海水的成分和流动，浮游生物的组成等,,2
52992,1,西部片,xībùpiàn,,,名,指以19世纪美国西部开发时期为背景、反映美国西部牛仔生活的故事片。因主人公多为富于正义感的牛仔，故又称牛仔片,,1
52992,2,西部片,xībùpiàn,,,名,指我国带有西部地区特色的影片,,2
52994,1,冷光,lěngguāng,,,名,冷峻的目光,他眼中射出一道逼人的冷光。,1
52994,2,冷光,lěngguāng,,,名,光学上指某些物质因受外来光线或电子、高能粒子的照射而发出的光，如荧光和磷光。因为这种光线所含热量极少，故称,,2
53007,2,红眼病,hóngyǎnbìng,,,名,比喻因羡慕而忌妒别人的毛病,,1
53007,1,红眼病,hóngyǎnbìng,,,名,传染性急性结膜炎。发病期间，眼白泛红,,2
53020,2,粗枝大叶,cūzhī-dàyè,,,形,形容作风草率，不认真,,1
53020,1,粗枝大叶,cūzhī-dàyè,,,形,形容很简略，不细致，不具体,,2
53023,1,肥硕,féishuò,,,形,（果实等）大而饱满,,1
53023,2,肥硕,féishuò,,,形,（躯体）高大而肥胖,身躯肥硕,2
53024,1,濡湿,rúshī,,,动,沾湿,冒雨归家，全身濡湿。,1
53024,2,濡湿,rúshī,,,形,潮湿,被褥濡湿,2
53037,1,校阅,jiàoyuè,,,动,校订审阅,校阅书稿,1
53037,2,校阅,jiàoyuè,,,动,〈文〉检阅，检查,校阅禁军｜校阅防务,2
53044,2,怨不得,yuànbude,,,副,怪不得；难怪,怨不得屋里这么冷，原来没有关窗子。,1
53044,1,怨不得,yuànbude,,,动,不应该埋怨,这件事怨不得他,2
53077,1,派饭,pàifàn,,,动,安排农户为下乡干部有偿提供饭食,,1
53077,2,派饭,pàifàn,,,名,农户根据村委会的安排为下乡干部提供的饭食,下乡吃派饭,2
53079,1,派定,pàidìng,,,动,委派指定,派定我去处理这件事。,1
53079,2,派定,pàidìng,,,动,认定,人们派定他就是肇事者。,2
53100,2,灵异,língyì,,,形,神奇怪异,灵异的飞碟｜灵异现象,1
53100,1,灵异,língyì,,,名,神怪,《西游记》里有不少灵异。,2
53104,2,屈就,qūjiù,,,动,敬词，用于请求对方就任某种职务,诚盼您能来我公司屈就顾问。,1
53104,1,屈就,qūjiù,,,动,降低身份地位就任低级职位,介绍他做校对，他不肯屈就。,2
53108,2,贱货,jiànhuò,,,名,指下贱的人（骂人的话）,,1
53108,1,贱货,jiànhuò,,,名,价钱便宜的货物,,2
53115,2,犯傻,fànshǎ,,,动,干傻事,你犯傻啦，怎么不放水就把米蒸上了?,1
53115,3,犯傻,fànshǎ,,,动,发呆,电影散场了，他还呆在那里犯傻。,2
53115,1,犯傻,fànshǎ,,,动,装糊涂,别跟我犯傻，你总得给我个答复。,3
53122,2,大姓,dàxìng,,,名,人口多的姓,张、王、李、赵都是大姓。,1
53122,1,大姓,dàxìng,,,名,有名望、地位的家族,名门大姓,2
53128,2,佳期,jiāqī,,,名,婚期,,1
53128,1,佳期,jiāqī,,,名,〈文〉相爱男女的约会日期,七月七，牛郎织女会佳期。,2
53129,1,警号,jǐnghào,,,名,报警的信号,警号是连续敲墙3次。,1
53129,2,警号,jǐnghào,,,名,警察的编号,,2
53134,1,慑服,shèfú,,,动,因害怕而服从,慑服于权势,1
53134,2,慑服,shèfú,,,动,震慑使屈服,武力慑服不了觉醒的人民。,2
53143,2,别体,biétǐ,,,名,指字的异体,,1
53143,1,别体,biétǐ,,,名,变体；书法上特指从已有的风格流派中演变出的一种新的风格流派的字体,他的书法是颜体的别体。,2
53150,1,过载,guòzài,,,动,超载；超负荷,网络信息过载会降低运行速度。,1
53150,2,过载,guòzài,,,动,把货物或旅客从一个运输工具上转移到另一个运输工具上,,2
53152,1,柯尔克孜族,kē'ěrkèzīzú,,,名,我国少数民族之一。主要分布在新疆、黑龙江,,1
53152,2,柯尔克孜族,kē'ěrkèzīzú,,,名,国外称吉尔吉斯人。主要分布在吉尔吉斯斯坦共和国,,2
53160,2,统属,tǒngshǔ,,,动,全部属于,全市电影院统属文化局管理。,1
53160,1,统属,tǒngshǔ,,,动,统辖和隶属,市教育局与市内各中小学有统属关系。,2
53168,1,单轨,dānguǐ,,,名,只有一组轨道的运输线,铺设单轨,1
53168,2,单轨,dānguǐ,,,名,比喻单一的体制、规则、系统等,失业保险实行单轨政策｜价格单轨制,2
53188,2,长镜头,chángjìngtóu,,,名,比喻摄影或文字中对一个场面或事件进行较长时间持续拍摄或描述的段落,,1
53188,1,长镜头,chángjìngtóu,,,名,某些照相机上的焦距特别长的镜头，用于远距离摄影,,2
53197,2,袅娜,niǎonuó,,,形,形容女子体态轻柔优美的样子,袅娜多姿,1
53197,1,袅娜,niǎonuó,,,形,形容草木细长柔软的样子,柳丝袅娜,2
53212,2,玉簪,yùzān,,,名,多年生草本植物，叶大如掌，有长柄。花也叫玉簪，夏秋间开放，洁白如玉，味清香，花蕊如簪头,,1
53212,1,玉簪,yùzān,,,名,用玉做成的簪子,,2
53235,1,乳猪,rǔzhū,,,名,还在吃奶的猪崽,,1
53235,2,乳猪,rǔzhū,,,名,哺乳猪崽的母猪,,2
53240,2,笙歌,shēnggē,,,名,指奏乐、唱歌的声音,笙歌鼎沸,1
53240,1,笙歌,shēnggē,,,动,奏乐唱歌,笙歌达旦,2
53242,1,膀臂,bǎngbì,,,名,【臂膀】胳膊,,1
53242,2,膀臂,bǎngbì,,,名,比喻必不可少的得力助手,他精明强干，不愧是你的膀臂。,2
53253,2,顽劣,wánliè,,,形,顽皮；不听话,顽劣的孩子,1
53253,1,顽劣,wánliè,,,形,顽固恶劣,态度顽劣,2
53260,1,灵台,língtái,,,名,停放灵柩、骨灰盒或摆放死者遗像、灵位等的台子,,1
53260,2,灵台,língtái,,,名,〈文〉心灵,灵台无计逃神矢,2
53264,2,幽冥,yōumíng,,,名,阴间；地府,,1
53264,1,幽冥,yōumíng,,,形,幽暗；黑暗,,2
53291,2,指画,zhǐhuà,,,名,用指头、指甲或手掌蘸墨或颜色绘画的技艺或作品,,1
53291,1,指画,zhǐhuà,,,动,指点比划,一边指画一边讲解。,2
53292,1,焦渴,jiāokě,,,形,十分干渴,,1
53292,2,焦渴,jiāokě,,,形,比喻心情急切,大家焦渴地盼望着医生到来。,2
53307,1,水蛇,shuǐshé,,,名,泛指生活在水边的蛇类,,1
53307,2,水蛇,shuǐshé,,,名,毒蛇的一种，背面暗灰棕色，腹为黄色，有黑斑，尾略侧扁。生活在我国东南各地田野河沟等处,,2
53315,1,豆汁,dòuzhī,,,名,制绿豆粉时榨出的汁，发酵后有酸味。是北京有名的风味小吃,,1
53315,2,豆汁,dòuzhī,,,名,某些地区指豆浆,,2
53331,1,班期,bānqī,,,名,班机、班轮等启航的时间,,1
53331,2,班期,bānqī,,,名,邮局投递邮件的固定时间,延误班期,2
53335,1,绞杀,jiǎoshā,,,动,用绳索勒死,,1
53335,2,绞杀,jiǎoshā,,,动,比喻摧残、扼杀使不能生存,新生事物被绞杀在摇篮中。,2
53350,1,利齿,lìchǐ,,,名,锋利的牙齿,,1
53350,2,利齿,lìchǐ,,,名,【利口】能说会道、口齿伶俐的嘴,,2
53366,1,吭哧,kēngchi,,,拟声,模拟用力干活儿时发出的喘息声,累得吭哧吭哧直喘气。,1
53366,2,吭哧,kēngchi,,,动,费力地、吞吞吐吐地说话,他吭哧了半天，谁也听不懂他讲什么。,2
53366,3,吭哧,kēngchi,,,动,缓慢费力地做,好容易才把这篇作文吭哧出来。,3
53367,2,反霸,fǎnbà,,,动,指反对霸权主义,,1
53367,1,反霸,fǎnbà,,,动,指反对恶霸；特指土地改革时期向恶霸地主进行斗争,,2
53380,1,空言,kōngyán,,,名,不切实际的空话,需要的不是天花乱坠的空言，而是实际行动｜徒托空言,1
53380,2,空言,kōngyán,,,动,说空话而并不行动；空谈,没有任何具体措施，还空言什么防范。,2
53407,2,玉兔,yùtù,,,名,传说中指月宫里的白兔；借指月亮,金乌西坠，玉兔东升。,1
53407,1,玉兔,yùtù,,,名,白兔,,2
53440,1,杂家,zájiā,,,名,战国末期到西汉初期，兼容儒、墨、名、法各家学说的一个学派。代表作有《吕氏春秋》《淮南子》等,,1
53440,2,杂家,zájiā,,,名,指对多种学科都有一定了解，知识面较宽的人,,2
53451,1,粗笨,cūbèn,,,形,（器具等）粗大笨重,粗笨的家具,1
53451,2,粗笨,cūbèn,,,形,（身材、举止等）笨拙；不灵巧,粗笨的体态｜动作显得很粗笨,2
53453,1,协理员,xiélǐyuán,,,名,协助处理某项事务的人员,,1
53453,2,协理员,xiélǐyuán,,,名,政治协理员的简称，是中国人民解放军上级政治机关派到团以上单位或部门协助党组织和首长做好政治思想工作的干部,,2
53457,1,打哈哈,dǎhāha,,,,开玩笑,别净打哈哈，耽误了正事。,1
53457,2,打哈哈,dǎhāha,,,,敷衍搪塞,这事得认真办，别打哈哈。,2
53468,1,背运,bèiyùn,,,形,运气不济,真背运，干什么都不顺利。,1
53468,2,背运,bèiyùn,,,名,不好的运气,走背运,2
53478,1,阴惨,yīncǎn,,,形,阴森凄惨,阴惨的古庙｜阴惨惨的坟地,1
53478,2,阴惨,yīncǎn,,,形,悲伤凄惨,脸色阴惨｜阴惨的哭声,2
53485,1,老汤,lǎotāng,,,名,炖过多次鸡、鸭、肉等的汤汁,,1
53485,2,老汤,lǎotāng,,,名,多次腌制咸菜、泡菜等的陈汤,,2
53514,1,京族,jīngzú,,,名,我国少数民族之一。主要分布在广西,,1
53514,2,京族,jīngzú,,,名,越南人数最多的民族,,2
53556,2,问诊,wènzhěn,,,动,泛指看病,各科医生前来义务问诊｜求医问诊,1
53556,1,问诊,wènzhěn,,,动,中医诊断疾病的常用方法之一,,2
53564,1,失准,shīzhǔn,,,动,（仪器等）失去准确性,市场公平秤不能失准。,1
53564,2,失准,shīzhǔn,,,动,未能显示出应有水平,王老师在公开课中有些失准。,2
53565,1,画匠,huàjiàng,,,名,【画工】以绘画为职业的工匠,,1
53565,2,画匠,huàjiàng,,,名,贬称缺乏艺术创造力的画家,,2
53572,2,败军,bàijūn,,,名,打了败仗的军队；泛指失败的一方,他成了败军之将,1
53572,1,败军,bàijūn,,,动,〈文〉使军队打败仗,败军亡国,2
53574,3,羽化,yǔhuà,,,动,昆虫由若虫或蛹变为成虫,,1
53574,1,羽化,yǔhuà,,,动,古人指人升天成仙,,2
53574,2,羽化,yǔhuà,,,动,婉词，指道士死亡,,3
53593,1,硬顶,yìngdǐng,,,动,用强硬态度顶撞或对抗,有话好说，不要老是硬顶｜上面三令五申，他就是硬顶着不办。,1
53593,2,硬顶,yìngdǐng,,,动,顽强地支撑着,他烧到38℃，还硬顶着不肯休息。,2
53594,1,酬报,chóubào,,,动,用财物或行动表示回报,酬报外婆的养育之恩。,1
53594,2,酬报,chóubào,,,名,报酬,他给农民看病，从不接受酬报。,2
53600,1,码子,mǎzi,,,名,〈口〉记录数目的符号,过秤后记个码子｜洋码子（指阿拉伯数字）。,1
53600,2,码子,mǎzi,,,名,圆形的筹码,,2
53616,1,凄迷,qīmí,,,形,（景物）凄凉迷茫,烟雨凄迷,1
53616,2,凄迷,qīmí,,,形,悲哀惆怅,,2
53625,1,撑死,chēngsǐ,,,动,因吃的过多而致死（多为夸张的说法）,,1
53625,3,撑死,chēngsǐ,,,动,达到极限,这件衬衫撑死也不值200元。,2
53625,2,撑死,chēngsǐ,,,动,比喻最大限度地得到好处,他认为股市这东西就是撑死胆大的，饿死胆小的。,3
53634,1,合辙,hézhé,,,动,车轮的印痕与路上已有的车辙相合。比喻想法等一致或性情合得来,他们几个挺合辙的。,1
53634,2,合辙,hézhé,,,动,（戏曲、小调等的唱词）押韵,这快板不合辙，拗口。,2
53635,1,宽窄,kuānzhǎi,,,名,面积、范围的大小,客厅的宽窄正合适。,1
53635,2,宽窄,kuānzhǎi,,,名,宽度,量量布的宽窄,2
53642,2,美言,měiyán,,,动,替人说好话,帮我美言几句,1
53642,1,美言,měiyán,,,名,美好的言辞,不为美言所惑,2
53684,1,彩纸,cǎizhǐ,,,名,彩色的纸,,1
53684,2,彩纸,cǎizhǐ,,,名,洗印彩照用的纸,,2
53697,1,幽闭,yōubì,,,动,囚禁；软禁,幽闭于囹圄,1
53697,3,幽闭,yōubì,,,动,封闭；特指深居家中不外出,心灵幽闭｜幽闭闺阁，难得出门。,2
53697,2,幽闭,yōubì,,,动,毁坏妇女的生殖器官，使不能生育。古代一种酷刑,,3
53714,2,斜照,xiézhào,,,名,〈文〉傍晚斜射的阳光,斜照临窗,1
53714,1,斜照,xiézhào,,,动,光线从侧面照射,夕阳斜照｜新月斜照,2
53746,1,余烬,yújìn,,,名,物体燃烧后剩下的东西,要尽快清除余烬，防止死灰复燃。,1
53746,2,余烬,yújìn,,,名,比喻战争或其他灾难后残留的东西,灾后余烬,2
53747,1,降尘,jiàngchén,,,名,指空气中的粉尘颗粒。颗粒较大，可以自然降沉到地面，故称,,1
53747,2,降尘,jiàngchén,,,动,空气中的粉尘颗粒降到地面,大面积地降尘,2
53747,3,降尘,jiàngchén,,,动,使空气中的粉尘颗粒降到地面,人工增雨降尘,3
53756,1,趣话,qùhuà,,,名,有趣的话语；有趣的故事,关于这件事当年还有一段趣话｜梨园趣话,1
53756,2,趣话,qùhuà,,,动,有趣地讲述,趣话京城往事,2
53784,1,筋脉,jīnmài,,,名,指静脉管,,1
53784,2,筋脉,jīnmài,,,名,比喻文章的线索、条理,文章筋脉清晰,2
53787,1,冰花,bīnghuā,,,名,凝结成花纹状的薄冰层,玻璃窗上结了一层冰花。,1
53787,3,冰花,bīnghuā,,,名,雾凇,,2
53787,2,冰花,bīnghuā,,,名,把花卉等实物用水冻结后制成的冰罩观赏物,,3
53795,1,摹写,móxiě,,,动,照原样描写,,1
53795,2,摹写,móxiě,,,动,描写,,2
53803,2,毛织品,máozhīpǐn,,,名,用毛线编织的衣物,,1
53803,1,毛织品,máozhīpǐn,,,名,用兽毛纤维或人造毛等纺织成的料子的统称,,2
53823,1,突审,tūshěn,,,动,突击审讯,警方将犯罪嫌疑人带回分局连夜突审。,1
53823,2,突审,tūshěn,,,动,突击审查,经突审，大赛组委会确认这名球员赛前服用了兴奋剂。,2
53828,2,激变,jībiàn,,,动,迅速而剧烈地变化,战局激变，胜负未卜。,1
53828,1,激变,jībiàn,,,动,矛盾激化而生变,,2
53829,1,折光,zhéguāng,,,动,光线发生折射,,1
53829,2,折光,zhéguāng,,,名,折射出来的光线；比喻间接反映出来的事物的特征,这本书是他心路历程的折光。,2
53839,2,借势,jièshì,,,副,利用某种形势；趁势,借势逃脱｜借势反击,1
53839,1,借势,jièshì,,,动,凭借他人的权势；仗势,借势欺人,2
53840,1,浸渍,jìnzì,,,动,浸泡,用浓糖浆浸渍果脯。,1
53840,2,浸渍,jìnzì,,,动,【浸染】比喻人处在某种环境中慢慢受到沾染,,2
53861,1,洪量,hóngliàng,,,名,宽大的度量,先生洪量，不计前嫌。,1
53861,2,洪量,hóngliàng,,,名,大的酒量,,2
53927,1,针脚,zhēnjiao,,,名,缝制衣物时留下的针线的痕迹,,1
53927,2,针脚,zhēnjiao,,,名,缝制衣物时针眼之间的距离,针脚细密,2
53934,2,老亲,lǎoqīn,,,名,指年老的父母,堂上老亲,1
53934,1,老亲,lǎoqīn,,,名,多年的亲戚,老亲旧邻,2
53961,2,借光,jièguāng,,,动,客套话，用于请别人给予方便或向别人询问,借光，让我过去一下｜借光，去火车站怎么走?,1
53961,1,借光,jièguāng,,,动,指分沾他人的利益或荣耀,父母当了领导，子女就跟着借光，别人会戳脊梁骨。,2
54001,1,爆棚,bàopéng,,,动,某些地区指人多容不下，相当于“爆满”,,1
54001,2,爆棚,bàopéng,,,动,比喻引起轰动,爆棚新闻｜爆棚效应,2
54002,1,推挤,tuījǐ,,,动,手推身挤；拥挤,球迷们相互推挤着往里拥。,1
54002,2,推挤,tuījǐ,,,动,倾轧；排挤,勾心斗角，互相推挤。,2
54016,1,正字,zhèngzì,,,名,规范的字形,,1
54016,2,正字,zhèngzì,,,动,矫正字形，使规范,正字法,2
54033,1,难兄难弟,nànxiōng-nàndì,,,,共过患难的朋友；处于同样困境的人。,,1
54033,2,难兄难弟,nánxiōng-nándì,,,,南朝·宋·刘义庆《世说新语·德行》记载，陈寔（shí）曾说他的两个儿子“元方难为兄，季方难为弟”。意思是兄弟俩一样好，难以分出高低；今多反用，指兄弟俩或泛指两个人同样低劣。,他俩一个不求上进，一个得过且过，真是一对难兄难弟。,2
54155,1,雅量,yǎliàng,,,名,敬词，称别人宏大气量,有雅量，能容人,1
54155,2,雅量,yǎliàng,,,名,敬词，称别人大酒量,,2
54169,2,乖张,guāizhāng,,,形,怪僻；反常,性情乖张,1
