rank,sn,cihui,pinyin,ref_hanzi,ref_pinyin,pos,definition,example,new_sn
68084,3,抢镜头,qiǎngjìngtóu,,,,挤入或拦截别人的镜头；比喻不该出面时出面或借机显示自己,他从不跟名流抢镜头。,3
68155,1,调函,diàohán,,,名,有关人员调动的公函,,1
68155,2,调函,diàohán,,,名,一个部门向另一个部门发出的请求协助对某人某事进行调查的公函,,2
68170,1,秃笔,tūbǐ,,,名,笔尖脱毛的毛笔,,1
68170,2,秃笔,tūbǐ,,,名,比喻低下的写作能力,我这支秃笔，难以描绘眼前的美景。,2
68182,2,答言,dáyán,,,动,答话,,1
68182,1,答言,dāyán,,,动,搭话,,2
68202,1,胡搞,húgǎo,,,动,胡乱做；乱来,办事要讲规则，不能胡搞。,1
68202,2,胡搞,húgǎo,,,动,特指乱搞男女关系,,2
68236,1,短不了,duǎnbuliǎo,,,动,少不了,放心，一分钱也短不了。,1
68236,2,短不了,duǎnbuliǎo,,,副,不可避免,夫妻俩短不了磕磕碰碰的。,2
68247,2,线板,xiànbǎn,,,名,接线用的板,把插头插到线板上。,1
68247,1,线板,xiànbǎn,,,名,缠线用的板,把线板递给我,2
68269,1,扑棱,pūleng,,,动,抖动或张开（翅膀等）,鸽子扑棱着翅膀｜小兔子扑棱着两只大耳朵。,1
68269,2,扑棱,pūlēng,,,拟声,模拟翅膀抖动的声音,芦苇荡里扑棱一声飞出一只大鸟。,2
68280,3,嘎巴,gābā,,,拟声,模拟木板、树枝等断裂的声音,嘎巴一声筷子折（shé）了,1
68280,2,嘎巴,gāba,,,名,黏性东西干后附着在别的东西上形成的凝结物,糨糊嘎巴｜泥嘎巴｜血嘎巴,2
68280,1,嘎巴,gāba,,,动,黏性东西干后牢固地附着（zhuó）在器物上,粥嘎巴在锅边儿上了,3
68281,1,缨子,yīngzi,,,名,系在衣帽或器物上的穗状饰物,,1
68281,2,缨子,yīngzi,,,名,像缨子的东西,玉米缨子｜芥菜缨子,2
68288,1,耳顺,ěrshùn,,,名,〈文〉《论语·为政》：“六十而耳顺。”原意是人到六十岁，就能透彻理解所听到的话。后用“耳顺”指六十岁,年逾耳顺｜耳顺之年,1
68288,2,耳顺,ěrshùn,,,形,顺耳,,2
68321,2,不知死活,bùzhī-sǐhuó,,,形,形容行动鲁莽，不知利害,,1
68321,1,不知死活,bùzhī-sǐhuó,,,,不知道是死了还是活着,,2
68344,1,豚鼠,túnshǔ,,,名,哺乳动物，似兔而小，前肢短，后肢长，无尾。毛色白、黑、黄褐不一。穴居，夜间活动，以植物为食。常供医学和生理学实验用,,1
68344,2,豚鼠,túnshǔ,,,名,小猪和老鼠；比喻弱小无能者,豚鼠之辈,2
68441,1,毛糙,máocao,,,形,粗糙；不细致,做工实在毛糙,1
68441,2,毛糙,máocao,,,形,粗心浮躁,做事要细心，不可毛糙。,2
68461,2,画轴,huàzhóu,,,名,带轴的画幅,花卉画轴,1
68461,1,画轴,huàzhóu,,,名,在裱好的画幅一端或两端安装的木轴,,2
68479,1,寒暖,hánnuǎn,,,名,寒冷和温暖的情况,根据天气寒暖增减衣服。,1
68479,2,寒暖,hánnuǎn,,,名,借指生活状况,挂记着下岗职工的寒暖。,2
68580,1,透底,tòudǐ,,,动,透露底细,不能轻易向对方透底。,1
68580,2,透底,tòudǐ,,,形,形容水清亮透明，可以看到底部（常跟“清澈”连用）,湖水清澈透底,2
68730,3,旋子,xuànzi,,,名,陀螺,,1
68730,4,旋子,xuànzi,,,名,武术动作，跳起使身体悬空并做旋转动作，也是传统戏曲中的一种表演特技,,2
68730,1,旋子,xuànzi,,,名,温酒的金属器具,,3
68730,2,旋子,xuànzi,,,名,盘状金属器具，通常用来做粉皮,,4
68740,2,瞎掰,xiābāi,,,动,胡说；乱说,说话注意点儿，别瞎掰。,1
68740,1,瞎掰,xiābāi,,,动,【瞎闹】没有成效地乱做,瞎掰的事儿别干,2
68744,1,旋梯,xuántī,,,名,螺旋式上升的梯子,,1
68744,2,旋梯,xuántī,,,名,一种体育运动器材，形状像梯子，可摆动和旋转；也指用旋梯进行锻炼的体育运动,,2
68775,2,毛躁,máozào,,,形,粗心；不细致,手脚毛躁,1
68775,1,毛躁,máozào,,,形,急躁；不沉着,性子过于毛躁,2
68781,2,图典,túdiǎn,,,名,介绍绘画艺术的典籍,,1
68781,1,图典,túdiǎn,,,名,图书和经典,,2
68817,1,趋奉,qūfèng,,,动,迎合奉承,趋奉权势,1
68817,2,趋奉,qūfèng,,,动,尽心服侍,终日趋奉于家母榻前。,2
68834,2,铜活,tónghuó,,,名,各种铜制物件,,1
68834,1,铜活,tónghuó,,,名,制造和修理铜制物件的工作,,2
68842,1,驰驱,chíqū,,,动,策马奔驰,驰驱沙场,1
68842,2,驰驱,chíqū,,,动,为人奔波效劳,驰驱于大将军麾下。,2
68843,2,大舌头,dàshétou,,,名,指大舌头的人,他是个大舌头，发音不准。,1
68843,1,大舌头,dàshétou,,,形,舌头不灵活，吐字不清晰,这孩子大舌头，要帮他矫正发音。,2
68883,1,胭脂红,yānzhihóng,,,形,胭红,,1
68883,2,胭脂红,yānzhihóng,,,名,胭红颜料,,2
68890,1,梳辫子,shūbiànzi,,,,梳理辫子；把头发梳理成辫子,,1
68890,2,梳辫子,shūbiànzi,,,,比喻对纷纭众多的事情、问题等进行整理分类,,2
68898,1,船篷,chuánpéng,,,名,小木船上用来遮挡风雨、日光的篷状设备,,1
68898,2,船篷,chuánpéng,,,名,船帆,扯起船篷,2
68901,2,雅意,yǎyì,,,名,敬词，称对方的情意或意见,不知雅意如何?,1
68901,1,雅意,yǎyì,,,名,〈文〉高尚的情趣,雅意在山水之间,2
68904,2,套索,tàosuǒ,,,名,套绳,,1
68904,1,套索,tàosuǒ,,,名,古代交战时擒拿敌人用的绳索。一端有活结,,2
68940,2,毛片,máopiàn,,,名,黄色淫秽的影视片,,1
68940,1,毛片,máopiàn,,,名,拍摄后未经剪辑加工的影视片,,2
68973,1,吃客,chīkè,,,名,来饭馆吃饭的人,这家馆子吃客如云，生意很火。,1
68973,2,吃客,chīkè,,,名,吃白食的人,,2
69026,2,死脑筋,sǐnǎojīn,,,名,指死脑筋的人,他是个死脑筋，转不过弯来。,1
69026,1,死脑筋,sǐnǎojīn,,,形,形容脑子死板，不灵活；思想观念僵化,处事该灵活时要灵活，不能死脑筋。,2
69035,2,流徙,liúxǐ,,,动,流动迁徙；四处漂泊,流徙江湖,1
69035,1,流徙,liúxǐ,,,动,〈文〉流放,流徙荒漠,2
69042,2,香饵,xiāng'ěr,,,名,比喻诱人误入圈套的东西,有人用金钱作香饵，引人上当。,1
69042,1,香饵,xiāng'ěr,,,名,捕鱼、打猎、灭虫时用来引诱猎物的食料,,2
69131,1,宽展,kuānzhǎn,,,形,宽阔舒展,马路比以前宽展了。,1
69131,2,宽展,kuānzhǎn,,,形,宽裕,家境不很宽展,2
69131,3,宽展,kuānzhǎn,,,动,延缓,保修期到期后，可宽展6个月。,3
69144,2,赞礼,zànlǐ,,,名,主持赞礼的人；司仪,,1
69144,1,赞礼,zànlǐ,,,动,旧时指在婚丧、祭祀仪式上宣读仪式程序，指挥行礼,,2
69152,1,失着,shīzhāo,,,名,下棋时走出的错误、拙劣的一着,,1
69152,2,失着,shīzhāo,,,动,失策,,2
69194,1,双重人格,shuāngchóng réngé,,,,指同一个人身上所表现出来的两种完全相反的性格特征,,1
69194,2,双重人格,shuāngchóng réngé,,,,医学上指一种分离性精神障碍。同一个人在不同的阶段表现出截然不同的两种性格特征，像是两个人,,2
69227,2,官差,guānchāi,,,名,旧指官府的差役,,1
69227,1,官差,guānchāi,,,名,官府的差事,应付官差,2
69230,2,棠棣,tángdì,,,名,〈文〉相传《诗经·小雅·常棣》是周公欢宴兄弟的乐歌。古代“常”通“棠”，后用“棠棣”比喻兄弟或兄弟情谊。,棠棣并为天下士,1
69230,1,棠棣,tángdì,,,名,古书上指郁李，灌木类植物，春季开淡红色花，果实小球形，暗红似李。,,2
69248,2,打样,dǎyàng,,,动,书籍、报刊排版后，印出样张（供审改、校对用）,,1
69248,1,打样,dǎyàng,,,动,在建筑房屋、制造器具前画出设计图样或做出实物模型,,2
69258,1,发傻,fāshǎ,,,动,出现表情呆滞、反应迟钝的情况,他被问得直发傻,1
69258,2,发傻,fāshǎ,,,动,犯糊涂,别发傻，你一个人哪能拿得了?,2
69285,2,改调,gǎidiào,,,动,改变曲调,原来的调太高，唱不上去，要改调。,1
69285,1,改调,gǎidiào,,,动,（对职务、位置、力量等）重新调动,他从林业局改调环保局｜改调直升机进行搜索。,2
69285,3,改调,gǎidiào,,,动,改变观点、态度,他原来说全力支持，现在又改调了。,3
69353,1,欺生,qīshēng,,,动,欺负新来的人,这个村子民风淳朴，从不欺生。,1
69353,2,欺生,qīshēng,,,动,驴马等牲畜对不常使用它或不常接近它的人不驯服,这匹马欺生，不要靠近它。,2
69375,1,聘金,pìnjīn,,,名,旧俗订婚时男方送给女方的礼金,,1
69375,2,聘金,pìnjīn,,,名,付给受聘人员的酬金,,2
69482,2,吃重,chīzhòng,,,形,担负的责任大；费力,让我干这么吃重的工作，我只好勉为其难了。,1
69482,1,吃重,chīzhòng,,,动,载重,这种卡车吃重5吨。,2
69495,1,抽成,chōuchéng,,,动,提成,赚了钱，老板要按比例抽成。,1
69495,2,抽成,chōuchéng,,,名,提成的部分,业务员要的抽成不算多，可以接受。,2
69543,1,播扬,bōyáng,,,动,传布；传扬,助人为乐精神广泛播扬。,1
69543,2,播扬,bōyáng,,,动,散布；扬起,尘土播扬,2
69544,1,铁板钉钉,tiěbǎn-dìngdīng,,,,比喻已成定局，不能改变,我队夺冠，已是铁板钉钉了。,1
69544,2,铁板钉钉,tiěbǎn-dìngdīng,,,,比喻说话办事果断、坚定、不含糊、不更改,他办事铁板钉钉，干脆利落。,2
69545,2,薄脆,báocuì,,,名,一种又薄又脆的油炸面食，略呈长方形，多用作早点,,1
69545,1,薄脆,báocuì,,,名,一种又薄又脆的糕点，形状多样,,2
69567,3,雅言,yǎyán,,,名,高雅的言辞,文人雅士相聚，雅言不绝于耳。,1
69567,1,雅言,yǎyán,,,名,古代指通语，即通行的语言,,2
69567,2,雅言,yǎyán,,,名,〈文〉正确合理的言论意见,望察纳雅言,3
69582,1,私见,sījiàn,,,名,个人的意见或见解,谈一点儿我的私见。,1
69582,2,私见,sījiàn,,,名,个人成见,不持私见,2
69635,1,油汪汪,yóuwāngwāng,,,形,形容油多的样子,菜锅里油汪汪的,1
69635,2,油汪汪,yóuwāngwāng,,,形,油亮,梳着油汪汪的分头。,2
69661,1,舆图,yútú,,,名,地图（多指疆域图）,,1
69661,2,舆图,yútú,,,名,疆土,舆图辽阔,2
69668,1,虎步,hǔbù,,,名,威武雄健的步伐,一个虎步跨过了那条沟。,1
69668,3,虎步,hǔbù,,,动,〈文〉称雄于一方,虎步河西,2
69668,2,虎步,hǔbù,,,形,〈文〉形容举止威武,,3
69673,3,霸王鞭,bàwángbiān,,,名,常绿植物，灌木状，茎有五个棱，棱上有乳头状硬刺，开绿色小花。原产马来群岛，常作绿篱栽培,,1
69673,1,霸王鞭,bàwángbiān,,,名,民间舞蹈用的两端安有铜片的彩色短棍,,2
69673,2,霸王鞭,bàwángbiān,,,名,一种民间舞蹈，表演时一面说唱，一面舞动霸王鞭，敲击四肢、肩、背等部位，发出有节奏的声响,,3
69713,1,失收,shīshōu,,,动,农作物因受灾害而没有收成,旱情严重，晚稻失收。,1
69713,2,失收,shīshōu,,,动,该收录的没有收录,说是全集，失收的文章却不少。,2
69728,1,纱罩,shāzhào,,,名,蒙着冷布或铁纱、塑料纱等的罩子。罩住食物，用来防蝇,,1
69728,2,纱罩,shāzhào,,,名,装在煤气灯等灯口上的特制罩子，网状，遇热发出强光,,2
69730,1,塞牙,sāiyá,,,动,食物残渣堵在牙缝里,,1
69730,2,塞牙,sāiyá,,,动,比喻言语尖刻，使人听了不舒服,他的话句句塞牙,2
69843,1,够瞧的,gòuqiáode,,,形,形容程度很高,这套房子的价钱可真够瞧的。,1
69843,2,够瞧的,gòuqiáode,,,形,很不好；不能令人满意,这孩子的功课可够瞧的。,2
69856,2,客饭,kèfàn,,,名,火车、轮船、旅店、饭馆为旅客准备的饭食，多论份儿出售,,1
69856,1,客饭,kèfàn,,,名,单位食堂专为临时来客准备的饭食,,2
69862,3,折页,zhéyè,,,名,折叠起来分发的单页宣传品,折页小广告,1
69862,2,折页,zhéyè,,,动,折叠书页,不准撕书，不准折页。,2
69862,4,折页,zhéyè,,,名,书册中折叠装订的大于开本的页面，内容多为图表,,3
69862,1,折页,zhéyè,,,动,把大页印张按一定的开数折叠起来,,4
69874,1,境域,jìngyù,,,名,疆界之内的地域,进入我区境域,1
69874,2,境域,jìngyù,,,名,【境界】事物所达到的程度或表现出的状况,达到理想的境域,2
69884,1,韵调,yùndiào,,,名,音调；腔调,韵调铿锵,1
69884,2,韵调,yùndiào,,,名,气韵格调,韵调高雅,2
69910,1,冷峭,lěngqiào,,,形,寒气逼人,冷峭的寒风,1
69910,2,冷峭,lěngqiào,,,形,比喻言语刻薄，神情严峻,语气冷峭,2
69965,1,残虐,cánnüè,,,形,残忍暴虐,制止这种残虐行为。,1
69965,2,残虐,cánnüè,,,动,凶狠地虐待,不许残虐妇女,2
69972,1,响鞭,xiǎngbiān,,,名,猛力甩动鞭子发出的声音,他甩了一个响鞭，骡子立即奔跑了起来。,1
69972,2,响鞭,xiǎngbiān,,,名,鞭炮,燃放了一挂响鞭,2
69987,1,扑粉,pūfěn,,,动,搽粉,,1
69987,2,扑粉,pūfěn,,,名,指扑在脸上的香粉或扑在身上的爽身粉,,2
70000,1,杞柳,qǐliǔ,,,名,落叶灌木，耐湿耐碱，是固沙、保土造林树种。枝条细长柔韧，可编织器物。,,1
70000,2,杞柳,qǐliǔ,,,名,（也说红皮柳。）,,2
