rank,cihui,pinyin,ref_hanzi,ref_pinyin,pos,definition,example
81209,眉端,méiduān,,,名,眉头,愁上 眉端
81209,眉端,méiduān,,,名,指书页最上面的空白部分,眉端 写满了批语
81210,嫡母,dímǔ,,,名,旧时妾所生子女对父亲正妻的称谓,
81212,驰行,chíxíng,,,动,（车、马等）快速行进,
81213,篼子,dōuzi,,,名,某些地区指把竹椅绑在两根竹竿上做成的交通工具。类似轿子，由两人抬着走，多用于走山路,
81215,兜销,dōuxiāo,,,动,兜售,
81219,小潮,xiǎocháo,,,名,在一个朔望月内涨落幅度最小的海潮。一般出现在上弦日和下弦日的后两三天,
81221,浮艳,fúyàn,,,形,浮华艳丽,室内装修 浮艳
81221,浮艳,fúyàn,,,形,浮华艳丽,浮艳 的服饰
81221,浮艳,fúyàn,,,形,词藻华美但内容空洞贫乏,文辞 浮艳
81224,戏歌,xìgē,,,名,一种融戏曲唱腔和通俗歌曲为一体的演唱艺术,
81225,底册,dǐcè,,,名,留底备查的册子,档案 底册
81227,绦子,tāozi,,,名,用丝线编织成的圆形或扁平形带子，可以系扎或镶饰衣物,
81228,什件儿,shíjiànr,,,名,做食品用的鸡鸭内脏的统称,
81228,什件儿,shíjiànr,,,名,用在箱柜、车船、刀剑等上起加固和装饰作用的金属件,
81233,吃货,chīhuò,,,名,指只会吃不会做事的人（骂人的话）,
81235,毛蚶,máohān,,,名,蚶的一种。生活在有淡水的浅海泥沙中。肉可食，壳可以做药材,
81241,平允,píngyǔn,,,形,公允；公平,持论 平允
81242,暴冷,bàolěng,,,动,天气突然冷起来；比喻社会上某种现象突然不时兴，成为冷门,天气 暴冷 暴热
81242,暴冷,bàolěng,,,动,天气突然冷起来；比喻社会上某种现象突然不时兴，成为冷门,防止市场 暴冷 暴热 。
81243,平月,píngyuè,,,名,公历平年的2月（28天）,
81245,盐沼,yánzhǎo,,,名,含有较多盐分的沼泽地，如柴达木盆地、塔里木盆地和滨海都有盐沼,
81247,公担,gōngdàn,,,量,质量非法定计量单位，1公担等于100千克,
81250,荫翳,yìnyì,,,动,遮蔽,林木 荫翳
81253,满舵,mǎnduò,,,动,使航行中的轮船、军舰的驾驶盘向左或向右转到极限的位置,船长命令：“左 满舵 ，全速前进!”
81254,埂子,gěngzi,,,名,田间稍稍高起的分界线,
81256,潜热,qiánrè,,,名,单位质量的物质在温度不变的情况下，由一种状态转变为另一种状态（如由液态转变为气态）时所吸收或放出的热,
81256,潜热,qiánrè,,,名,尚未完全发挥出来的热能。多用于比喻,充分发挥自己的 潜热 。
81257,禁律,jìnlǜ,,,名,禁止某些行为的法律或法规,
81258,机徽,jīhuī,,,名,飞机上标明国别、军用或民航、所属公司等的标志,
81261,僻陋,pìlòu,,,形,偏远而荒凉,僻陋 小巷
81265,预断,yùduàn,,,动,预先推断,前景难以 预断
81266,恒量,héngliàng,,,名,常量①,
81267,树丫,shùyā,,,名,树的分枝处,
81267,树丫,shùyā,,,名,树干上分出的枝,
81268,臌胀,gǔzhàng,,,名,中医指由水、气、瘀血、寄生虫等引起腹部膨胀的病。主要症状是腹部膨胀，面色萎黄和四肢消瘦。一般多见于肝硬化后期,
81270,伏诛,fúzhū,,,动,伏法,
81272,橡实,xiàngshí,,,名,栎树的果实，长圆形，含淀粉等。外壳可以制栲胶,
81273,表尺,biǎochǐ,,,名,枪、炮上瞄准装置的主要部分，上有刻度和数字，标明距离和角度。按照目标的距离调节表尺，可以提高命中率,
81277,串气,chuànqì,,,动,感觉有股气在体内游走而疼痛,
81277,串气,chuànqì,,,动,串通；互相通气,
81278,空气加湿器,kōngqì jiāshīqì,,,,一种能喷出水汽，增加室内空气湿度的电器,
81280,驽钝,núdùn,,,形,才思迟钝平庸,驽钝 不敏
81281,投售,tóushòu,,,动,投放市场销售,踊跃 投售
81282,螯虾,áoxiā,,,名,水生节肢动物，体形较大，呈圆筒状，甲壳坚厚。淡水螯虾多有经济价值，可食用。人工养殖近年发展很快,
81285,锻锤,duànchuí,,,名,一种锻压机器。由动力提升锤头，利用锤头落下时产生的动能锤压金属坯料,
81286,阴笑,yīnxiào,,,动,阴险奸诈地笑,
81290,抹彩,mǒcǎi,,,动,指戏曲演员面部化装,
81291,逸诗,yìshī,,,,现在一般写作“佚诗”,
81294,火剪,huǒjiǎn,,,名,生火时用来夹取煤炭、柴草的工具。形似剪刀，而剪口较长,
81294,火剪,huǒjiǎn,,,名,旧式烫发工具，形状像剪刀，加热后用来把头发卷成一定形状,
81298,吊索,diàosuǒ,,,名,两端固定、悬空横挂的粗绳子或大铁链,
81300,手闸,shǒuzhá,,,名,用手操纵的制动装置,
81301,短项,duǎnxiàng,,,名,不擅长的方面,搞公关对他来说是 短项 。
81303,蓬散,péngsǎn,,,形,松散,头发 蓬散
81308,鄙见,bǐjiàn,,,名,谦词，用于称自己的见解,
81309,胀肚,zhàngdù,,,动,腹部胀气难受,
81311,老赶,lǎogǎn,,,形,土气；外行（háng）,连手机都不会用，太 老赶 了 。
81311,老赶,lǎogǎn,,,名,指土气或外行的人,你真是个 老赶 ，相机都拿颠倒了 。
81313,摆钟,bǎizhōng,,,名,用摆锤控制运动频率的时钟，精度较高，一般能报时,
81316,旱桥,hànqiáo,,,名,下面没有水的桥。多架设在山谷、枯水的河沟或交通要道上,
81318,柴鸡,cháijī,,,名,农户放养、不喂人工饲料的鸡。一般体型较小，腿下部没有绒毛，产的蛋较小,
81319,倒账,dǎozhàng,,,动,赖账不还,因 倒账 而失去信用 。
81319,倒账,dǎozhàng,,,名,收不回来的账款,倒账 太多，资金周转不开 。
81320,火印,huǒyìn,,,名,把铁器或铁质图章烧红，烙在器物上的印记,
81323,秤星,chèngxīng,,,名,镶在秤杆上作计量标志的金属小圆点,
81324,阔达,kuòdá,,,形,豁达,他性情 阔达
81324,阔达,kuòdá,,,形,开阔通畅,江面 阔达 ，船只众多 。
81325,铆焊,mǎohàn,,,动,铆接和焊接,
81327,侠胆,xiádǎn,,,名,侠肝义胆,
81330,矸子,gānzi,,,名,矸石,
81332,桐籽,tóngzǐ,,,名,油桐的果实，果仁可以榨油,
81333,秉正,bǐngzhèng,,,动,主持公正,秉正 持廉
81334,困阻,kùnzǔ,,,动,围困使不能行进,被洪水 困阻 在一个小山冈上 。
81335,闸瓦,zháwǎ,,,名,列车自动空气制动部件，用铸铁或特殊塑料制成。制动时压紧车轮，制止车轮转动,
81337,匪窟,fěikū,,,名,匪巢,
81338,笃志,dǔzhì,,,动,一心一意；专心致志,笃志 创作
81339,笃学,dǔxué,,,动,专心好学,笃学 善文（有学问而又能写文章） 。
81342,困惫,kùnbèi,,,形,十分疲乏,困惫 不支
81344,毛估,máogū,,,动,粗略地估算,这头大象 毛估 不少于1吨 。
81346,抽条,chōutiáo,,,动,（树木）长出枝条,
81348,灯伞,dēngsǎn,,,名,某些灯的上方安装的伞状罩,
81351,鄙俚,bǐlǐ,,,形,粗俗；浅陋,语虽 鄙俚 ，意本深邃 。
81352,寇盗,kòudào,,,名,盗寇,
81354,扯闲篇,chěxiánpiān,,,,闲谈；说无关紧要的话,晚上几个人 扯闲篇 ，直到深夜 。
81355,活阎王,huóyánwang,,,名,比喻凶恶残暴的人,
81357,画句号,huàjùhào,,,,画上句号表示一句话完了。比喻事情有了结果或结论,这件事到此算是画了句号 。
81361,揪辫子,jiūbiànzi,,,,抓辫子,
81363,人心果,rénxīnguǒ,,,名,常绿乔木，夏季开黄白色的花，果实大如梨，形状像人的心脏。果实也叫人心果，可以吃，也可以制饮料；树干内流出的汁液是制口香糖的主要原料,
81364,龙门刨,lóngménbào,,,名,一种大型刨床。因机床的立柱和横梁的形状像门，故称,
81366,募兵制,mùbīngzhì,,,名,国家以雇佣形式招募人员补充军队的制度。有些国家称雇佣兵役制或志愿兵役制,
81373,滑雪衫,huáxuěshān,,,名,冬季穿的夹克式上衣，内层为羽绒等保暖材料。因是登山、滑雪时常穿的服装，故称,
81374,摆门面,bǎiménmian,,,,讲究排场；不顾内容，只追求形式好看,工作要注意实效，不要 摆门面 。
81376,绞脑汁,jiǎonǎozhī,,,,费心思,
81377,米泔水,mǐgānshuǐ,,,名,淘米用过的水,
81379,有光纸,yǒuguāngzhǐ,,,名,一面光滑一面粗糙的薄纸,
81381,上座儿,shàngzuòr,,,动,指影剧院、饭馆等设有座位的服务场所有观众或顾客到来,剧院 上座儿 未满
81381,上座儿,shàngzuòr,,,形,上座率高,这部贺岁片挺 上座儿 。
81382,学前期,xuéqiánqī,,,名,从3岁至入小学这一段时期。是儿童智力发展的重要时期,
81384,叔祖母,shūzǔmǔ,,,名,父亲的婶母,
81386,橡子面,xiàngzǐmiàn,,,名,用橡实磨成的面，味苦，可用来充饥,
81388,大姨子,dàyízi,,,名,妻子的姐姐,
81390,放印子,fàngyìnzi,,,,旧指借给别人印子钱,
81390,放印子,fàngyìnzi,,,,见“ 印子钱 ”,
81393,铲土机,chǎntǔjī,,,名,一种能铲土、运土和卸土的机械。装有铲斗，铲斗下缘有刮刀，能插入土中把土铲起装入斗中,
81394,纵断面,zòngduànmiàn,,,名,纵剖面,
81395,男傧相,nánbīnxiàng,,,名,婚礼中陪伴、照顾新郎的男士,
81396,卤虾油,lǔxiāyóu,,,名,用卤虾的浓汁制成的调料,
81398,扁平足,biǎnpíngzú,,,名,指足弓塌陷、脚心浅、脚掌较平的脚,
81400,正字法,zhèngzìfǎ,,,名,文字的形体标准和使用规则，也包括标点符号的书写和使用规则,
81401,热污染,rèwūrǎn,,,名,人类活动所排放的废热以及天然热源对环境造成的污染。热污染可造成气候异常，危害人类正常的生产、生活,
81402,病原虫,bìngyuánchóng,,,名,寄生在人或动物体内能引起疾病的原生动物。如疟原虫、滴虫等,
81404,正品率,zhèngpǐnlǜ,,,名,正品在全部产品中所占的比率,
81406,黑斑病,hēibānbìng,,,名,甘薯、甜菜、仙人掌等植物的病害。由真菌引起，得病植物的叶子、茎、块根上出现黑褐色的斑点,
81409,天地头,tiān-dìtóu,,,,书页上边的空白叫天头，下边的空白叫地头（,
81411,庇护权,bìhùquán,,,名,一个国家对因政治原因请求避难的外国人准其入境、居留并不予引渡的权利,
81413,起重船,qǐzhòngchuán,,,名,浮吊,
81418,架子花脸,jiàzi huāliǎn,,,,传统戏曲花脸行当的一种。大都扮演性格粗豪爽直的人。表演重功架、念白和做功。如京剧《芦花荡》中的张飞,
81423,扬幡招魂,yángfān-zhāohún,,,,迷信认为扬起白幡可以招回死者的灵魂。比喻为已灭亡的制度或事物呼号,
81430,水上居民,shuǐshàng jūmín,,,,在沿海港湾或内河上从事渔业或水上运输、以船为家的居民,
81431,低幼儿童,dī-yòu értóng,,,,小学低年级和幼儿园的儿童,低幼儿童 读物
81433,斗鸡走狗,dòujī-zǒugǒu,,,,使鸡相斗，使狗赛跑。形容游手好闲，终日嬉戏，不务正业,
81434,骋目,chěngmù,,,动,放眼远望,骋目 四顾
81435,拈轻怕重,niānqīng-pàzhòng,,,,比喻接受工作任务时，只拣轻松的，害怕繁重的,
81440,大杂院儿,dàzáyuànr,,,名,杂院 儿,
81441,自由价格,zìyóu jiàgé,,,,国家价格政策指导下由购销双方自行协商议定的价格,
81442,因人成事,yīnrén-chéngshì,,,,借助别人的力量办成事情,
81446,抓阄儿,zhuājiūr,,,动,每人从事先做好记号的若干个纸卷或纸团中抓取一个，以决定谁该得什么或做什么,
81455,能者为师,néngzhě-wéishī,,,,谁在某方面有长处，谁就在这方面当老师,
81456,铁案如山,tiě'àn-rúshān,,,,证据确凿的定案，像山一样不可推翻,
81457,不无小补,bùwú-xiǎobǔ,,,,不是没有小的补益（补：补益）。指作用不大，但总会有些好处,
81489,半文半白,bànwén-bànbái,,,,文言和白话夹杂的,
81490,打冷枪,dǎlěngqiāng,,,,从隐蔽处突然向没有防备的人开枪；比喻暗算别人,
81492,一无所能,yīwúsuǒnéng,,,,什么本领也没有,
81493,顶门立户,dǐngmén-lìhù,,,,独立承担家庭责任,
81494,呼朋引类,hūpéng-yǐnlèi,,,,呼喊朋友，招引同类（多含贬义）,
81497,负离子发生器,fùlízǐ fāshēngqì,,,,能产生高浓度的负氧离子的电器。用以产生负氧离子，使室内空气清新,
81500,狗胆包天,gǒudǎn-bāotiān,,,,骂人的话，形容胆子比天还大,
81501,气冲牛斗,qìchōng-niúdǒu,,,,形容意气高昂或怒气很盛（牛斗：二十八宿中的牛宿和斗宿，借指天空）,
81505,磕头碰脑,kētóu-pèngnǎo,,,,形容人多拥挤互相碰撞或人与物相碰,集市上 磕头碰脑 的
81505,磕头碰脑,kētóu-pèngnǎo,,,,形容人多拥挤互相碰撞或人与物相碰,屋里挂满了东西， 磕头碰脑 的 。
81505,磕头碰脑,kētóu-pèngnǎo,,,,形容到处都可以碰到,商贸大楼里 磕头碰脑 的全是经理 。
81505,磕头碰脑,kētóu-pèngnǎo,,,,比喻发生冲突,避免发生 磕头碰脑 的事 。
81507,卸磨杀驴,xièmò-shālǘ,,,,把刚拉完磨的驴从磨上卸下来杀掉。比喻达到目的以后就忘恩负义，抛弃或损害曾经为自己出力的人,
81510,跑跑颠颠,pǎopǎo-diāndiān,,,形,不停地跑动；形容到处奔走忙碌,她整天 跑跑颠颠 地忙个不停 。
81511,神工鬼斧,shéngōng-guǐfǔ,,,,鬼斧神工,
81513,八卦拳,bāguàquán,,,名,八卦掌,
81514,清凌凌,qīnglínglíng,,,形,水清澈的样子,清凌凌 的流水
81518,互教互学,hùjiāo-hùxué,,,,相互传授（知识、技能），相互学习,
81524,场面话,chǎngmiànhuà,,,名,公开场合说的应酬话,他说的是 场面话 ，不必当真 。
81546,匹马单枪,pǐmǎ-dānqiāng,,,,单枪匹马,
81548,现买现卖,xiànmǎi-xiànmài,,,,刚买进来就卖出去；比喻刚刚学会就去教别人,
81551,不情之请,bùqíngzhīqǐng,,,,不合情理的请求。常用于求助别人时称自己的请求,
81554,卖狗皮膏药,mài gǒupí gāoyao,,,,旧时江湖郎中用花言巧语兜售名不副实的狗皮膏药，借以骗钱；比喻用漂亮的空话骗人,
81561,打边鼓,dǎbiāngǔ,,,,敲边鼓,
81564,不逞之徒,bùchěngzhītú,,,,欲望没有得到满足而心怀不满、为非作歹的人,
81570,闹意气,nàoyìqì,,,,由于双方意见不合而故意为难对方或采取不合作的消极态度,这个人心眼 儿 太小，常 闹意气 。
81573,厚墩墩,hòudūndūn,,,形,形容很厚实,这双棉鞋 厚墩墩 的，穿上真暖和 。
81574,河清海晏,héqīng-hǎiyàn,,,,黄河水清，大海平静。比喻天下太平,
81581,电磁灶,diàncízào,,,名,一种利用电磁感应原理产生热量进行烹调的灶具。主要部件是专用锅和锅盘。专用锅的锅底用铁和铜或铝复合制成,
81583,心无二用,xīnwú'èryòng,,,,一心不二用。指做事专心，不分散注意力,
81584,电磁炮,diàncípào,,,名,利用电磁力发射炮弹的武器。发射炮弹的速度快，射程远，命中率高，安全性和隐蔽性好。可用于反坦克、反空袭，也可用来发射战术导弹等,
81585,不惮其烦,bùdàn-qífán,,,,不怕麻烦,查考推敲， 不惮其烦 。
81589,记事儿,jìshìr,,,动,（小孩 儿 ）开始具有记忆能力 在他 记事儿 以前，爷爷就去世了,
81590,激光电视,jīguāng diànshì,,,,利用激光显示图像的电视系统，属于全数字化技术。彩色激光电视用红、绿、蓝三种颜色扫描，被调制的激光束投射在屏幕上，图像清晰、自然、逼真，色彩绚丽,
81597,断线风筝,duànxiàn-fēngzheng,,,,比喻一去不回或失去联系的人或物,
81607,云泥之别,yúnnízhībié,,,,像天上的云和地下的泥那样不同。形容差别极大,
81608,锃光瓦亮,zèngguāng-wǎliàng,,,,锃亮,
81611,朋比为奸,péngbǐ-wéijiān,,,,互相勾结起来做坏事（朋比：勾结；奸：邪恶）,
81614,妒贤嫉能,dùxián-jínéng,,,,嫉贤妒能,
81615,山高水低,shāngāo-shuǐdī,,,,比喻意外的灾祸（多指死亡）,
81617,加官进爵,jiāguān-jìnjué,,,,指升官晋级（爵：爵位）,
81619,童颜鹤发,tóngyán-hèfà,,,,鹤发童颜,
81622,小手小脚,xiǎoshǒu-xiǎojiǎo,,,,形容不敢放开手脚大胆办事,
81624,宦海浮沉,huànhǎi-fúchén,,,,官场如大海，沉浮不定。形容官场变幻，升沉难测,
81628,悬梁刺股,xuánliáng-cìgǔ,,,,《太平御览》卷三六三引《汉书》记载：孙敬读书时为防止困倦疲乏，用绳子把头发吊在房梁上。《战国策·秦策一》记载：苏秦读书发困想睡觉时，拿锥子刺自己的大腿。后用“悬梁刺股”形容发愤刻苦学习,
81630,一发千钧,yīfà-qiānjūn,,,,千钧一发,
81632,新闻述评,xīnwén shùpíng,,,,对重要新闻进行介绍和评论的一种新闻文体,
81638,后臀尖,hòutúnjiān,,,名,指猪肉切割出售时臀部隆起处的肉,
81644,崖岸,yá'àn,,,名,高峻的山崖、堤岸,海浪冲塌了 崖岸
81644,崖岸,yá'àn,,,形,〈文〉比喻性情高傲，不随和,崖岸 自高
81646,达摩克利斯剑,dámókèlìsījiàn,,,名,希腊传说中，达摩克利斯是暴君狄奥尼修斯的宠臣，他常说帝王多福，于是狄奥尼修斯请他赴宴时让他坐在自己的宝座上，并用一根马鬃将一把利剑悬在他的头上，使他知道帝王的忧患。后用“达摩克利斯剑”比喻随时可能出现的祸患,
81647,内寄生,nèijìshēng,,,动,一种生物寄居在另一种生物的体内，靠摄取寄主的养分维持自身生存。如蛔虫、蛲虫就内寄生在人的肠子里,
81649,连裤袜,liánkùwà,,,名,一种有裤腰、裤裆和两条裤腿的袜子,
81650,鬼打墙,guǐdǎqiáng,,,,迷信认为鬼魂可以在野外布设无形障碍，使人夜间迷路；比喻暗中设下的无形障碍,
81652,羊肠线,yángchángxiàn,,,名,用羊肠加工制成的线。弹力大、韧性强。多用于外科手术缝合刀口、伤口；还可做羽毛球拍的网,
81653,过屠门而大嚼,guò túmén ér dà jué,,,,经过肉铺的时候，空着嘴使劲咀嚼（屠门：肉铺；嚼：咀嚼）。比喻愿望不能实现，只能用不切实际的办法来自我安慰,
81655,轧马路,yàmǎlù,,,,现在一般写作“压马路”,
81657,留兰香,liúlánxiāng,,,名,多年生草本植物，茎方形，叶椭圆状披针形，穗状花序，开紫色或白色花。全草有香味，茎、叶经蒸馏可提取留兰香油，做食品添加剂、化妆品等,
81660,杂院儿,záyuànr,,,名,居住着多户人家的院子,
81661,杂活儿,záhuór,,,名,各种零碎活 儿,
81662,倒牌子,dǎopáizi,,,,把自己的招牌或品牌搞挎了；比喻由于产品或服务质量不好而丧失信誉,这家店卖假货 倒牌子 了 。
81664,马蹄表,mǎtíbiǎo,,,名,旧式圆形的小闹钟，上有马蹄形提梁,
81666,追光灯,zhuīguāngdēng,,,名,舞台上用光束跟随演员移动的灯,
81668,工分值,gōngfēnzhí,,,名,每个劳动工分的实际币值,
81668,工分值,gōngfēnzhí,,,,见“ 工分 ”,
81672,初岁,chūsuì,,,名,一年之初,来年 初岁 即可归来 。
81675,草驴,cǎolǘ,,,名,母驴,
81683,奸宄,jiānguǐ,,,名,奸诈不法的坏人（出自内部的叫奸，来自外部的叫宄）,
81685,碾场,niǎncháng,,,动,在场上用碌碡等碾轧谷物，以脱下籽粒,
81687,褥套,rùtào,,,名,褥子内装的棉絮,
81687,褥套,rùtào,,,名,装褥子用的布套,
81688,拢总,lǒngzǒng,,,副,拢共,
81689,韵腹,yùnfù,,,名,韵母中的主要元音。如 uan 中的a,
81692,痘疮,dòuchuāng,,,名,中医指天花,
81694,轰赶,hōnggǎn,,,动,赶走；驱逐,把牲口从麦地里 轰赶 出来 。
81696,躐等,lièděng,,,动,不按次序；超越等级,躐等 拔擢（拔擢：提拔） 。
81698,催生婆,cuīshēngpó,,,名,旧指用传统办法助产接生的妇女,
81699,玄鸟,xuánniǎo,,,名,燕子,玄鸟 空巢南飞去
81699,玄鸟,xuánniǎo,,,名,称乌鸦、八哥等有黑色羽毛的鸟,
81700,低栏,dīlán,,,名,女子径赛中跨栏比赛项目，80米低栏的栏架高76.2厘米，100米低栏的栏架高84厘米,
81703,央托,yāngtuō,,,动,央求托付,央托 熟人帮忙
81706,禳解,rángjiě,,,动,祈求神灵除邪消灾,
81707,隐射,yǐnshè,,,动,影射,
81710,宿娼,sùchāng,,,动,嫖娼,
81712,红契,hóngqì,,,名,旧指置买田地、房产时，上过税并加盖了政府印章的契约,
81713,伫候,zhùhòu,,,动,伫立敬候；泛指等候,伫候 大驾光临
81714,视力表,shìlìbiǎo,,,名,测验视力的专用图表。图上印着几排大小不同的符号或字母。使用较普遍的是“E”字形视力表,
81715,珠冠,zhūguān,,,名,用珠宝装饰的帽子,
81716,背谬,bèimiù,,,,现在一般写作“悖谬”,
81723,听障,tīngzhàng,,,名,听觉障碍。指耳聋或听力极差,
81726,工楷,gōngkǎi,,,名,工整的楷书,
81728,拟音,nǐyīn,,,动,模拟自然界或生活中的各种音响,影片中的 拟音 效果很好 。
81728,拟音,nǐyīn,,,名,语言学中指为古代语言所假定的语音。如汉语史中对上古汉语的拟音,
81730,施诊,shīzhěn,,,动,医生给穷苦病人免费诊治,
81734,腰袋,yāodài,,,名,系在腰间的小布袋,
81735,边币,biānbì,,,名,民主革命时期，陕甘宁、晋察冀、豫鄂等边区政府银行发行的纸币,
81736,并线,bìngxiàn,,,动,机动车离开正在行驶的车道进入另一车道行驶,强行 并线 往往引发交通事故 。
81736,并线,bìngxiàn,,,动,纺织上指把几股纱、丝等并合在一起,并线 车间
81736,并线,bìngxiàn,,,名,经过并线工序并合的纱或丝,腈纶 并线
81743,棕绷,zōngbēng,,,名,在长方形的木框上穿上棕绳做成的床屉,
81745,包伙,bāohuǒ,,,动,包饭①,
81745,包伙,bāohuǒ,,,名,包饭②,
81746,醋心,cùxīn,,,动,胃里反酸,
81746,醋心,cùxīn,,,名,醋劲 儿 醋心 大发,
81750,暴吼,bàohǒu,,,动,突然地大声喊,
81751,毫针,háozhēn,,,名,针灸用的细针。有多种型号，现在多用不锈钢制成,
81755,平妥,píngtuǒ,,,形,平稳妥当,运作十分 平妥
81758,满产,mǎnchǎn,,,动,按照设计的最大生产能力足量生产,这家工厂当年建成，当年 满产 。
81759,催迫,cuīpò,,,动,催逼,催迫 还债
81761,市毫,shìháo,,,量,长度非法定计量单位，1市毫合0.1市厘,
81761,市毫,shìháo,,,,量质量非法定计量单位，1市毫合0.1市厘,
81763,峻陡,jùndǒu,,,形,高峻陡峭,崖壁 峻陡
81764,猴拳,hóuquán,,,名,模仿猴子的动作、形态设计的拳术。有多种流派，基本要求是形似、意真、步轻、身活，动作紧密连贯,
81769,集句,jíjù,,,动,摘用前人诗、词、文句拼成诗、词或对联,这首诗是从唐诗中 集句 而成的 。
81769,集句,jíjù,,,名,集句而成的诗、词或对联,
81770,卖嘴,màizuǐ,,,动,耍嘴皮子,
81770,卖嘴,màizuǐ,,,动,指依赖口才为生，如算命、卜卦、叫卖等,
81771,村俗,cūnsú,,,名,乡村的习俗,村俗 淳朴
81771,村俗,cūnsú,,,形,粗俗,话虽 村俗 ，倒是实理 。
81780,应拍,yìngpāi,,,动,拍卖物品时，竞买人表示接受拍卖价,举牌 应拍
81780,应拍,yìngpāi,,,动,拍卖物品时，竞买人表示接受拍卖价,这项拍卖因无人 应拍 而流拍 。
81783,私党,sīdǎng,,,名,以私利结合而成的宗派集团,
81785,抱窝,bàowō,,,动,禽类在窝内孵卵,
81791,剪纸片,jiǎnzhǐpiàn,,,名,一种美术片。根据情节，把人、物的表情、动作、变化等剪成许多连续的剪纸，再用摄影机依次拍摄而成,
81792,痴话,chīhuà,,,名,傻话,
81793,炮衣,pàoyī,,,名,罩在火炮上的布套,
81794,搓弄,cuōnòng,,,动,反复揉搓,低头 搓弄 着衣角
81795,点饥,diǎnjī,,,动,垫补②,
81799,特诊,tèzhěn,,,动,特殊诊治；采用不同于一般的方法进行诊治,
81803,漏夜,lòuyè,,,名,深夜；后半夜,
81805,出徒,chūtú,,,动,出师①,
81806,后账,hòuzhàng,,,名,不公开的账目；有待以后结清的账目,
81806,后账,hòuzhàng,,,名,借指有待事后追究的责任,有意见要事先提，不要留着算 后账 。
81808,切诊,qièzhěn,,,动,切脉，中医诊断疾病的常用方法之一,
81808,切诊,qièzhěn,,,,见“ 望闻问切 ”,
81811,散亡,sànwáng,,,动,散失,古文献 散亡 现象严重 。
81811,散亡,sànwáng,,,动,离散逃亡,战乱导致人口 散亡 。
81813,叙功,xùgōng,,,动,评定功绩大小,叙功 议赏
81814,顽癣,wánxuǎn,,,名,难以治好的癣疾，如脚癣、牛皮癣,
81818,怅恨,chànghèn,,,动,失意并怨恨,怅恨 不已
81819,搭头,dātou,,,名,跟主要物品搭配在一起的少量物品,多买东西，送 搭头 。
81820,田契,tiánqì,,,名,买卖、租赁田地的契约；田地所有权的凭据,
81822,委弃,wěiqì,,,动,丢弃；抛弃,委弃 不用
81825,切汇,qiēhuì,,,动,在外汇黑市交易中，买方用欺骗手段将应付给卖方的部分钱暗中扣留,
81828,腋臭,yèchòu,,,名,腋窝发出的狐臭味,
81833,澌灭,sīmiè,,,动,完全消失,澌灭 殆尽
81841,韧皮部,rènpíbù,,,名,茎的组成部分之一，由筛管、韧皮纤维等组成，位于皮层和木质部之间，比皮层柔韧，有体内输导、贮藏营养等功能,
81842,打叠,dǎdié,,,动,收拾；安排,一切都已 打叠 停当 。
81847,焊剂,hànjì,,,名,焊接时用来清除金属焊接部位表面杂质，防止氧化，使工件容易焊接的粉粒状或糊状物。如松香、盐酸等,
81848,衔冤,xiányuān,,,动,含冤,衔冤 而逝
81849,水准仪,shuǐzhǔnyí,,,名,测量地面两点间高度差的仪器。由望远镜、水准器和基座组成,
81850,丁部,dīngbù,,,名,集部,
81851,气锤,qìchuí,,,名,空气锤,
81854,魔难,mónàn,,,,现在规范词形写作“ 磨难 ”,
81856,前半晌,qiánbànshǎng,,,名,上午,
81860,打食,dǎshí,,,动,（鸟兽）到窝外寻找食物,
81860,打食,dǎshí,,,动,○ 用药物排除积食,
81861,前半天,qiánbàntiān,,,名,上午,
81862,汇映,huìyìng,,,动,一段时间内集中放映某一类型的影片,汇映 爱国主义教育影片 。
81870,苇箔,wěibó,,,名,用芦苇茎编成的帘子,
81873,医托儿,yītuōr,,,名,为某些行医者诱骗患者就医，以从中牟利的人,
81874,冷床,lěngchuáng,,,名,在冶金工业中热轧加工后用于冷却和校直轧件的设备,
81874,冷床,lěngchuáng,,,名,不加热，只靠避风、向阳以保证一定温度的苗床,
81875,发刷,fàshuā,,,名,梳理头发的刷子,
81880,贼风,zéifēng,,,名,从门窗等缝隙中钻入的、容易使人生病的风,
81880,贼风,zéifēng,,,名,中医指各种致病因素,
81881,牙婆,yápó,,,名,旧指以介绍人口买卖为业的妇女,
81882,春讯,chūnxùn,,,名,春天到来的信息,柳芽报 春讯
81887,蔽塞,bìsè,,,动,〈文〉堵塞,
81887,蔽塞,bìsè,,,形,偏僻；不通达,
81887,蔽塞,bìsè,,,形,消息不灵通,
81894,晦明,huìmíng,,,名,黑夜和白天；阴天和晴天,日行百里， 晦明 兼程
81894,晦明,huìmíng,,,名,黑夜和白天；阴天和晴天,天有 晦明
81894,晦明,huìmíng,,,名,黑夜和白天；阴天和晴天,晦明 交替
81895,亏耗,kuīhào,,,动,损耗①,
81895,亏耗,kuīhào,,,名,损耗②,
81896,喜幛,xǐzhàng,,,名,做贺礼用的幛子，多在整幅的绸缎上贴上剪字组成的贺词,
81898,累年,lěinián,,,动,连年,战祸 累年
81898,累年,lěinián,,,动,连年,累年 亏损
81900,流莺,liúyīng,,,名,飞来飞去的黄莺；比喻游荡街头巷尾的妓女,
81902,讼棍,sònggùn,,,名,唆使别人诉讼而自己从中牟利的坏人,
81908,走嘴,zǒuzuǐ,,,动,不留神说出了不该说的话,
