rank,cihui,pinyin,ref_hanzi,ref_pinyin,pos,definition,example
86239,中长纤维,zhōngcháng xiānwéi,,,,中长型短纤维的简称，化学短纤维的一种。一般指长度在51—76毫米的化学纤维,
86241,撬棒,qiàobàng,,,名,较小的撬杠,
86242,舌剑唇枪,shéjiàn-chúnqiāng,,,,唇枪舌剑,
86243,福橘,fújú,,,名,产于福建的橘子,
86247,拟于不伦,nǐyú-bùlún,,,,用不能相比的人或事物来打比方,把此二者强作类比，实属 拟于不伦 。
86248,钉是钉，铆是铆,dīngshìdīng，mǎoshìmǎo,,,,现在一般写作“丁是丁，卯是卯”,
86249,课椅,kèyǐ,,,名,学生上课时坐的椅子或凳子,
86251,茶锈,cháxiù,,,名,茶水的黄褐色积淀物，附着在茶具上,
86253,溘逝,kèshì,,,动,突然死亡,
86261,恳托,kěntuō,,,动,诚恳地托付,
86267,肠肥脑满,chángféi-nǎomǎn,,,,脑满肠肥,
86268,谄上欺下,chǎnshàng-qīxià,,,,讨好上司，欺压下级,
86270,拿腔作势,náqiāng-zuòshì,,,,装腔作势,
86271,纵虎归山,zònghǔ-guīshān,,,,放虎归山；比喻放走坏人，留下后患,
86274,捡破烂儿,jiǎnpòlànr,,,,收取废旧物品以供再利用；比喻拾取别人不要的东西,捡破烂儿 也是正当劳 动
86274,捡破烂儿,jiǎnpòlànr,,,,收取废旧物品以供再利用；比喻拾取别人不要的东西,办刊物一定要注意稿件质量，不要 捡破烂儿 。
86276,吃枪子儿,chīqiāngzǐr,,,,挨子弹打（骂人的话）,
86278,一仍旧贯,yīréng-jiùguàn,,,,一切按照旧例行事（仍：沿袭，依照）,
86283,灯语,dēngyǔ,,,名,一种通讯方式，用灯光明暗间歇的长短表示各种联络信号,
86301,一唱百和,yīchàng-bǎihè,,,,见“ 一倡百和 ” 现在一般写作“一倡百和”,
86301,一唱百和,yīchàng-bǎihè,,,,一人歌唱，众人随声应和。形容跟着唱的人很多,
86302,耍奸,shuǎjiān,,,动,耍滑,
86316,囚首垢面,qiúshǒu-gòumiàn,,,,形容很长时间没有梳洗，以致头发蓬乱，脸上肮脏，好像囚犯一样,
86317,产钳,chǎnqián,,,名,在产妇难产时，用来夹住胎儿头部向外牵引胎儿的助产器械,
86322,插兜,chādōu,,,名,用布或纸等做的口袋，通常是相连的一排或上下几排，用来插放报刊、信件等物品,
86322,插兜,chādōu,,,名,衣服上只能看见袋口的暗兜 儿 。如西服裤子两边的口袋就叫插兜,
86326,蟾光,chánguāng,,,名,指月光,蟾光 皎皎，花影姗姗 。
86329,脚扣,jiǎokòu,,,名,电工等攀登电线杆时套在鞋上的带齿的环形用具。用铁制成,
86331,忙忙叨叨,mángmang-dāodāo,,,形,形容非常忙的样子,他整天 忙忙叨叨 的，总闲不下来 。
86334,撤减,chèjiǎn,,,动,撤销；减少（机构、人员等）,
86343,花街柳巷,huājiē-liǔxiàng,,,,旧指妓院聚集的地方,
86347,程控技术,chéngkòngjìshù,,,,程序控制技术的简称。一种自动控制机器设备的技术。广泛应用于焊接、冶炼、通信等方面,
86354,苛重,kēzhòng,,,形,苛刻繁重,徭役极为 苛重
86355,缠手,chánshǒu,,,形,绕在手上；比喻难以摆脱,
86357,凶死,xiōngsǐ,,,动,被害或自杀而死,
86364,胎具,tāijù,,,名,供制造土模、砂型或某些产品所使用的模型,
86364,胎具,tāijù,,,名,按产品规格、形状制造的模具,
86365,油笔,yóubǐ,,,名,圆珠笔的俗称,
86366,朝顶,cháodǐng,,,动,登山拜佛,
86367,禁制品,jìnzhìpǐn,,,名,未经特别允许不准制造的物品,
86369,为渊驱鱼，为丛驱雀,wèiyuān-qūyú，wèicóng-qūquè,,,,《孟子·离娄上》中说，水獭想捉鱼吃，却把鱼往深潭里赶；鹞鹰想捉麻雀吃，却把麻雀往丛林里赶。现多比喻不善于团结人，把可以依靠或争取的力量赶到对立的一方去,
86370,缺略,quēlüè,,,动,缺少和省略,这些重要史料不该 缺略 。
86371,跳伞塔,tiàosǎntǎ,,,名,供跳伞训练用的塔状设施。高度一般为50米,
86372,一溜风,yīliùfēng,,,副,一溜烟,
86375,月黑天,yuèhēitiān,,,名,指没有月光的黑夜,
86383,活土层,huótǔcéng,,,名,质地松软的土层，可供耕作,
86384,八宝菜,bābǎocài,,,名,一种酱菜。把萝卜、黄瓜、莴笋、藕等切成小片或小块，与花生米、杏仁、核桃仁 儿 等混合腌渍而成,
86385,八宝茶,bābǎochá,,,名,加入红枣、桂圆、菊花、冰糖等的茶,
86386,调压器,tiáoyāqì,,,名,调整电压的装置,
86387,虫媒花,chóngméihuā,,,名,借助蜂、蝶等昆虫传递花粉的花。在有花植物中占大多数，如桃、杏、胡萝卜、向日葵,
86389,阿混,āhùn,,,名,某些地区指无所事事、只图混日子的人,这个厂管理严格，没有一个 阿混 。
86390,塘坳,táng'ào,,,名,低洼地,
86392,秋分点,qiūfēndiǎn,,,名,公历每年9月23日前后，太阳沿黄道自北向南移动时，通过黄道与赤道平面相交的那一点,
86394,亮牌子,liàngpáizi,,,,亮出牌子；比喻说出名字，表明身份、地位等,
86395,谤议,bàngyì,,,动,非议；指责议论,谤议 时政
86397,杏仁茶,xìngrénchá,,,名,北京地方小吃，杏仁去皮后与大米、糯米加水浸泡，磨浆，吃时兑水烧开，加入白糖、桂花等饮用,
86401,表笔,biǎobǐ,,,名,测试仪器上用来接触被测物的笔状部件,
86402,断简残编,duànjiǎn-cánbiān,,,,指残缺破损的书籍、文章（简：古代用于书写的竹片；编：串联竹简的绳子）,
86410,线绨,xiàntì,,,名,一种纺织品，以丝为经、棉线为纬织成，比一般绸子粗厚，通常用来做被面,
86416,积毁销骨,jīhuǐ-xiāogǔ,,,,诽谤的话积累多了，会致人于死地（毁：指诽谤的话；销：熔化）,
86417,本嗓,běnsǎng,,,名,说话、唱歌、唱戏时自然发出的嗓音,
86424,婷婷袅袅,tíngtíng-niǎoniǎo,,,形,袅袅婷婷,
86425,得鱼忘筌,déyú-wàngquán,,,,捕到了鱼，就忘记了捕鱼的工具（筌：捕鱼用的竹器）。比喻达到了目的，就忘了赖以成功的条件,
86427,言必有中,yánbìyǒuzhòng,,,,说话一定要中肯，切中要害,
86434,马齿徒增,mǎchǐ-túzēng,,,,《谷梁传·僖公二年》：“荀息牵马操璧而前曰：‘璧则犹是也，而马齿加长矣。’”后用“马齿徒增”表示自谦，指自己年岁虽大却无所作为,
86436,信赏必罚,xìnshǎng-bìfá,,,,该赏的一定赏，该罚的一定罚，赏罚严明,
86441,半自耕农,bànzìgēngnóng,,,名,指自己有少量土地，还需租种别人的土地或出卖一部分劳动力的农民,
86442,唾面自干,tuòmiàn-zìgān,,,,当别人把唾沫吐在自己脸上时，不去擦掉，而让它自己干。形容受了侮辱却逆来顺受，不思反抗,
86445,梅花拳,méihuāquán,,,名,武术拳种，立于木桩上练习。布桩图形和桩势有多种。套数如行云流水，变化多端，快而不乱,
86446,虎跃龙腾,hǔyuè-lóngténg,,,,龙腾虎跃,
86448,虎穴龙潭,hǔxué-lóngtán,,,,龙潭虎穴,
86450,毁害,huǐhài,,,动,毁坏；伤害,毁害 山林
86450,毁害,huǐhài,,,动,毁坏；伤害,毁害 他人的名誉
86451,富国安民,fùguó-ānmín,,,,使国家富足，人民安居乐业,
86454,煮鹤焚琴,zhǔhè-fénqín,,,,焚琴煮鹤,
86459,持衡,chíhéng,,,动,保持平衡,收支 持衡
86460,同工异曲,tónggōng-yìqǔ,,,,异曲同工,
86465,发聋振聩,fālóng-zhènkuì,,,,振聋发聩,
86467,八进制,bājìnzhì,,,名,逢八进一的计数编码方法，采用0到7八个数码。如十进制的11、35，八进制分别表示为13、43。在电子计算机的数据处理中，八进制比二进制更为常用,
86470,愚懦,yúnuò,,,形,愚昧而怯懦,愚懦 无能
86477,卑不足道,bēibùzúdào,,,,（品格、地位等）极其低下，不值一提,
86479,嘀里嘟噜,dīlidūlū,,,形,形容一连串让人听不清的说话声,那个人 嘀里嘟噜 地说了老半天，我啥也没听懂 。
86479,嘀里嘟噜,dīlidūlū,,,形,形容很多长短、大小不等的物品无序地聚在一起；也形容穿戴不整齐、不利落,两手 嘀里嘟噜 提着不少东西
86479,嘀里嘟噜,dīlidūlū,,,形,形容很多长短、大小不等的物品无序地聚在一起；也形容穿戴不整齐、不利落,衣服又长又肥，显得 嘀里嘟噜 的 。
86483,龙口夺粮,lóngkǒu-duóliáng,,,,指在多雨的夏收季节，趁无雨的间隙抢收农作物,
86486,云片糕,yúnpiàngāo,,,名,我国南方的一种传统糕点，用米粉加糖、核桃仁 儿 、桂花、芝麻等做成，切成长方形薄片,
86487,赤白痢,chì-báilì,,,名,痢疾的一种。特点是大便中带血带脓，红白相杂,
86488,人肉搜索,rénròu sōusuǒ,,,,指网民运用多种方法，对某一人物或事件的相关信息进行详尽搜索，并将其在互联网上发布,这桩丑闻在网民的 人肉搜索 中无处遁 形
86488,人肉搜索,rénròu sōusuǒ,,,,指网民运用多种方法，对某一人物或事件的相关信息进行详尽搜索，并将其在互联网上发布,人肉搜索 不得侵犯隐私权 。
86489,押租,yāzū,,,动,以财物作为保证金承租房屋或土地,
86489,押租,yāzū,,,名,指承租房屋或土地时所支付的保证金,
86490,圆颅方趾,yuánlú-fāngzhǐ,,,,圆头方脚（趾：脚）。古人认为这是人类的特征。借指人类,
86491,牵牛鼻子,qiānniúbízi,,,,比喻解决问题时抓关键、抓要害,处理问题要学会抓主要矛盾， 牵牛鼻子 。
86498,街面儿上,jiēmiànrshang,,,名,街市,风雪交加， 街面儿上 冷冷清清 。
86498,街面儿上,jiēmiànrshang,,,名,指周围街巷,他在 街面儿上 人缘 儿 挺好 。
86501,指鸡骂狗,zhǐjī-màgǒu,,,,指桑骂槐,
86502,柴米夫妻,cháimǐ-fūqī,,,,指共同度过艰苦生活的夫妻,
86507,夜光虫,yèguāngchóng,,,名,原生动物，体微小，呈球形，红色透明。浮游海面时能发出荧光。夜光虫大量出现，会使海水呈现红色,
86509,临深履薄,línshēn-lǚbó,,,,形容提心吊胆，小心翼翼,
86509,临深履薄,línshēn-lǚbó,,,,见“ 如临深渊，如履薄冰 ”,
86510,补苴罅漏,bǔjū-xiàlòu,,,,补好裂缝，堵住漏洞（苴：填补；罅：裂缝）。比喻弥补事物的缺陷,
86513,雇佣观点,gùyōng guāndiǎn,,,,做事消极，不尽心尽力，把做工作仅当作受雇于他人而被动从事的观点,我们应该摒弃 雇佣观点 ，以主人翁的态度对待工作 。
86517,智力产业,zhìlì chǎnyè,,,,知识产业,
86519,先意承志,xiānyì-chéngzhì,,,,原指不等父母说出来就能顺承他们的意愿去做。今多用来形容揣摩人意，奉承迎合,
86523,赵体,zhàotǐ,,,名,以元代赵孟頫（fǔ）书法为代表的字体。笔画圆润秀丽,
86526,封闭疗法,fēngbì liáofǎ,,,,一种治疗方法。将某些药物注射到一定穴位或病变组织周围，用来阻断神经传导，发挥止疼等作用。多用来治疗腰肌劳损、腰椎间盘凸出等病症,
86529,血流漂杵,xuèliú-piāochǔ,,,,形容杀人甚多，血流成河，连木杵都漂浮起来（杵：杵形兵器）,
86530,醇甜,chúntián,,,形,（味道）纯正甘甜,泉水 醇甜
86533,草样,cǎoyàng,,,名,初步画出或剪出的图样,画出了一个新产品的 草样 。
86535,敞胸露怀,chǎngxiōng-lùhuái,,,,敞开衣襟，露出胸膛。形容衣着不整,
86537,裨补,bìbǔ,,,动,弥补,裨补 缺漏
86537,裨补,bìbǔ,,,名,补益,于事毫无 裨补
86538,留后手,liúhòushǒu,,,,为防万一，事先留有余地,指标不能定得太高，要给自己 留后手 。
86539,金属探伤,jīnshǔ tànshāng,,,,用探伤仪检测金属材料内部情况,
86539,金属探伤,jīnshǔ tànshāng,,,,见“探伤”,
86542,稳练,wěnliàn,,,形,沉稳干练,办事 稳练
86544,鹅口疮,ékǒuchuāng,,,名,口腔黏膜的疾病，由白色念珠菌感染所致。口腔黏膜及舌上布满白屑，状如鹅口，擦掉后又可复生。患者多为婴幼儿,
86552,果丹皮,guǒdānpí,,,名,用干、鲜红果或制作红果脯、苹果脯等的下脚料制成的食品。皮状，味酸甜，助消化,
86554,蒜毫,suànháo,,,名,嫩的蒜薹,
86555,单弦儿,dānxiánr,,,名,一种曲艺，起源于清乾隆年间，流行于北方。最初一人操三弦自弹自唱，后发展为一人边唱边击八角鼓，另一人用三弦伴奏,
86557,碘片,diǎnpiàn,,,名,含碘的口含药片，有杀菌消炎的作用,
86559,空葬,kōngzàng,,,动,一种丧葬方式，通常是在飞机上把骨灰撒在死者的故乡或生前工作过的地方,
86560,锅烟子,guōyānzi,,,名,锅底上的黑灰，可制作黑色颜料,
86563,下绊子,xiàbànzi,,,,乘人不备，伸出腿脚将人绊倒；比喻暗中使坏，设置障碍,若不是他 下绊子 ，这事早办成了 。
86564,吐音,tǔyīn,,,动,发音,咬字 吐音 清晰
86565,划框框,huàkuàngkuang,,,,事先划定行为界限,不 划框框 ，大家自由讨论 。
86566,毛痣,máozhì,,,名,长（zhǎng）毛的、高出皮肤表面的痣,
86567,杂和面儿,záhuomiànr,,,名,玉米掺少量豆类磨成的面；也指多种杂粮混合在一起磨成的面,
86569,吃鸭蛋,chīyādàn,,,,比喻考试或竞赛中得零分。因阿拉伯数字的“0”形如鸭蛋，故称,
86570,滤渣,lǜzhā,,,名,过滤出来的固体颗粒或杂质,
86571,碾砣,niǎntuó,,,名,碾磙子,
86573,吃零嘴,chīlíngzuǐ,,,,吃零食,
86574,蠲除,juānchú,,,动,免除,蠲除 肉刑
86575,挨边儿,āibiānr,,,动,靠近边缘,挨边儿 走
86575,挨边儿,āibiānr,,,动,接近（某数）,他80岁 挨边儿 了 。
86575,挨边儿,āibiānr,,,形,形容接近道理和实际,越扯越不 挨边儿
86579,尖劈,jiānpī,,,名,劈④,
86583,跑圆场,pǎoyuánchǎng,,,,戏曲演员表演时在舞台上快步绕行，象征长途行走,
86587,招选,zhāoxuǎn,,,动,招聘选拔,公开 招选 演员
86588,走内线,zǒunèixiàn,,,,指通过对方的眷属、亲友等内部关系进行活动以达到某种目的,
86590,牝牛,pìnniú,,,名,母牛,
86595,噍类,jiàolèi,,,名,活着的人；也指活着的动物,
86596,去污粉,qùwūfěn,,,名,具有除去污垢功能的粉末状洗涤用品,
86598,听信儿,tīngxìnr,,,动,听消息或等候消息,明天一准有结果，你 听信儿 吧 。
86599,喷子,pēnzi,,,名,喷射液体的小型器具,用 喷子 把药水喷到嗓子里 。
86602,坝田,bàtián,,,名,堤岸旁边的田；也指山间的平坦田地,
86603,火针,huǒzhēn,,,名,一种针灸疗法。将特制的针尖烧红后，刺入患病部位，有祛寒、排脓等疗效,
86603,火针,huǒzhēn,,,名,用作火针疗法的针，针柄有隔热材料包裹,
86607,小胡桃,xiǎohútáo,,,名,某些地区指山核桃,
86609,百分表,bǎifēnbiǎo,,,名,一种测量精度可达0.01毫米的精密量具,
86609,百分表,bǎifēnbiǎo,,,,见“ 千分表 ”,
86615,横痃,héngxuán,,,名,由下疳引起的腹股沟淋巴结肿胀、发炎的症状,
86622,橘络,júluò,,,名,连接橘皮和橘瓣的网络状白色纤维。可以做药材,
86623,耳挖子,ěrwāzi,,,名,掏耳垢的小勺,
86625,喜果,xǐguǒ,,,名,订婚或结婚时，招待宾客或分送亲友的寓有某种吉祥意义的干果，如红枣、花生、桂圆、莲子等,
86627,大红伞,dàhóngsǎn,,,名,比喻起掩护或包庇作用的有权势的人物或力量,想不到有些执法人员竟然成了这个黑团伙的 大红伞 。
86629,烘篮,hōnglán,,,名,内有陶瓷火盆的竹篮，可用来烤暖手脚,
86631,幸臣,xìngchén,,,名,旧指受帝王宠信的臣子（含贬义）,偏听 幸臣 ，拒纳诤言 。
86633,喜车,xǐchē,,,名,迎娶新娘的车,
86635,湘方言,xiāngfāngyán,,,名,汉语七大方言之一，主要分布在湖南地区,
86636,炽旺,chìwàng,,,形,形容火烧得极旺,尽管已是严冬， 炽旺 的炉火使得帐篷里温暖如春 。
86637,盔子,kuīzi,,,名,一种比瓦盆略深的敞口容器，多用陶瓷制成,
86644,样子货,yàngzihuò,,,名,当样品的货物,这是 样子货 ，不卖的 。
86644,样子货,yàngzihuò,,,名,指好看而不中用的货物,这种衣服纯粹是 样子货 ，脏了没法 儿 洗 。
86652,翅席,chìxí,,,名,指菜肴中有鱼翅的高级宴席,
86654,首问制,shǒuwènzhì,,,名,首问责任制或首问负责制的简称。即行政机关、司法机关等接待来访群众时，第一位被询问的工作人员必须对解答该询问负责到底，不得以任何借口推诿,
86662,凉碟,liángdié,,,名,盛在碟子或小盘子里的凉菜,
86664,电压计,diànyājì,,,名,伏特计,
86666,骆驼绒,luòtuoróng,,,名,一种呢绒。背面用棉纱织成，正面用粗纺毛纱织成蓬松的毛绒，多用来做衣帽的里子。颜色和形状都像骆驼的绒毛，故称,
86672,跳跳糖,tiàotiàotáng,,,名,含有固态二氧化碳的颗粒状糖果。放在嘴里溶化时会不停地跳动，并发出轻微的噼啪声,
86673,保险灯,bǎoxiǎndēng,,,名,带防风罩的手提煤油灯,
86674,开瓢儿,kāipiáor,,,动,把成熟后的匏瓜对半剖开，用作水瓢。比喻打破脑袋（含谐谑意）,
86676,糯米纸,nuòmǐzhǐ,,,名,用淀粉加工制作成的类似纸一样的薄膜，入口即化。多用作糖果、糕点的内层包装,
86677,感光片,gǎnguāngpiàn,,,名,表面涂有感光乳剂的玻璃片、特制塑料片等片状感光材料。用于摄影或翻印,
86679,拜官,bàiguān,,,动,旧指授予官职,
86680,发语词,fāyǔcí,,,名,文言虚词，用于一段或一句的开头，以引发下文。如“夫” “惟” “盖”等,
86681,夙怨,sùyuàn,,,,现在一般写作“宿怨”,
86683,跑墒,pǎoshāng,,,动,失墒,
86684,腋芽,yèyá,,,名,侧芽,
86685,打头炮,dǎtóupào,,,,打第一炮；多比喻开会时带头发言,没有人说，我就先来 打头炮 吧!
86688,顶门杠,dǐngméngàng,,,名,顶住大门的杠子；比喻阻碍事业发展的势力,
86689,歌鸲,gēqú,,,名,鸟，大小如麻雀，羽毛美丽，体态玲珑，鸣声清脆婉转。多吃昆虫、蠕虫，也吃野果。种类很多，我国所产歌鸲主要有红点颏、蓝点颏等,
86691,热买,rèmǎi,,,动,热购,
86692,雷害,léihài,,,名,雷击造成的灾害,
86693,退磁,tuìcí,,,动,消磁的学名,
86694,解疙瘩,jiěgēda,,,,比喻化解人际间的隔阂或解决思想上的问题,街坊邻居争吵，她主动去做工作， 解疙瘩 。
86699,奶疮,nǎichuāng,,,名,乳腺炎的俗称,
86700,掌灶,zhǎngzào,,,动,掌勺 儿,
86701,谬错,miùcuò,,,名,谬误,
86704,蔽障,bìzhàng,,,动,遮蔽；阻挡,浓雾 蔽障 视线
86704,蔽障,bìzhàng,,,名,遮蔽或阻挡的东西,清除 蔽障
86705,谬传,miùchuán,,,名,荒谬的传闻,
86705,谬传,miùchuán,,,动,荒谬地流传,村里一直 谬传 这件怪事 。
86707,搓球,cuōqiú,,,动,乒乓球的一种打法。一般在离台较近时使用，球拍接球时面朝上，动作小，击出的球弧线低,
86708,鞋粉,xiéfěn,,,名,涂刷鞋面用的粉,
86713,秕子,bǐzi,,,名,中空的或不饱满的籽粒,
86714,寄押,jìyā,,,动,暂时拘禁（未经审判的犯罪嫌疑人）,把他 寄押 起来
86717,蹿动,cuāndòng,,,动,向上跳动,火舌 蹿动
86718,鼻屎,bíshǐ,,,名,鼻子里鼻涕变干结成的块状物,
86719,旅鸟,lǚniǎo,,,名,在迁徙途中经过某地而不在那里繁殖或越冬的候鸟，对某地来说叫做旅鸟,
86721,出蛰,chūzhé,,,动,（某些动物）冬眠结束，出来活动觅食,
86724,鞋脸,xiéliǎn,,,名,鞋帮的上部和前部,
86727,晚妆,wǎnzhuāng,,,名,适于晚间活动的妆饰,
86730,录供,lùgòng,,,动,法律上指讯问时记录当事人的口供,
86733,藕灰,ǒuhuī,,,形,形容颜色像藕的外皮那样浅灰而微红,
86734,软风,ruǎnfēng,,,名,温和而微弱的风；气象学上指1级风,
86735,拜节,bàijié,,,动,向亲友等祝贺节日,
86736,私枭,sīxiāo,,,名,旧指贩卖私盐的人；现指走私或贩卖毒品的人,
86737,窝里反,wōlifǎn,,,,窝里斗,
86738,秕谷,bǐgǔ,,,名,中空的或不饱满的稻谷或谷子,
86739,菜案,cài'àn,,,名,红案,
86741,来回票,láihuípiào,,,名,往返票,
86745,犯讳,fànhuì,,,动,旧指不避讳尊长的名讳,
86745,犯讳,fànhuì,,,动,犯忌,
86746,垄作,lǒngzuò,,,动,起垄耕作，即把农作物种在垄上。如芋头、甘薯都采用垄作方式,
86749,陶雕,táodiāo,,,名,在陶坯上雕刻造型的工艺或作品,
86750,顽凶,wánxiōng,,,名,不知悔改的恶人,惩治 顽凶
86754,节候,jiéhòu,,,名,季节气候,节候 转换
86755,赏阅,shǎngyuè,,,动,阅读欣赏,隽永美文任 赏阅
86757,冲眼,chòngyǎn,,,动,用冲床、打孔机等打孔,
86759,顽匪,wánfěi,,,名,顽固的匪徒,剿灭 顽匪
86761,红模子,hóngmúzi,,,名,描红②,
86763,黄檀,huángtán,,,名,落叶乔木，羽状复叶，小叶9-11枚，倒卵形，互生，花淡紫色或黄白色。木材黄色，木质坚硬，是制作木器的优质材料,
86764,赐示,cìshì,,,动,敬词，用于称对方告知,能否前往，请 赐示 。
86765,舛讹,chuǎn'é,,,名,差错,
86772,魔板,móbǎn,,,名,一种智力玩具，由八块透明胶板组合而成。可以上下左右折叠移动，形成各种立体形状,
86773,拘管,jūguǎn,,,动,管束；限制,
86775,整料,zhěngliào,,,名,未经裁截、没有残缺的材料,
86776,急暴,jíbào,,,形,急躁暴烈,性格 急暴
86777,飞递,fēidì,,,动,迅速递送,
86778,离叛,lípàn,,,动,叛离,离叛 革命
86783,惨毒,cǎndú,,,形,凶残狠毒,惨毒 的刑罚
86784,泄殖腔,xièzhíqiāng,,,名,某些鱼类、鸟类、两栖类和爬行类动物的排泄系统和生殖系统共用的腔,
86791,喀吧,kābā,,,,现在一般写作“咔吧”,
86797,舅奶,jiùnǎi,,,名,舅爷的妻子,
86798,冲账,chōngzhàng,,,动,收入和支出的账目或双方收支钱款相互抵销,
86802,窟穴,kūxué,,,名,洞穴,
86802,窟穴,kūxué,,,名,比喻土匪等坏人盘踞隐藏的地方,
86803,绳缆,shénglǎn,,,名,缆绳,
86804,催吐剂,cuītùjì,,,名,促使呕吐的药物,
86807,裸视,luǒshì,,,动,不戴眼镜看,
86807,裸视,luǒshì,,,名,不戴眼镜时的视力,裸视 约为1.2
86808,五荤,wǔhūn,,,名,指宗教信仰者忌讳食用的五种气味浓烈的蔬菜。如道家忌韭菜、薤（xiè）、蒜、芸薹、胡荽,
86809,凌夷,língyí,,,,现在一般写作“陵夷”,
86811,葛麻,gémá,,,名,葛①的通称,
86811,葛麻,gémá,,,名,葛的茎皮纤维,
86813,气生根,qìshēnggēn,,,名,气根的学名,
86815,催命鬼,cuīmìngguǐ,,,名,迷信指催促人死的鬼。常比喻恶霸、悍吏、庸医、债主等,
86819,秽闻,huìwén,,,名,淫乱丑恶的名声,
86820,衔枚,xiánméi,,,动,古代作战士兵秘密行动时，口中衔着枚（类似筷子）以防说话而被发觉,衔枚 夜行
86821,裁度,cáiduó,,,动,衡量并决定,会议的预算，请你据先例 裁度 。
86822,赏赉,shǎnglài,,,动,〈文〉赏赐①,
86822,赏赉,shǎnglài,,,名,赏赐②,
86823,气楼,qìlóu,,,名,屋顶上安有窗子的凸起部分，用来通气、透光,
86825,臀疣,túnyóu,,,名,猴类臀部厚而坚韧的皮。由皮肤高度角质化而形成，大多为红色，不长毛,
86826,奠都,diàndū,,,动,确定首都的所在地,奠都 北京
86827,脆化,cuìhuà,,,动,物体因物理或化学原因变脆；特指骨骼因年老、缺钙等原因变脆,
86829,骈阗,piántián,,,动,聚集；罗列,奇花异草， 骈阗 阶砌 。
86831,叫座儿,jiàozuòr,,,形,演出等吸引人，上座率很高,这出戏很 叫座儿
86833,叩诊,kòuzhěn,,,动,西医指用手指或小锤敲击人体某一部位，以诊断疾病,
86836,骈俪,piánlì,,,名,指文章的排偶句式,
86839,宫扇,gōngshàn,,,名,古时宫廷仪仗的一种，皇帝宝座后面交叉着的又叫障扇,
86839,宫扇,gōngshàn,,,名,团扇。古代宫中多用，故称,
86840,赏封,shǎngfēng,,,名,赏金。多用红封套装或用红纸包,
86841,朔月,shuòyuè,,,名,新月②,
86842,卡钳,kǎqián,,,名,一种测量尺寸的量具。有两个可以开合的卡脚。分内卡钳和外卡钳两种。内外卡钳分别用于测量工件的内直径和外直径及其他表面尺寸,
86844,宽旷,kuānkuàng,,,形,宽阔空旷,宽旷 的操场
86846,死契,sǐqì,,,名,房地产买卖双方立下的不能（让卖主）赎回的契约（跟“活契”相区别）,
86848,整式,zhěngshì,,,名,若干字母和数字经过有限次加、减、乘和乘方运算的代数式。如：a2＋b2、c＋ ＋（ab）2等,
86851,新诉,xīnsù,,,名,原告方起诉后又向法庭追加的新的诉讼请求（与“原诉”相区别）,
86853,簸动,bǒdòng,,,动,上下颠动,路不平，卡车一路不停地 簸动 。
86856,死校,sǐjiào,,,动,完全按原稿进行校对（跟“活校”相对）,
86857,编拟,biānnǐ,,,动,编写，起草,编拟 《软件用户手册》 。
86861,筛除,shāichú,,,动,经过筛选除去（不需要的东西）,出厂前，不合格的产品全 筛除 了 。
86864,蜂糕,fēnggāo,,,名,切开后断面呈蜂窝状的食品。用发酵的面粉或米粉加糖等蒸成,
86866,玩儿票,wánrpiào,,,动,票友参加戏曲表演,
86866,玩儿票,wánrpiào,,,动,比喻做非本职的工作,这几年，他突然 玩儿票 搞起了文艺创作 。
86867,煞笔,shābǐ,,,动,（写文章、书信等）结束；停笔,就此 煞笔
86867,煞笔,shābǐ,,,名,文章等的末尾部分,戏的 煞笔 很精彩
86869,斗眼,dòuyǎn,,,名,内斜视的俗称,
86870,冷厉,lěnglì,,,形,冷漠严厉,神情 冷厉
86873,游禽,yóuqín,,,名,会游水的一类鸟。趾间多有蹼，通常在水上生活，吃鱼、虾等。如雁、鸳鸯、野鸭等,
86875,风障,fēngzhàng,,,名,插在园田、苗圃等旁边挡风护苗的屏障，多用芦苇、高粱秆等编扎而成,
86876,蚕蚁,cányǐ,,,名,从蚕卵孵化出来的黑色幼蚕，小如蚂蚁,
86877,告竭,gàojié,,,动,（财物、资源等）用尽,粮草 告竭
86878,裂眦,lièzì,,,动,眼角睁裂,
86884,彩牌楼,cǎipáilou,,,名,用彩纸、彩绸、树枝、鲜花等装饰的牌楼。用于喜庆、纪念等活动,
86885,篇子,piānzi,,,名,篇②,歌 篇子
86885,篇子,piānzi,,,名,篇②,习题 篇子
86888,金煌煌,jīnhuánghuáng,,,,现在一般写作“金晃晃”,
86889,起赃,qǐzāng,,,动,从窝藏的地方把赃款、赃物搜查出来,立刻派人到窝主家中 起赃 。
86892,平籴,píngdí,,,动,旧指官府在丰年按平价购进粮食，以备荒年出售,
86893,落晖,luòhuī,,,名,落日的余晖；夕阳,
86895,彰彰,zhāngzhāng,,,形,昭彰,用意 彰彰
86902,俚歌,lǐgē,,,名,民间通俗歌谣,
86905,垂名,chuímíng,,,动,名声留传,垂名 千古
86907,炉条,lútiáo,,,名,安置在炉膛下方承放固体燃料的铁条，作用与炉箅子相同,
86909,临月,línyuè,,,动,指怀孕足月，将要分娩,
86912,出月子,chūyuèzi,,,,产妇分娩后满一个月,还没 出月子 ，千万别干重活 儿 。
86913,冬耕,dōnggēng,,,动,冬季翻耕农田,
86914,蛀齿,zhùchǐ,,,名,龋（qǔ）齿,
86916,阑入,lánrù,,,动,进入不该进入的地方；加入不适宜的内容,阑入 内宫
