rank,hanzi,pinyin,ref_hanzi,ref_pinyin,pos,definition,example
4107,钗,chāi,,,名,妇女用来固定发髻的一种首饰。一般用金、银或玉制作，呈双股长针形,荆 钗 布裙
4108,浜,bāng,,,名,某些地区指通向江河的小河沟（多用于地名）,陆家 浜 （在上海）
4108,浜,bāng,,,名,某些地区指通向江河的小河沟（多用于地名）,沙家 浜 （在江苏） 。
4108,浜,bāng,,,名,○ 姓,
4109,哔,bì,哔叽,bìjī,名,一种质地细密、纹路清晰的斜纹毛或棉纺织品,
4110,徕,lài,,,动,〈文〉 慰劳,劳 徕
4111,娼,chāng,,,名,妓女,逼良为 娼
4111,娼,chāng,,,名,妓女,娼 妇
4112,瞑,míng,,,动,闭上眼睛,彻夜不 瞑
4112,瞑,míng,,,动,闭上眼睛,瞑 目
4114,霓,ní,,,名,雨后出现在虹外侧的弧形光环。形成时因阳光在水滴中比虹多反射一次，所以颜色比虹淡，色带排列是内红外紫，与虹相反,
4114,霓,ní,,,,见“虹”,
4115,敖,áo,,,名,古同“ 遨 ” 古同“ 隞 ” ○ 姓,
4116,俚,lǐ,,,形,〈文〉粗野庸俗,文辞鄙 俚
4116,俚,lǐ,,,形,民间的；通俗的,俚 歌
4116,俚,lǐ,,,形,民间的；通俗的,俚 语
4117,娠,shēn,,,动,怀孕,妊 娠
4118,仉,zhǎng,,,名,姓,
4119,蹉,cuō,,,动,〈文〉 跌倒；失误,蹉 跌
4120,痤,cuó,痤疮,cuóchuāng,名,皮肤病，通常是圆锥形的小红疙瘩，多生在青年人的脸或胸、背上。通称粉刺,
4121,笃,dǔ,,,形,忠实；专一,情爱甚 笃
4121,笃,dǔ,,,形,忠实；专一,笃 信
4121,笃,dǔ,,,形,忠实；专一,笃 行
4121,笃,dǔ,,,形,忠实；专一,笃 学
4121,笃,dǔ,,,形,○ （病势）重,病 笃
4122,璀,cuǐ,璀璨,cuǐcàn,形,（珠玉等）光亮鲜明,璀璨 的明星
4122,璀,cuǐ,璀璨,cuǐcàn,形,（珠玉等）光亮鲜明,璀璨 夺目
4123,菁,jīng,,,名,韭菜花；泛指花,
4126,骊,lí,,,名,〈文〉纯黑色的马,
4126,骊,lí,,,,○ 用于山名、地名。如：骊山，山名，在陕西临潼；铁骊，地名，在黑龙江，现在改为“铁力”,
4127,怂,sǒng,怂恿,sǒngyǒng,动,从旁鼓动别人（去做某些事）,自己躲在后面，却 怂恿 别人出头 。
4129,跄,qiàng,跄踉,qiàngliàng,形,踉跄,
4130,骸,hái,,,名,人的骨头,骸 骨
4130,骸,hái,,,名,人的骨头,尸 骸
4130,骸,hái,,,名,身体,形 骸
4130,骸,hái,,,名,身体,病 骸
4131,绌,chù,,,形,短缺；不足,相形见 绌
4131,绌,chù,,,形,短缺；不足,经费支 绌
4133,傥,tǎng,,,,古同“倘” ○ 见“ 倜（tì）傥 ”,
4134,踝,huái,,,名,小腿与脚连接处左右两侧凸起的圆骨,
4135,牒,dié,,,名,古代书写用的木片、竹片等；泛指书籍,史 牒
4135,牒,dié,,,名,古代书写用的木片、竹片等；泛指书籍,谱 牒
4135,牒,dié,,,名,公文或凭证,牒 文（公文）
4135,牒,dié,,,名,公文或凭证,通 牒
4135,牒,dié,,,名,公文或凭证,度 牒
4136,虔,qián,,,形,恭敬,虔 敬
4136,虔,qián,,,形,恭敬,虔 诚
4139,厥,jué,,,动,中医指气闭；晕倒；失去知觉,惊 厥
4139,厥,jué,,,动,中医指气闭；晕倒；失去知觉,痰 厥
4139,厥,jué,,,动,中医指气闭；晕倒；失去知觉,晕 厥
4139,厥,jué,,,动,中医指气闭；晕倒；失去知觉,昏 厥
4139,厥,jué,,,代,〈文〉 其 厥 后 | 大放 厥 词 ○ 乃；才 左丘失明， 厥 有《国语》,
4141,觞,shāng,,,名,古代指盛酒的容器；泛指酒杯,相逢共举 觞
4142,糗,qiǔ,,,名,〈文〉干粮,糗 粮
4142,糗,qiǔ,,,名,〈文〉干粮,糗 饵
4142,糗,qiǔ,,,形,○ 〈口〉面条粘连在一起或饭、粥等凝成糊状,面条都煮 糗 了
4143,釉,yòu,,,名,釉子,上 釉
4143,釉,yòu,,,名,釉子,青 釉
4144,媸,chī,,,形,〈文〉 面貌丑陋（跟“妍”相对）,妍 媸 莫辨
4145,绮,qǐ,,,名,有花纹的丝织品,绮 纨
4145,绮,qǐ,,,形,艳丽；美妙,绮 丽
4145,绮,qǐ,,,形,艳丽；美妙,绮 思
4146,鞘,qiào,,,名,装刀、剑的硬套,刀出 鞘
4146,鞘,qiào,,,名,装刀、剑的硬套,剑 鞘
4146,鞘,qiào,,,名,形状像鞘的东西,鞘 翅
4146,鞘,qiào,,,名,形状像鞘的东西,腱 鞘
4146,鞘,qiào,,,名,形状像鞘的东西,叶 鞘
4147,坍,tān,,,动,倒塌,山墙 坍 了
4147,坍,tān,,,动,倒塌,坍 塌
4147,坍,tān,,,动,倒塌,坍 陷
4148,魑,chī,,,,见下。 魑魅 魑魅魍魉,
4149,谛,dì,,,形,〈文〉 仔细 谛 听 | 谛 视 | 谛 思 ○ 佛教指真实而正确的道理；泛指道理、意义 真 谛 | 妙 谛 用法说明 统读 dì，不读 tì,
4150,瑚,hú,,,名,瑚琏 húliǎn 古代宗庙中的祭器。比喻有才能、有本领的人,
4150,瑚,hú,,,,○ 见“ 珊瑚 ” 用法说明 “瑚”统读 hú，不读 hǔ,
4151,箍,gū,,,动,用竹篾、金属条、带子等勒紧或套紧,箍 木桶
4151,箍,gū,,,动,用竹篾、金属条、带子等勒紧或套紧,头上 箍 着条白带子
4151,箍,gū,,,动,用竹篾、金属条、带子等勒紧或套紧,袖子太瘦， 箍 得慌 。
4151,箍,gū,,,名,勒在或套在外面的圈状物,孙悟空头上有个金 箍 儿
4151,箍,gū,,,名,勒在或套在外面的圈状物,臂上戴着红 箍 儿
4152,扦,qiān,,,动,插,瓶里 扦 上两朵花 儿
4152,扦,qiān,,,动,插,把针线 扦 在衣襟上
4152,扦,qiān,,,动,插,扦 插
4152,扦,qiān,,,名,扦子①,竹 扦
4152,扦,qiān,,,名,扦子①,蜡 扦 儿
4152,扦,qiān,,,名,扦子②,
4153,浣,huàn,,,动,〈文〉洗,浣 衣
4153,浣,huàn,,,动,〈文〉洗,浣 纱
4153,浣,huàn,,,名,○ 姓,
4155,蜿,wān,蜿蜒,wānyán,,形容蛇类爬行的样子,
4155,蜿,wān,蜿蜒,wānyán,形,形容弯弯曲曲向前延伸的样子,蜿蜒 起伏
4155,蜿,wān,蜿蜒,wānyán,形,形容弯弯曲曲向前延伸的样子,小溪在山谷里 蜿蜒 地流淌 。
4156,洙,zhū,,,名,用于地名。如洙水河、洙溪河，水名，均在山东,
4157,籁,lài,,,名,古代一种竹制管乐器,
4157,籁,lài,,,名,发自孔穴的声音；泛指声音,万 籁 俱静
4157,籁,lài,,,名,发自孔穴的声音；泛指声音,天 籁
4158,曳,yè,,,动,拖拉；牵引,弃甲 曳 兵
4158,曳,yè,,,动,拖拉；牵引,曳 光弹
4158,曳,yè,,,动,拖拉；牵引,拖 曳
4158,曳,yè,,,动,拖拉；牵引,摇 曳
4159,啷,lāng,,,,见“当啷”,
4160,泱,yāng,,,,形容水面深广或气势宏大,江水 泱泱
4160,泱,yāng,,,,形容水面深广或气势宏大,泱泱 大国
4160,泱,yāngyāng,,,,形容水面深广或气势宏大,江水 泱泱
4160,泱,yāngyāng,,,,形容水面深广或气势宏大,泱泱 大国
4161,猁,lì,,,,见“ 猞（shē）猁 ”,
4162,妤,yú,,,,见“ 婕（jié）妤 ”,
4164,苣,qǔ,苣荬菜,qǔmǎicài,名,多年生草本植物，叶互生，长椭圆状披针形，边缘呈不整齐锯齿状，开黄色花。嫩茎叶可食用，全草可以做药材,
4164,苣,qǔ,苣荬菜,qǔmǎicài,,另见 jù,
4165,逅,hòu,,,,见“ 邂（xiè）逅 ”,
4166,汾,fén,,,名,汾河，水名，在山西，流入黄河,
4170,悸,jì,,,动,心脏急速跳动,心 悸
4170,悸,jì,,,动,惊恐；惧怕,惊 悸
4171,淄,zī,,,名,淄河，水名，在山东，流入渤海,
4173,晁,cháo,,,名,姓,
4174,叵,pǒ,,,副,不可,居心 叵 测
4176,璨,càn,,,名,〈文〉 美玉；也指玉的光泽 明亮 璨 若明星,
4177,嵇,jī,,,名,姓,
4178,肱,gōng,,,名,人的上臂，即从肩到肘的部分,肱 骨
4178,肱,gōng,,,名,〈文〉手臂,曲 肱 而枕
4179,晏,yàn,,,形,〈文〉 晚；迟 晏 起 | 晏 驾（帝王死去的委婉说法） ○ 平静；安逸 河清海 晏 | 海内 晏 如 | 晏 然自得 ○ 姓 用法说明 跟“宴”形、义都不同,
4181,绺,liǔ,,,量,用于聚集成束的细丝状的东西,一 绺 麻
4181,绺,liǔ,,,量,用于聚集成束的细丝状的东西,三 绺 头发
4185,厮,sī,,,名,古代指男性仆人,厮 徒
4185,厮,sī,,,名,古代指男性仆人,小 厮
4185,厮,sī,,,名,对人的蔑称（多见于近代汉语）,这 厮
4185,厮,sī,,,名,对人的蔑称（多见于近代汉语）,那 厮
4185,厮,sī,,,副,互相,厮 打
4185,厮,sī,,,副,互相,厮 杀
4185,厮,sī,,,副,互相,厮 见
4185,厮,sī,,,副,互相,厮 混
4188,恺,kǎi,,,形,〈文〉 安乐；和乐,
4189,峒,dòng,,,名,山洞（多用于地名）,吉 峒 坪（在湖南）
4189,峒,dòng,,,名,山洞（多用于地名）,峒 中（在广东）
4190,邕,yōng,,,名,邕江，水名，在广西,
4190,邕,yōng,,,名,广西南宁市的别称,
4191,杈,chà,,,名,杈子,树 杈
4191,杈,chà,,,名,杈子,给棉花打 杈
4191,杈,chà,,,名,杈子,枝 杈
4191,杈,chā,,,名,用树杈（chà）加工制成的农具，长柄的一端是两个或两个以上略弯的长齿，可用来叉取柴草等,三股 杈
4192,俨,yǎn,,,形,〈文〉 庄严；恭敬,
4193,骶,dǐ,,,名,腰部下面尾骨上面的部分,骶 骨
4194,鲑,guī,,,名,鱼，体大，口大而斜，鳞细而圆。种类很多，是重要的食用鱼类。著名的有大马哈鱼,
4194,鲑,xié,,,名,古代鱼类菜肴的统称,鲑 珍
4196,骈,pián,,,动,并列,骈 肩（肩挨肩）
4196,骈,pián,,,动,并列,骈 列
4196,骈,pián,,,形,对偶的,骈 体
4196,骈,pián,,,形,对偶的,骈 文
4196,骈,pián,,,形,对偶的,骈 俪
4196,骈,pián,,,名,○ 姓,
4197,廿,niàn,,,数,数目，二十,廿 四史
4198,筱,xiǎo,,,名,〈文〉小竹子；细竹子,
4198,筱,xiǎo,,,形,小（多用于人名）,
4198,筱,xiǎo,,,名,○ 姓,
4199,粑,bā,,,名,某些地区指饼类食物,糍 粑
4199,粑,bā,,,名,某些地区指饼类食物,糯米 粑
4200,缪,miào,,,名,姓,
4201,寐,mèi,,,动,〈文〉睡着（zháo）,夜不能 寐
4201,寐,mèi,,,动,〈文〉睡着（zháo）,梦 寐 以求
4201,寐,mèi,,,名,○ 姓,
4202,妩,wǔ,妩媚,wǔmèi,形,形容姿态美好，招人喜爱,妩媚 多姿
4203,忒,tuī,,,副,〈口〉 太；非常,这车 忒 慢
4203,忒,tuī,,,副,〈口〉 太；非常,那件衣服 忒 贵了
4205,玺,xǐ,,,名,皇帝的印章,玉 玺
4207,蔷,qiáng,蔷薇,qiángwēi,名,落叶或常绿灌木，枝上带有小刺，小叶呈长圆形。花也叫蔷薇，色彩多样，可供观赏；果、花、根和叶都可以做药材,
4208,萱,xuān,,,名,萱草,萱 堂
4208,萱,xuān,,,名,〈文〉指萱堂,萱 亲
4208,萱,xuān,,,名,〈文〉指萱堂,椿 萱 （父母）
4208,萱,xuān,,,名,○ 姓,
4209,壕,háo,,,名,护城河,城 壕
4209,壕,háo,,,名,沟,防空 壕
4209,壕,háo,,,名,沟,战 壕
4209,壕,háo,,,名,沟,壕 沟
4210,茏,lóng,茏葱,lóngcōng,形,葱茏,
4211,痣,zhì,,,名,皮肤上长的有色斑点或小疙瘩，没有疼痛或刺痒的感觉,朱砂 痣
4211,痣,zhì,,,名,皮肤上长的有色斑点或小疙瘩，没有疼痛或刺痒的感觉,痣 疣（比喻多余而无用的东西） 。
4211,痣,zhì,,,名,○ 姓,
4214,痞,pǐ,,,名,痞块,
4214,痞,pǐ,,,名,○ 流氓；无赖,地 痞
4214,痞,pǐ,,,名,○ 流氓；无赖,兵 痞
4215,珉,mín,,,名,〈文〉 像玉的美石,
4216,榈,lǘ,,,,见“ 棕榈 ” 用法说明 统读 lǘ，不读 lǚ,
4217,彝,yí,,,名,古代青铜祭器的通称,彝 器
4217,彝,yí,,,名,古代青铜祭器的通称,鼎 彝
4217,彝,yí,,,名,〈文〉常理；常规,彝 训
4217,彝,yí,,,名,〈文〉常理；常规,彝 宪
4217,彝,yí,,,名,指彝族,彝 文
4218,滟,yàn,,,名,见“ 潋（liàn）滟 ” ○ 滟滪堆 yànyùduī 长江瞿塘峡口的巨石（1958年整治河道时已炸平）,
4219,嫡,dí,,,名,旧指正妻（跟“庶”相对）,嫡 出
4219,嫡,dí,,,名,旧指正妻（跟“庶”相对）,嫡 子
4219,嫡,dí,,,名,指嫡子,废 嫡 立庶
4219,嫡,dí,,,形,指血统最亲近的,嫡 亲
4219,嫡,dí,,,形,正宗的；正统的,嫡 系
4219,嫡,dí,,,形,正宗的；正统的,嫡 传
4220,玳,dài,,,,见下。 玳玳花 玳瑁,
4221,岬,jiǎ,,,名,岬角（多用于地名）,
4222,藿,huò,,,名,〈文〉 豆类作物的叶子,葵 藿 （冬葵和豆叶） 。
4223,茗,míng,,,名,茶树的嫩芽；泛指供饮用的茶,香 茗
4223,茗,míng,,,名,茶树的嫩芽；泛指供饮用的茶,品 茗
4224,鱿,yóu,鱿鱼,yóuyú,名,枪乌贼的通称。软体动物，体稍长，两鳍在后端相合呈菱形，似标枪的枪头。有8个腕，1对触腕。内壳小，角质。我国沿海均有分布,
4225,荏,rěn,,,名,白苏,
4225,荏,rěn,,,形,软弱；怯懦,色厉内 荏
4225,荏,rěn,,,形,软弱；怯懦,荏 弱
4227,烊,yáng,,,动,某些地区指熔化、溶化,烊 铜
4227,烊,yáng,,,动,某些地区指熔化、溶化,糖 烊 了
4228,匡,kuāng,,,动,纠正；改正,匡 谬
4228,匡,kuāng,,,动,纠正；改正,匡 正
4228,匡,kuāng,,,动,〈文〉救助；辅助,匡 乏困，救灾难
4228,匡,kuāng,,,动,〈文〉救助；辅助,匡 时
4228,匡,kuāng,,,动,○ 〈口〉大概估算,匡 一 匡 这堆土有多少方
4228,匡,kuāng,,,动,○ 〈口〉大概估算,匡 算
4228,匡,kuāng,,,名,○ 姓,
4229,蝈,guō,,guōguor,名,昆虫，绿色或褐色，腹部大，雄的能振翅发出清脆的声音,
4230,闵,mǐn,,,名,古同“ 悯 ” ○ 姓,
4234,诏,zhào,,,动,〈文〉告知；告诫,诏 告
4234,诏,zhào,,,动,〈文〉告知；告诫,诏 诲
4234,诏,zhào,,,名,皇帝发布的命令,诏 书
4234,诏,zhào,,,名,皇帝发布的命令,诏 令
4235,笆,bā,,,名,用树枝、荆条、竹篾等编制的片状物,荆 笆
4235,笆,bā,,,名,用树枝、荆条、竹篾等编制的片状物,竹 笆
4235,笆,bā,,,名,用树枝、荆条、竹篾等编制的片状物,篱 笆
4237,啧,zé,,,形,〈文〉 形容很多人说话或争辩的样子,啧 有烦言
4239,龅,bāo,龅牙,bāoyá,名,嘴唇遮不住的牙齿,
4240,茱,zhū,茱萸,zhūyú,名,植物，包括山茱萸、吴茱萸、食茱萸几种，都是落叶乔木，有浓烈的香气，果实可以做药材,
4241,檄,xí,,,名,〈文〉 檄文 羽 檄 | 传 檄 用檄文征召、声讨、晓谕 严 檄 诸将 用法说明 统读 xí，不读 xì,
4242,磬,qìng,,,名,古代用玉、石或金属制成的曲尺形的打击乐器,钟 磬 齐鸣
4242,磬,qìng,,,名,古代用玉、石或金属制成的曲尺形的打击乐器,编 磬 （大小不同的一组磬） 。
4242,磬,qìng,,,名,佛教用的铜制钵形打击乐器,
4244,甭,béng,,,副,〈口〉 “不用”的合音，表示用不着，不必,您就 甭 操心了
4244,甭,béng,,,副,〈口〉 “不用”的合音，表示用不着，不必,这个道理大家都明白，我就 甭 多说了 。
4245,烨,yè,,,形,〈文〉 明亮；光辉灿烂,
4246,诙,huī,,,动,〈文〉开玩笑,诙 谑
4246,诙,huī,,,形,（说话）幽默风趣,诙 谐
4247,芮,ruì,,,,用于地名。如芮城，在山西,
4247,芮,ruì,,,名,○ 姓,
4249,怵,chù,,,动,畏惧；感到可怕,怵 目惊心
4249,怵,chù,,,动,〈文〉警惕,怵 然为戒
4249,怵,chù,,,动,〈文〉警惕,怵 惕
4250,藩,fān,,,名,篱笆,藩 篱
4250,藩,fān,,,名,〈文〉起护卫作用的屏障,藩 屏
4250,藩,fān,,,名,古代称属国、属地,藩 国
4250,藩,fān,,,名,古代称属国、属地,藩 镇
4250,藩,fān,,,名,○ 姓,
4251,砺,lì,,,名,〈文〉质地较粗的磨刀石,金就 砺 则利
4251,砺,lì,,,名,〈文〉质地较粗的磨刀石,砺 石
4251,砺,lì,,,动,〈文〉磨（刀等）,
4251,砺,lì,,,动,磨炼；修养,砥 砺
4252,纂,zuǎn,,,动,编辑,编 纂
4252,纂,zuǎn,,,动,编辑,纂 辑
4252,纂,zuǎn,,,名,○ 〈口〉妇女脑后的发髻,头上梳着一个小 纂 儿 。
4253,熵,shāng,,,名,科学技术上泛指某些物质系统状态的一种量度，或者说明其可能出现的程度,
4254,蓑,suō,,,名,蓑草，多年生草本植物，秆紧密丛生，直立，叶狭线形，卷折呈针状。全草可以作造纸、人造棉和人造丝的原料，也可以编制蓑衣、草鞋等,
4254,蓑,suō,,,名,蓑衣,蓑 笠
4255,沂,yí,,,名,沂河，水名，发源于山东，流入江苏,
4256,礴,bó,,,,见“ 磅（páng）礴 ”,
4257,烩,huì,,,动,烹调方法，把菜放在锅里炒后加水烧煮勾芡,烩 虾仁
4257,烩,huì,,,动,○ 烹调方法，把主食和菜或把多种菜混在一起煮,烩 饼
4257,烩,huì,,,动,○ 烹调方法，把主食和菜或把多种菜混在一起煮,素杂 烩
4258,瓴,líng,,,名,古代一种盛水的瓦器，形状像瓶子,高屋建 瓴
4258,瓴,líng,,,名,○ 姓,
4259,菅,jiān,,,名,多年生草本植物，叶子多毛，细长而尖，茎、叶可以作造纸原料,草 菅 人命
4259,菅,jiān,,,名,○ 姓,
4262,磙,gǔn,,,名,磙子,石 磙
4262,磙,gǔn,,,动,用磙子碾轧,磙 地
4262,磙,gǔn,,,动,用磙子碾轧,磙 路面
4263,擘,bò,,,动,分开；剖,如 擘 山腹开，置寺于其间 。
4263,擘,bò,,,名,○ 大拇指,巨 擘 （比喻在某一方面首屈一指的人物） 。
4264,滦,luán,,,名,滦河，水名，在河北，流入渤海,
4264,滦,luán,,,名,○ 姓,
4265,缃,xiāng,,,形,〈文〉 淡黄,缃 绮
4265,缃,xiāng,,,形,〈文〉 淡黄,缃 黄
4266,脘,wǎn,,,名,中医指胃腔,胃 脘
4267,涟,lián,,,名,〈文〉 风吹水面形成的波纹 轻 涟 | 涟 漪 ○ 形容泪流不止的样子 涕泪 涟 涟,
4268,磺,huáng,,,名,指硫磺。“硫磺”现在一般写作“硫黄”,
4269,蝼,lóu,,,名,蝼蛄,蝼 蚁
4270,蹊,qī,蹊跷,qīqiāo,形,奇怪；可疑,她突然失踪了，大家都觉得有些 蹊跷 。
4270,蹊,qī,蹊跷,qīqiāo,,另见 xī,
4270,蹊,xī,,,名,径；小路,桃李不言，下自成 蹊 。
4271,谧,mì,,,形,安宁；安静,安 谧
4271,谧,mì,,,形,安宁；安静,静 谧
4272,昀,yún,,,名,〈文〉 太阳光,
4273,裘,qiú,,,名,毛皮做的衣服,集腋成 裘
4273,裘,qiú,,,名,○ 姓,
4274,垣,yuán,,,名,矮墙；泛指墙,残 垣 断壁
4274,垣,yuán,,,名,矮墙；泛指墙,断瓦颓 垣
4274,垣,yuán,,,名,矮墙；泛指墙,短 垣
4274,垣,yuán,,,名,矮墙；泛指墙,城 垣
4274,垣,yuán,,,名,〈文〉城市,省 垣 （省城）
4275,掴,guāi,,,动,用手掌打；打耳光,掴 了他一巴掌
4277,壅,yōng,,,动,〈文〉堵塞,壅 塞（sè）
4277,壅,yōng,,,动,〈文〉堵塞,壅 闭
4277,壅,yōng,,,动,〈文〉堆积,壅 积
4277,壅,yōng,,,动,特指把土或肥料培在植物的根部,壅 土
4277,壅,yōng,,,动,特指把土或肥料培在植物的根部,壅 肥
4278,娣,dì,,,名,古代姐姐对妹妹的称呼,
4278,娣,dì,,,名,古代兄妻对弟妻的称呼,娣 姒（妯娌。姒：古代弟妻对兄妻的称呼） 。
4278,娣,dì,,,名,○ 姓,
4279,胱,guāng,,,,见“ 膀（páng）胱 ”,
4280,炜,wěi,,,形,〈文〉 色彩鲜明而有光亮,
4281,抿,mǐn,,,动,用小刷子蘸水或油抹（头发等）,往头发上 抿 了点 儿 油
4281,抿,mǐn,,,动,用小刷子蘸水或油抹（头发等）,抿 子
4281,抿,mǐn,,,动,（嘴、翅膀等）略微闭上,抿 着嘴笑
4281,抿,mǐn,,,动,（嘴、翅膀等）略微闭上,小鸟 抿 了 抿 翅膀
4281,抿,mǐn,,,动,抿着嘴唇喝一点 儿 抿 了一口酒,
4283,铄,shuò,,,动,〈文〉熔化,众口 铄 金
4283,铄,shuò,,,动,〈文〉熔化,流金 铄 石
4283,铄,shuò,,,动,〈文〉消损；削弱,
4283,铄,shuò,,,,○ 烁 现在一般写作“烁”,
4284,滂,pāng,,,形,〈文〉 形容水势浩大或大水涌流的样子,
4285,蓓,bèi,蓓蕾,bèilěi,名,含苞未放的花朵；花骨朵 儿 蓓蕾 满枝 用法说明 不读 péiléi,
4286,佻,tiāo,,,形,轻薄；不庄重,轻 佻
4287,榉,jǔ,,,名,榉树，落叶乔木，高可达25米。木材纹理细密，坚实耐湿，是制作家具、造船、建筑等的优良用材,
4288,醐,hú,,,,见“ 醍（tí）醐 ”,
4289,疖,jiē,,,名,疖子,
4290,铵,ǎn,,,名,从氨衍生出的带正电荷的根，即铵离子,
4291,羌,qiāng,,,名,我国古代民族，主要分布在今甘肃、青海、四川。东晋时建立后秦政权（公元384—417年），后来逐渐与西北地区的汉族及其他民族融合，岷江上游的一部分发展成为今天的少数民族羌族,
4291,羌,qiāng,,,名,○ 姓,
4292,佟,tóng,,,名,姓,
4293,觐,jìn,,,动,朝见（君王）；朝拜（圣地）,觐 见
4293,觐,jìn,,,动,朝见（君王）；朝拜（圣地）,朝 觐
4294,枭,xiāo,,,名,鸮,
4294,枭,xiāo,,,动,○ 〈文〉（把砍下的人头）悬挂起来,枭 首
4294,枭,xiāo,,,形,〈文〉强悍；不驯服,枭 雄
4294,枭,xiāo,,,名,违法集团的首领,毒 枭
4294,枭,xiāo,,,名,违法集团的首领,匪 枭
4294,枭,xiāo,,,名,旧时指违反禁令私贩食盐的人,盐 枭
4294,枭,xiāo,,,名,旧时指违反禁令私贩食盐的人,私 枭
4295,缢,yì,,,动,〈文〉 勒死；吊死,缢 杀
4295,缢,yì,,,动,〈文〉 勒死；吊死,自 缢
4296,鹂,lí,,,,见“ 黄鹂 ”,
4299,裟,shā,,,,见“ 袈（jiā）裟 ”,
4300,箔,bó,,,名,古代指用竹条编的帘子；现指用苇子或秫秸编成的片状物,苇 箔
4300,箔,bó,,,名,古代指用竹条编的帘子；现指用苇子或秫秸编成的片状物,席 箔
4300,箔,bó,,,名,蚕箔，养蚕用的竹席或竹筛子,
4300,箔,bó,,,名,金属打成的薄片,银 箔
4300,箔,bó,,,名,金属打成的薄片,镍 箔
4300,箔,bó,,,名,涂上金属粉末的纸,锡 箔
4300,箔,bó,,,名,○ 姓,
4301,玮,wěi,,,名,〈文〉 一种玉 珍贵 玮 奇 | 明珠 玮 宝,
4302,葆,bǎo,,,形,〈文〉草木茂盛,
4302,葆,bǎo,,,动,○ 保持,永 葆 青春
4303,烽,fēng,,,名,烽火①,
4304,铮,zhēng,,,,见下。 铮铮 铮铮𫓩𫓩 铮铮铁骨,
4305,蠹,dù,,,名,蠹虫,书 蠹
4305,蠹,dù,,,动,蛀蚀；侵害,流水不腐，户枢不 蠹 。
4306,锑,tī,,,名,金属元素，符号 Sb。银灰色，质硬而脆，有冷胀性，有毒。多用在化学工业和医药上，超纯锑是重要的半导体及红外探测器材料，锑的合金可制造铅字、轴承等,
4309,鹈,tí,鹈鹕,tíhú,名,水鸟，体长，翼大，羽多白色，四趾间有全蹼相连。嘴直而阔，尖端弯曲，嘴下有皮囊，可存食物。善捕鱼，喜群居,
4310,猥,wěi,,,形,〈文〉多而杂乱,猥 杂
4310,猥,wěi,,,形,〈文〉多而杂乱,烦 猥
4310,猥,wěi,,,形,○ 鄙贱；下流,猥 琐
4310,猥,wěi,,,形,○ 鄙贱；下流,猥 亵
4311,硌,gè,,,动,〈口〉 身体的某部位跟凸起的或硬的东西接触而感到不适或受到损伤,饭里有沙子，把牙 硌 了
4311,硌,gè,,,动,〈口〉 身体的某部位跟凸起的或硬的东西接触而感到不适或受到损伤,走石子 儿 路 硌 脚
4312,熨,yù,熨帖,yùtiē,形,恰当；妥帖,
4312,熨,yù,熨帖,yùtiē,形,心情平静舒畅,合家欢聚， 熨帖 舒心 。
4312,熨,yùn,,,动,用烙铁、熨斗等烧热的金属器具烫平（衣物）,熨 衣服
4312,熨,yùn,,,动,用烙铁、熨斗等烧热的金属器具烫平（衣物）,熨 烫
4312,熨,yùn,,,动,用烙铁、熨斗等烧热的金属器具烫平（衣物）,电 熨 斗
4313,橹,lǔ,,,名,安在船尾或船边用来摇船前进的工具，比桨长（cháng）大,摇 橹
4313,橹,lǔ,,,名,安在船尾或船边用来摇船前进的工具，比桨长（cháng）大,橹 声咿呀
4313,橹,lǔ,,,名,古代作战时用来防身的大盾牌,
4314,揠,yà,,,动,拔起,揠 苗助长
4315,泾,jīng,,,名,泾河，水名，发源于宁夏，流至陕西境内入渭河,
4316,啉,lín,,,,音译用字，用于“喹（kuí）啉”等,
4317,嗝,gé,,,名,人体由于气逆反应而发出的声音,打 嗝 儿
4317,嗝,gé,,,名,人体由于气逆反应而发出的声音,饱 嗝 儿
4318,钵,bō,,,名,一种敞口器皿，像盆而较小较深，多为陶制,饭 钵
4318,钵,bō,,,名,一种敞口器皿，像盆而较小较深，多为陶制,乳 钵
4318,钵,bō,,,名,一种敞口器皿，像盆而较小较深，多为陶制,研 钵
4318,钵,bō,,,名,一种敞口器皿，像盆而较小较深，多为陶制,花 钵
4318,钵,bō,,,名,○ 梵语音译词“钵多罗（Pātra）”的简称。僧人盛饭的器具，圆而稍扁，底平，口略小,钵 盂
4318,钵,bō,,,名,○ 梵语音译词“钵多罗（Pātra）”的简称。僧人盛饭的器具，圆而稍扁，底平，口略小,衣 钵 相传
4319,谪,zhé,,,动,谴责；责备,众口交 谪
4319,谪,zhé,,,动,谴责；责备,指 谪
4319,谪,zhé,,,动,特指官吏因罪被降职或流放,谪 官
4319,谪,zhé,,,动,特指官吏因罪被降职或流放,谪 居
4319,谪,zhé,,,动,特指官吏因罪被降职或流放,贬 谪
4320,骥,jì,,,名,〈文〉 千里马 老 骥 伏枥，志在千里 | 骐 骥 比喻杰出的人才 骥 足 | 骥 才,
4321,灏,hào,,,形,〈文〉 浩大,
4322,惘,wǎng,,,形,失意；不顺心,惘 然若失
4322,惘,wǎng,,,形,失意；不顺心,怅 惘
4322,惘,wǎng,,,形,失意；不顺心,迷 惘
4323,笠,lì,,,名,用竹或草编制的圆形宽檐帽，可以挡雨遮阳,斗 笠
