definition_id,pinyin_id,definition_sn,definition_cn,definition_en,definition_img
5149811,514981,1,same as坦诚,tǎnchéng,
5151111,515111,1,same as坯,pī,
5151112,515111,2,same as坯,pī,
5151611,515161,1,见see【垆坶】(lúmǔ)。,,
5151811,515181,1,same as‘坷垃’,kē·lā,
5155911,515591,1,same as垛口,duǒkǒu,
5157521,515752,1,(～儿,diànquānr,
5158711,515871,1,见see【圪垯】,gē·dɑ,
5160211,516021,1,见see【圹埌】(kuànglàng)。,,
5160811,516081,1,〈书fml.〉same as城墙,chéngqiáng,
5161511,516151,1,(～儿,chénggēnr,
5163213,516321,3,(～儿,ǎnr,
5163311,516331,1,～田,dig holes to dibble seeds or seedlings,
5164011,516401,1,same as根据,gēnjù,
5164411,516441,1,见see【遗传工程】,yíchuán gōngchéng,
5164611,516461,1,见see【生物芯片】,shēngwù xīnpiàn,
5165611,516561,1,见see【国际单位制】,guójì dānwèizhì,
5166212,516621,2,same as基础,jīchǔ,
5168011,516801,1,同same as‘窟’,kū,
5169511,516951,1,同same as‘唐花’,tánghuā,
5169711,516971,1,同same as‘坤’,kūn,
5169811,516981,1,见see[埤堄](pìnì)。,,
5170611,517061,1,见下。see below,,
5177011,517701,1,见see【厚薄规】,hòubóguī,
5179312,517931,2,same as境界,jìngjiè,
5179411,517941,1,same as境地,jìngdì,
5179412,517941,2,same as境界,jìngjiè,
5179812,517981,2,同same as‘殣’,jìn,
5181012,518101,2,同same as‘堰’,yàn,
5181311,518131,1,same as墙,qiáng,
5181411,518141,1,(～儿,qiángtóur,
5181413,518141,3,〈方dial.〉same as墙,qiáng,
5181611,518161,1,(～儿,qiánggēnr,
5181811,518181,1,same as墙根,qiánggēn,
5185511,518551,1,(～儿,mòzhīr,
5185711,518571,1,(～儿,mòhér,
5186711,518671,1,〈书fml.〉同same as‘地’,dì,
5186811,518681,1,见see【炭墼】,tànjī,
5186911,518691,1,见see【作壁上观】,zuò bì shàng guān,
5189312,518931,2,同same as‘仕女’,shìnǚ,
5193111,519311,1,见see【形声】,xíngshēng,
5195211,519521,1,见see【音韵学】,yīnyùnxué,
5197311,519731,1,〈书fml.〉same as处女,chǔnǚ,
5197511,519751,1,same as地方(dì·fɑng)①找个～避雨。,find a shelter from the rain,
5200911,520091,1,same as‘复原’,fù∥yuán,
5202411,520241,1,见see【合成词】,héchéngcí,
5207011,520701,1,same as夏季,xiàjì,
5207311,520731,1,same as农历,nónglì,
5207411,520741,1,same as夏季,xiàjì,
5208511,520851,1,〈书fml.〉同same as‘猱’,náo,
5210311,521031,1,(～儿,wàigōngr,
5211011,521101,1,(～儿,wàihàor,
5213011,521301,1,～儿,wàisūn·nǚr,
5213111,521311,1,same as外孙,wàisūn,
5213711,521371,1,same as外间,wàijiān,
5215011,521501,1,(～儿,wàishǒur,
5216211,521621,1,same as外快,wàikuài,
5217711,521771,1,same as外患,wàihuàn,
5220411,522041,1,(～儿,wài·biɑnr,
5221211,522121,1,(～儿,wàijiānr,
5221511,522151,1,～儿,wài·miɑnr,
5221521,522152,1,(～儿,wàimiànr,
5227411,522741,1,见see【打夜作】,dǎ yèzuò,
5228011,522801,1,(～儿,yèxiāor,
5228912,522891,2,same as夜间,yè·jiān,
5229111,522911,1,同same as‘夜宵’,yèxiāo,
5230012,523001,2,见see【开夜车】,kāi yèchē,
5230411,523041,1,same as夜里,yè·li,
5231011,523101,1,同same as‘够戗’,gòuqiàng,
5231511,523151,1,～儿,gòu∥gér,
5237612,523761,2,(～儿,dàhàor,
5240611,524061,1,～的,dà·dɑliēliē·de,
5240913,524091,3,(～儿,dàtóur,
5241811,524181,1,(～儿,dàyír,
5242911,524291,1,(～儿,dàxiǎor,
5243111,524311,1,same as大建,dàjiàn,
5245411,524541,1,same as大量,dàliàng,
5245912,524591,2,同same as‘大旨’,dàzhǐ,
5246711,524671,1,same as八角,bājiǎo,
5248811,524881,1,见see【脊檩】,jǐlǐn,
5249912,524991,2,(～儿,dàqìr,
5250911,525091,1,见see【陈胜吴广起义】,Chén Shèng Wú Guǎng Qǐyì,
5251011,525101,1,same as洋,yáng,
5252011,525201,1,same as猫熊,māoxióng,
5252511,525251,1,same as监狱,jiānyù,
5252711,525271,1,same as猫熊,māoxióng,
5254411,525441,1,(～儿,dàpiàor,
5254911,525491,1,见see【巴松】,bāsōng,
5257011,525701,1,(～儿,dàwànr,
5258611,525861,1,(～儿,dàguàr,
5260211,526021,1,(～儿,dàlùhuór,
5264511,526451,1,same as天空,tiānkōng,
5269711,526971,1,见see【天差地远】,tiān chà dì yuǎn,
5271611,527161,1,same as天亮,tiān liàng,
5275611,527561,1,(～儿,tiānchuāngr,
5275612,527561,2,见see【开天窗】,kāi tiānchuāng,
5278812,527881,2,〈方dial.〉same as天气,tiānqì,
5286611,528661,1,same as央求,yāngqiú,
5288211,528821,1,same as失掉,shīdiào,
5288311,528831,1,same as失言,shī∥yán,
5292011,529201,1,same as失窃,shī∥qiè,
5293311,529331,1,same as失足,shī∥zú,
5294411,529441,1,〈书fml.〉same as失言,shī∥yán,
5294711,529471,1,same as失节,shī∥jié,
5297413,529741,3,(～儿,tóushēngr,
5297511,529751,1,same as头痛,tóutòng,
5297611,529761,1,(～的,tóu téng nǎo rè·de,
5298411,529841,1,(～儿,tóushéngr,
5298712,529871,2,same as头绪,tóuxù,
5299113,529911,3,same as头绪,tóuxù,
5303011,530301,1,(～儿,jiāxīnr,
5303911,530391,1,(～儿,jiāfèngr,
5304111,530411,1,(～儿,jiādàor,
5304211,530421,1,(～儿,jiāxiànr,
5306311,530631,1,same as奇怪,qíguài,
5308311,530831,1,same as奉命,fèng∥mìng,
5311811,531181,1,same as奏章,zòuzhāng,
5315511,531551,1,〈书fml.〉same as奖掖,jiǎngyè,
5316913,531691,3,same as套子,tào·zi,
5317111,531711,1,same as套装,tàozhuāng,
5317511,531751,1,same as套耕,tàogēng,
5319511,531951,1,(～儿,tàojiānr,
5319911,531991,1,同same as‘傒倖’,xīxìng,
5320612,532061,2,同same as‘傲’,ào,
5320911,532091,1,same as奢望,shēwàng,
5322511,532251,1,same as女优,nǚyōu,
5323012,532301,2,〈方dial.〉same as丈夫,zhàng·fu,
5323412,532341,2,same as妇女,fùnǚ,
5325911,532591,1,(～儿,nǎimíngr,
5326011,532601,1,(～儿,nǎizuǐr,
5326311,532631,1,〈方dial.〉same as奶妈,nǎimā,
5326413,532641,3,〈方dial.〉same as奶妈,nǎimā,
5326511,532651,1,(～儿,nǎimáor,
5327111,532711,1,(～儿,nǎipír,
5328511,532851,1,同same as‘奸猾’,jiānhuá,
5330411,533041,1,(～儿,hǎorénjiār,
5330511,533051,1,same as好像,hǎoxiàng,
5331211,533121,1,(～的,hǎo shēng hǎo qì·de,
5333012,533301,2,(～儿,hǎodǎir,
5333511,533351,1,(～的,hǎoduānduān·de,
5333811,533381,1,(～儿,hǎoliǎnr,
5334511,533451,1,same as好歹,hǎodǎi,
5335511,533551,1,same as如果,rúguǒ,
5337411,533741,1,same as如下,rúxià,
5338211,533821,1,same as如果,rúguǒ,
5340611,534061,1,same as妄语,wàngyǔ,
5341311,534131,1,见see【三八妇女节】,Sān-Bā Fùnǚ Jié,
5343211,534321,1,same as妖怪,yāo·guài,
5343611,534361,1,same as妖怪,yāo·guài,
5343811,534381,1,见下。see below,,
5344311,534431,1,见see【着手成春】,zhuó shǒu chéng chūn,
5344411,534441,1,(～儿,miàozhāor,
5344611,534461,1,同same as‘妙招’,miàozhāo,
5345711,534571,1,见see[婕妤](jiéyú)。,,
5346511,534651,1,[妸娜](ēnuó)〈书fml.〉同same as‘婀娜’,ēnuó,
5346711,534671,1,〈书fml.〉same as妹夫,mèi·fu,
5348411,534841,1,same as姑夫,gū·fu,
5349711,534971,1,same as姑夫,gū·fu,
5350011,535001,1,〈方dial.〉same as姑夫,gū·fu,
5350211,535021,1,same as姑表,gūbiǎo,
5351211,535121,1,同same as‘委婉’,wěiwǎn,
5351712,535171,2,同same as‘猥琐’,wěisuǒ,
5351811,535181,1,同same as‘诿罪’,wěizuì,
5352011,535201,1,同same as‘诿过’,wěiguò,
5352811,535281,1,同same as‘遘’(gòu)。2.善;美好。,good; excellent; fine,
5352911,535291,1,same as老爷,lǎo·ye,
5353011,535301,1,same as姨夫,yí·fu,
5353612,535361,2,〈方dial.〉same as姨母,yímǔ,
5353811,535381,1,same as姨夫,yí·fu,
5354311,535431,1,同same as‘姻娅’,yīnyà,
5356011,535601,1,same as威逼,wēibī,
5359211,535921,1,〈方dial.〉same as妻子,qīzǐ,
5360021,536002,1,〈书fml.〉同same as‘嬉’,xī,
5360811,536081,1,见see[媕娿],ān'ē,
5361311,536131,1,～的,pó·pomāmā·de,
5362211,536221,1,同same as‘婉辞’,wǎncí,
5362711,536271,1,见see[嫛婗](yīní)。,,
5364711,536471,1,[婥约](chuòyuē)〈书fml.〉同same as‘绰约’,chuòyuē,
5364911,536491,1,见see[姽婳],guǐhuà,
5365111,536511,1,见下。see below,,
5365211,536521,1,〈方dial.〉same as婶母,shěnmǔ,
5365411,536541,1,same as婶母,shěnmǔ,
5365511,536551,1,same as婶母,shěnmǔ,
5366111,536611,1,(～儿,méipór,
5367211,536721,1,见see【奴颜媚骨】,nú yán mèi gǔ,
5367411,536741,1,〈书fml.〉同same as‘惰’,duò,
5368611,536861,1,同same as‘疾恶如仇’,jí è rú chóu,
5369511,536951,1,[嫏嬛](lánghuán)同same as‘琅嬛’,lánghuán,
5369611,536961,1,见see【令嫒】(lìng'ài)。,,
5370021,537002,1,〈方dial.〉(～儿,mānr,
5373211,537321,1,见see【琅嬛】,lánghuán,
5373611,537361,1,〈书fml.〉same as寡妇,guǎfù,
5373911,537391,1,见see【亲代】,qīndài,
5374911,537491,1,same as子埝,zǐniàn,
5377111,537711,1,同same as‘仔细’,zǐxì,
5381011,538101,1,(～儿,zìtiáor,
5381511,538151,1,(～儿,zìyǎnr,
5382211,538221,1,(～儿,zìmiànr,
5383411,538341,1,same as存根,cúngēn,
5385711,538571,1,～儿,sūn·nǚr,
5385911,538591,1,～儿,sūnxí·fur,
5386611,538661,1,same as孝衣,xiàoyī,
5388911,538891,1,same as孤儿,gū'ér,
5388912,538891,2,见see【孤哀子】,gū'āizǐ,
5389212,538921,2,same as孤独,gūdú,
5390611,539061,1,同same as‘辜负’,gūfù,
5392711,539271,1,〈方dial.〉same as学校,xuéxiào,
5397211,539721,1,同same as‘孜孜’,zīzī,
5397311,539731,1,同same as‘滋生’,zīshēng,
5398211,539821,1,same as业海,yèhǎi,
5398411,539841,1,same as业障,yèzhàng,
5398511,539851,1,〈书fml.〉same as省亲,xǐngqīn,
5399411,539941,1,见see【奸宄】,jiānguǐ,
5399812,539981,2,(～儿,zháiménr,
5401011,540101,1,same as守灵,shǒu∥líng,
5413211,541321,1,同same as‘弘扬’,hóngyáng,
5415011,541501,1,same as祠堂,cítáng,
5418211,541821,1,same as官厅,guāntīng,
5418912,541891,2,same as官腔,guāngqiāng,
5420011,542001,1,(～儿,dìngzhǔnr,
5420211,542021,1,同same as‘订单’,dìngdān,
5421311,542131,1,same as‘订婚’,dìng∥hūn,
5422511,542251,1,(～儿,dìngxīnwánr,
5422911,542291,1,同same as‘订户’,dìnghù,
5423711,542371,1,same as定钱,dìng·qián,
5425611,542561,1,same as‘订货’(dìng∥huò)。,,
5425612,542561,2,同same as‘订货’(dìnghuò)。,,
5425711,542571,1,同same as‘订购’,dìnggòu,
5426111,542611,1,同same as‘订金’,dìngjīn,
5426311,542631,1,同same as‘订阅’,dìngyuè,
5426711,542671,1,same as宛如,wǎnrú,
5427111,542711,1,same as辗转,zhǎnzhuǎn,
5427112,542711,2,同same as‘婉转’,wǎnzhuǎn,
5431112,543111,2,(～儿,shíxīnr,
5436111,543611,1,same as审讯,shěnxùn,
5443611,544361,1,same as宫女,gōngnǚ,
5444411,544441,1,〈书fml.〉same as宫廷,gōngtíng,
5445511,544551,1,〈方dial.〉same as害喜,hài∥xǐ,
5446111,544611,1,same as害羞,hài∥xiū,
5447711,544771,1,same as家信,jiāxìn,
5449711,544971,1,(～儿,jiādǐr,
5449911,544991,1,～儿,jiā·dàngr,
5450511,545051,1,same as家境,jiājìng,
5453111,545311,1,〈方dial.〉(～儿,jiā cháng lǐ duǎnr,
5457012,545701,2,同same as‘宽宏’,kuānhóng,
5458311,545831,1,same as宽,kuān,
5460611,546061,1,同same as‘夙怨’,sùyuàn,
5460711,546071,1,同same as‘夙愿’,sùyuàn,
5460811,546081,1,同same as‘夙敌’,sùdí,
5461211,546121,1,同same as‘夙诺’,sùnuò,
5461411,546141,1,〈书fml.〉同same as‘采’(cài)。⇒寀cǎi,,
5462311,546231,1,same as寄卖,jìmài,
5462812,546281,2,same as寄托,jìtuō,
5465111,546511,1,～的,mì·micóngcóng·de,
5465211,546521,1,～的,mì·mizāzā·de,
5465311,546531,1,～的,mì·micéngcéng·de,
5465411,546541,1,～的,mì·mimámá·de,
5469811,546981,1,same as冷,lěng,
5470611,547061,1,same as寒噤,hánjìn,
5472911,547291,1,同same as‘寒战’,hánzhàn,
5473812,547381,2,同same as‘实’,shí,
5476312,547631,2,同same as‘悟’,wù,
5477011,547701,1,〈书fml.〉同same as‘俊’,jùn,
5477311,547731,1,〈书fml.〉同same as‘呓’,yì,
5479213,547921,3,(～儿,duìkǒur,
5479613,547961,3,(～儿,duìhàor,
5480712,548071,2,〈方dial.〉(～儿,duìgōngr,
5482511,548251,1,～儿,duì∥huǒr,
5483112,548311,2,(～儿,duìyǎnr,
5484111,548411,1,(～儿,duìjīnr,
5484311,548431,1,～儿,duì∥cír,
5484711,548471,1,(～儿,duìguòr,
5486011,548601,1,same as寻找,xúnzhǎo,
5487611,548761,1,见see【国际单位制】,guójì dānwèizhì,
5488211,548821,1,同same as‘倒板’(dǎobǎn)。,,
5490011,549001,1,same as寿材,shòucái,
5490711,549071,1,same as寿辰,shòuchén,
5491011,549101,1,same as封面,fēngmiàn,
5491413,549141,3,(～儿,fēngkǒur,
5491511,549151,1,same as封口,fēng∥kǒu,
5491611,549161,1,same as封底,fēngdǐ,
5492911,549291,1,same as封禁,fēngjìn,
5493511,549351,1,same as封面,fēngmiàn,
5494212,549421,2,(～儿,fēng∥ménr,
5496321,549632,1,same as将领,jiànglǐng,
5498711,549871,1,(～儿,xiǎoliǎngkǒur,
5501011,550101,1,(～儿,xiǎobànr,
5501911,550191,1,(～儿,xiǎohàor,
5502111,550211,1,(～儿,xiǎomíngr,
5503611,550361,1,(～儿,xiǎozìbèir,
5503911,550391,1,～儿,xiǎojiā·huor,
5504711,550471,1,～儿,xiǎoxiǎo·zir,
5504911,550491,1,(～儿,xiǎogōngr,
5505311,550531,1,见see【开小差】,kāi xiǎochāi,
5505411,550541,1,(～儿,xiǎoshìr,
5505611,550561,1,(～儿,xiǎomàor,
5506511,550651,1,same as小照,xiǎozhào,
5507011,550701,1,(～儿,xiǎoxìr,
5507811,550781,1,same as小指,xiǎozhǐ,
5508311,550831,1,～儿,xiǎo shí·hour,
5509113,550911,3,〈方dial.〉(～儿,xiǎoyàngr,
5509311,550931,1,(～儿,xiǎomáor,
5509611,550961,1,(～儿,xiǎozhùr,
5510011,551001,1,(～儿,xiǎochǎor,
5510311,551031,1,same as小猫熊,xiǎomāoxióng,
5510911,551091,1,(～儿,xiǎobáicàir,
5511311,551131,1,〈方dial.〉same as小看,xiǎokàn,
5511611,551161,1,～儿,xiǎosuàn·pɑnr,
5511811,551181,1,(～儿,xiǎomǐr,
5511912,551191,2,〈方dial.〉(～儿,xiǎomǐmiànr,
5512511,551251,1,same as妾,qiè,
5512711,551271,1,same as小腹,xiǎofù,
5513111,551311,1,(～儿,xiǎojiǎor,
5513511,551351,1,(～儿,xiǎoshér,
5513811,551381,1,(～儿,xiǎocàir,
5513812,551381,2,(～儿,xiǎocàir,
5514211,551421,1,〈方dial.〉(～儿,xiǎoyīr,
5514411,551441,1,(～儿,xiǎoguàr,
5515011,551501,1,(～儿,xiǎodiàor,
5515111,551511,1,见see【赤小豆】,chìxiǎodòu,
5515211,551521,1,(～儿,xiǎozhàngr,
5515611,551561,1,(～儿,xiǎopǎor,
5515811,551581,1,(～儿,xiǎobèir,
5515911,551591,1,same as小辫儿,xiǎobiànr,
5516411,551641,1,(～儿,xiǎoluór,
5516911,551691,1,(～儿,xiǎoqīngniánr,
5517111,551711,1,(～儿,xiǎoxiér,
5517311,551731,1,same as小吃,xiǎochī,
5518511,551851,1,same as少时 shǎoshí。,,
5522112,552211,2,同same as‘尖厉’,jiānlì,
5522711,552271,1,same as尖,jiān,
5522712,552271,2,same as尖,jiān,
5522811,552281,1,〈方dial.〉(～的,jiānliūliū·de,
5523111,552311,1,见see【尖团音】,jiāntuányīn,
5523911,552391,1,same as尘土,chéntǔ,
5525311,552531,1,见see【上方宝剑】,shàngfāng bǎojiàn,
5525511,552551,1,(～儿,gár,
5527311,552731,1,～儿,jiù∥biànr,
5528111,552811,1,～儿,jiù∥shǒur,
5530011,553001,1,same as尸体,shītǐ,
5530311,553031,1,same as尸骨,shīgǔ,
5530411,553041,1,见see【寸口】,cùnkǒu,
5533812,553381,2,same as尾数,wěishù,
5535511,553551,1,same as‘尿脬’,suī·pāo,
5536911,553691,1,同same as‘跼蹐’,jújí,
5538111,553811,1,见see[赑屃](bìxì)。,,
5540911,554091,1,〈书fml.〉same as屈戌儿(qū·qur)。,,
5543311,554331,1,(～儿,píngtiáor,
5545411,554541,1,同same as‘辗转’,zhǎnzhuǎn,
5547211,554721,1,〈书fml.〉same as屠杀,túshā,
5547611,554761,1,same as屡次,lǚcì,
5549611,554961,1,same as屯聚,túnjù,
5550511,555051,1,(～儿,shānzuǐr,
5552911,555291,1,(～儿,shāngēnr,
5553011,555301,1,same as山脊,shānjǐ,
5554311,555431,1,见see【海誓山盟】,hǎi shì shān méng,
5555711,555571,1,see【晋剧】,jìnjù,
5557211,555721,1,same as山脚,shānjiǎo,
5558411,555841,1,～儿,suì·shur,
5560111,556011,1,same as岔路,chàlù,
5562011,556201,1,见下。see below,,
5563211,556321,1,same as岳父,yuèfù,
5566511,556651,1,[崄巇](xiǎnxī)同same as‘险巇’,xiǎnxī,
5568311,556831,1,见see[嵚崟](qīnyín)。,,
5569511,556951,1,same as崽,zǎi,
5569712,556971,2,同same as‘隅’,yú,
5570111,557011,1,见see[崦嵫](Yānzī)。,,
5570411,557041,1,见see[嵲](diéniè)。,,
5571511,557151,1,见see【险巇】,xiǎnxī,
5572211,557221,1,〈书fml.〉同same as‘峱’,náo,
5575511,557551,1,same as巢穴,cháoxué,
5579011,557901,1,(～儿,gōngtóur,
5582011,558201,1,same as工资,gōngzī,
5582712,558271,2,〈方dial.〉same as工资,gōngzī,
5584012,558401,2,同same as‘左首’,zuǒshǒu,
5584711,558471,1,同same as‘佐证’,zuǒzhèng,
5588311,558831,1,same as巫师,wūshī,
5588411,558841,1,～儿,chà·bu lír,
5588522,558852,2,同same as‘差使’(chāi·shi)。⇒差事chàshì,,
5589511,558951,1,same as差错,chācuò,
5592111,559211,1,〈方dial.〉same as巷,xiàng,
5592411,559241,1,同same as‘黻’(fú)。,,
5594211,559421,1,same as幌子(huǎng·zi)①。,,
5595312,559531,2,same as市镇,shìzhèn,
5595412,559541,2,(～儿,shìmiànr,
5599111,559911,1,same as师母,shīmǔ,
5599711,559971,1,same as师傅,shī·fu,
5600311,560031,1,〈书fml.〉同same as‘帕’,pà,
5600411,560041,1,同same as‘稀世’,xīshì,
5600511,560051,1,〈书fml.〉same as希望,xīwàng,
5600711,560071,1,同same as‘稀奇’,xīqí,
5600811,560081,1,同same as‘稀少’,xīshǎo,
5600911,560091,1,同same as‘稀有’,xīyǒu,
5601211,560121,1,same as‘稀罕’,xī·hɑn,
5601811,560181,1,same as帖,tiě,
5601911,560191,1,same as帘,lián,
5603311,560331,1,(～儿,dàijìnr,
5603411,560341,1,same as带音,dàiyīn,
5604311,560431,1,～儿,dà∥huàr,
5605311,560531,1,same as席,xí,
5608411,560841,1,same as帷幕,wéimù,
5609111,560911,1,same as常规,chángguī,
5610511,561051,1,(～儿,chánglǐr,
5611811,561181,1,～儿,mào·zi xìfǎr,
5612011,561201,1,(～儿,màoyánr,
5612111,561211,1,(～儿,màochìr,
5612411,561241,1,(～儿,màohuār,
5612711,561271,1,同same as‘屏’(píng)。,,
5612911,561291,1,〈书fml.〉同same as‘幂’,mì,
5613011,561301,1,〈方dial.〉same as幔,màn,
5613111,561311,1,same as幔,màn,
5613711,561371,1,same as幕,mù,
5614112,561411,2,同same as‘袱’,fú,
5614311,561431,1,〈方dial.〉same as幡儿,fānr,
5614411,561441,1,同same as‘翻然’,fānrán,
5614811,561481,1,见see[帡幪](píngméng)。,,
5615011,561501,1,同same as‘干预’,gānyù,
5616111,561611,1,同same as‘干号’,gānháo,
5623512,562351,2,same as平房,píngfáng,
5624711,562471,1,(～儿的,píng tóu zhèng liǎnr·de,
5625511,562551,1,(～的,píngzhǎnzhǎn·de,
5626511,562651,1,(～儿,píngshǒur,
5629611,562961,1,same as平动,píngdòng,
5629811,562981,1,同same as‘凭空’,píngkōng,
5633511,563351,1,〈书fml.〉same as年纪,niánjì,
5634911,563491,1,same as年轻,niánqīng,
5635111,563511,1,same as年纪,niánjì,
5635113,563511,3,〈方dial.〉same as年成,nián·cheng,
5635411,563541,1,same as年利,niánlì,
5635611,563561,1,〈方dial.〉same as年头儿,niántóur,
5635711,563571,1,same as年成,nián·cheng,
5636011,563601,1,(～儿,niángēnr,
5642111,564211,1,same as魔术,móshù,
5644311,564431,1,same as幽暗,yōu'àn,
5645911,564591,1,same as幽会,yōuhuì,
5646111,564611,1,same as幽魂,yōuhún,
5646711,564671,1,same as幽深,yōushēn,
5646811,564681,1,〈书fml.〉same as幽深,yōushēn,
5647011,564701,1,same as幽禁,yōujìn,
5647111,564711,1,同same as‘幽娴’,yōuxián,
5647112,564711,2,同same as‘悠闲’,yōuxián,
5649311,564931,1,same as广角镜头,guǎngjiǎo-jìngtóu,
5652111,565211,1,(～儿,chuángyánr,
5652211,565221,1,(～儿,chuángzhàor,
5653611,565361,1,见see[](kūl?è)。,,
5655711,565571,1,～儿,yīng∥shēngr,
5656311,565631,1,same as应该,yīnggāi,
5657411,565741,1,～儿,yìng∥jǐngr,
5657412,565741,2,(～儿,yìngjǐngr,
5659411,565941,1,same as底,dǐ,
5659711,565971,1,(～儿,dǐzuòr,
5660911,566091,1,(～儿,dǐgǎor,
5661511,566151,1,(～儿,dǐjīnr,
5663011,566301,1,same as庙,miào,
5663911,566391,1,same as府第,fǔdì,
5667511,566751,1,same as座,zuò,
5667811,566781,1,同same as‘坐次’,zuòcì,
5668611,566861,1,[庯峭](būqiào)〈书fml.〉同same as‘峬峭’(būqiào)。,,
5669011,566901,1,〈书fml.〉same as庶几,shùjī,
5669911,566991,1,same as健康,jiànkāng,
5672311,567231,1,same as廉正,liánzhèng,
5672911,567291,1,〈书fml.〉同same as‘勤’,qín,
5672921,567292,1,〈书fml.〉同same as‘仅’,jǐn,
5677011,567701,1,～儿,kāi∥jiàr,
5679111,567911,1,见see【四呼】,sìhū,
5679911,567991,1,(～儿,kāi hòuménr,
5681111,568111,1,(～儿,kāitóur,
5681914,568191,4,same as开山祖师,kāishān zǔshī,
5684111,568411,1,～儿,kāi∥fāngr,
5684311,568431,1,～儿,kāi∥chūnr,
5685011,568501,1,〈方dial.〉same as虾米,xiā·mi,
5685612,568561,2,same as开墒,kāi∥shāng,
5685711,568571,1,～儿,kāi∥pánr,
5687312,568731,2,〈方dial.〉same as开心,kāixīn,
5688611,568861,1,(～儿,kāishānr,
5693112,569311,2,〈书fml.〉same as异议,yìyì,
5695211,569521,1,same as异言,yìyán,
5698211,569821,1,同same as‘二’,èr,
5698311,569831,1,同same as‘三’,sān,
5700411,570041,1,same as引航,yǐnháng,
5700811,570081,1,见see【领港】,lǐnggǎng,
5701011,570101,1,见see【惹火烧身】,rě huǒ shāo shēn,
5702911,570291,1,same as引荐,yǐnjiàn,
5703611,570361,1,同same as‘宏图’,hóngtú,
5703711,570371,1,同same as‘宏愿’,hóngyuàn,
5703911,570391,1,同same as‘宏旨’,hóngzhǐ,
5704111,570411,1,同same as‘宏论’,hónglùn,
5704512,570451,2,〈方dial.〉same as把子(bà·zi)。,,
5704812,570481,2,same as弟妇,dìfù,
5705211,570521,1,见see【拉力】,lālì,
5718712,571871,2,同same as‘够’,gòu,
5719011,571901,1,同same as‘皈依’(guīyī)。2.〈书fml.〉投靠;依附,depend on,
5719611,571961,1,same as归罪,guīzuì,
5720611,572061,1,same as归置,guī·zhi,
5721512,572151,2,见see【归真返璞】,guī zhēn fǎn pú,
5721711,572171,1,same as归置,guī·zhi,
5722311,572231,1,见see【反证法】,fǎnzhèngfǎ,
5727711,572771,1,(～儿,dāngdàor,
5728011,572801,1,〈方dial.〉(～儿,dāngyuànr,
5728911,572891,1,〈方dial.〉same as录像(lù∥xiàng)。,,
5728912,572891,2,〈方dial.〉same as录像(lùxiàng)。,,
5731511,573151,1,见see【形声】,xíngshēng,
5732911,573291,1,(～儿,cǎijuǎnr,
5733011,573301,1,(～儿,cǎihàor,
5734511,573451,1,same as彩带,cǎidài,
5735311,573531,1,见see【仰韶文化】,Yǎngsháo wénhuà,
5736811,573681,1,(～的,yǐngyǐngchuòchuò·de,
5738011,573801,1,见see【力畜】,lìchù,
5738711,573871,1,见see[彷彿],fǎngfú,
5742211,574221,1,(旧读〈zhuan>formerly pronouncedjìngtìng)〈书fml.〉相差很远{very different}:大有～{widely divergent}|大相～。{entirely different},,
5749211,574921,1,～儿,dé∥kòngr,
5750511,575051,1,同same as‘驭手’,yùshǒu,
5753911,575391,1,same as毛细管,máoxìguǎn,
5754811,575481,1,同same as‘微词’,wēicí,
5755312,575531,2,同same as‘蹊’,xī,
5756011,575601,1,同same as‘侥幸’,jiǎoxìng,
5758211,575821,1,same as心口,xīnkǒu,
5759113,575911,3,〈方dial.〉(～儿,xīnjiānr,
5759412,575941,2,〈方fml.〉(～儿,xīndǐr,
5760112,576011,2,same as脑筋,nǎojīn,
5761212,576121,2,〈方dial.〉same as心悸,xīnjì,
5762111,576211,1,same as内心,nèixīn,
5765912,576591,2,(～儿,xīngānr,
5770011,577001,1,same as忌口,jì∥kǒu,
5774611,577461,1,～儿,máng∥huór,
5774612,577461,2,(～儿,mánghuór,
5774621,577462,1,same as忙碌,mánglù,
5776511,577651,1,同same as‘急’,jí,
5777511,577751,1,〈书fml.〉same as忧伤,yōushāng,
5779511,577951,1,(～儿,kuàishǒur,
5780811,578081,1,同same as‘鲙鱼’,kuàiyú,
5781211,578121,1,same as读书,dú∥shū,
5782011,578201,1,(～儿,niànzhūr,
5782111,578211,1,same as道白,dàobái,
5782511,578251,1,同same as‘’,hūlǜ,
5783011,578301,1,同same as‘愤愤’,fènfèn,
5783311,578331,1,same as怀念,huáiniàn,
5783715,578371,5,〈方dial.〉(～儿,huáibàor,
5785211,578521,1,same as怅怅,chàngchàng,
5785811,578581,1,same as‘怎的’,zěn·di,
5786311,578631,1,(～的,nùchōngchōng·de,
5786811,578681,1,same as怒色,nùsè,
5789011,578901,1,same as怜悯,liánmǐn,
5789811,578981,1,〈书fml.〉same as思量,sī·liɑng,
5790011,579001,1,同same as‘思维’,sīwéi,
5791411,579141,1,同same as‘思辨’,sībiàn,
5791611,579161,1,same as懒惰,lǎnduò,
5792611,579261,1,(～的,jícōngcōng·de,
5793411,579341,1,～的,jí·jibābā·de,
5793612,579361,2,(～儿,jíxìngr,
5795311,579531,1,〈方dial.〉(～的,jí·chibáiliǎn·de,
5797611,579761,1,见see【生殖腺】,shēngzhíxiàn,
5798511,579851,1,〈书fml.〉same as怨恨,yuànhèn,
