pinyin_id,hanzi,pinyin,hsk_level,frequency_rank,pinyin_sn
99601,掩饰,yǎn shì,6,4891,1
15241,朗,lǎng,,4892,1
15251,琴,qín,,4893,1
81971,陈述,chén shù,6,4894,1
86351,管辖,guǎn xiá,6,4895,1
15261,腹,fù,,4896,1
98661,新颖,xīn yǐng,6,4897,1
15271,牲,shēng,,4898,1
88431,见解,jiàn jiě,6,4899,1
81401,苍白,cāng bái,6,4900,1
15281,黎,lí,,4901,1
100331,引用,yǐn yòng,6,4902,1
80221,背叛,bèi pàn,6,4903,1
92551,偏差,piān chā,6,4904,1
79851,绑架,bǎng jià,6,4905,1
94361,容器,róng qì,6,4906,1
93031,起草,qǐ cǎo,6,4907,1
102481,重心,zhòng xīn,6,4908,1
15291,肃,sù,,4909,1
15311,冠,guàn,,4910,1
15312,冠,guān,,4910,2
15321,伪,wěi,,4911,1
15331,幻,huàn,,4912,1
100501,踊跃,yǒng yuè,6,4913,1
100701,预料,yù liào,6,4914,1
16461,皆,jiē,6,4915,1
15341,仔,zǐ,,4916,1
15342,仔,zī,,4916,2
90851,领会,lǐng huì,6,4917,1
102771,助手,zhù shǒu,6,4918,1
15351,杰,jié,,4919,1
87641,机动,jī dòng,6,4920,1
88001,计较,jì jiào,6,4921,1
87071,后代,hòu dài,6,4922,1
100541,优异,yōu yì,6,4923,1
15361,烦,fán,,4924,1
99371,压制,yā zhì,6,4925,1
15371,悟,wù,,4926,1
15391,晨,chén,,4927,1
15381,荷,hè,,4928,2
15382,荷,hé,,4928,1
98141,先前,xiān qián,6,4929,1
15401,甘,gān,,4930,1
88951,进化,jìn huà,6,4931,1
81671,颤抖,chàn dǒu,6,4932,1
15431,芳,fāng,,4933,1
84681,防疫,fáng yì,6,4934,1
15441,肌,jī,,4935,1
83071,大体,dà tǐ,6,4936,1
96831,统统,tǒng tǒng,6,4937,1
86341,观光,guān guāng,6,4938,1
80461,弊端,bì duān,6,4939,1
84601,反之,fǎn zhī,6,4940,1
81571,查获,chá huò,6,4941,1
16581,串,chuàn,6,4942,1
15451,舒,shū,,4943,1
79921,饱和,bǎo hé,6,4944,1
97901,误解,wù jiě,6,4945,1
93831,曲折,qū zhé,6,4946,1
100191,意向,yì xiàng,6,4947,1
88271,兼职,jiān zhí,6,4948,1
100611,幼稚,yòu zhì,6,4949,1
16621,窝,wō,6,4950,1
15461,惜,xī,,4951,1
84781,飞跃,fēi yuè,6,4952,1
98721,辛勤,xīn qín,6,4953,1
85021,风气,fēng qì,6,4954,1
15471,丧,sāng,,4955,2
15472,丧,sàng,,4955,1
15481,肚,dǔ,,4956,2
15482,肚,dù,,4956,1
81371,残忍,cán rěn,6,4957,1
16671,溜,liū,6,4958,1
16672,溜,liù,6,4958,2
100551,优越,yōu yuè,6,4959,1
206021,夹肢窝,gā zhi wō,,4960,1
80721,标题,biāo tí,6,4961,1
81071,不堪,bù kān,6,4962,1
91761,名誉,míng yù,6,4963,1
15491,灌,guàn,,4964,1
205241,迁移,qiān yí,,4965,1
91681,民用,mín yòng,6,4966,1
80831,并存,bìng cún,6,4967,1
15511,鸣,míng,,4968,1
15501,抑,yì,,4969,1
91401,美观,měi guān,6,4970,1
80961,不料,bù liào,6,4971,1
15521,辞,cí,,4972,1
87481,昏迷,hūn mí,6,4973,1
89731,考古,kǎo gǔ,6,4974,1
79571,昂贵,áng guì,6,4975,1
86251,固有,gù yǒu,6,4976,1
15531,宙,zhòu,,4977,1
90951,流浪,liú làng,6,4978,1
15541,邻,lín,,4979,1
85931,公务,gōng wù,6,4980,1
97001,推理,tuī lǐ,6,4981,1
15551,昌,chāng,,4982,1
200253,羽绒服,yǔ róng fú,6,4983,1
15561,扫,sǎo,,4984,1
15562,扫,sào,,4984,2
205441,寒碜,hán chen,,4985,1
103391,钻研,zuān yán,6,4986,1
15571,赖,lài,,4987,1
99161,旋律,xuán lǜ,6,4988,1
102361,终点,zhōng diǎn,6,4989,1
203001,虎贲,hǔ bēn,,4990,1
82421,出卖,chū mài,6,4991,1
15581,泉,quán,,4992,1
99141,悬挂,xuán guà,6,4993,1
96131,随身,suí shēn,6,4994,1
15601,鼠,shǔ,,4995,1
15611,援,yuán,,4996,1
15591,肠,cháng,,4997,1
80641,变质,biàn zhì,6,4998,1
200214,徘徊,pái huái,6,4999,1
16861,颇,pō,6,5000,1
200209,摸索,mō suo,6,5001,1
91781,摸索,mō suǒ,6,5001,2
86111,勾结,gōu jié,6,5002,1
91171,麻木,má mù,6,5003,1
80671,辩证,biàn zhèng,6,5004,1
15621,墨,mò,,5005,1
89061,精密,jīng mì,6,5006,1
88721,揭发,jiē fā,6,5007,1
85041,风味,fēng wèi,6,5008,1
15641,祥,xiáng,,5009,1
15651,储,chǔ,,5010,1
94561,擅长,shàn cháng,6,5011,1
15671,裁,cái,,5012,1
15661,萨,sà,,5013,1
80631,变迁,biàn qiān,6,5014,1
81711,偿还,cháng huán,6,5015,1
15681,奉,fèng,,5016,1
94551,闪烁,shǎn shuò,6,5017,1
94371,容忍,róng rěn,6,5018,1
15691,傅,fù,,5019,1
79891,包袱,bāo fu,6,5020,1
102311,智商,zhì shāng,6,5021,1
89671,勘探,kān tàn,6,5022,1
16971,搭,dā,6,5023,1
81811,畅销,chàng xiāo,6,5024,1
98761,信赖,xìn lài,6,5025,1
15701,姿,zī,,5026,1
15711,埋,mái,,5027,1
15712,埋,mán,,5027,2
96251,瘫痪,tān huàn,6,5028,1
91501,弥漫,mí màn,6,5029,1
103281,走廊,zǒu láng,6,5030,1
200174,分量,fèn liang,6,5031,1
84981,分量,fèn liàng,6,5031,2
15721,亩,mǔ,,5032,1
91541,迷信,mí xìn,6,5033,1
15731,犹,yóu,,5034,1
15741,瓜,guā,,5035,1
98731,欣慰,xīn wèi,6,5036,1
15771,芽,yá,,5037,1
15761,粘,nián,,5038,2
15762,粘,zhān,,5038,1
96301,探测,tàn cè,6,5039,1
15791,昆,kūn,,5040,1
15801,估,gù,,5041,2
15802,估,gū,,5041,1
96141,随手,suí shǒu,6,5042,1
92861,迫害,pò hài,6,5043,1
15831,轨,guǐ,,5044,1
91741,名额,míng é,6,5045,1
15841,稻,dào,,5046,1
15851,纲,gāng,,5047,1
15861,役,yì,,5048,1
15881,毁,huǐ,,5049,1
15871,勃,bó,,5050,1
15901,昏,hūn,,5051,1
79741,拜年,bài nián,6,5052,1
92121,凝固,níng gù,6,5053,1
15921,饰,shì,,5054,1
15911,隆,lōng,,5055,2
15912,隆,lóng,,5055,1
15931,曹,cáo,,5056,1
200260,指望,zhǐ wàng,6,5057,1
102181,指望,zhǐ wang,6,5057,2
98871,性命,xìng mìng,6,5058,1
200172,吩咐,fēn fù,6,5059,1
89611,开水,kāi shuǐ,6,5060,1
97051,拖延,tuō yán,6,5061,1
80651,辩护,biàn hù,6,5062,1
97641,问世,wèn shì,6,5063,1
93051,起伏,qǐ fú,6,5064,1
15951,夹,gā,,5065,3
15952,夹,jiá,,5065,1
15953,夹,jiā,,5065,2
15941,仙,xiān,,5066,1
89811,可观,kě guān,6,5067,1
97501,伪造,wěi zào,6,5068,1
15961,爹,diē,,5069,1
80751,表态,biǎo tài,6,5070,1
15971,郑,zhèng,,5071,1
90171,况且,kuàng qiě,6,5072,1
15981,闲,xián,,5073,1
15991,柔,róu,,5074,1
81021,捕捉,bǔ zhuō,6,5075,1
97091,妥协,tuǒ xié,6,5076,1
80091,报社,bào shè,6,5077,1
16011,嫂,sǎo,,5078,1
16021,巩,gǒng,,5079,1
92701,品德,pǐn dé,6,5080,1
102421,中立,zhōng lì,6,5081,1
16031,亏,kuī,,5082,1
16041,帽,mào,,5083,1
82142,澄清,chéng qīng,6,5084,1
82141,澄清,dèng qīng,6,5084,2
82731,纯洁,chún jié,6,5085,1
80421,比喻,bǐ yù,6,5086,1
16061,详,xiáng,,5087,1
16081,佳,jiā,,5088,1
16091,饮,yǐn,,5089,1
16092,饮,yìn,,5089,2
97711,无耻,wú chǐ,6,5090,1
102831,专程,zhuān chéng,6,5091,1
81611,柴油,chái yóu,6,5092,1
94401,弱点,ruò diǎn,6,5093,1
16111,杆,gān,,5094,2
16112,杆,gǎn,,5094,1
86401,光彩,guāng cǎi,6,5095,1
86481,归还,guī huán,6,5096,1
95931,思索,sī suǒ,6,5097,1
16121,恋,liàn,,5098,1
16131,凤,fèng,,5099,1
16141,缝,féng,,5100,1
16142,缝,fèng,,5100,2
200226,踏实,tā shi,6,5101,1
16151,疏,shū,,5102,1
95041,声誉,shēng yù,6,5103,1
89131,经商,jīng shāng,6,5104,1
206011,阏氏,yān zhī,,5105,1
103161,字母,zì mǔ,6,5106,1
93281,洽谈,qià tán,6,5107,1
16171,厉,lì,,5108,1
16181,喷,pēn,,5109,1
16182,喷,pèn,,5109,2
91421,美妙,měi miào,6,5110,1
97741,无非,wú fēi,6,5111,1
93861,取缔,qǔ dì,6,5112,1
87051,喉咙,hóu lóng,6,5113,1
89571,开阔,kāi kuò,6,5114,1
82521,处境,chǔ jìng,6,5115,1
16191,截,jié,,5116,1
102941,庄严,zhuāng yán,6,5117,1
97461,为难,wéi nán,6,5118,1
103101,资深,zī shēn,6,5119,1
16201,扰,rǎo,,5120,1
92691,品尝,pǐn cháng,6,5121,1
16211,拨,bō,,5122,1
16221,雕,diāo,,5123,1
17411,丛,cóng,6,5124,1
87841,及早,jí zǎo,6,5125,1
16231,码,mǎ,,5126,1
16241,瑞,ruì,,5127,1
206022,皲裂,jūn liè,,5128,1
87441,毁灭,huǐ miè,6,5129,1
100121,一如既往,yī rú jì wǎng,6,5130,1
89841,可笑,kě xiào,6,5131,1
83841,冻结,dòng jié,6,5132,1
16251,讯,xùn,,5133,1
100281,隐瞒,yǐn mán,6,5134,1
93221,气味,qì wèi,6,5135,1
16271,邦,bāng,,5136,1
16261,莲,lián,,5137,1
88401,间谍,jiàn dié,6,5138,1
16281,贷,dài,,5139,1
90711,良心,liáng xīn,6,5140,1
80951,不愧,bù kuì,6,5141,1
85951,公证,gōng zhèng,6,5142,1
16301,慌,huang,,5143,2
16302,慌,huāng,,5143,1
96361,倘若,tǎng ruò,6,5144,1
16311,寿,shòu,,5145,1
83061,大肆,dà sì,6,5146,1
101551,照样,zhào yàng,6,5147,1
98711,心血,xīn xuè,6,5148,1
16321,毅,yì,,5149,1
16341,屈,qū,,5150,1
16331,漂,piǎo,,5151,3
16332,漂,piāo,,5151,2
16333,漂,piào,,5151,1
16351,涂,tú,,5152,1
206007,挺刮,tǐng guā,,5153,1
102141,指甲,zhǐ jia,6,5154,1
16361,蜂,fēng,,5155,1
97271,挽回,wǎn huí,6,5156,1
16371,猎,liè,,5157,1
16381,氯,lǜ,,5158,1
16401,柴,chái,,5159,1
16411,悉,xī,,5160,1
16421,狠,hěn,,5161,1
81791,倡议,chàng yì,6,5162,1
16441,饲,sì,,5163,1
16431,岗,gǎng,,5164,1
16432,岗,gāng,,5164,2
16433,岗,gàng,,5164,3
93761,请教,qǐng jiào,6,5165,1
96421,特长,tè cháng,6,5166,1
17732,臂,bì,6,5167,1
17731,臂,bei,6,5167,2
83371,导航,dǎo háng,6,5168,1
17741,溪,xī,6,5169,1
95211,时而,shí ér,6,5170,1
103371,阻挠,zǔ náo,6,5171,1
99801,野蛮,yě mán,6,5172,1
90381,雷达,léi dá,6,5173,1
85961,供不应求,gōng bù yìng qiú,6,5174,1
94461,散布,sàn bù,6,5175,1
85411,复兴,fù xīng,6,5176,1
92441,盆地,pén dì,6,5177,1
16471,罚,fá,,5178,1
95141,施展,shī zhǎn,6,5179,1
82991,打架,dǎ jià,6,5180,1
95821,衰退,shuāi tuì,6,5181,1
200163,动静,dòng jìng,6,5182,1
83881,动静,dòng jing,6,5182,2
91901,谋求,móu qiú,6,5183,1
89561,开除,kāi chú,6,5184,1
16501,猴,hóu,,5185,1
92801,屏障,píng zhàng,6,5186,1
16511,宿,xiù,,5187,3
16512,宿,xiǔ,,5187,2
16513,宿,sù,,5187,1
94611,上任,shàng rèn,6,5188,1
16531,胶,jiāo,,5189,1
83451,得罪,dé zuì,6,5190,1
80271,奔波,bēn bō,6,5191,1
90551,历代,lì dài,6,5192,1
16541,偿,cháng,,5193,1
84461,繁忙,fán máng,6,5194,1
79961,保姆,bǎo mǔ,6,5195,1
84061,端正,duān zhèng,6,5196,1
16551,宾,bīn,,5197,1
16561,译,yì,,5198,1
16571,袭,xí,,5199,1
84201,兑换,duì huàn,6,5200,1
101211,噪音,zào yīn,6,5201,1
97871,务必,wù bì,6,5202,1
16591,申,shēn,,5203,1
85901,公然,gōng rán,6,5204,1
97221,完备,wán bèi,6,5205,1
91011,笼罩,lǒng zhào,6,5206,1
94191,人质,rén zhì,6,5207,1
80291,本能,běn néng,6,5208,1
92201,奴隶,nú lì,6,5209,1
16601,捉,zhuō,,5210,1
16611,挖,wā,,5211,1
91931,目睹,mù dǔ,6,5212,1
16631,踏,tà,,5213,1
16632,踏,tā,,5213,2
16641,邓,dèng,,5214,1
94671,奢侈,shē chǐ,6,5215,1
85871,公关,gōng guān,6,5216,1
84131,对称,duì chèn,6,5217,1
16661,舌,shé,,5218,1
16651,允,yǔn,,5219,1
16691,膀,bàng,,5220,1
16692,膀,páng,,5220,2
16693,膀,bǎng,,5220,3
16694,膀,pāng,,5220,4
16681,驻,zhù,,5221,1
18051,株,zhū,6,5222,1
16701,渔,yú,,5223,1
16711,纠,jiū,,5224,1
83571,递增,dì zēng,6,5225,1
97991,习俗,xí sú,6,5226,1
18081,泼,pō,6,5227,1
16731,扭,niǔ,,5228,1
16741,臣,chén,,5229,1
103261,总和,zǒng hé,6,5230,1
86751,航行,háng xíng,6,5231,1
200219,拳头,quán tou,6,5232,1
93941,拳头,quán tóu,6,5232,2
102601,昼夜,zhòu yè,6,5233,1
103032,琢磨,zhuó mó,6,5234,1
103031,琢磨,zuó mo,6,5234,2
16751,埃,āi,,5235,1
100741,预先,yù xiān,6,5236,1
96641,调剂,tiáo jì,6,5237,1
16761,辐,fú,,5238,1
84251,额外,é wài,6,5239,1
200240,膝盖,xī gài,6,5240,1
85381,附件,fù jiàn,6,5241,1
18151,跨,kuà,6,5242,1
99131,宣扬,xuān yáng,6,5243,1
101821,蒸发,zhēng fā,6,5244,1
100261,隐蔽,yǐn bì,6,5245,1
16771,闷,mèn,,5246,2
16772,闷,mēn,,5246,1
16791,签,qiān,,5247,1
98951,凶手,xiōng shǒu,6,5248,1
97811,无知,wú zhī,6,5249,1
81951,陈旧,chén jiù,6,5250,1
16821,耀,yào,,5251,1
16811,贺,hè,,5252,1
84621,泛滥,fàn làn,6,5253,1
94351,容纳,róng nà,6,5254,1
16831,辨,biàn,,5255,1
96451,提拔,tí bá,6,5256,1
16851,慰,wèi,,5257,1
16841,燕,yān,,5258,2
16842,燕,yàn,,5258,1
79481,暧昧,ài mèi,6,5259,1
103051,着想,zhuó xiǎng,6,5260,1
83281,当务之急,dāng wù zhī jí,6,5261,1
102081,殖民地,zhí mín dì,6,5262,1
95911,司令,sī lìng,6,5263,1
16871,债,zhài,,5264,1
16891,逼,bī,,5265,1
98421,向来,xiàng lái,6,5266,1
96291,坦白,tǎn bái,6,5267,1
99401,淹没,yān mò,6,5268,1
16901,魂,hún,,5269,1
16911,匆,cōng,,5270,1
80581,遍布,biàn bù,6,5271,1
18272,挨,ái,6,5272,1
18271,挨,āi,6,5272,2
16921,旺,wàng,,5273,1
16931,姻,yīn,,5274,1
92921,瀑布,pù bù,6,5275,1
102591,皱纹,zhòu wén,6,5276,1
16941,吞,tūn,,5277,1
98501,小心翼翼,xiǎo xīn yì yì,6,5278,1
89341,拘留,jū liú,6,5279,1
100801,元首,yuán shǒu,6,5280,1
80841,并列,bìng liè,6,5281,1
83001,打量,dǎ liang,6,5282,1
95641,守护,shǒu hù,6,5283,1
87911,吉祥,jí xiáng,6,5284,1
101901,正气,zhèng qì,6,5285,1
84111,堆积,duī jī,6,5286,1
85621,高明,gāo míng,6,5287,1
101851,正月,zhēng yuè,6,5288,1
16991,掩,yǎn,,5289,1
16981,屏,bǐng,,5290,2
16982,屏,bīng,,5290,3
16983,屏,píng,,5290,1
93041,起初,qǐ chū,6,5291,1
17001,涌,chōng,,5292,2
17002,涌,yǒng,,5292,1
88621,焦急,jiāo jí,6,5293,1
100891,源泉,yuán quán,6,5294,1
87931,寄托,jì tuō,6,5295,1
98321,相等,xiāng děng,6,5296,1
17011,袁,yuán,,5297,1
97851,侮辱,wǔ rǔ,6,5298,1
85401,复活,fù huó,6,5299,1
17031,岭,lǐng,,5300,1
89541,卡通,kǎ tōng,6,5301,1
102241,制服,zhì fú,6,5302,1
94261,任性,rèn xìng,6,5303,1
17041,拟,nǐ,,5304,1
17051,慧,huì,,5305,1
94861,神仙,shén xiān,6,5306,1
79731,拜访,bài fǎng,6,5307,1
92081,拟定,nǐ dìng,6,5308,1
17061,郎,láng,,5309,1
17062,郎,làng,,5309,2
18552,拾,shí,6,5310,1
18551,拾,shè,6,5310,2
87211,化石,huà shí,6,5311,1
95011,牲畜,shēng chù,6,5312,1
203521,女工,nǚ gōng,,5313,1
17081,阅,yuè,,5314,1
90481,理所当然,lǐ suǒ dāng rán,6,5315,1
99061,虚伪,xū wěi,6,5316,1
98201,嫌疑,xián yí,6,5317,1
84641,方位,fāng wèi,6,5318,1
94291,仍旧,réng jiù,6,5319,1
17101,填,tián,,5320,1
17111,袖,xiù,,5321,1
17131,娃,wá,,5322,1
17121,匀,yún,,5323,1
91531,迷失,mí shī,6,5324,1
81871,嘲笑,cháo xiào,6,5325,1
84821,废除,fèi chú,6,5326,1
99591,掩护,yǎn hù,6,5327,1
17151,豪,háo,,5328,1
17141,筒,tǒng,,5329,1
92541,譬如,pì rú,6,5330,1
17161,籍,jí,,5331,1
88831,解散,jiě sàn,6,5332,1
17181,轰,hōng,,5333,1
17171,餐,cān,,5334,1
82351,重叠,chóng dié,6,5335,1
90751,列举,liè jǔ,6,5336,1
100561,忧郁,yōu yù,6,5337,1
88981,近视,jìn shì,6,5338,1
102581,周转,zhōu zhuǎn,6,5339,1
18691,翼,yì,6,5340,1
85231,俘虏,fú lǔ,6,5341,1
98491,销毁,xiāo huǐ,6,5342,1
17191,尘,chén,,5343,1
89151,惊奇,jīng qí,6,5344,1
89051,精简,jīng jiǎn,6,5345,1
86131,构思,gòu sī,6,5346,1
86671,海滨,hǎi bīn,6,5347,1
17211,帐,zhàng,,5348,1
95421,示意,shì yì,6,5349,1
94741,摄氏度,shè shì dù,6,5350,1
100751,预言,yù yán,6,5351,1
91711,敏锐,mǐn ruì,6,5352,1
17231,钠,nà,,5353,1
17241,牢,láo,,5354,1
200218,全力以赴,quán lì yǐ fù,6,5355,1
97511,胃口,wèi kǒu,6,5356,1
85651,稿件,gǎo jiàn,6,5357,1
17261,盲,máng,,5358,1
17251,肿,zhǒng,,5359,1
81941,沉着,chén zhuó,6,5360,1
90441,黎明,lí míng,6,5361,1
90031,口头,kǒu tóu,6,5362,1
90032,口头,kǒu tou,6,5362,2
17271,腊,xī,,5363,2
17272,腊,là,,5363,1
17291,返,fǎn,,5364,1
17281,锐,ruì,,5365,1
81311,采纳,cǎi nà,6,5366,1
99771,要命,yào mìng,6,5367,1
101951,郑重,zhèng zhòng,6,5368,1
17321,扣,kòu,,5369,1
17331,寺,sì,,5370,1
87221,化验,huà yàn,6,5371,1
88911,紧迫,jǐn pò,6,5372,1
91851,魔鬼,mó guǐ,6,5373,1
93091,起源,qǐ yuán,6,5374,1
87001,轰动,hōng dòng,6,5375,1
17341,沈,shěn,,5376,1
84851,分辨,fēn biàn,6,5377,1
89201,颈椎,jǐng zhuī,6,5378,1
99681,氧气,yǎng qì,6,5379,1
96061,俗话,sú huà,6,5380,1
85711,歌颂,gē sòng,6,5381,1
17361,纹,wén,,5382,1
84961,粉末,fěn mò,6,5383,1
98921,胸怀,xiōng huái,6,5384,1
17371,纺,fǎng,,5385,1
80501,编织,biān zhī,6,5386,1
102461,种族,zhǒng zú,6,5387,1
81881,撤退,chè tuì,6,5388,1
84341,发呆,fā dāi,6,5389,1
17381,泰,tài,,5390,1
200224,胜负,shèng fù,6,5391,1
93551,勤俭,qín jiǎn,6,5392,1
85671,告诫,gào jiè,6,5393,1
91051,轮廓,lún kuò,6,5394,1
103271,纵横,zòng héng,6,5395,1
17401,辟,pī,,5396,3
17402,辟,bì,,5396,2
17403,辟,pì,,5396,1
17391,盟,méng,,5397,1
90371,乐意,lè yì,6,5398,1
102971,壮观,zhuàng guān,6,5399,1
81771,敞开,chǎng kāi,6,5400,1
18961,哼,hēng,6,5401,1
18962,哼,hng,6,5401,2
89951,空虚,kōng xū,6,5402,1
17421,拒,jù,,5403,1
17431,忧,yōu,,5404,1
84311,二氧化碳,èr yǎng huà tàn,6,5405,1
85982,工夫,gōng fu,6,5406,1
85981,工夫,gōng fū,6,5406,2
17441,魏,wèi,,5407,1
81841,钞票,chāo piào,6,5408,1
83021,打仗,dǎ zhàng,6,5409,1
90251,喇叭,lǎ ba,6,5410,1
17451,躲,duǒ,,5411,1
86901,合伙,hé huǒ,6,5412,1
90661,联欢,lián huān,6,5413,1
81921,沉思,chén sī,6,5414,1
90651,连同,lián tóng,6,5415,1
100631,愚蠢,yú chǔn,6,5416,1
101771,争端,zhēng duān,6,5417,1
19111,弦,xián,6,5418,1
17471,肖,xiào,,5419,2
17472,肖,xiāo,,5419,1
17461,纤,qiàn,,5420,2
17462,纤,xiān,,5420,1
94081,扰乱,rǎo luàn,6,5421,1
17491,旱,hàn,,5422,1
17481,悬,xuán,,5423,1
17501,晋,jìn,,5424,1
17511,祭,zhài,,5425,2
17512,祭,jì,,5425,1
17531,谱,pǔ,,5426,1
17521,誉,yù,,5427,1
17551,狭,xiá,,5428,1
17541,箭,jiàn,,5429,1
94511,刹车,shā chē,6,5430,1
200251,要不然,yào bù rán,6,5431,1
17571,驱,qū,,5432,1
100981,孕育,yùn yù,6,5433,1
17591,脂,zhī,,5434,1
17581,冯,píng,,5435,2
17582,冯,féng,,5435,1
79651,把关,bǎ guān,6,5436,1
84511,反倒,fǎn dào,6,5437,1
204021,方才,fāng cái,,5438,1
94211,忍耐,rěn nài,6,5439,1
97761,无可奈何,wú kě nài hé,6,5440,1
17601,斥,chì,,5441,1
87751,饥饿,jī è,6,5442,1
89081,精通,jīng tōng,6,5443,1
17611,肤,fū,,5444,1
92191,农历,nóng lì,6,5445,1
97721,无从,wú cóng,6,5446,1
79821,伴侣,bàn lǚ,6,5447,1
92981,奇妙,qí miào,6,5448,1
17621,椅,yī,,5449,2
17622,椅,yǐ,,5449,1
90881,领悟,lǐng wù,6,5450,1
17641,仗,zhàng,,5451,1
17631,栽,zāi,,5452,1
91311,茫茫,máng máng,6,5453,1
17651,墓,mù,,5454,1
101501,帐篷,zhàng peng,6,5455,1
90731,谅解,liàng jiě,6,5456,1
85991,工艺品,gōng yì pǐn,6,5457,1
84631,贩卖,fàn mài,6,5458,1
17671,碱,jiǎn,,5459,1
17661,舅,jiù,,5460,1
17681,兽,shòu,,5461,1
17711,抛,pāo,,5462,1
87361,黄昏,huáng hūn,6,5463,1
17721,苍,cāng,,5464,1
84241,堕落,duò luò,6,5465,1
99791,耀眼,yào yǎn,6,5466,1
92241,殴打,ōu dǎ,6,5467,1
80101,报销,bào xiāo,6,5468,1
17771,汪,wāng,,5469,1
17761,伐,fá,,5470,1
84841,沸腾,fèi téng,6,5471,1
200187,恨不得,hèn bu dé,6,5472,1
86961,恨不得,hèn bu de,6,5472,2
17791,稿,gǎo,,5473,1
79501,安宁,ān níng,6,5474,1
91861,魔术,mó shù,6,5475,1
99741,谣言,yáo yán,6,5476,1
90201,昆虫,kūn chóng,6,5477,1
200207,埋怨,mán yuàn,6,5478,1
17801,绳,shéng,,5479,1
80511,边疆,biān jiāng,6,5480,1
90601,力图,lì tú,6,5481,1
103171,自卑,zì bēi,6,5482,1
17821,唤,huàn,,5483,1
17811,剪,jiǎn,,5484,1
96911,徒弟,tú dì,6,5485,1
17831,凶,xiōng,,5486,1
84331,发财,fā cái,6,5487,1
19492,淋,lín,6,5488,1
19491,淋,lìn,6,5488,2
17841,邮,yóu,,5489,1
99671,厌恶,yàn wù,6,5490,1
17851,齿,chǐ,,5491,1
93881,趣味,qù wèi,6,5492,1
80481,闭塞,bì sè,6,5493,1
17871,漠,mò,,5494,1
97251,顽固,wán gù,6,5495,1
98371,想方设法,xiǎng fāng shè fǎ,6,5496,1
86831,和解,hé jiě,6,5497,1
86261,固执,gù zhí,6,5498,1
92221,虐待,nüè dài,6,5499,1
19531,吊,diào,6,5500,1
17891,络,luò,,5501,1
17892,络,lào,,5501,2
17881,怨,yuàn,,5502,1
83341,岛屿,dǎo yǔ,6,5503,1
80171,悲惨,bēi cǎn,6,5504,1
83861,动荡,dòng dàng,6,5505,1
17901,撤,chè,,5506,1
17911,撒,sǎ,,5507,1
17912,撒,sā,,5507,2
97971,夕阳,xī yáng,6,5508,1
17921,筹,chóu,,5509,1
86161,辜负,gū fù,6,5510,1
206040,柠檬,níng méng,,5511,1
94391,柔和,róu hé,6,5512,1
17941,渗,shèn,,5513,1
17931,幽,yōu,,5514,1
96721,停顿,tíng dùn,6,5515,1
100291,隐私,yǐn sī,6,5516,1
17961,诱,yòu,,5517,1
102541,周密,zhōu mì,6,5518,1
82961,打包,dǎ bāo,6,5519,1
81961,陈列,chén liè,6,5520,1
94761,深沉,shēn chén,6,5521,1
81331,参谋,cān móu,6,5522,1
83251,当面,dāng miàn,6,5523,1
87521,混淆,hùn xiáo,6,5524,1
83711,雕刻,diāo kè,6,5525,1
90221,扩充,kuò chōng,6,5526,1
17971,抚,fǔ,,5527,1
102041,知觉,zhī jué,6,5528,1
86101,共鸣,gòng míng,6,5529,1
19641,逢,féng,6,5530,1
17981,磷,lín,,5531,1
98891,性情,xìng qíng,6,5532,1
17991,逆,nì,,5533,1
97591,文凭,wén píng,6,5534,1
18011,诊,zhěn,,5535,1
18041,庙,miào,,5536,1
18021,惨,cǎn,,5537,1
18031,抖,dǒu,,5538,1
98631,新陈代谢,xīn chén dài xiè,6,5539,1
96191,索赔,suǒ péi,6,5540,1
204251,款项,kuǎn xiàng,,5541,1
91321,茫然,máng rán,6,5542,1
19701,迈,mài,6,5543,1
18061,浑,hún,,5544,1
92851,迫不及待,pò bù jí dài,6,5545,1
101191,造反,zào fǎn,6,5546,1
205171,通告,tōng gào,,5547,1
18071,驶,shǐ,,5548,1
99811,野心,yě xīn,6,5549,1
100951,运算,yùn suàn,6,5550,1
96771,通俗,tōng sú,6,5551,1
80071,报到,bào dào,6,5552,1
200208,迷惑,mí huo,6,5553,1
91511,迷惑,mí huò,6,5553,2
18091,厌,yàn,,5554,1
18101,怜,lián,,5555,1
100221,毅然,yì rán,6,5556,1
18111,疲,pí,,5557,1
81861,潮湿,cháo shī,6,5558,1
19821,瞪,dèng,6,5559,1
18131,叙,xù,,5560,1
18121,厘,lí,,5561,1
204091,养护,yǎng hù,,5562,1
91661,灭亡,miè wáng,6,5563,1
89831,可恶,kě wù,6,5564,1
102321,滞留,zhì liú,6,5565,1
95091,盛行,shèng xíng,6,5566,1
87681,机密,jī mì,6,5567,1
99151,悬念,xuán niàn,6,5568,1
85571,杠杆,gàng gǎn,6,5569,1
19861,掏,tāo,6,5570,1
18161,惠,huì,,5571,1
18171,哀,āi,,5572,1
79682,霸道,bà dào,6,5573,1
79681,霸道,bà dao,6,5573,2
83351,倒闭,dǎo bì,6,5574,1
96701,跳跃,tiào yuè,6,5575,1
89441,沮丧,jǔ sàng,6,5576,1
91951,沐浴,mù yù,6,5577,1
18201,梯,tī,,5578,1
18191,蜜,mì,,5579,1
91571,免得,miǎn de,6,5580,1
18211,诺,nuò,,5581,1
