rank,cihui,pinyin,ref_hanzi,ref_pinyin,pos,definition,example
66156,俊伟,jùnwěi,,,形,英俊魁伟,受检阅的运动员个个英武 俊伟 。
66156,俊伟,jùnwěi,,,形,才智过人，超群出众,英才 俊伟 ，名扬天下 。
66159,禁受,jīnshòu,,,动,忍受；经受,禁受 磨难
66159,禁受,jīnshòu,,,动,忍受；经受,禁受 不住强烈的刺激 。
66160,碍难,àinán,,,副,难以（做某事）,碍难 奉行
66162,正税,zhèngshuì,,,名,正式的税收种类（跟“附加税”相区别）,
66163,光笔,guāngbǐ,,,名,电子计算机输入装置的一种。与阴极射线管（CRT）等显示设备配套使用，形状如笔，多用电缆跟主机连接。在人机通信时，可以用它指定 CRT 屏幕上的某一点，并对相应的信息进行修改、增添或删除，也可以在屏幕上画图等,
66164,穿孝,chuānxiào,,,动,旧俗亲人去世后，平辈或晚辈亲属穿孝服，表示哀悼,
66165,春饼,chūnbǐng,,,名,一种薄饼。民间多用作立春时的应节食品，故称,
66167,面晤,miànwù,,,动,见面；会晤（含庄重意）,有幸 面晤 先生并聆听教诲 。
66169,漱洗,shùxǐ,,,动,漱口洗脸,
66170,堪布,kānbù,,,名,喇嘛教中主持受戒的上层喇嘛,
66170,堪布,kānbù,,,名,喇嘛寺的主持人,
66170,堪布,kānbù,,,名,原西藏地方政府的僧官，为达赖、班禅的高级侍从，握有政治、经济大权,
66171,褐藻,hèzǎo,,,名,藻类植物，藻体一般为多细胞，呈黄褐色或深褐色。主要分布在海中，寒冷地区的海中尤其繁盛。常见的有海带、鹿角菜、裙带菜等,
66172,果穗,guǒsuì,,,名,某些植物（如高粱、玉米等）所结的颗粒状果实的聚合体,
66174,遥寄,yáojì,,,动,向很远的地方寄送,发个短信，把祝福 遥寄 远方的亲人 。
66174,遥寄,yáojì,,,动,向很远的地方寄托,深夜著此短文， 遥寄 怀乡之情 。
66176,卤素,lǔsù,,,名,卤族元素，氟、氯、溴、碘、砹五种能直接同大多数金属及非金属反应的元素的统称,
66177,联贯,liánguàn,,,,现在规范词形写作“ 连贯 ”,
66178,羁縻,jīmí,,,动,笼络,羁縻 外藩
66178,羁縻,jīmí,,,动,控制；束缚,羁縻 所及，大者百里 。
66178,羁縻,jīmí,,,动,被拘禁,予 羁縻 不得还，国事遂不可收拾 。
66179,兵戈,bīnggē,,,名,武器；借指战争,兵戈 连年，民不聊生 。
66180,布菜,bùcài,,,动,把菜肴分给桌上吃饭的客人,主人热情地为客人 布菜 。
66181,姣美,jiāoměi,,,形,古代指体态健美；今泛指美丽,身材 姣美
66184,帮佣,bāngyōng,,,动,给人做佣工,靠 帮佣 为生
66184,帮佣,bāngyōng,,,名,佣工,她是这家的 帮佣
66186,弱酸,ruòsuān,,,名,酸性较弱的酸,
66188,榜文,bǎngwén,,,名,旧时官府张贴的告示,
66189,湘剧,xiāngjù,,,名,地方戏曲剧种，流行于湖南等地，由弋阳腔、昆腔、皮黄腔等发展演变而成,
66190,素淡,sùdàn,,,形,素净淡雅,素淡 的装束
66190,素淡,sùdàn,,,形,素净清淡,伙食太 素淡 ，加点 儿 荤菜 。
66191,反跳,fǎntiào,,,动,向相反的方向跳；跳回,球 反跳 了回来
66191,反跳,fǎntiào,,,动,反弹③,他停药后血压 反跳 。
66194,翘望,qiáowàng,,,动,抬起头向远处看,翘望 远去的列车
66194,翘望,qiáowàng,,,动,热切地盼望,翘望 成功
66195,市担,shìdàn,,,量,质量非法定计量单位，1市担等于50千克，合100市斤,
66197,申时,shēnshí,,,名,我国传统计时法指下午3—5点的时间,
66199,稻瘟病,dàowēnbìng,,,名,水稻的病害，受病的部分发生灰白色或灰褐色的病斑，病重时全株枯萎死亡。旧称稻热病,
66200,尾骨,wěigǔ,,,名,脊椎骨的末端部分,
66207,陡峻,dǒujùn,,,形,陡峭险峻,山势 陡峻
66209,屈打成招,qūdǎ-chéngzhāo,,,,受冤枉的人在严刑拷打下被迫作出不符合真情的招供,
66210,肉鸽,ròugē,,,名,专供食用而饲养的鸽子,
66212,死扣儿,sǐkòur,,,名,死结,
66213,全休,quánxiū,,,动,职工因病或某种原因在一段时间里完全不工作,他因病 全休 一个月 。
66215,绿色包装,lǜsè bāozhuāng,,,,指对生态环境不造成污染、对人体健康不造成危害并可回收和再利用的包装,
66217,宝贝疙瘩,bǎobèi gēda,,,,比喻心爱的人或物品,他身边就那么一个 宝贝疙瘩 。
66219,笑里藏刀,xiàolǐ-cángdāo,,,,比喻外表很和善，内心却奸诈阴险,
66220,米糕,mǐgāo,,,名,用米粉加工制成的糕点,
66221,陡直,dǒuzhí,,,形,十分陡峭,陡直 的山峰
66222,海洋性气候,hǎiyángxìng qìhòu,,,,受海洋影响明显的气候。全年和一天内温差不大，全年降水量多，湿度大,
66223,四舍五入,sìshě-wǔrù,,,,"一种取近似值的方法。把某一位数字以后的数字舍去，如果舍去的部分小于5,就舍去不计；否则在保留部分的末位加1。例如3.43517,若取3位小数，则为3.435;若取两位小数则为3.44",
66224,车到山前必有路,chēdàoshānqián bìyǒulù,,,,比喻虽有困难，但到时候总会有解决的办法,
66227,显达,xiǎndá,,,形,地位显赫，有名望,不求 显达
66227,显达,xiǎndá,,,名,指高官或有名望的人,名流 显达
66233,伤生,shāngshēng,,,动,伤害生灵,他信佛，从不 伤生 。
66236,遮人耳目,zhērén'ěrmù,,,,掩人耳目,
66238,一碗水端平,yī wǎn shuǐ duān píng,,,,比喻办事公道，不偏不倚,
66239,以德报怨,yǐdé-bàoyuàn,,,,用恩德回报别人的怨恨，即把恩惠施于跟自己有仇的人,
66242,一贯道,yīguàndào,,,名,反动会道门，起源于山东，初名“东震堂”，后改称“一贯道”。抗日战争期间投靠日本侵略者为其特务机关所利用；日本投降后，为国民党政府控制；解放后，人民政府明令取缔,
66244,炉长,lúzhǎng,,,名,炉前冶炼工作的负责人,
66248,薪饷,xīnxiǎng,,,名,旧时指军、警的薪金,
66249,排拒,páijù,,,动,排斥、拒绝,不应简单地 排拒 传统 。
66250,画饼充饥,huàbǐng-chōngjī,,,,画个饼子来解除饥饿。比喻徒有虚名的东西于事无补；也比喻用空想来自我安慰,
66252,未能免俗,wèinéng-miǎnsú,,,,没能摆脱旧习俗的影响,
66254,星移斗转,xīngyí-dǒuzhuǎn,,,,斗转星移,
66257,单身贵族,dānshēn guìzú,,,,指独身生活的成年人。一般经济比较宽裕，生活自由自在，故称（含谐谑意）,
66258,落英缤纷,luòyīng-bīnfēn,,,,落花繁多。形容鲜花盛开后纷纷凋谢的景象,
66259,补台,bǔtái,,,动,比喻支持或帮助别人做好工作（跟“拆台”相对）,领导之间要互相 补台 。
66260,高视阔步,gāoshì-kuòbù,,,,走路时眼睛向上，步子迈得很大。形容气概不凡或态度傲慢的样子,
66262,存额,cún'é,,,名,存款金额,
66263,榆钱,yúqián,,,名,榆荚。因形状像小铜钱，故称,
66264,望门,wàngmén,,,名,有名望、有地位的门第,望门 大户
66266,骨董,gǔdǒng,,,,现在规范词形写作“ 古董 ”,
66268,溶蚀,róngshí,,,动,地面水或地下水溶解并携走岩石中的可溶物质。这种现象在石灰岩地区最为显著,
66269,帅旗,shuàiqí,,,名,古代交战时作为统帅标志的旗帜,
66270,晚造,wǎnzào,,,名,成熟期和收获期较晚的作物,
66271,短斤缺两,duǎnjīn-quēliǎng,,,,缺斤短两,
66272,国际音标,guójì yīnbiāo,,,,国际上通行的标记语音的符号系统。由国际语音学会1888年制定，后经多次修改。可以用来标记任何语言的语音,
66273,翘盼,qiáopàn,,,动,抬头盼望。表示盼望殷切,翘盼 回音
66274,博古通今,bógǔ-tōngjīn,,,,对古今的事情全都通晓。形容知识渊博,
66275,人机对话,rén-jī duìhuà,,,,用计算机对人类社会交际活动中自然形成的语言的输入、输出、分析、识别、理解和生成等方面进行加工。是当前人工智能研究领域的一个重要方面,
66277,新来乍到,xīnlái-zhàdào,,,,新近来到；刚刚来到,
66278,远谋,yuǎnmóu,,,名,着眼于长远利益的谋划,胸无 远谋 ，手无良策 。
66280,把舵,bǎduò,,,动,掌舵,
66281,材积,cáijī,,,名,树木出产木材的体积。计量单位是立方米,这棵树的 材积 超不过两立方米 。
66283,凶顽,xiōngwán,,,形,凶恶愚顽,凶顽 的歹徒
66283,凶顽,xiōngwán,,,名,指凶恶顽固的敌人,手持利剑斩 凶顽
66287,意气相投,yìqì-xiāngtóu,,,,彼此在志趣上互相投合,
66289,愿心,yuànxīn,,,名,迷信的人祈求神、佛时许下的酬谢心愿；泛指心愿,许下 愿心
66291,呈露,chénglù,,,动,呈现,
66292,反攻倒算,fǎngōng-dàosuàn,,,,指新民主主义革命时期，被打倒的地主阶级夺回被革命政权分给农民的土地、财产，杀害干部和群众,
66295,世兄,shìxiōng,,,名,有世交的同辈之间的互称；也用于对世交晚辈的尊称,
66297,开编,kāibiān,,,动,着手编写；着手编辑,丛书 开编 以来进展顺利 。
66299,颛顼,zhuānxū,,,名,传说中的上古帝王名,
66300,奶食,nǎishí,,,名,用奶汁制成的食品,
66307,鹞鹰,yàoyīng,,,名,雀鹰,
66310,逼良为娼,bīliáng-wéichāng,,,,逼迫清白人家妇女做娼妓；比喻迫使好人干坏事,
66312,没脾气,méipíqì,,,,没有易怒的性情,这人 没脾气 ，怎么惹他，他都不恼 。
66312,没脾气,méipíqì,,,,指由于某种原因而无法发脾气,技不如人，球输得 没脾气 。
66314,刀斧手,dāofǔshǒu,,,名,旧指刽子手,
66315,同音字,tóngyīnzì,,,名,读音完全相同而意义、形体不同的字。如“工”和“公”，“天”和“添”,
66316,特种工艺,tèzhǒng gōngyì,,,,使用特殊材料，以特种技术加工的手工艺；也指这种手工艺的制品。如景泰蓝等,
66317,棉毛衫,miánmáoshān,,,名,用棉纱针织的内衣；有时单指这类上衣,
66318,经纬仪,jīng-wěiyí,,,名,测量水平角和垂直角的仪器。主要部件有望远镜、度盘、水准器、读数设备和基座等。目前最常用的是光学经纬仪,
66319,柜房,guìfáng,,,名,店铺的账房,
66324,八角帽,bājiǎomào,,,名,呈八角形的帽子；特指中国工农红军的军帽,
66325,标准像,biāozhǔnxiàng,,,名,指人的正面免冠半身照片（多用于证件）,
66326,期期艾艾,qīqī-ài'ài,,,,《史记·周昌传》记载：汉代周昌口吃，说话时常带“期期”的声音；又《世说新语》记载：邓艾口吃，在说到自己时连称“艾艾”。后人用“期期艾艾”形容说话结巴,
66327,国防绿,guófánglǜ,,,形,军绿①,
66327,国防绿,guófánglǜ,,,名,军绿②,
66329,有始无终,yǒushǐ-wúzhōng,,,,指做事有头无尾，不能坚持到底,
66331,轻侮,qīngwǔ,,,动,轻蔑并侮辱,勿 轻侮 民意
66332,文韬武略,wéntāo-wǔlüè,,,,文武两方面的谋略,
66332,文韬武略,wéntāo-wǔlüè,,,,指智勇双全,
66334,打擦边球,dǎcābiānqiú,,,,打乒乓球时，侥幸打了一个从对方球台边沿擦过的球，使对方难接而己方得分；比喻行为已经达到规章制度所能容许的边缘，而又尚未出格,政策法规不完善，就难免有人 打擦边球 ，钻空子 。
66338,篦子,bìzi,,,名,梳头用具，中间有梁，两侧有密齿，一般为竹制,
66339,苛政,kēzhèng,,,名,暴政,
66340,感叹句,gǎntànjù,,,名,抒发某种强烈感情的句子。句末常用叹号。如“多好的同志啊!” “提起往事真叫人痛心哪!”,
66341,水瓢,shuǐpiáo,,,名,舀水的器具，多用对半剖开的半个匏瓜制成,
66342,青饲料,qīngsìliào,,,名,指野草、树叶、农作物茎叶等制成的青绿新鲜的饲料,
66343,氧化镁,yǎnghuàměi,,,名,一种金属化合物，呈白色粉末状，能从空气中逐渐吸收水和二氧化碳。可用作化妆品、油漆等的原料，也可制作绝热材料，在工业和医疗方面用途很广。俗称苦土,
66345,穿小鞋,chuānxiǎoxié,,,,穿比脚小的鞋。比喻暗中刁难或打击报复,谁提意见，他就给谁 穿小鞋 。
66349,人来疯,rénláifēng,,,,指小孩子由于有人来而兴奋得故意撒娇、疯闹,
66355,百事通,bǎishìtōng,,,名,万事通,
66357,狼子野心,lángzǐ-yěxīn,,,,狼崽有野性，难以驯化。比喻残暴的人贪婪狠毒，恶性难改,
66358,豪兴,háoxìng,,,名,极高的兴致,豪兴 未尽
66359,替考,tìkǎo,,,动,替代别人参加考试。是一种严重违纪行为,
66361,色厉内荏,sèlì-nèirěn,,,,外表严厉强横（hèng），内心软弱怯懦,
66362,百褶裙,bǎizhěqún,,,名,裙幅较宽，从腰部到下摆有许多皱褶的裙子,
66364,欲壑难填,yùhè-nántián,,,,贪婪的欲望像沟壑一样难以填满。形容贪欲太大，难以满足,
66365,死心眼儿,sǐxīnyǎnr,,,形,固执死板；不灵活,你也太 死心眼儿 了，不会另想个办法?
66365,死心眼儿,sǐxīnyǎnr,,,名,指死心眼 儿 的人 跟他这种 死心眼儿 解释没用,
66368,扬场,yángcháng,,,动,用机器、木锨等扬起已脱粒的谷物，借助风力去掉壳皮、尘土等，以分离出纯净的籽粒,
66370,开山祖师,kāishān zǔshī,,,,佛教指最早在某名山创建寺院的人；比喻某一事业或某一流派的创始人,
66371,耍贫嘴,shuǎpínzuǐ,,,,油嘴滑舌，开粗俗的玩笑或没完没了地说废话,
66373,勘误,kānwù,,,动,校正印刷品中的差错,勘误 表
66380,峭拔,qiàobá,,,形,（山）又高又陡,群峰 峭拔
66380,峭拔,qiàobá,,,形,形容文笔或字体雄健有力,他的诗 峭拔 有余，秀逸不足
66380,峭拔,qiàobá,,,形,形容文笔或字体雄健有力,字体清劲 峭拔
66384,挂拍,guàpāi,,,动,收起球拍。指以球拍为比赛器具的球类运动员退役,一批老队员已 挂拍 。
66385,寡情,guǎqíng,,,形,缺少情义；缺少情感,寡情 薄义
66385,寡情,guǎqíng,,,形,缺少情义；缺少情感,冷漠 寡情
66387,零存整取,língcún zhěngqǔ,,,,储蓄的一种形式，储户按月存入固定金额，到约定取款时间一次性取出,
66392,坟山,fénshān,,,名,有很多坟的山坡地；也指高大的坟头,
66396,替手,tìshǒu,,,名,代替别人做事的人；副手,开长途车，要有一个 替手 才好 。
66398,神圣同盟,shénshèng tóngméng,,,,19世纪初期，俄罗斯、普鲁士和奥地利三国的君主在巴黎签约结成的同盟。目的是为了建立欧洲的封建秩序，镇压人民革命运动。后用来泛指反动势力之间的结盟或合作,
66399,鼓舌,gǔshé,,,动,卖弄唇舌，多指花言巧语进行煽动、游说或诡辩,摇唇 鼓舌
66401,越野赛跑,yuèyě sàipǎo,,,,在野外或公路上进行的中长距离赛跑,
66405,踮脚,diǎnjiǎo,,,动,抬起脚跟，用脚掌前部着（zháo）地,他不用 踮脚 就能摸着棚顶 。
66406,生物污染,shēngwù wūrǎn,,,,指有害的微生物、寄生虫对大气、水源、土壤、食物等造成的污染,
66408,哑炮,yǎpào,,,名,瞎炮,
66410,音控,yīnkòng,,,动,声控,
66411,音诗,yīnshī,,,名,一种单乐章管弦乐曲，与交响诗相类似。如西贝柳斯的《芬兰颂》《萨加》等,
66414,鸡鸣狗盗,jīmíng-gǒudào,,,,《史记·孟尝君列传》记载：战国时齐国的孟尝君被秦王扣留，幸亏他的一个门客装成狗潜入秦宫，偷出已经献给秦王的白狐裘，再献给秦王的爱姬，才得以获释；又靠一个会学公鸡叫的门客骗开城门，才逃回齐国。后用“鸡鸣狗盗”指微不足道的技能；也指偷偷摸摸的行为,
66420,坚壁清野,jiānbì-qīngyě,,,,加固防御工事，转移周围的群众和物资，使敌人既攻不下据点，又抢不到物资。是防御战的一种策略,
66424,师出无名,shīchū-wúmíng,,,,军队出发打仗没有正当的理由；泛指做事没有正当理由,
66428,十冬腊月,shí-dōng-làyuè,,,,指农历十月、冬月（十一月）和腊月（十二月），是一年中天气寒冷的季节,
66433,等边三角形,děngbiān sānjiǎoxíng,,,,三条边相等的三角形,
66436,计时工资,jìshí gōngzī,,,,按照劳动时间多少和技术熟练程度来计算的工资（跟“计件工资”相区别）,
66441,烘焙,hōngbèi,,,动,用微火或电热烤，使干燥,烘焙 茶叶
66445,儒艮,rúgèn,,,名,哺乳动物，体呈纺锤形，头骨厚大，有乳头一对，前肢鳍状，后肢退化。生活在河口或浅海湾内，以藻类或其他水生植物为食。属国家保护动物。俗称人鱼、美人鱼,
66449,贪大求洋,tāndà-qiúyáng,,,,不顾客观条件和实际需要，一味追求大型的、外国的设备技术等,
66453,酒肉朋友,jiǔròu-péngyou,,,,只能在一起吃喝玩乐，不能共患难的朋友,
66455,魔怪,móguài,,,名,魔鬼妖怪；比喻坏人或邪恶势力,
66456,续借,xùjiè,,,动,在原定的借用期期满后继续借用,书没读完可以 续借
66456,续借,xùjiè,,,动,在原定的借用期期满后继续借用,这名球员我们 续借 一年 。
66457,刁蛮,diāomán,,,形,奸猾野蛮,刁蛮 成性
66459,雕漆,diāoqī,,,名,我国一种传统工艺品。先用铜或木制作坯子，再反复多次地涂上漆料，然后在尚未全干时进行浮雕，再烘干打磨而成,
66460,免开尊口,miǎnkāi-zūnkǒu,,,,请不要开口讲话。表示要求对方不要发表意见或提出要求,
66461,虚胖,xūpàng,,,形,人体脂肪过多而肥胖；多形容胖而不健壮,
66462,弃妇,qìfù,,,名,被丈夫遗弃的女人,
66465,工料,gōngliào,,,名,完成某项工程所需人工和材料的合称,
66465,工料,gōngliào,,,名,单指完成某项工程所需的材料,确保 工料 质量
66469,薄礼,bólǐ,,,名,微薄的礼物（多用作谦词）,薄礼 一份，略表心意 。
66472,撒赖,sālài,,,动,耍无赖；无理取闹,
66474,望断,wàngduàn,,,动,一直望到望不见,望断 南飞雁
66477,格纸,gézhǐ,,,名,印有格子的信纸或稿纸,
66478,幽僻,yōupì,,,形,幽静偏僻,幽僻 的山路
66480,磨具,mójù,,,名,打磨工具的统称。由碳硅、金刚石等磨粒黏结而成。如砂轮、油石、砂纸等,
66482,丁零,dīnglíng,,,拟声,模拟铃声或小金属物的碰撞声,门铃 丁零 丁零 地响着 。
66484,兵贵神速,bīngguìshénsù,,,,用兵以行动异常迅速为最重要；也指处理问题要迅速、果断,
66485,花盘,huāpán,,,名,某些花的花托因膨大而在子房附近形成的盘状构造,
66485,花盘,huāpán,,,名,附置在机床主轴上的圆盘形夹具，用来固定某些复杂的工件,
66486,拳头项目,quántou xiàngmù,,,,有竞争优势的项目,经济适用房是我公司的 拳头项目 。
66488,以身许国,yǐshēn-xǔguó,,,,把生命献给国家,
66489,以势压人,yǐshì-yārén,,,,用自己的权势压制别人,
66490,复杂劳动,fùzá láodòng,,,,指技术含量高，需要经过专门训练才能胜任的劳动（跟“简单劳动”相区别）,
66494,散滥,sǎnlàn,,,形,杂乱过剩,治理报刊的 散滥 现象 。
66499,杯盏,bēizhǎn,,,名,酒杯；借指酒,莫贪 杯盏
66501,财势,cáishì,,,名,财力和权势,以 财势 压人
66503,有一搭没一搭,yǒu yīdā méi yīdā,,,,有意无意地；漫不经心地,有一搭没一搭 地聊了起来 。
66503,有一搭没一搭,yǒu yīdā méi yīdā,,,,形容不重要，有没有都不要紧,这些事 有一搭没一搭 的 。
66504,画屏,huàpíng,,,名,绘制着图画的屏风,
66506,值周,zhízhōu,,,动,（单位干部）在轮到自己负责的一星期内处理日常事务,
66508,壮苗,zhuàngmiáo,,,名,健壮的幼苗,
66508,壮苗,zhuàngmiáo,,,动,使幼苗强壮,施肥 壮苗
66509,负号,fùhào,,,名,数学上表示负数的符号，写作“-”（跟“正号”相区别）,
66511,坐待,zuòdài,,,动,不操心，不费力，坐着等待,坐待 时机
66511,坐待,zuòdài,,,动,不操心，不费力，坐着等待,坐待 成功
66513,黑更半夜,hēigēng-bànyè,,,,深夜,
66514,尾椎,wěizhuī,,,名,脊柱的最后部分,
66515,砖坯,zhuānpī,,,名,用黏土制成的没有经过烧制的砖,
66516,自贬,zìbiǎn,,,动,贬低自己,你太谦虚，过于 自贬 了 。
66517,琼楼玉宇,qiónglóu-yùyǔ,,,,传说中神仙居住的亭台楼阁。现多指华丽的建筑物,
66518,惨况,cǎnkuàng,,,名,悲惨的景况,
66521,戒刀,jièdāo,,,名,旧指和尚佩带的刀。佛教戒律规定，这种刀不得杀生，只能切割衣物,
66522,多吃多占,duōchī-duōzhàn,,,,指有一定权力的人占有超出自己应该享有的利益，是一种以权谋私的不正之风,
66523,挠痒,náoyǎng,,,动,搔痒,
66524,笑涡,xiàowō,,,,现在一般写作“笑窝”,
66525,懒虫,lǎnchóng,,,名,指懒惰的人（含谐谑意）,这个 懒虫 怎么还不起床?
66526,烧心,shāoxīn,,,动,胃部出现烧灼感觉，多由于胃酸过多刺激胃黏膜引起,
66526,烧心,shāoxīn,,,动,〈口〉大白菜、萝卜等蔬菜的菜心因病害而变黄,这棵白菜 烧心 了
66527,侧室,cèshì,,,名,厢房,
66527,侧室,cèshì,,,名,旧指妾,
66528,测查,cèchá,,,动,测验检查；测量查勘,智力 测查
66528,测查,cèchá,,,动,测验检查；测量查勘,对这个地区的地形尚未深入 测查 。
66530,绍剧,shàojù,,,名,流行于浙江、上海等地的地方剧种。明末清初形成于浙江绍兴一带。表演朴实粗犷，善于表现悲壮情感,
66531,蓝靛,lándiàn,,,名,靛蓝的通称,
66532,粗盐,cūyán,,,名,未经加工、含有杂质的盐,
66536,原宥,yuányòu,,,动,原谅,请予 原宥
66537,圆雕,yuándiāo,,,名,用石头、木头、金属等雕出的不附在任何背景上，可四面欣赏的立体雕塑,
66543,谄笑,chǎnxiào,,,动,为奉承讨好而装出笑脸,满脸 谄笑 ，令人生厌 。
66544,皮实,píshi,,,形,（身体）结实，不易生病,
66544,皮实,píshi,,,形,（器物）坚固耐用，不易破损,
66545,约言,yuēyán,,,名,约定的话,恪守 约言
66545,约言,yuēyán,,,名,约定的话,背离 约言
66546,敞车,chǎngchē,,,名,敞篷车,
66546,敞车,chǎngchē,,,名,特指没有车篷的货运列车,
66547,神算,shénsuàn,,,名,准确神妙的预测或谋划,
66549,香茅,xiāngmáo,,,名,多年生草本植物，叶子长而宽，总状花序。从茎和叶中提取的香茅油是制造化妆品和食品的香料。产于热带地区，我国南方也有栽培,
66551,帷子,wéizi,,,名,围起来起遮挡、保护作用的布,炕 帷子
66551,帷子,wéizi,,,名,围起来起遮挡、保护作用的布,墙 帷子
66552,轮箍,lúngū,,,名,套装在机车车轮外周，同钢轨接触的箍圈,
66554,蜀绣,shǔxiù,,,名,我国四大名绣之一，以四川成都为中心产地的刺绣,
66555,稚子,zhìzǐ,,,名,幼子；小孩,
66556,生番,shēngfān,,,名,旧时对开化较晚、经济文化落后的民族的蔑称,
66557,抓赌,zhuādǔ,,,动,捉拿正在赌博的人,
66558,机窗,jīchuāng,,,名,飞机机舱两侧的密封窗,
66560,机谋,jīmóu,,,名,遇事应变的计谋、谋略,他是一位善思考、多 机谋 的人 。
66561,开例,kāilì,,,动,做出没有先例、使人得以效仿的事情,违反规定的事不可 开例 。
66562,专使,zhuānshǐ,,,名,国家派到别国执行专门任务的使节,特派 专使 前往谈判 。
66563,重孝,zhòngxiào,,,名,古代五种孝服中礼节上最重的一种，如子女为父母所穿的孝服,
66566,称身,chènshēn,,,形,衣服的款式、肥瘦 儿 、大小合身,
66572,积云,jīyún,,,名,低云。白色，常见于晴天。可分为淡积云、中积云和浓积云。浓积云可发展成积雨云，多形成降雨,
66573,大旨,dàzhǐ,,,名,主要的意思；要旨,大旨 要义
66575,仙岛,xiāndǎo,,,名,神话传说中神仙居住的海岛,蓬莱 仙岛
66578,攀折,pānzhé,,,动,把花木等拉下来折断,不许 攀折 公园花木 。
66579,稽考,jīkǎo,,,动,查对考核,年代久远，无从 稽考 。
66580,排尾,páiwěi,,,名,队列中最后的位置；也指站在队列中最后的人,排头和 排尾 相距30米 。
66581,收悉,shōuxī,,,动,收到并知悉内容,来函 收悉
66583,束装,shùzhuāng,,,动,收拾行装,束装 待发
66585,喜子,xǐzi,,,名,蟏蛸（xiāoshāo）,
66587,腕足,wànzú,,,名,乌贼、章鱼等的一种器官，在口的周围，有吸盘，能蜷曲，用来捕食或御敌,
66588,电刑,diànxíng,,,名,利用电流施刑的刑罚。如让电流通过人身（多用于逼供）、用电椅处死犯人等,
66589,抽暇,chōuxiá,,,动,抽空,抽暇 回老家探亲，顺便拜访了几位老同学 。
66590,拾荒,shíhuāng,,,动,指（穷人）拾取遗弃的物品或散落的谷物等,
66591,匠气,jiàngqì,,,名,工匠习气。指艺术作品拙笨呆滞，缺乏艺术特色的毛病,匠气 较浓
66592,中邪,zhòngxié,,,动,中魔,
66593,出盘,chūpán,,,动,因亏损或其他原因，将自己的企业、商品、房屋、设备等全部财产出售给他人经营,
66594,市徽,shìhuī,,,名,由某市相关权力机构规定的代表这个城市的图案标志,
66596,澳毛,àomáo,,,名,澳大利亚出产的羊毛,
66597,武职,wǔzhí,,,名,军事方面的职务,
66598,单利,dānlì,,,名,一种计算利息的方法。只按本金计算利息，本金所生利息不再加入本金重复计算（跟“复利”相区别）,
66599,单另,dānlìng,,,副,单独；另外,他的牙不好， 单另 给他做点 儿 软食吃 。
66600,干酒,gānjiǔ,,,名,糖分较低或不含糖分的酒（跟“甜酒”相区别）。如干白、干红、干啤（干：法语 sec，意思是干燥和不含糖分，误译为“干”）,
66601,军棍,jūngùn,,,名,古代军队的刑杖,
66601,军棍,jūngùn,,,名,旧时童子军用来操演和维持秩序的木棍,
66602,琐谈,suǒtán,,,动,零星地谈论（多用于标题）,《艺斋 琐谈 》
66602,琐谈,suǒtán,,,动,零星地谈论（多用于标题）,《 琐谈 西柏坡精神的传与承》 。
66603,螨虫,mǎnchóng,,,名,螨,
66605,毛重,máozhòng,,,名,货物连同包装物的重量或禽畜煺毛、剥皮前的重量（跟“净重”相区别）,
66607,独酌,dúzhuó,,,动,独自饮酒,花前 独酌
66608,姑老爷,gūlǎoye,,,名,岳父母家对女婿的尊称,
66609,附着力,fùzhuólì,,,名,两种不同物质接触部分的相互吸引力,
66612,不济事,bùjìshì,,,,不顶事；不管用,着急也 不济事
66613,磨洋工,móyánggōng,,,,故意拖延时间，消极怠工,
66616,花骨朵,huāgūduo,,,名,花蕾的俗称,
66617,油印机,yóuyìnjī,,,名,一种构造简单、使用便利的油印工具，由底座、框架、网和滚筒等组成,
66618,形成层,xíngchéngcéng,,,名,纵贯植物根、茎的木质部与韧皮部之间，具有分生能力的组织，使根或茎不断变粗,
66619,秘本,mìběn,,,名,珍藏的稀有的图书版本,
66620,竖子,shùzǐ,,,名,童仆,
66620,竖子,shùzǐ,,,名,小子，对人的蔑称,世无英雄，遂使 竖子 成名 。
66623,概言之,gàiyánzhī,,,,概括地说,概言之 ，身体是革命的本钱 。
66624,初夜,chūyè,,,名,初更；刚入夜的时候,初夜 ，华灯齐放
66624,初夜,chūyè,,,名,新婚第一夜,
66625,蛙人,wārén,,,名,戴着防水面具和脚蹼、身背氧气筒的潜水员。因在深水中像青蛙那样游动自如，故称,
66629,抵免,dǐmiǎn,,,动,指外贸企业向本国纳税时扣除已在国外交纳的所得税,
66630,做生日,zuòshēngri,,,,祝贺生日,
66632,坏血病,huàixuèbìng,,,名,缺乏维生素C引起的病症。由于血管壁受到损害，致使身体多部位出血，以牙龈、皮肤、黏膜出血最为常见,
66634,打耳光,dǎ'ěrguāng,,,,用手掌打耳朵前面的脸部,
66635,狼牙棒,lángyábàng,,,名,古代兵器，木制，长四五尺。上端较粗，呈枣核形，遍嵌铁钉，形如狼牙,
66637,小同乡,xiǎotóngxiāng,,,名,指籍贯同一县或同一乡的人,
66638,兜肚,dōudu,,,名,贴身护住胸腹的内衣，菱形，上面用带子套在颈上，两边用带子系在背后,
66639,麻麻亮,māmāliàng,,,形,某些地区形容天刚亮,天刚 麻麻亮 ，他就到公园晨练去了 。
66640,露点,lùdiǎn,,,名,一种空气湿度表示方法。指气压不变、湿度不变的情况下，未饱和空气因冷却而达到饱和时的温度,
