rank,sn,hanzi,pinyin,ref_hanzi,ref_pinyin,pos,definition,example
4025,3,渍,zì,,,名,积存在物体上的脏东西,血渍｜油渍｜污渍
4025,4,渍,zì,,,名,地上的积水,防洪排渍｜渍涝｜内渍
4027,1,炽,chì,,,形,（火）旺；旺盛热烈,火炽｜炽热
4028,1,啶,dìng,,,,音译用字，用于“吡啶” “嘧啶”等,
4029,1,雍,yōng,,,形,〈文〉和谐,雍合｜雍睦
4029,2,雍,yōng,,,名,姓,
4030,1,猢,hú,猢狲,húsūn,名,猴子,树倒猢狲散
4032,1,宥,yòu,,,动,〈文〉 宽容；饶恕,宥其罪责｜宽宥｜原宥
4033,1,弈,yì,,,名,围棋,博弈
4033,2,弈,yì,,,动,下棋,对弈
4033,3,弈,yì,,,名,姓,
4034,1,鲱,fēi,,,名,鱼，体侧扁而长，背青黑色，腹银白色，没有侧线。是冷水性海洋鱼类，世界重要经济鱼类之一,
4035,1,酚,fēn,,,名,有机化合物的一类，由羟基直接与苯环的碳原子相连接而成。如苯酚等,
4036,1,酋,qiú,,,名,酋长,
4036,2,酋,qiú,,,名,（强盗、土匪或侵略者的）头目,贼酋｜敌酋
4036,3,酋,qiú,,,名,姓,
4037,1,嶂,zhàng,,,名,〈文〉 形状像屏障的山峰,层峦叠嶂
4038,1,麒,qí,麒麟,qílín,名,古代传说中一种象征祥瑞的动物，形状像鹿，头上有角，全身有鳞甲,
4039,1,骼,gé,,,名,骨的统称,骨骼
4040,1,痈,yōng,,,名,皮肤或皮下组织化脓性炎症，多发生在颈部或背部，症状是皮肤局部红肿变硬，表面有许多脓疱，有时形成许多筛状小孔，疼痛异常,
4042,1,妊,rèn,,,动,怀孕,妊娠｜妊妇
4043,1,牍,dú,,,名,古代写字用的木片,连篇累牍
4043,2,牍,dú,,,名,书信；公文,尺牍｜案牍｜文牍
4044,1,糜,mí,,,名,〈文〉稠粥；像粥的食品,肉糜｜乳糜
4044,2,糜,mí,,,动,腐烂,糜烂
4044,3,糜,mí,,,,靡（mí） 现在一般写作“靡”,
4044,4,糜,mí,,,名,姓,
4045,1,龛,kān,,,名,供奉神像、佛像的小阁子或石室,佛龛｜神龛｜壁龛
4046,1,蜇,zhé,,,名,指海蜇,蜇皮｜蜇头
4046,2,蜇,zhē,,,动,蜂、蝎子等用毒刺刺人或动物,马蜂蜇人｜被蝎子蜇了
4046,3,蜇,zhē,,,动,某些物质刺激皮肤或黏膜，使感觉不适或微痛,盐水把伤口蜇得生疼｜洗头时当心蜇眼睛。
4047,1,晟,shèng,,,形,〈文〉 光明,
4048,1,淬,cuì,,,动,淬火,淬砺
4049,1,阈,yù,,,名,〈文〉 门槛 门 阈 | 足不逾 阈 界限；范围 界 阈 | 痛 阈,
4050,1,霾,mái,,,名,空气中由于悬浮大量烟、尘等微粒而形成的混浊现象。通称阴霾,
4051,1,孺,rú,,,名,幼儿；小孩,妇孺皆知｜孺子可教
4052,1,嬉,xī,,,动,玩耍,嬉笑｜嬉戏
4053,1,璐,lù,,,名,〈文〉 美玉,
4054,1,噤,jìn,,,动,〈文〉闭上嘴不出声,噤口不言｜噤声
4054,2,噤,jìn,,,动,〈文〉因寒冷而闭口,蝉噤觉秋深
4054,3,噤,jìn,,,名,因寒冷而引起的身体颤抖,寒噤｜冷噤
4055,1,祁,qí,,,,用于地名。如：祁县，在山西；祁阳，在湖南；祁门，在安徽,
4055,2,祁,qí,,,名,姓,
4057,1,枰,píng,,,名,〈文〉 棋局；棋盘,对枰｜棋枰
4058,1,靛,diàn,,,名,靛蓝,
4058,2,靛,diàn,,,形,深蓝,靛青｜蓝靛颏儿
4059,1,寰,huán,,,名,广大的区域,寰球｜寰宇｜人寰
4060,1,垠,yín,,,名,边际；边界,一望无垠｜无边无垠
4061,1,厩,jiù,,,名,马棚；泛指牲口棚,马厩｜厩肥
4062,1,滕,téng,,,名,周朝诸侯国名，在今山东滕州一带,
4062,2,滕,téng,,,名,姓,
4063,1,铤,dìng,,,名,〈文〉未经冶炼的铜铁矿石,
4063,2,铤,tǐng,,,形,〈文〉 形容快跑的样子,铤而走险
4065,1,殡,bìn,,,动,停放灵柩；把灵柩运到墓地或火化地点,殡仪馆｜出殡
4067,1,樾,yuè,,,名,〈文〉 树阴,和风入樾
4068,1,胄,zhòu,,,名,古代作战时戴的保护头部的帽子，多用厚皮革或金属制成,甲胄
4069,1,凋,diāo,,,动,（草木花叶）枯萎脱落,凋零｜凋谢｜凋落
4069,2,凋,diāo,,,形,（事业）衰败；（生活）困苦,凋敝
4070,1,酊,dīng,,,名,拉丁语 tinctura 音译 指酊剂,碘酊｜颠茄酊
4072,1,鹜,wù,,,名,〈文〉 鸭子,趋之若鹜
4074,1,泓,hóng,,,形,〈文〉 水又深又广 用于清水，相当于“道” “片” 一 泓 春水,
4076,1,锉,cuò,,,名,钢制的手工打磨工具，用来对金属、竹木或皮革等的表面进行加工,
4076,2,锉,cuò,,,动,用锉打磨,木板锉得不平｜锉掉钢管口上的毛刺。
4077,1,瘢,bān,,,名,创（chuāng）伤、疮疖痊愈后留下的痕迹,疮瘢｜瘢痕
4078,1,癖,pǐ,,,名,积久成习的嗜好,好洁成癖｜癖好｜怪癖
4079,1,迸,bèng,,,动,向四外溅射或爆开,电焊时火星儿四处乱迸｜迸裂
4079,2,迸,bèng,,,动,向外突然发出,憋了半天才迸出一句话来｜迸发
4081,1,糨,jiàng,,,形,面糊、粥等所含米、面成分较多；稠,把粥熬糨一点儿｜糨糊
4082,1,匮,kuì,,,动,不足；缺少,匮乏｜匮缺
4083,1,疡,yáng,,,动,皮肤或黏膜溃烂,溃疡
4084,1,挝,wō,,,名,老挝 lǎowō 国名，在东南亚,
4084,2,挝,zhuā,,,动,〈文〉 敲打；击,挝鼓｜挝打
4085,1,谥,shì,,,名,古代帝王、贵族、大臣或其他有地位的人死后，依其生前事迹所给予的带有褒贬意义的称号,谥号｜谥法（评定谥号的法则）。
4086,1,恪,kè,,,形,恭敬而谨慎,恪遵｜恪守
4087,1,狩,shòu,,,动,〈文〉 冬季打猎；泛指打猎 狩 猎 帝王出外巡视 巡 狩 ,
4089,1,腈,jīng,,,名,含有氰基的有机化合物。无色液体或固体，有特殊气味，遇酸或碱即分解,
4090,1,雉,zhì,,,名,鸟，形状像鸡，雄的羽毛华丽，尾长，足后有距；雌的羽毛灰褐色，尾较短，足后无距。通称野鸡,
4090,2,雉,zhì,,,量,古代计算城墙面积的单位，长3丈、高1丈为1雉,城隅九雉
4091,1,翮,hé,,,名,〈文〉 禽类羽毛基部无毛中空的部分 鸟的翅膀 振 翮 高飞,
4092,1,朕,zhèn,,,代,秦代以前说话人称自己，相当于“我” “我的”,朕皇考曰伯庸（我的先父叫伯庸）。
4092,2,朕,zhèn,,,代,自秦始皇起专用作皇帝的自称，沿用到清末,
4092,3,朕,zhèn,,,名,〈文〉 征兆,朕兆
4093,1,宸,chén,,,名,〈文〉 大而深的房屋 宸 宇 帝王的住所 宸 居 | 宸 扉（宫门） 借指王位或帝王 宸 驾 | 宸 衷（帝王的心愿）,
4094,1,荟,huì,,,形,〈文〉草木茂盛,木荟草蔚
4094,2,荟,huì,,,动,汇聚,荟集
4095,1,靳,jìn,,,动,〈文〉舍不得给,
4095,2,靳,jìn,,,名,姓,
4096,1,暧,ài,暧昧,àimèi,形,（态度、用意）不明朗；（行为）不光明正大,态度暧昧｜关系暧昧
4097,1,昕,xīn,,,名,〈文〉 太阳即将出来的时候；黎明,自昕至夕｜昕夕相亲
4098,1,铧,huá,,,名,犁铧,
4099,1,骛,wù,,,动,奔驰,驰骛
4099,2,骛,wù,,,同,“ 务 ” 现在一般写作“务”，但“好高骛远”中的“骛”仍写作“骛”,
4100,1,燹,xiǎn,,,名,〈文〉 野火；兵火,兵燹
4102,1,孬,nāo,,,形,某些地区指不好，坏,质量孬的产品没有市场。
4102,2,孬,nāo,,,形,某些地区指怯懦，缺乏勇气,孬种
4103,1,迦,jiā,,,,音译用字，用于“释迦牟尼”（佛教创始人）等,
4107,1,钗,chāi,,,名,妇女用来固定发髻的一种首饰。一般用金、银或玉制作，呈双股长针形,金钗｜荆钗布裙
4108,1,浜,bāng,,,名,某些地区指通向江河的小河沟（多用于地名）,陆家浜（在上海）｜沙家浜（在江苏）。
4108,2,浜,bāng,,,名,姓,
4109,1,哔,bì,哔叽,bìjī,名,一种质地细密、纹路清晰的斜纹毛或棉纺织品,
4110,1,徕,lài,,,动,〈文〉 慰劳,劳徕
4111,1,娼,chāng,,,名,妓女,逼良为娼｜娼妇
4112,1,瞑,míng,,,动,闭上眼睛,彻夜不瞑｜瞑目
4114,1,霓,ní,,,名,雨后出现在虹外侧的弧形光环。形成时因阳光在水滴中比虹多反射一次，所以颜色比虹淡，色带排列是内红外紫，与虹相反,
4116,1,俚,lǐ,,,形,〈文〉粗野庸俗,文辞鄙俚
4116,2,俚,lǐ,,,形,民间的；通俗的,俚歌｜俚语
4117,1,娠,shēn,,,动,怀孕,妊娠
4118,1,仉,zhǎng,,,名,姓,
4119,1,蹉,cuō,,,动,〈文〉 跌倒；失误,蹉跌
4120,1,痤,cuó,痤疮,cuóchuāng,名,皮肤病，通常是圆锥形的小红疙瘩，多生在青年人的脸或胸、背上。通称粉刺,
4121,1,笃,dǔ,,,形,忠实；专一,情爱甚笃｜笃信｜笃行｜笃学
4121,2,笃,dǔ,,,形,（病势）重,病笃
4122,1,璀,cuǐ,璀璨,cuǐcàn,形,（珠玉等）光亮鲜明,璀璨的明星｜璀璨夺目
4123,1,菁,jīng,,,名,韭菜花；泛指花,
4126,1,骊,lí,,,名,〈文〉纯黑色的马,
4126,2,骊,lí,,,,用于山名、地名。如：骊山，山名，在陕西临潼；铁骊，地名，在黑龙江，现在改为“铁力”,
4127,1,怂,sǒng,怂恿,sǒngyǒng,动,从旁鼓动别人（去做某些事）,自己躲在后面，却怂恿别人出头。
4129,1,跄,qiàng,跄踉,qiàngliàng,形,踉跄,
4130,1,骸,hái,,,名,人的骨头,骸骨｜尸骸
4130,2,骸,hái,,,名,身体,形骸｜病骸
4131,1,绌,chù,,,形,短缺；不足,相形见绌｜经费支绌
4134,1,踝,huái,,,名,小腿与脚连接处左右两侧凸起的圆骨,
4135,1,牒,dié,,,名,古代书写用的木片、竹片等；泛指书籍,史牒｜谱牒
4135,2,牒,dié,,,名,公文或凭证,牒文（公文）｜通牒｜度牒
4136,1,虔,qián,,,形,恭敬,虔敬｜虔诚
4139,1,厥,jué,,,动,中医指气闭；晕倒；失去知觉,惊厥｜痰厥｜晕厥｜昏厥
4139,2,厥,jué,,,代,〈文〉 其 厥 后 | 大放 厥 词 乃；才 左丘失明， 厥 有《国语》,
4141,1,觞,shāng,,,名,古代指盛酒的容器；泛指酒杯,相逢共举觞
4142,1,糗,qiǔ,,,名,〈文〉干粮,糗粮｜糗饵
4142,2,糗,qiǔ,,,形,〈口〉面条粘连在一起或饭、粥等凝成糊状,面条都煮糗了
4143,1,釉,yòu,,,名,釉子,上釉｜青釉
4144,1,媸,chī,,,形,〈文〉 面貌丑陋（跟“妍”相对）,妍媸莫辨
4145,1,绮,qǐ,,,名,有花纹的丝织品,绮纨
4145,2,绮,qǐ,,,形,艳丽；美妙,绮丽｜绮思
4146,1,鞘,qiào,,,名,装刀、剑的硬套,刀出鞘｜剑鞘
4146,2,鞘,qiào,,,名,形状像鞘的东西,鞘翅｜腱鞘｜叶鞘
4147,1,坍,tān,,,动,倒塌,山墙坍了｜坍塌｜坍陷
4148,1,魑,chī,,,,见下。 魑魅 魑魅魍魉,
4149,1,谛,dì,,,形,〈文〉 仔细 谛 听 | 谛 视 | 谛 思 佛教指真实而正确的道理；泛指道理、意义 真 谛 | 妙 谛 ,
4150,1,瑚,hú,,,名,瑚琏 húliǎn 古代宗庙中的祭器。比喻有才能、有本领的人,
4151,1,箍,gū,,,动,用竹篾、金属条、带子等勒紧或套紧,箍木桶｜头上箍着条白带子｜袖子太瘦，箍得慌。
4151,2,箍,gū,,,名,勒在或套在外面的圈状物,孙悟空头上有个金箍儿｜臂上戴着红箍儿
4152,1,扦,qiān,,,动,插,瓶里扦上两朵花儿｜把针线扦在衣襟上｜扦插
4152,2,扦,qiān,,,名,扦子①,竹扦｜蜡扦儿
4152,3,扦,qiān,,,名,扦子②,
4153,1,浣,huàn,,,动,〈文〉洗,浣衣｜浣纱
4153,2,浣,huàn,,,名,姓,
4155,1,蜿,wān,蜿蜒,wānyán,,形容蛇类爬行的样子,
4155,2,蜿,wān,蜿蜒,wānyán,形,形容弯弯曲曲向前延伸的样子,蜿蜒起伏｜小溪在山谷里蜿蜒地流淌。
4156,1,洙,zhū,,,名,用于地名。如洙水河、洙溪河，水名，均在山东,
4157,1,籁,lài,,,名,古代一种竹制管乐器,
4157,2,籁,lài,,,名,发自孔穴的声音；泛指声音,万籁俱静｜天籁
4158,1,曳,yè,,,动,拖拉；牵引,弃甲曳兵｜曳光弹｜拖曳｜摇曳
4160,1,泱,yāng,泱泱,yāngyāng,,形容水面深广或气势宏大,江水泱泱｜泱泱大国
4164,1,苣,qǔ,苣荬菜,qǔmǎicài,名,多年生草本植物，叶互生，长椭圆状披针形，边缘呈不整齐锯齿状，开黄色花。嫩茎叶可食用，全草可以做药材,
4166,1,汾,fén,,,名,汾河，水名，在山西，流入黄河,
4170,1,悸,jì,,,动,心脏急速跳动,心悸
4170,2,悸,jì,,,动,惊恐；惧怕,惊悸
4171,1,淄,zī,,,名,淄河，水名，在山东，流入渤海,
4173,1,晁,cháo,,,名,姓,
4174,1,叵,pǒ,,,副,不可,居心叵测
4176,1,璨,càn,,,名,〈文〉 美玉；也指玉的光泽 明亮 璨 若明星,
4177,1,嵇,jī,,,名,姓,
4178,1,肱,gōng,,,名,人的上臂，即从肩到肘的部分,肱骨
4178,2,肱,gōng,,,名,〈文〉手臂,曲肱而枕
4179,1,晏,yàn,,,形,〈文〉 晚；迟 晏 起 | 晏 驾（帝王死去的委婉说法） 平静；安逸 河清海 晏 | 海内 晏 如 | 晏 然自得 姓 ,
4181,1,绺,liǔ,,,量,用于聚集成束的细丝状的东西,一绺麻｜三绺头发
4185,1,厮,sī,,,名,古代指男性仆人,厮徒｜小厮
4185,2,厮,sī,,,名,对人的蔑称（多见于近代汉语）,这厮｜那厮
4185,3,厮,sī,,,副,互相,厮打｜厮杀｜厮见｜厮混
4188,1,恺,kǎi,,,形,〈文〉 安乐；和乐,
4189,1,峒,dòng,,,名,山洞（多用于地名）,吉峒坪（在湖南）｜峒中（在广东）
4190,1,邕,yōng,,,名,邕江，水名，在广西,
4190,2,邕,yōng,,,名,广西南宁市的别称,
4191,1,杈,chà,,,名,杈子,树杈｜给棉花打杈｜枝杈
4191,2,杈,chā,,,名,用树杈（chà）加工制成的农具，长柄的一端是两个或两个以上略弯的长齿，可用来叉取柴草等,三股杈
4192,1,俨,yǎn,,,形,〈文〉 庄严；恭敬,
4193,1,骶,dǐ,,,名,腰部下面尾骨上面的部分,骶骨
4194,1,鲑,guī,,,名,鱼，体大，口大而斜，鳞细而圆。种类很多，是重要的食用鱼类。著名的有大马哈鱼,
4194,2,鲑,xié,,,名,古代鱼类菜肴的统称,鲑珍
4196,1,骈,pián,,,动,并列,骈肩（肩挨肩）｜骈列
4196,2,骈,pián,,,形,对偶的,骈体｜骈文｜骈俪
4196,3,骈,pián,,,名,姓,
4197,1,廿,niàn,,,数,数目，二十,廿四史
4198,1,筱,xiǎo,,,名,〈文〉小竹子；细竹子,
4198,2,筱,xiǎo,,,形,小（多用于人名）,
4198,3,筱,xiǎo,,,名,姓,
4199,1,粑,bā,,,名,某些地区指饼类食物,糍粑｜糯米粑
4200,1,缪,miào,,,名,姓,
4201,1,寐,mèi,,,动,〈文〉睡着（zháo）,夜不能寐｜梦寐以求
4201,2,寐,mèi,,,名,姓,
4202,1,妩,wǔ,妩媚,wǔmèi,形,形容姿态美好，招人喜爱,妩媚多姿
4203,1,忒,tuī,,,副,〈口〉 太；非常,这车忒慢｜那件衣服忒贵了
4205,1,玺,xǐ,,,名,皇帝的印章,玉玺
4207,1,蔷,qiáng,蔷薇,qiángwēi,名,落叶或常绿灌木，枝上带有小刺，小叶呈长圆形。花也叫蔷薇，色彩多样，可供观赏；果、花、根和叶都可以做药材,
4208,1,萱,xuān,,,名,萱草,萱堂
4208,2,萱,xuān,,,名,〈文〉指萱堂,萱亲｜椿萱（父母）
4208,3,萱,xuān,,,名,姓,
4209,1,壕,háo,,,名,护城河,城壕
4209,2,壕,háo,,,名,沟,防空壕｜战壕｜壕沟
4210,1,茏,lóng,茏葱,lóngcōng,形,葱茏,
4211,1,痣,zhì,,,名,皮肤上长的有色斑点或小疙瘩，没有疼痛或刺痒的感觉,朱砂痣｜痣疣（比喻多余而无用的东西）。
4211,2,痣,zhì,,,名,姓,
4214,1,痞,pǐ,,,名,痞块,
4214,2,痞,pǐ,,,名,流氓；无赖,地痞｜兵痞
4215,1,珉,mín,,,名,〈文〉 像玉的美石,
4217,1,彝,yí,,,名,古代青铜祭器的通称,彝器｜鼎彝
4217,2,彝,yí,,,名,〈文〉常理；常规,彝训｜彝宪
4217,3,彝,yí,,,名,指彝族,彝文
4219,1,嫡,dí,,,名,旧指正妻（跟“庶”相对）,嫡出｜嫡子
4219,2,嫡,dí,,,名,指嫡子,废嫡立庶
4219,3,嫡,dí,,,形,指血统最亲近的,嫡亲
4219,4,嫡,dí,,,形,正宗的；正统的,嫡系｜嫡传
4220,1,玳,dài,,,,见下。 玳玳花 玳瑁,
4221,1,岬,jiǎ,,,名,岬角（多用于地名）,
4222,1,藿,huò,,,名,〈文〉 豆类作物的叶子,葵藿（冬葵和豆叶）。
4223,1,茗,míng,,,名,茶树的嫩芽；泛指供饮用的茶,香茗｜品茗
4224,1,鱿,yóu,鱿鱼,yóuyú,名,枪乌贼的通称。软体动物，体稍长，两鳍在后端相合呈菱形，似标枪的枪头。有8个腕，1对触腕。内壳小，角质。我国沿海均有分布,
4225,1,荏,rěn,,,名,白苏,
4225,2,荏,rěn,,,形,软弱；怯懦,色厉内荏｜荏弱
4227,1,烊,yáng,,,动,某些地区指熔化、溶化,烊铜｜糖烊了
4228,1,匡,kuāng,,,动,纠正；改正,匡谬｜匡正
4228,2,匡,kuāng,,,动,〈文〉救助；辅助,匡乏困，救灾难｜匡时
4228,3,匡,kuāng,,,动,〈口〉大概估算,匡一匡这堆土有多少方｜匡算
4228,4,匡,kuāng,,,名,姓,
4229,1,蝈,guō,,guōguor,名,昆虫，绿色或褐色，腹部大，雄的能振翅发出清脆的声音,
4234,1,诏,zhào,,,动,〈文〉告知；告诫,诏告｜诏诲
4234,2,诏,zhào,,,名,皇帝发布的命令,诏书｜诏令
4235,1,笆,bā,,,名,用树枝、荆条、竹篾等编制的片状物,荆笆｜竹笆｜篱笆
4237,1,啧,zé,,,形,〈文〉 形容很多人说话或争辩的样子,啧有烦言
4239,1,龅,bāo,龅牙,bāoyá,名,嘴唇遮不住的牙齿,
4240,1,茱,zhū,茱萸,zhūyú,名,植物，包括山茱萸、吴茱萸、食茱萸几种，都是落叶乔木，有浓烈的香气，果实可以做药材,
4241,1,檄,xí,,,名,〈文〉 檄文 羽 檄 | 传 檄 用檄文征召、声讨、晓谕 严 檄 诸将 ,
4242,1,磬,qìng,,,名,古代用玉、石或金属制成的曲尺形的打击乐器,钟磬齐鸣｜编磬（大小不同的一组磬）。
4242,2,磬,qìng,,,名,佛教用的铜制钵形打击乐器,
4244,1,甭,béng,,,副,〈口〉 “不用”的合音，表示用不着，不必,您就甭操心了｜这个道理大家都明白，我就甭多说了。
4245,1,烨,yè,,,形,〈文〉 明亮；光辉灿烂,
4246,1,诙,huī,,,动,〈文〉开玩笑,诙谑
4246,2,诙,huī,,,形,（说话）幽默风趣,诙谐
4247,1,芮,ruì,,,,用于地名。如芮城，在山西,
4247,2,芮,ruì,,,名,姓,
4249,1,怵,chù,,,动,畏惧；感到可怕,怵目惊心
4249,2,怵,chù,,,动,〈文〉警惕,怵然为戒｜怵惕
4250,1,藩,fān,,,名,篱笆,藩篱
4250,2,藩,fān,,,名,〈文〉起护卫作用的屏障,藩屏
4250,3,藩,fān,,,名,古代称属国、属地,藩国｜藩镇
4250,4,藩,fān,,,名,姓,
4251,1,砺,lì,,,名,〈文〉质地较粗的磨刀石,金就砺则利｜砺石
4251,2,砺,lì,,,动,〈文〉磨（刀等）,
4251,3,砺,lì,,,动,磨炼；修养,砥砺
4252,1,纂,zuǎn,,,动,编辑,编纂｜纂辑
4252,2,纂,zuǎn,,,名,〈口〉妇女脑后的发髻,头上梳着一个小纂儿。
4253,1,熵,shāng,,,名,科学技术上泛指某些物质系统状态的一种量度，或者说明其可能出现的程度,
4254,1,蓑,suō,,,名,蓑草，多年生草本植物，秆紧密丛生，直立，叶狭线形，卷折呈针状。全草可以作造纸、人造棉和人造丝的原料，也可以编制蓑衣、草鞋等,
4254,2,蓑,suō,,,名,蓑衣,蓑笠
4255,1,沂,yí,,,名,沂河，水名，发源于山东，流入江苏,
4257,1,烩,huì,,,动,烹调方法，把菜放在锅里炒后加水烧煮勾芡,烩虾仁
4257,2,烩,huì,,,动,烹调方法，把主食和菜或把多种菜混在一起煮,烩饼｜素杂烩
4258,1,瓴,líng,,,名,古代一种盛水的瓦器，形状像瓶子,高屋建瓴
4258,2,瓴,líng,,,名,姓,
4259,1,菅,jiān,,,名,多年生草本植物，叶子多毛，细长而尖，茎、叶可以作造纸原料,草菅人命
4259,2,菅,jiān,,,名,姓,
4262,1,磙,gǔn,,,名,磙子,石磙
4262,2,磙,gǔn,,,动,用磙子碾轧,磙地｜磙路面
4263,1,擘,bò,,,动,分开；剖,如擘山腹开，置寺于其间。
4263,2,擘,bò,,,名,大拇指,巨擘（比喻在某一方面首屈一指的人物）。
4264,1,滦,luán,,,名,滦河，水名，在河北，流入渤海,
4264,2,滦,luán,,,名,姓,
4265,1,缃,xiāng,,,形,〈文〉 淡黄,缃绮｜缃黄
4266,1,脘,wǎn,,,名,中医指胃腔,胃脘
4267,1,涟,lián,,,名,〈文〉 风吹水面形成的波纹 轻 涟 | 涟 漪 形容泪流不止的样子 涕泪 涟 涟,
4268,1,磺,huáng,,,名,指硫磺。“硫磺”现在一般写作“硫黄”,
4269,1,蝼,lóu,,,名,蝼蛄,蝼蚁
4270,1,蹊,qī,蹊跷,qīqiāo,形,奇怪；可疑,她突然失踪了，大家都觉得有些蹊跷。
4270,2,蹊,xī,,,名,径；小路,桃李不言，下自成蹊。
4271,1,谧,mì,,,形,安宁；安静,安谧｜静谧
4272,1,昀,yún,,,名,〈文〉 太阳光,
4273,1,裘,qiú,,,名,毛皮做的衣服,集腋成裘
4273,2,裘,qiú,,,名,姓,
4274,1,垣,yuán,,,名,矮墙；泛指墙,残垣断壁｜断瓦颓垣｜短垣｜城垣
4274,2,垣,yuán,,,名,〈文〉城市,省垣（省城）
4275,1,掴,guāi,,,动,用手掌打；打耳光,掴了他一巴掌
4277,1,壅,yōng,,,动,〈文〉堵塞,壅塞（sè）｜壅闭
4277,2,壅,yōng,,,动,〈文〉堆积,壅积
4277,3,壅,yōng,,,动,特指把土或肥料培在植物的根部,壅土｜壅肥
4278,1,娣,dì,,,名,古代姐姐对妹妹的称呼,
4278,2,娣,dì,,,名,古代兄妻对弟妻的称呼,娣姒（妯娌。姒：古代弟妻对兄妻的称呼）。
4278,3,娣,dì,,,名,姓,
4280,1,炜,wěi,,,形,〈文〉 色彩鲜明而有光亮,
4281,1,抿,mǐn,,,动,用小刷子蘸水或油抹（头发等）,往头发上抿了点儿油｜抿子
4281,2,抿,mǐn,,,动,（嘴、翅膀等）略微闭上,抿着嘴笑｜小鸟抿了抿翅膀
4281,3,抿,mǐn,,,动,抿着嘴唇喝一点 儿 抿 了一口酒,
4283,1,铄,shuò,,,动,〈文〉熔化,众口铄金｜流金铄石
4283,2,铄,shuò,,,动,〈文〉消损；削弱,
4283,3,铄,shuò,,,,烁 现在一般写作“烁”,
4284,1,滂,pāng,,,形,〈文〉 形容水势浩大或大水涌流的样子,
4285,1,蓓,bèi,蓓蕾,bèilěi,名,含苞未放的花朵；花骨朵 儿 蓓蕾 满枝 ,
4286,1,佻,tiāo,,,形,轻薄；不庄重,轻佻
4287,1,榉,jǔ,,,名,榉树，落叶乔木，高可达25米。木材纹理细密，坚实耐湿，是制作家具、造船、建筑等的优良用材,
4289,1,疖,jiē,,,名,疖子,
4290,1,铵,ǎn,,,名,从氨衍生出的带正电荷的根，即铵离子,
4291,1,羌,qiāng,,,名,我国古代民族，主要分布在今甘肃、青海、四川。东晋时建立后秦政权（公元384—417年），后来逐渐与西北地区的汉族及其他民族融合，岷江上游的一部分发展成为今天的少数民族羌族,
4291,2,羌,qiāng,,,名,姓,
4292,1,佟,tóng,,,名,姓,
4293,1,觐,jìn,,,动,朝见（君王）；朝拜（圣地）,觐见｜朝觐
4294,1,枭,xiāo,,,名,鸮,
4294,2,枭,xiāo,,,动,〈文〉（把砍下的人头）悬挂起来,枭首
4294,3,枭,xiāo,,,形,〈文〉强悍；不驯服,枭雄
4294,4,枭,xiāo,,,名,违法集团的首领,毒枭｜匪枭
4294,5,枭,xiāo,,,名,旧时指违反禁令私贩食盐的人,盐枭｜私枭
4295,1,缢,yì,,,动,〈文〉 勒死；吊死,缢杀｜自缢
4300,1,箔,bó,,,名,古代指用竹条编的帘子；现指用苇子或秫秸编成的片状物,苇箔｜席箔
4300,2,箔,bó,,,名,蚕箔，养蚕用的竹席或竹筛子,
4300,3,箔,bó,,,名,金属打成的薄片,银箔｜镍箔
4300,4,箔,bó,,,名,涂上金属粉末的纸,锡箔
4300,5,箔,bó,,,名,姓,
4301,1,玮,wěi,,,名,〈文〉 一种玉 珍贵 玮 奇 | 明珠 玮 宝,
4302,1,葆,bǎo,,,形,〈文〉草木茂盛,
4302,2,葆,bǎo,,,动,保持,永葆青春
4303,1,烽,fēng,,,名,烽火①,
4304,1,铮,zhēng,,,,见下。 铮铮 铮铮𫓩𫓩 铮铮铁骨,
4305,1,蠹,dù,,,名,蠹虫,书蠹
4305,2,蠹,dù,,,动,蛀蚀；侵害,流水不腐，户枢不蠹。
4306,1,锑,tī,,,名,金属元素，符号 Sb。银灰色，质硬而脆，有冷胀性，有毒。多用在化学工业和医药上，超纯锑是重要的半导体及红外探测器材料，锑的合金可制造铅字、轴承等,
4309,1,鹈,tí,鹈鹕,tíhú,名,水鸟，体长，翼大，羽多白色，四趾间有全蹼相连。嘴直而阔，尖端弯曲，嘴下有皮囊，可存食物。善捕鱼，喜群居,
4310,1,猥,wěi,,,形,〈文〉多而杂乱,猥杂｜烦猥
4310,2,猥,wěi,,,形,鄙贱；下流,猥琐｜猥亵
4311,1,硌,gè,,,动,〈口〉 身体的某部位跟凸起的或硬的东西接触而感到不适或受到损伤,饭里有沙子，把牙硌了｜走石子儿路硌脚
4312,1,熨,yù,熨帖,yùtiē,形,恰当；妥帖,
4312,2,熨,yù,熨帖,yùtiē,形,心情平静舒畅,合家欢聚，熨帖舒心。
4312,3,熨,yùn,,,动,用烙铁、熨斗等烧热的金属器具烫平（衣物）,熨衣服｜熨烫｜电熨斗
4313,1,橹,lǔ,,,名,安在船尾或船边用来摇船前进的工具，比桨长（cháng）大,摇橹｜橹声咿呀
4313,2,橹,lǔ,,,名,古代作战时用来防身的大盾牌,
4314,1,揠,yà,,,动,拔起,揠苗助长
4315,1,泾,jīng,,,名,泾河，水名，发源于宁夏，流至陕西境内入渭河,
4316,1,啉,lín,,,,音译用字，用于“喹（kuí）啉”等,
4317,1,嗝,gé,,,名,人体由于气逆反应而发出的声音,打嗝儿｜饱嗝儿
