pinyin_id,hanzi,pinyin
82661,创业,chuàngyè
82671,创作,chuàngzuò
82681,吹牛,chuīniú
82691,吹捧,chuīpěng
82711,垂直,chuízhí
82721,纯粹,chúncuì
82731,纯洁,chúnjié
82741,词汇,cíhuì
82751,慈祥,cíxiáng
82761,雌雄,cíxióng
82781,次品,cìpǐn
82791,次序,cìxù
82811,从容不迫,cóngróngbùpò
82821,凑合,còuhe
82831,粗鲁,cūlǔ
82851,摧残,cuīcán
82861,脆弱,cuìruò
82881,磋商,cuōshāng
82891,挫折,cuòzhé
82911,搭档,dādàng
82921,搭配,dāpèi
82931,答辩,dábiàn
82941,答复,dáfù
82951,达成,dáchéng
82961,打包,dǎbāo
82971,打官司,dǎguānsi
82981,打击,dǎjī
82991,打架,dǎjià
83001,打量,dǎliang
83011,打猎,dǎliè
83021,打仗,dǎzhàng
83031,大不了,dàbuliǎo
83041,大臣,dàchén
83051,大厦,dàshà
83061,大肆,dàsì
83071,大体,dàtǐ
83081,大意,dàyì
83082,大意,dàyi
83091,大致,dàzhì
83101,歹徒,dǎitú
83111,带领,dàilǐng
83121,代价,dàijià
83131,代理,dàilǐ
83141,逮捕,dàibǔ
83151,怠慢,dàimàn
83161,担保,dānbǎo
83171,胆怯,dǎnqiè
83181,淡季,dànjì
83191,淡水,dànshuǐ
83201,蛋白质,dànbáizhì
83211,诞辰,dànchén
83221,诞生,dànshēng
83231,当场,dāngchǎng
83241,当初,dāngchū
83251,当面,dāngmiàn
83261,当前,dāngqián
83271,当事人,dāngshìrén
83281,当务之急,dāngwùzhījí
83291,当心,dāngxīn
83301,当选,dāngxuǎn
83321,档案,dàngàn
83331,档次,dàngcì
83341,岛屿,dǎoyǔ
83351,倒闭,dǎobì
83361,导弹,dǎodàn
83371,导航,dǎoháng
83381,导向,dǎoxiàng
83391,捣乱,dǎoluàn
83401,稻谷,dàogǔ
83411,盗窃,dàoqiè
83421,得不偿失,débùchángshī
83431,得力,délì
83441,得天独厚,détiāndúhòu
83451,得罪,dézuì
83471,灯笼,dēnglong
83481,登陆,dēnglù
83491,登录,dēnglù
83501,等级,děngjí
83521,堤坝,dībà
83531,敌视,díshì
83541,抵达,dǐdá
83551,抵抗,dǐkàng
83561,抵制,dǐzhì
83571,递增,dìzēng
83581,地步,dìbù
83591,地势,dìshì
83601,地质,dìzhì
83611,颠簸,diānbǒ
83621,颠倒,diāndǎo
83631,点缀,diǎnzhuì
83641,典礼,diǎnlǐ
83651,典型,diǎnxíng
83671,电源,diànyuán
83681,奠定,diàndìng
83691,惦记,diànjì
83711,雕刻,diāokè
83721,雕塑,diāosù
83741,调动,diàodòng
83771,叮嘱,dīngzhǔ
83781,定期,dìngqī
83791,定义,dìngyì
83801,丢人,diūrén
83811,丢三落四,diūsānlàsì
83821,东道主,dōngdàozhǔ
83841,冻结,dòngjié
83851,洞穴,dòngxué
83861,动荡,dòngdàng
83871,动机,dòngjī
83881,动静,dòngjing
83891,动力,dònglì
83901,动脉,dòngmài
83911,动身,dòngshēn
83921,动手,dòngshǒu
83931,动态,dòngtài
83941,动员,dòngyuán
83961,陡峭,dǒuqiào
83971,斗争,dòuzhēng
83981,督促,dūcù
83991,都市,dūshì
84001,独裁,dúcái
84011,毒品,dúpǐn
84021,赌博,dǔbó
84031,堵塞,dǔsè
84041,杜绝,dùjué
84061,端正,duānzhèng
84071,短促,duǎncù
84081,断定,duàndìng
84091,断断续续,duànduànxùxù
84101,断绝,duànjué
84111,堆积,duījī
84121,对策,duìcè
84131,对称,duìchèn
84141,对付,duìfu
84151,对抗,duìkàng
84161,对立,duìlì
84171,对联,duìlián
84181,对应,duìyìng
84191,对照,duìzhào
84201,兑换,duìhuàn
84211,兑现,duìxiàn
84221,队伍,duìwu
84231,顿时,dùnshí
84241,堕落,duòluò
84251,额外,éwài
84261,恶化,èhuà
84271,遏制,èzhì
84281,恩怨,ēnyuàn
84291,而已,éryǐ
84301,耳环,ěrhuán
84311,二氧化碳,èryǎnghuàtàn
84321,发布,fābù
84331,发财,fācái
84341,发呆,fādāi
84351,发动,fādòng
84361,发火,fāhuǒ
84371,发觉,fājué
84381,发射,fāshè
84391,发誓,fāshì
84401,发行,fāháng
84402,发行,fāxíng
84411,发扬,fāyáng
84421,发育,fāyù
84431,法人,fǎrén
84451,繁华,fánhuá
84461,繁忙,fánmáng
84471,繁体字,fántǐzì
84481,繁殖,fánzhí
84491,反驳,fǎnbó
84501,反常,fǎncháng
84511,反倒,fǎndào
84521,反动,fǎndòng
84531,反感,fǎngǎn
84541,反抗,fǎnkàng
84551,反馈,fǎnkuì
84561,反面,fǎnmiàn
84571,反射,fǎnshè
84581,反思,fǎnsī
84591,反问,fǎnwèn
84601,反之,fǎnzhī
84611,范畴,fànchóu
84621,泛滥,fànlàn
84631,贩卖,fànmài
84641,方位,fāngwèi
84651,方言,fāngyán
84661,方针,fāngzhēn
84671,防守,fángshǒu
84681,防疫,fángyì
84691,防御,fángyù
84701,防止,fángzhǐ
84711,防治,fángzhì
84721,纺织,fǎngzhī
84731,放大,fàngdà
84741,放射,fàngshè
84751,放手,fàngshǒu
84761,非法,fēifǎ
84771,飞翔,fēixiáng
84781,飞跃,fēiyuè
84791,肥沃,féiwò
84801,诽谤,fěibàng
84811,匪徒,fěitú
84821,废除,fèichú
84831,废墟,fèixū
84841,沸腾,fèiténg
84851,分辨,fēnbiàn
84861,分寸,fēncun
84871,分红,fēnhóng
84881,分解,fēnjiě
84891,分裂,fēnliè
84901,分泌,fēnmì
84911,分明,fēnmíng
84921,分歧,fēnqí
84931,分散,fēnsàn
84941,分手,fēnshǒu
84951,坟墓,fénmù
84961,粉末,fěnmò
84971,粉碎,fěnsuì
84981,分量,fènliàng
84991,风暴,fēngbào
85001,风度,fēngdù
85011,风光,fēngguang
85012,风光,fēngguāng
85021,风气,fēngqì
85031,风趣,fēngqù
85041,风味,fēngwèi
85051,封闭,fēngbì
85061,封建,fēngjiàn
85071,封锁,fēngsuǒ
85081,丰满,fēngmǎn
85091,丰盛,fēngshèng
85101,丰收,fēngshōu
85111,锋利,fēnglì
85131,奉献,fèngxiàn
85141,否决,fǒujué
85151,夫妇,fūfù
85161,夫人,fūrén
85171,敷衍,fūyǎn
85181,幅度,fúdù
85191,服气,fúqì
85201,符号,fúhào
85211,福利,fúlì
85221,福气,fúqi
85231,俘虏,fúlǔ
85241,辐射,fúshè
85251,腐败,fǔbài
85261,腐烂,fǔlàn
85271,腐蚀,fǔshí
85281,腐朽,fǔxiǔ
85291,辅助,fǔzhù
85301,抚养,fǔyǎng
85311,俯仰,fǔyǎng
85321,富裕,fùyù
85341,副作用,fùzuòyòng
85351,负担,fùdān
85361,覆盖,fùgài
85371,附和,fùhè
85381,附件,fùjiàn
85391,附属,fùshǔ
85401,复活,fùhuó
85411,复兴,fùxīng
85421,腹泻,fùxiè
85431,赋予,fùyǔ
85441,改良,gǎiliáng
85451,干旱,gānhàn
85461,干扰,gānrǎo
85471,干涉,gānshè
85481,干预,gānyù
85491,甘心,gānxīn
85501,感慨,gǎnkǎi
85511,感染,gǎnrǎn
85521,干劲,gànjìn
85531,纲领,gānglǐng
85541,港口,gǎngkǒu
85551,港湾,gǎngwān
85561,岗位,gǎngwèi
85571,杠杆,gànggǎn
85581,高超,gāochāo
85591,高潮,gāocháo
85601,高峰,gāofēng
85611,高考,gāokǎo
85621,高明,gāomíng
85631,高尚,gāoshàng
85641,高涨,gāozhǎng
85651,稿件,gǎojiàn
85661,告辞,gàocí
85671,告诫,gàojiè
85701,疙瘩,gēda
85711,歌颂,gēsòng
85721,隔阂,géhé
85731,隔离,gélí
85741,格局,géjú
85751,格式,géshi
85761,个体,gètǐ
85771,根深蒂固,gēnshēndìgù
85781,根源,gēnyuán
85791,跟前,gēnqián
85792,跟前,gēnqian
85801,跟随,gēnsuí
85811,跟踪,gēnzōng
85821,耕地,gēngdì
85831,更新,gēngxīn
85841,更正,gēngzhèng
85851,公道,gōngdào
85852,公道,gōngdao
85861,公告,gōnggào
85871,公关,gōngguān
85881,公民,gōngmín
85891,公婆,gōngpó
85901,公然,gōngrán
85911,公认,gōngrèn
85921,公式,gōngshì
85931,公务,gōngwù
85941,公正,gōngzhèng
85951,公证,gōngzhèng
85961,供不应求,gōngbùyìngqiú
85971,供给,gōngjǐ
85981,工夫,gōngfū
85982,工夫,gōngfu
85991,工艺品,gōngyìpǐn
86001,宫殿,gōngdiàn
86011,功课,gōngkè
86021,功劳,gōngláo
86031,功效,gōngxiào
86041,攻击,gōngjī
86051,攻克,gōngkè
86061,恭敬,gōngjìng
86071,巩固,gǒnggù
86081,共和国,gònghéguó
86091,共计,gòngjì
86101,共鸣,gòngmíng
86111,勾结,gōujié
86121,钩子,gōuzi
86131,构思,gòusī
86141,孤独,gūdú
86151,孤立,gūlì
86161,辜负,gūfù
86171,姑且,gūqiě
86181,古董,gǔdǒng
86191,古怪,gǔguài
86201,股东,gǔdōng
86211,股份,gǔfèn
86221,鼓动,gǔdòng
86231,骨干,gǔgàn
86241,固然,gùrán
86251,固有,gùyǒu
86261,固执,gùzhí
86271,顾虑,gùlǜ
86281,顾问,gùwèn
86291,故乡,gùxiāng
86301,故障,gùzhàng
86311,拐杖,guǎizhàng
86321,关照,guānzhào
86331,官方,guānfāng
86341,观光,guānguāng
86351,管辖,guǎnxiá
86371,贯彻,guànchè
86381,灌溉,guàngài
86391,惯例,guànlì
86401,光彩,guāngcǎi
86411,光辉,guānghuī
86421,光芒,guāngmáng
86431,广阔,guǎngkuò
86441,规范,guīfàn
86451,规格,guīgé
86461,规划,guīhuà
86471,规章,guīzhāng
86481,归还,guīhuán
86491,归纳,guīnà
86501,轨道,guǐdào
86521,贵族,guìzú
86531,棍棒,gùnbàng
86541,国防,guófáng
86551,国务院,guówùyuàn
86561,果断,guǒduàn
86571,过度,guòdù
86581,过渡,guòdù
86591,过奖,guòjiǎng
86601,过滤,guòlǜ
86611,过失,guòshī
86621,过问,guòwèn
86631,过瘾,guòyǐn
86641,过于,guòyú
86661,海拔,hǎibá
86671,海滨,hǎibīn
86681,含糊,hánhu
86691,含义,hányì
86701,寒暄,hánxuān
86711,罕见,hǎnjiàn
86721,捍卫,hànwèi
86731,航空,hángkōng
86741,航天,hángtiān
86751,航行,hángxíng
86761,行列,hángliè
86771,豪迈,háomài
86781,号召,hàozhào
86791,耗费,hàofèi
86801,好客,hàokè
86821,和蔼,héǎi
86831,和解,héjiě
86841,和睦,hémù
86851,和气,héqi
86861,和谐,héxié
86871,合并,hébìng
86881,合成,héchéng
86891,合乎,héhū
86901,合伙,héhuǒ
86911,合身,héshēn
86921,合算,hésuàn
86941,痕迹,hénjì
86951,狠心,hěnxīn
86961,恨不得,hènbude
87001,轰动,hōngdòng
87011,红包,hóngbāo
87021,宏观,hóngguān
87031,宏伟,hóngwěi
87041,洪水,hóngshuǐ
87051,喉咙,hóulóng
87071,后代,hòudài
87081,后顾之忧,hòugùzhīyōu
87091,后勤,hòuqín
87101,忽略,hūlüè
87111,呼啸,hūxiào
87121,呼吁,hūyù
87131,胡乱,húluàn
87141,湖泊,húpō
87151,互联网,hùliánwǎng
87161,花瓣,huābàn
87171,华丽,huálì
87181,华侨,huáqiáo
87191,画蛇添足,huàshétiānzú
87201,化肥,huàféi
87211,化石,huàshí
87221,化验,huàyàn
87231,化妆,huàzhuāng
87241,划分,huàfēn
87251,话筒,huàtǒng
87261,怀孕,huáiyùn
87271,欢乐,huānlè
87281,还原,huányuán
87291,环节,huánjié
87301,缓和,huǎnhé
87311,患者,huànzhě
87321,荒凉,huāngliáng
87331,荒谬,huāngmiù
87341,荒唐,huāngtáng
87351,慌忙,huāngmáng
87361,黄昏,huánghūn
87371,挥霍,huīhuò
87381,辉煌,huīhuáng
87391,回报,huíbào
87401,回避,huíbì
87411,回顾,huígù
87421,回收,huíshōu
87431,悔恨,huǐhèn
87441,毁灭,huǐmiè
87451,会晤,huìwù
87461,汇报,huìbào
87471,贿赂,huìlù
87481,昏迷,hūnmí
87491,浑身,húnshēn
87501,混合,hùnhé
87511,混乱,hùnluàn
87521,混淆,hùnxiáo
87531,混浊,hùnzhuó
87541,活该,huógāi
87551,活力,huólì
87561,火箭,huǒjiàn
87571,火焰,huǒyàn
87581,火药,huǒyào
87591,货币,huòbì
87601,或许,huòxǔ
87611,基地,jīdì
87621,基金,jījīn
87631,基因,jīyīn
87641,机动,jīdòng
87651,机构,jīgòu
87661,机关,jīguān
87671,机灵,jīling
87681,机密,jīmì
87691,机械,jīxiè
87701,机遇,jīyù
87711,机智,jīzhì
87721,激发,jīfā
87731,激励,jīlì
87741,激情,jīqíng
87751,饥饿,jīè
87761,讥笑,jīxiào
87771,极端,jíduān
87781,极限,jíxiàn
87791,即便,jíbiàn
87801,即将,jíjiāng
87811,级别,jíbié
87821,疾病,jíbìng
87831,嫉妒,jídù
87841,及早,jízǎo
87851,急功近利,jígōngjìnlì
87861,急剧,jíjù
87871,急切,jíqiè
87881,急躁,jízào
87891,籍贯,jíguàn
87901,集团,jítuán
87911,吉祥,jíxiáng
87921,给予,jǐyǔ
87931,寄托,jìtuō
87941,继承,jìchéng
87951,继往开来,jìwǎngkāilái
87961,记性,jìxing
87971,记载,jìzǎi
87981,季度,jìdù
87991,季军,jìjūn
88001,计较,jìjiào
88011,忌讳,jìhuì
88021,寂静,jìjìng
88031,纪要,jìyào
88041,技能,jìnéng
88051,技巧,jìqiǎo
88061,迹象,jìxiàng
88071,家常,jiācháng
88081,家伙,jiāhuo
88091,家属,jiāshǔ
88101,家喻户晓,jiāyùhùxiǎo
88111,加工,jiāgōng
88121,加剧,jiājù
88131,佳肴,jiāyáo
88141,夹杂,jiāzá
88151,假设,jiǎshè
88161,假使,jiǎshǐ
88171,坚定,jiāndìng
88181,坚固,jiāngù
88191,坚韧,jiānrèn
88201,坚实,jiānshí
88211,坚硬,jiānyìng
88221,监督,jiāndū
88231,监视,jiānshì
88241,监狱,jiānyù
88251,尖端,jiānduān
88261,艰难,jiānnán
88271,兼职,jiānzhí
88291,剪彩,jiǎncǎi
88301,检讨,jiǎntǎo
88311,检验,jiǎnyàn
88321,简化,jiǎnhuà
88331,简陋,jiǎnlòu
88341,简体字,jiǎntǐzì
88351,简要,jiǎnyào
88371,鉴别,jiànbié
88381,鉴定,jiàndìng
88391,鉴于,jiànyú
88401,间谍,jiàndié
88411,间隔,jiàngé
88421,间接,jiànjiē
88431,见解,jiànjiě
88441,见闻,jiànwén
88451,见义勇为,jiànyìyǒngwéi
88461,健全,jiànquán
88471,践踏,jiàntà
88481,舰艇,jiàntǐng
88491,将近,jiāngjìn
88501,将军,jiāngjūn
88511,僵硬,jiāngyìng
88531,奖励,jiǎnglì
88541,奖赏,jiǎngshǎng
88551,降临,jiànglín
88561,交叉,jiāochā
88571,交代,jiāodài
88581,交涉,jiāoshè
88591,交往,jiāowǎng
88601,交易,jiāoyì
88611,焦点,jiāodiǎn
88621,焦急,jiāojí
88631,娇气,jiāoqì
88641,角落,jiǎoluò
88651,搅拌,jiǎobàn
88661,缴纳,jiǎonà
88671,教养,jiàoyǎng
88681,较量,jiàoliàng
88701,接连,jiēlián
88711,阶层,jiēcéng
88721,揭发,jiēfā
88731,揭露,jiēlù
88741,节奏,jiézòu
88751,杰出,jiéchū
88761,结晶,jiéjīng
88771,结局,jiéjú
88781,结算,jiésuàn
88791,截至,jiézhì
88801,解除,jiěchú
88811,解雇,jiěgù
88821,解剖,jiěpōu
88831,解散,jiěsàn
88841,解体,jiětǐ
88851,借鉴,jièjiàn
88861,借助,jièzhù
88871,戒备,jièbèi
88881,界限,jièxiàn
88891,金融,jīnróng
88901,紧密,jǐnmì
88911,紧迫,jǐnpò
88921,尽快,jǐnkuài
88931,进而,jìnér
88941,进攻,jìngōng
88951,进化,jìnhuà
88961,进展,jìnzhǎn
88971,近来,jìnlái
88981,近视,jìnshì
88991,浸泡,jìnpào
89001,晋升,jìnshēng
89011,劲头,jìntóu
89031,精打细算,jīngdǎxìsuàn
89041,精华,jīnghuá
89051,精简,jīngjiǎn
89061,精密,jīngmì
89071,精确,jīngquè
89081,精通,jīngtōng
89091,精心,jīngxīn
89101,精益求精,jīngyìqiújīng
89111,精致,jīngzhì
89121,经费,jīngfèi
89131,经商,jīngshāng
89141,惊动,jīngdòng
89151,惊奇,jīngqí
89161,惊讶,jīngyà
89181,警告,jǐnggào
89191,警惕,jǐngtì
89201,颈椎,jǐngzhuī
89211,敬礼,jìnglǐ
89221,境界,jìngjiè
89231,竞赛,jìngsài
89241,竞选,jìngxuǎn
89251,镜头,jìngtóu
89261,纠纷,jiūfēn
89271,纠正,jiūzhèng
89281,酒精,jiǔjīng
89291,救济,jiùjì
89301,就近,jiùjìn
89311,就业,jiùyè
89321,就职,jiùzhí
89331,鞠躬,jūgōng
89341,拘留,jūliú
89351,拘束,jūshù
89361,居住,jūzhù
89371,局部,júbù
89381,局面,júmiàn
89391,局势,júshì
89401,局限,júxiàn
89411,举动,jǔdòng
89421,举足轻重,jǔzúqīngzhòng
89431,咀嚼,jǔjué
89441,沮丧,jǔsàng
89451,剧本,jùběn
89461,剧烈,jùliè
89471,聚精会神,jùjīnghuìshén
89481,据悉,jùxī
89491,决策,juécè
89501,觉悟,juéwù
89511,觉醒,juéxǐng
89521,绝望,juéwàng
89531,军队,jūnduì
89541,卡通,kǎtōng
89551,开采,kāicǎi
89561,开除,kāichú
89571,开阔,kāikuò
89581,开朗,kāilǎng
89591,开明,kāimíng
89601,开辟,kāipì
89611,开水,kāishuǐ
89621,开拓,kāituò
89631,开展,kāizhǎn
89641,开支,kāizhī
89651,刊登,kāndēng
89661,刊物,kānwù
89671,勘探,kāntàn
89681,看待,kàndài
89691,看望,kànwàng
89701,慷慨,kāngkǎi
89721,考察,kǎochá
89731,考古,kǎogǔ
89741,考核,kǎohé
89751,考验,kǎoyàn
89761,靠拢,kàolǒng
89781,颗粒,kēlì
89791,科目,kēmù
89801,渴望,kěwàng
89811,可观,kěguān
89821,可口,kěkǒu
89831,可恶,kěwù
89841,可笑,kěxiào
89851,可行,kěxíng
89861,刻不容缓,kèbùrónghuǎn
89871,课题,kètí
89881,客户,kèhù
89901,恳切,kěnqiè
89921,空洞,kōngdòng
89931,空前绝后,kōngqiánjuéhòu
89941,空想,kōngxiǎng
89951,空虚,kōngxū
89971,恐吓,kǒnghè
89981,恐惧,kǒngjù
89991,空白,kòngbái
90001,空隙,kòngxì
90011,口气,kǒuqì
90021,口腔,kǒuqiāng
90031,口头,kǒutóu
90032,口头,kǒutou
90041,口音,kǒuyīn
90042,口音,kǒuyin
90051,枯竭,kūjié
90061,枯燥,kūzào
90071,苦尽甘来,kǔjìngānlái
90101,快活,kuàihuo
90111,宽敞,kuānchang
90121,款待,kuǎndài
90131,款式,kuǎnshì
90151,旷课,kuàngkè
90161,框架,kuàngjià
90171,况且,kuàngqiě
90181,亏待,kuīdài
90191,亏损,kuīsǔn
90201,昆虫,kūnchóng
90211,捆绑,kǔnbǎng
90221,扩充,kuòchōng
90231,扩散,kuòsàn
90241,扩张,kuòzhāng
90251,喇叭,lǎba
90271,来历,láilì
90281,来源,láiyuán
90291,栏目,lánmù
90301,懒惰,lǎnduò
90311,狼狈,lángbèi
90321,朗读,lǎngdú
90341,牢固,láogù
90351,牢骚,láosāo
90361,乐趣,lèqù
90371,乐意,lèyì
90381,雷达,léidá
90391,类似,lèisì
90401,冷淡,lěngdàn
90411,冷酷,lěngkù
90421,冷却,lěngquè
90441,黎明,límíng
90451,里程碑,lǐchéngbēi
90461,礼节,lǐjié
90471,理睬,lǐcǎi
90481,理所当然,lǐsuǒdāngrán
90491,理直气壮,lǐzhíqìzhuàng
90501,理智,lǐzhì
90511,立场,lìchǎng
90521,立交桥,lìjiāoqiáo
90531,立体,lìtǐ
90541,立足,lìzú
90551,历代,lìdài
90561,历来,lìlái
90571,利害,lìhai
90572,利害,lìhài
90581,利率,lìlǜ
90591,力所能及,lìsuǒnéngjí
90601,力图,lìtú
90611,力争,lìzhēng
90621,例外,lìwài
90631,连年,liánnián
90641,连锁,liánsuǒ
90651,连同,liántóng
90661,联欢,liánhuān
90671,联络,liánluò
90681,联盟,liánméng
90691,联想,liánxiǎng
90701,廉洁,liánjié
90711,良心,liángxīn
90731,谅解,liàngjiě
90741,辽阔,liáokuò
90751,列举,lièjǔ
90771,临床,línchuáng
90781,吝啬,lìnsè
90791,零星,língxīng
90801,凌晨,língchén
90811,灵感,línggǎn
90821,灵魂,línghún
90831,灵敏,língmǐn
90841,伶俐,línglì
90851,领会,lǐnghuì
90861,领事馆,lǐngshìguǎn
90871,领土,lǐngtǔ
90881,领悟,lǐngwù
90891,领先,lǐngxiān
90901,领袖,lǐngxiù
90921,留恋,liúliàn
90931,留念,liúniàn
90941,留神,liúshén
90951,流浪,liúlàng
90961,流露,liúlù
90971,流氓,liúmáng
90981,流通,liútōng
90991,隆重,lóngzhòng
91001,垄断,lǒngduàn
91011,笼罩,lǒngzhào
91031,炉灶,lúzào
91041,轮船,lúnchuán
91051,轮廓,lúnkuò
91061,轮胎,lúntāi
91071,论坛,lùntán
91081,论证,lùnzhèng
91091,螺丝钉,luósīdīng
91101,落成,luòchéng
91111,落实,luòshí
91121,屡次,lǚcì
91131,履行,lǚxíng
91141,掠夺,lüèduó
91151,略微,lüèwēi
91161,麻痹,mábì
91171,麻木,mámù
91181,麻醉,mázuì
91191,码头,mǎtou
91211,埋伏,máifú
91221,埋没,máimò
91231,埋葬,máizàng
91251,脉搏,màibó
91261,慢性,mànxìng
91271,漫长,màncháng
91281,漫画,mànhuà
91291,蔓延,mànyán
91301,忙碌,mánglù
91311,茫茫,mángmáng
91321,茫然,mángrán
91331,盲目,mángmù
91341,冒充,màochōng
91351,茂盛,màoshèng
91371,没辙,méizhé
91381,媒介,méijiè
91391,媒体,méitǐ
91401,美观,měiguān
91411,美满,měimǎn
91421,美妙,měimiào
91431,门诊,ménzhěn
91451,萌芽,méngyá
91461,猛烈,měngliè
91471,梦想,mèngxiǎng
91491,弥补,míbǔ
91501,弥漫,mímàn
91511,迷惑,míhuò
91521,迷人,mírén
91531,迷失,míshī
91541,迷信,míxìn
91551,密度,mìdù
91561,密封,mìfēng
91571,免得,miǎnde
91581,免疫,miǎnyì
91591,勉励,miǎnlì
91601,勉强,miǎnqiǎng
91611,面貌,miànmào
91621,面子,miànzi
91631,描绘,miáohuì
91641,渺小,miǎoxiǎo
91651,蔑视,mièshì
91661,灭亡,mièwáng
91671,民间,mínjiān
91681,民用,mínyòng
91691,敏感,mǐngǎn
91701,敏捷,mǐnjié
91711,敏锐,mǐnruì
91721,明明,míngmíng
91731,名次,míngcì
91741,名额,míngé
91751,名副其实,míngfùqíshí
91761,名誉,míngyù
91771,命名,mìngmíng
91781,摸索,mōsuǒ
91801,摩擦,mócā
91811,磨合,móhé
91821,模范,mófàn
91831,模式,móshì
91841,模型,móxíng
91851,魔鬼,móguǐ
91861,魔术,móshù
91871,抹杀,mǒshā
91881,莫名其妙,mòmíngqímiào
91891,默默,mòmò
91901,谋求,móuqiú
91911,模样,múyàng
91921,母语,mǔyǔ
91931,目睹,mùdǔ
91941,目光,mùguāng
91951,沐浴,mùyù
91961,拿手,náshǒu
91971,耐用,nàiyòng
91981,难得,nándé
91991,难堪,nánkān
92001,难免,nánmiǎn
92011,难能可贵,nánnéngkěguì
92021,恼火,nǎohuǒ
92031,内涵,nèihán
92041,内幕,nèimù
92051,内在,nèizài
92061,能量,néngliàng
92081,拟定,nǐdìng
92091,年度,niándù
92121,凝固,nínggù
92131,凝聚,níngjù
92141,凝视,níngshì
92151,宁肯,nìngkěn
92161,宁愿,nìngyuàn
92171,扭转,niǔzhuǎn
92181,浓厚,nónghòu
92191,农历,nónglì
92201,奴隶,núlì
92221,虐待,nüèdài
92241,殴打,ōudǎ
92251,呕吐,ǒutù
92271,排斥,páichì
92281,排除,páichú
92291,排放,páifàng
92301,派别,pàibié
92311,派遣,pàiqiǎn
92321,攀登,pāndēng
92331,盘旋,pánxuán
92351,判决,pànjué
92361,庞大,pángdà
92371,抛弃,pāoqì
92381,泡沫,pàomò
92391,培训,péixùn
92401,培育,péiyù
92411,配备,pèibèi
92421,配偶,pèiǒu
92431,配套,pèitào
92441,盆地,péndì
92451,烹饪,pēngrèn
92481,批发,pīfā
92491,批判,pīpàn
92501,疲惫,píbèi
92511,疲倦,píjuàn
92521,皮革,pígé
92531,屁股,pìgu
92541,譬如,pìrú
92551,偏差,piānchā
92561,偏见,piānjiàn
92571,偏僻,piānpì
92581,偏偏,piānpiān
92591,片断,piànduàn
92601,片刻,piànkè
92611,飘扬,piāoyáng
92621,漂浮,piāofú
92631,拼搏,pīnbó
92641,拼命,pīnmìng
92651,频繁,pínfán
92661,频率,pínlǜ
92671,贫乏,pínfá
92681,贫困,pínkùn
92691,品尝,pǐncháng
92701,品德,pǐndé
92711,品行,pǐnxíng
92721,品质,pǐnzhì
92731,平凡,píngfán
92741,平面,píngmiàn
92751,平坦,píngtǎn
92761,平行,píngxíng
92771,平原,píngyuán
92781,评估,pínggū
92791,评论,pínglùn
92801,屏障,píngzhàng
92841,破例,pòlì
92851,迫不及待,pòbùjídài
92861,迫害,pòhài
92871,魄力,pòlì
92901,普及,pǔjí
92911,朴实,pǔshí
92921,瀑布,pùbù
92931,期望,qīwàng
92941,期限,qīxiàn
92951,欺负,qīfu
92961,欺骗,qīpiàn
92971,凄凉,qīliáng
92981,奇妙,qímiào
92991,旗袍,qípáo
93001,旗帜,qízhì
93011,齐全,qíquán
93021,歧视,qíshì
93031,起草,qǐcǎo
93041,起初,qǐchū
93051,起伏,qǐfú
93061,起哄,qǐhòng
93071,起码,qǐmǎ
93081,起义,qǐyì
93091,起源,qǐyuán
93101,启程,qǐchéng
93111,启示,qǐshì
93121,启事,qǐshì
93131,乞丐,qǐgài
93141,岂有此理,qǐyǒucǐlǐ
93151,器材,qìcái
93161,器官,qìguān
93171,气概,qìgài
93181,气功,qìgōng
93191,气魄,qìpò
93201,气色,qìsè
93211,气势,qìshì
93221,气味,qìwèi
93231,气象,qìxiàng
93241,气压,qìyā
93261,恰当,qiàdàng
93271,恰巧,qiàqiǎo
93281,洽谈,qiàtán
93291,牵扯,qiānchě
93301,牵制,qiānzhì
93311,千方百计,qiānfāngbǎijì
93321,签订,qiāndìng
93331,签署,qiānshǔ
93341,迁就,qiānjiù
93351,迁徙,qiānxǐ
93361,谦逊,qiānxùn
93371,前景,qiánjǐng
93381,前提,qiántí
93391,潜力,qiánlì
93401,潜水,qiánshuǐ
93411,潜移默化,qiányímòhuà
93421,谴责,qiǎnzé
93431,强制,qiángzhì
93441,抢劫,qiǎngjié
93451,抢救,qiǎngjiù
93461,强迫,qiǎngpò
93471,桥梁,qiáoliáng
93491,锲而不舍,qièérbùshě
93501,切实,qièshí
93511,亲热,qīnrè
93521,亲身,qīnshēn
93531,侵犯,qīnfàn
93541,钦佩,qīnpèi
93551,勤俭,qínjiǎn
93561,勤恳,qínkěn
93581,轻而易举,qīngéryìjǔ
93591,清澈,qīngchè
93601,清晨,qīngchén
93611,清除,qīngchú
93621,清洁,qīngjié
93631,清理,qīnglǐ
93641,清晰,qīngxī
93651,清醒,qīngxǐng
93661,清真,qīngzhēn
93671,倾听,qīngtīng
93681,倾向,qīngxiàng
93691,倾斜,qīngxié
93701,晴朗,qínglǎng
93711,情报,qíngbào
93721,情节,qíngjié
93731,情理,qínglǐ
93741,情形,qíngxing
93751,请柬,qǐngjiǎn
93761,请教,qǐngjiào
93771,请示,qǐngshì
93781,请帖,qǐngtiě
93791,丘陵,qiūlíng
93801,区分,qūfēn
93811,区域,qūyù
93821,屈服,qūfú
93831,曲折,qūzhé
