pinyin_id,hanzi,pinyin,hsk_level,frequency_rank,pinyin_sn
8041,诉,sù,,2749,1
8051,惊,jīng,,2750,1
8061,刘,liú,,2752,1
8071,景,jǐng,,2760,1
8261,端,duān,6,2761,1
8091,氧,yǎng,,2767,1
8101,阿,ā,,2768,1
8102,阿,ē,,2768,2
8121,宣,xuān,,2772,1
8141,爷,yé,,2774,1
8151,洲,zhōu,,2775,1
8161,判,pàn,,2778,1
10171,套,tào,5,2779,1
8171,案,àn,,2783,1
8181,协,xié,,2794,1
8191,福,fú,,2796,1
8201,货,huò,,2799,1
8211,味,wèi,,2803,1
8221,若,rě,,2806,2
8222,若,ruò,,2806,1
8231,促,cù,,2807,1
8241,希,xī,,2812,1
8251,握,wò,,2818,1
10362,盖,gài,5,2819,1
10361,盖,gě,5,2819,2
8271,针,zhēn,,2823,1
10411,喊,hǎn,5,2826,1
8281,屋,wū,,2828,1
8291,掌,zhǎng,,2835,1
8301,检,jiǎn,,2840,1
8311,痛,tòng,,2841,1
8331,妇,fù,,2844,1
8351,顾,gù,,2846,1
8361,沙,shà,,2849,2
8362,沙,shā,,2849,1
8371,扩,kuò,,2854,1
10581,伸,shēn,5,2859,1
8391,哥,gē,,2868,1
8411,销,xiāo,,2871,1
8421,印,yìn,,2873,1
8431,免,miǎn,,2878,1
8441,烟,yīn,,2880,2
8442,烟,yān,,2880,1
8451,跳,tiào,,2881,1
10791,岛,dǎo,5,2892,1
8471,纸,zhǐ,,2893,1
8481,户,hù,,2897,1
8491,板,bǎn,,2899,1
8501,睛,jīng,,2907,1
10991,洞,dòng,5,2908,1
8511,误,wù,,2911,1
8521,探,tàn,,2916,1
8541,盾,dùn,,2918,1
8571,祖,zǔ,,2921,1
8581,顺,shùn,,2925,1
8591,婚,hūn,,2928,1
11161,甲,jiǎ,5,2930,1
8601,赶,gǎn,,2932,1
8611,季,jì,,2933,1
11201,雷,léi,5,2936,1
8621,兰,lán,,2938,1
8631,忽,hū,,2941,1
8641,践,jiàn,,2945,1
8651,熟,shú,,2946,1
8652,熟,shóu,,2946,2
8661,矛,máo,,2947,1
11311,圈,quān,5,2948,1
11312,圈,juān,5,2948,2
11313,圈,juàn,5,2948,3
8681,爸,bà,,2949,1
8691,临,lín,,2951,1
11362,丁,dīng,5,2953,1
11361,丁,zhēng,5,2953,2
8701,佛,fó,,2955,1
8702,佛,fú,,2955,2
8711,犯,fàn,,2956,1
8721,胞,bāo,,2958,1
8731,讨,tǎo,,2959,1
8741,陆,lù,,2961,1
8742,陆,liù,,2961,2
8751,补,bǔ,,2962,1
8761,童,tóng,,2964,1
8781,归,guī,,2967,1
8791,弟,dì,,2968,1
8801,域,yù,,2972,1
8811,索,suǒ,,2974,1
8821,罪,zuì,,2978,1
11521,粒,lì,5,2979,1
9071,染,rǎn,6,2980,1
8841,追,zhuī,,2984,1
8851,守,shǒu,,2986,1
11611,灰,huī,5,2989,1
8881,松,sōng,,2993,1
11631,岸,àn,5,2994,1
11681,税,shuì,5,2999,1
8911,野,yě,,3008,1
11731,拍,pāi,5,3010,1
11761,横,héng,5,3011,1
11762,横,hèng,5,3011,2
8921,训,xùn,,3012,1
8941,庭,tíng,,3015,1
8961,赛,sài,,3018,1
8971,额,é,,3025,1
8981,酒,jiǔ,,3026,1
9001,席,xí,,3029,1
12031,浓,nóng,5,3040,1
9041,旁,páng,,3042,1
9061,央,yāng,,3047,1
9051,肉,ròu,,3048,1
12072,卷,juǎn,5,3050,1
12071,卷,juàn,5,3050,2
9082,欧,ōu,,3054,1
9091,怀,huái,,3056,1
9101,稳,wěn,,3062,1
9111,伯,bǎi,,3064,2
9112,伯,bó,,3064,1
9121,编,biān,,3069,1
9531,刺,cì,6,3072,1
9532,刺,cī,6,3072,2
9131,抓,zhuā,,3073,1
12231,腰,yāo,5,3075,1
9141,玉,yù,,3077,1
9151,咱,zá,,3078,1
9152,咱,zan,,3078,3
9153,咱,zán,,3078,2
9161,唯,wéi,,3080,1
9162,唯,wěi,,3080,2
9171,唱,chàng,,3083,1
9191,释,shì,,3086,1
9201,控,kòng,,3090,1
9211,怪,guài,,3091,1
9231,烧,shāo,,3097,1
9241,堂,táng,,3098,1
12321,吹,chuī,5,3100,1
9251,杨,yáng,,3101,1
12341,胸,xiōng,5,3102,1
12381,幅,fú,5,3106,1
12401,淡,dàn,5,3112,1
9281,灭,miè,,3114,1
9321,姑,gū,,3124,1
12501,摸,mō,5,3132,1
9331,恶,è,,3133,1
9332,恶,wū,,3133,4
9333,恶,wù,,3133,3
9334,恶,ě,,3133,2
9341,透,tòu,,3136,1
9351,鲜,xiān,,3143,1
9352,鲜,xiǎn,,3143,2
9361,附,fù,,3145,1
9371,骨,gū,,3150,2
9372,骨,gǔ,,3150,1
9381,审,shěn,,3153,1
9391,胡,hú,,3157,1
9411,宁,níng,,3158,1
9412,宁,nìng,,3158,2
9421,丝,sī,,3159,1
9431,姐,jiě,,3160,1
9441,彩,cǎi,,3164,1
9451,睡,shuì,,3165,1
12672,薄,báo,5,3168,1
12671,薄,bò,5,3168,2
12673,薄,bó,5,3168,3
9461,巨,jù,,3170,1
9471,迫,pò,,3173,1
9472,迫,pǎi,,3173,2
9481,鼓,gǔ,,3175,1
9491,伙,huǒ,,3176,1
9511,耳,ěr,,3178,1
9521,典,diǎn,,3181,1
9551,镜,jìng,,3185,1
12802,抢,qiǎng,5,3188,1
12801,抢,qiāng,5,3188,2
9561,序,xù,,3192,1
9591,溶,róng,,3200,1
9601,笔,bǐ,,3202,1
9611,汽,qì,,3204,1
9621,礼,lǐ,,3209,1
9641,迅,xùn,,3217,1
9651,险,xiǎn,,3220,1
9661,遗,wèi,,3236,2
9662,遗,yí,,3236,1
9681,沿,yán,,3241,1
9671,威,wēi,,3242,1
13201,堆,duī,5,3244,1
9701,私,sī,,3246,1
9711,攻,gōng,,3250,1
13251,逃,táo,5,3253,1
10051,束,shù,6,3254,1
9721,宝,bǎo,,3255,1
9731,抽,chōu,,3263,1
9751,孙,sūn,,3267,1
10121,盛,chéng,6,3268,1
10122,盛,shèng,6,3268,2
9761,藏,cáng,,3269,1
9762,藏,zàng,,3269,2
9771,毒,dú,,3270,1
9791,末,mò,,3273,1
9811,趣,qù,,3283,1
13381,插,chā,5,3284,1
9831,镇,zhèn,,3287,1
9851,智,zhì,,3292,1
9861,园,yuán,,3293,1
9871,康,kāng,,3294,1
9881,永,yǒng,,3295,1
13501,乘,chéng,5,3296,1
13502,乘,shèng,5,3296,2
9891,遇,yù,,3299,1
9901,雄,xióng,,3305,1
9911,替,tì,,3306,1
9921,危,wēi,,3310,1
13681,绕,rào,5,3312,1
9931,楚,chǔ,,3314,1
13821,碎,suì,5,3319,1
9941,侵,qīn,,3321,1
13891,届,jiè,5,3335,1
9961,冰,bīng,,3338,1
9971,健,jiàn,,3339,1
9981,播,bō,,3343,1
9991,途,tú,,3350,1
10001,损,sǔn,,3352,1
14051,铜,tóng,5,3353,1
10011,秀,xiù,,3355,1
10021,丽,lí,,3360,2
10022,丽,lì,,3360,1
10041,执,zhí,,3361,1
10061,纳,nà,,3367,1
10091,午,wǔ,,3369,1
10081,疑,yí,,3370,1
10071,虑,lǜ,,3371,1
10101,粮,liáng,,3374,1
10111,架,jià,,3379,1
10131,湖,hú,,3382,1
10141,尚,shàng,,3383,1
10151,床,chuáng,,3385,1
14321,乙,yǐ,5,3390,1
10493,折,zhé,6,3391,1
10491,折,zhē,6,3391,2
10492,折,shé,6,3391,3
10181,毫,háo,,3394,1
14371,颗,kē,5,3397,1
10191,奋,fèn,,3406,1
14451,凭,píng,5,3411,1
14481,递,dì,5,3413,1
10551,亦,yì,6,3419,1
10201,扬,yáng,,3421,1
10211,赵,zhào,,3422,1
10221,混,hùn,,3432,1
10222,混,hún,,3432,2
10231,献,xiàn,,3435,1
14581,恨,hèn,5,3436,1
14601,骂,mà,5,3437,1
10241,择,zé,,3440,1
10242,择,zhái,,3440,2
14621,紫,zǐ,5,3441,1
10251,庄,zhuāng,,3443,1
10611,枝,zhī,6,3452,1
10261,殖,zhí,,3453,1
10262,殖,shi,,3453,2
10271,店,diàn,,3455,1
10281,皇,huáng,,3458,1
14721,呆,dāi,5,3459,1
10671,孔,kǒng,6,3460,1
10291,购,gòu,,3463,1
10301,缩,sù,,3464,2
10302,缩,suō,,3464,1
10331,齐,jì,,3472,2
10332,齐,qí,,3472,1
10341,径,jìng,,3474,1
10351,偏,piān,,3476,1
14871,滴,dī,5,3477,1
10371,款,kuǎn,,3479,1
10381,衡,héng,,3482,1
10391,阻,zǔ,,3486,1
10401,托,tuō,,3488,1
10421,繁,pó,,3490,2
10422,繁,fán,,3490,1
14981,滚,gǔn,5,3491,1
15032,塔,tǎ,5,3495,1
15031,塔,da,5,3495,2
10431,纯,chún,,3496,1
10441,牙,yá,,3497,1
15051,弯,wān,5,3498,1
10451,殊,shū,,3501,1
10461,浪,làng,,3512,1
10471,招,zhāo,,3514,1
15131,瞧,qiáo,5,3515,1
10481,符,fú,,3516,1
15171,盆,pén,5,3519,1
10501,泽,zé,,3520,1
10521,奶,nǎi,,3538,1
10531,谢,xiè,,3545,1
15301,雾,wù,5,3546,1
10571,朋,péng,,3552,1
15421,飘,piāo,5,3558,1
10591,筑,zhù,,3567,1
10601,闪,shǎn,,3568,1
10621,授,shòu,,3577,1
10631,蛋,dàn,,3578,1
10641,潮,cháo,,3579,1
10651,登,dēng,,3580,1
10661,售,shòu,,3581,1
10681,街,jiē,,3597,1
10691,败,bài,,3601,1
10701,迎,yíng,,3603,1
15751,咬,yǎo,5,3614,1
10711,肥,féi,,3617,1
15782,吐,tù,5,3618,1
15781,吐,tǔ,5,3618,2
10721,恩,ēn,,3621,1
10731,尼,ní,,3624,1
15891,烂,làn,5,3626,1
10741,幼,yòu,,3631,1
10751,惯,guàn,,3634,1
10761,钢,gāng,,3639,1
10762,钢,gàng,,3639,2
10771,肯,kěn,,3641,1
16001,吓,xià,5,3644,1
16002,吓,hè,5,3644,2
10781,矿,kuàng,,3645,1
10801,伟,wěi,,3646,1
10811,粉,fěn,,3647,1
16051,浅,qiǎn,5,3649,1
16052,浅,jiān,5,3649,2
10821,振,zhèn,,3650,1
16071,斜,xié,5,3651,1
10831,吴,wú,,3652,1
10841,夺,duó,,3656,1
10851,尤,yóu,,3657,1
10861,忘,wàng,,3660,1
10871,荣,róng,,3661,1
10881,亡,wáng,,3664,1
16161,扶,fú,5,3665,1
10901,凡,fán,,3667,1
10911,毕,bì,,3668,1
10921,暴,bào,,3671,1
10931,唐,táng,,3674,1
10941,勇,yǒng,,3678,1
10951,避,bì,,3683,1
10961,麻,mā,,3688,2
10962,麻,má,,3688,1
10971,股,gǔ,,3689,1
11001,盘,pán,,3694,1
11011,轮,lún,,3697,1
16391,劝,quàn,5,3698,1
11021,警,jǐng,,3700,1
11031,闹,nào,,3701,1
11041,录,lù,,3704,1
11051,绍,shào,,3705,1
11061,描,miáo,,3706,1
11071,寻,xún,,3710,1
11081,妹,mèi,,3711,1
11091,幸,xìng,,3717,1
11101,壁,bì,,3719,1
11111,距,jù,,3720,1
16491,桃,táo,5,3722,1
16521,锅,guō,5,3728,1
11131,休,xiū,,3732,1
11141,延,yán,,3737,1
11151,综,zōng,,3746,1
11152,综,zèng,,3746,2
11171,泛,fàn,,3748,1
11181,哲,zhé,,3750,1
16721,冻,dòng,5,3751,1
11191,载,zài,,3762,1
11192,载,zǎi,,3762,2
16782,涨,zhǎng,5,3764,1
16781,涨,zhàng,5,3764,2
11211,窗,chuāng,,3766,1
16801,秒,miǎo,5,3767,1
16881,肺,fèi,5,3770,1
11221,虚,xū,,3771,1
11241,俗,sú,,3773,1
11231,秘,mì,,3774,1
11232,秘,bì,,3774,2
11271,禁,jīn,,3775,2
11272,禁,jìn,,3775,1
11251,倾,qīng,,3776,1
11291,触,chù,,3777,1
11301,巧,qiǎo,,3784,1
16961,吨,dūn,5,3785,1
11321,努,nǔ,,3789,1
11341,彻,chè,,3793,1
11351,晶,jīng,,3795,1
11371,操,cāo,,3798,1
11372,操,cào,,3798,2
11381,奴,nú,,3804,1
11391,宜,yí,,3805,1
11401,菌,jūn,,3806,1
11402,菌,jùn,,3806,2
11411,叔,shū,,3808,1
11431,仿,fǎng,,3811,1
11441,默,mò,,3817,1
11451,航,háng,,3818,1
11471,泪,lèi,,3820,1
11461,谷,yù,,3821,2
11462,谷,gǔ,,3821,1
17351,醉,zuì,5,3823,1
11481,予,yú,,3827,2
11482,予,yǔ,,3827,1
11501,壮,zhuàng,,3835,1
11511,纷,fēn,,3836,1
11531,燃,rán,,3848,1
11541,诸,zhū,,3849,1
11561,苗,miáo,,3855,1
11571,婆,pó,,3856,1
11551,削,xuē,,3857,2
11552,削,xiāo,,3857,1
17691,锁,suǒ,5,3859,1
11581,付,fù,,3863,1
11591,迷,mí,,3865,1
11601,馆,guǎn,,3871,1
17952,蛇,shé,5,3884,1
17951,蛇,yí,5,3884,2
11621,鸡,jī,,3886,1
11641,寒,hán,,3888,1
11651,泥,ní,,3890,1
11652,泥,nì,,3890,2
18001,牵,qiān,5,3891,1
11661,梅,méi,,3893,1
11671,残,cán,,3897,1
11691,虎,hù,,3898,2
11692,虎,hǔ,,3898,1
11701,庆,qìng,,3902,1
18141,嫁,jià,5,3907,1
18181,胃,wèi,5,3909,1
11751,缓,huǎn,,3915,1
11771,尾,yǐ,,3917,2
11772,尾,wěi,,3917,1
11781,督,dū,,3918,1
11801,械,xiè,,3921,1
11791,莫,mò,,3922,1
18321,催,cuī,5,3925,1
11811,尖,jiān,,3929,1
11821,旅,lǚ,,3933,1
12331,蒙,méng,6,3935,1
12332,蒙,měng,6,3935,2
12333,蒙,mēng,6,3935,3
11841,措,cuò,,3938,1
11851,剥,bō,,3939,1
11852,剥,bāo,,3939,2
11861,遭,zāo,,3946,1
18501,铃,líng,5,3952,1
11881,粗,cū,,3953,1
11891,奏,zòu,,3955,1
11901,润,rùn,,3956,1
11911,侧,zè,,3958,2
11912,侧,zhāi,,3958,3
11913,侧,cè,,3958,1
11921,辩,biàn,,3964,1
18631,狼,láng,5,3968,1
18661,夸,kuā,5,3973,1
11941,鬼,guǐ,,3974,1
11961,贯,guàn,,3978,1
11981,妻,qì,,3987,2
11982,妻,qī,,3987,1
12021,桌,zhuō,,3989,1
18881,歪,wāi,5,3996,1
12041,跃,yuè,,4003,1
19061,睁,zhēng,5,4008,1
12051,蹈,dǎo,,4009,1
12081,欲,yù,,4016,1
12091,袋,dài,,4017,1
12101,赏,shǎng,,4018,1
19221,棒,bàng,5,4020,1
12121,劲,jìng,,4022,2
12122,劲,jìn,,4022,1
12111,悲,bēi,,4023,1
12141,赞,zàn,,4030,1
12131,鲁,lǔ,,4031,1
12151,氏,shì,,4032,1
12152,氏,zhī,,4032,2
19341,丑,chǒu,5,4039,1
12161,汇,huì,,4043,1
12171,迹,jì,,4044,1
19392,唉,āi,5,4045,1
19391,唉,ài,5,4045,2
12181,竞,jìng,,4047,1
19471,嚷,rǎng,5,4049,1
19472,嚷,rāng,5,4049,2
12201,裂,liè,,4052,1
12202,裂,liě,,4052,2
12221,森,sēn,,4055,1
12211,闭,bì,,4056,1
19651,披,pī,5,4063,1
12241,磁,cí,,4067,1
12251,湿,shī,,4070,1
12261,聚,jù,,4073,1
12271,兄,xiōng,,4076,1
19841,臭,chòu,5,4079,1
19842,臭,xiù,5,4079,2
19941,漏,lòu,5,4086,1
12281,徐,xú,,4088,1
20001,摘,zhāi,5,4091,1
12291,炼,liàn,,4093,1
12301,订,dìng,,4095,1
12311,川,chuān,,4097,1
12351,召,shào,,4104,2
12352,召,zhào,,4104,1
12361,伴,bàn,,4105,1
20231,歇,xiē,5,4108,1
12371,徒,tú,,4109,1
12391,疗,liáo,,4114,1
20321,册,cè,5,4115,1
20452,拆,chāi,5,4121,1
20451,拆,cā,5,4121,2
20541,匹,pǐ,5,4126,1
12411,奖,jiǎng,,4127,1
20552,挡,dǎng,5,4130,1
20551,挡,dàng,5,4130,2
12421,仪,yí,,4134,1
12431,珠,zhū,,4135,1
12441,绪,xù,,4136,1
12451,蒋,jiǎng,,4138,1
20691,嫩,nèn,5,4142,1
20712,蹲,dūn,5,4144,1
20711,蹲,cún,5,4144,2
12471,剂,jì,,4148,1
12481,访,fǎng,,4149,1
20871,摔,shuāi,5,4156,1
12511,趋,qū,,4163,1
12531,伏,fú,,4165,1
12521,宋,sòng,,4166,1
20981,洒,sǎ,5,4168,1
13213,扎,zhā,6,4169,1
13211,扎,zhá,6,4169,2
13212,扎,zā,6,4169,3
21051,闯,chuǎng,5,4174,1
12541,棉,mián,,4177,1
12551,恐,kǒng,,4178,1
21131,砍,kǎn,5,4183,1
12561,羊,yáng,,4194,1
12571,碳,tàn,,4195,1
12581,隔,gé,,4197,1
12591,网,wǎng,,4198,1
12601,猛,měng,,4199,1
21421,晒,shài,5,4202,1
12611,爬,pá,,4203,1
12621,缘,yuán,,4211,1
21541,欠,qiàn,5,4214,1
12631,麦,mài,,4220,1
12641,库,kù,,4222,1
12651,津,jīn,,4224,1
12661,监,jiān,,4225,1
12662,监,jiàn,,4225,2
12681,净,jìng,,4232,1
13462,呵,hē,6,4234,1
13461,呵,kē,6,4234,2
12691,旋,xuán,,4235,1
12692,旋,xuàn,,4235,2
12701,贫,pín,,4237,1
12711,罢,bà,,4238,1
13481,氢,qīng,6,4239,1
12731,乏,fá,,4240,1
12741,挑,tiǎo,,4241,2
12742,挑,tiāo,,4241,1
21991,拦,lán,5,4243,1
22001,趁,chèn,5,4244,1
12751,废,fèi,,4246,1
12771,耗,hào,,4255,1
12781,尊,zūn,,4262,1
22311,梨,lí,5,4265,1
200003,傻,shǎ,5,4272,1
12791,牌,pái,,4273,1
12821,隶,lì,,4278,1
13651,井,jǐng,6,4281,1
12831,宇,yǔ,,4284,1
12841,圣,shèng,,4285,1
12851,港,gǎng,,4290,1
12861,欣,xīn,,4293,1
12871,塞,sài,,4294,2
12872,塞,sāi,,4294,1
12873,塞,sè,,4294,3
12881,刑,xíng,,4295,1
12891,博,bó,,4298,1
12901,揭,jiē,,4301,1
22861,晕,yūn,5,4307,1
22862,晕,yùn,5,4307,2
13791,愈,yù,6,4310,1
12911,垂,chuí,,4311,1
12951,诚,chéng,,4317,1
12941,荒,huāng,,4318,1
12931,捕,bǔ,,4319,1
12961,炮,bāo,,4321,3
12962,炮,páo,,4321,2
12963,炮,pào,,4321,1
12971,呈,chéng,,4323,1
23071,抄,chāo,5,4325,1
12981,辑,jí,,4326,1
23151,吻,wěn,5,4331,1
12991,卡,kǎ,,4332,1
12992,卡,qiǎ,,4332,2
13001,伦,lún,,4333,1
23281,煮,zhǔ,5,4343,1
13031,宫,gōng,,4347,1
13041,敬,jìng,,4349,1
13051,版,bǎn,,4352,1
13061,忍,rěn,,4353,1
23471,撕,sī,5,4358,1
14001,坡,pō,6,4363,1
23571,瞎,xiā,5,4366,1
13071,颜,yán,,4368,1
13081,竹,zhú,,4370,1
13091,碰,pèng,,4371,1
14041,膜,mó,6,4375,1
13101,启,qǐ,,4376,1
13121,隐,yǐn,,4380,1
13141,脉,mò,,4383,2
13142,脉,mài,,4383,1
13131,抵,dǐ,,4384,1
13151,浮,fú,,4385,1
13161,煤,méi,,4388,1
23881,捐,juān,5,4394,1
13181,珍,zhēn,,4395,1
13191,奔,bēn,,4396,1
13192,奔,bèn,,4396,2
23991,丙,bǐng,5,4401,1
13221,谋,móu,,4409,1
13231,貌,mào,,4410,1
24171,甩,shuǎi,5,4412,1
13261,洪,hóng,,4414,1
13271,旗,qí,,4415,1
13281,潜,qián,,4420,1
13291,鼻,bí,,4422,1
13301,忆,yì,,4424,1
13311,湾,wān,,4425,1
13321,绩,jì,,4429,1
24701,踩,cǎi,5,4431,1
13331,恰,qià,,4433,1
13341,坦,tǎn,,4438,1
24841,钓,diào,5,4439,1
13351,怒,nù,,4442,1
13361,震,zhèn,,4444,1
13371,豆,dòu,,4445,1
25131,浇,jiāo,5,4449,1
13401,涉,shè,,4450,1
13411,绘,huì,,4451,1
13421,瓦,wà,,4452,2
13422,瓦,wǎ,,4452,1
13431,龄,líng,,4455,1
13441,池,chí,,4456,1
14361,铺,pū,6,4459,1
14362,铺,pù,6,4459,2
13451,沟,gōu,,4463,1
13471,伍,wǔ,,4466,1
13491,拥,yōng,,4468,1
25451,壶,hú,5,4469,1
13511,吉,jí,,4470,1
13551,舍,shě,,4472,1
13552,舍,shè,,4472,2
13541,蒸,zhēng,,4473,1
13521,尺,chě,,4474,2
13522,尺,chǐ,,4474,1
13531,朱,zhū,,4475,1
14411,嘛,ma,6,4479,1
13561,贡,gòng,,4481,1
13581,梁,liáng,,4487,1
13571,糊,hù,,4488,2
13572,糊,hū,,4488,3
13573,糊,hú,,4488,1
13591,漫,màn,,4490,1
13601,腾,téng,,4494,1
13611,症,zhēng,,4496,2
13612,症,zhèng,,4496,1
13621,丈,zhàng,,4497,1
26031,逗,dòu,5,4501,1
26011,烫,tàng,5,4502,1
13631,钻,zuān,,4505,1
13632,钻,zuàn,,4505,2
13641,磨,mó,,4506,1
13642,磨,mò,,4506,2
13661,艰,jiān,,4507,1
13671,键,jiàn,,4508,1
13691,幕,mù,,4511,1
26341,炒,chǎo,5,4513,1
26351,娶,qǔ,5,4514,1
26411,乖,guāi,5,4516,1
13701,斤,jīn,,4519,1
13711,污,wū,,4524,1
13721,贝,bèi,,4526,1
13731,冒,mò,,4529,2
13732,冒,mào,,4529,1
13741,阔,kuò,,4530,1
14671,割,gē,6,4536,1
13751,胆,dǎn,,4537,1
13771,碍,ài,,4543,1
13761,渡,dù,,4544,1
13781,崇,chóng,,4546,1
13801,岩,yán,,4547,1
13811,玻,bō,,4548,1
13831,宪,xiàn,,4552,1
14732,番,fān,6,4558,1
14731,番,pān,6,4558,2
13841,俄,é,,4559,1
13851,障,zhàng,,4567,1
13861,融,róng,,4569,1
13871,贸,mào,,4573,1
13881,耐,nài,,4576,1
13911,荡,dàng,,4580,1
13921,币,bì,,4582,1
13941,卵,luǎn,,4583,1
13951,弃,qì,,4584,1
13961,悄,qiǎo,,4585,2
13962,悄,qiāo,,4585,1
13991,陷,xiàn,,4586,1
13981,纵,zòng,,4587,1
13971,偶,ǒu,,4588,1
14011,勤,qín,,4596,1
14031,塑,sù,,4597,1
14021,享,xiǎng,,4598,1
28291,捡,jiǎn,5,4602,1
28561,醋,cù,5,4608,1
28531,煎,jiān,5,4609,1
14071,暖,nuǎn,,4612,1
14061,拖,tuō,,4613,1
14081,稍,shāo,,4616,1
14082,稍,shào,,4616,2
14091,摩,mā,,4618,2
14092,摩,mó,,4618,1
28741,痒,yǎng,5,4620,1
14101,硫,liú,,4625,1
14113,哩,li,,4626,2
14114,哩,lǐ,,4626,1
14121,乌,wù,,4627,2
14122,乌,wū,,4627,1
14131,循,xún,,4628,1
14141,妙,miào,,4630,1
14151,疾,jí,,4633,1
14161,肩,jiān,,4636,1
14171,炎,yán,,4638,1
14181,偷,tōu,,4640,1
14191,赤,chì,,4642,1
14201,灾,zāi,,4643,1
14211,恒,héng,,4646,1
14241,腔,qiāng,,4647,1
14231,仁,rén,,4648,1
14221,孤,gū,,4649,1
14251,杯,bēi,,4652,1
14261,乃,nǎi,,4653,1
14271,稀,xī,,4659,1
14281,恢,huī,,4660,1
14291,违,wéi,,4662,1
14301,伊,yī,,4664,1
15151,扑,pū,6,4668,1
14331,拜,bài,,4675,1
14341,焦,jiāo,,4676,1
14351,锋,fēng,,4679,1
14381,滑,huá,,4682,1
14391,敏,mǐn,,4693,1
14401,洁,jié,,4699,1
14431,凉,liàng,,4700,2
14432,凉,liáng,,4700,1
14421,凝,níng,,4701,1
14441,杜,dù,,4703,1
14461,勒,lēi,,4707,2
14462,勒,lè,,4707,1
14471,爆,bào,,4708,1
14501,迁,qiān,,4711,1
14511,秦,qín,,4714,1
14521,桂,guì,,4715,1
14531,璃,lí,,4722,1
14541,摄,shè,,4724,1
14551,叹,tàn,,4726,1
14561,峰,fēng,,4734,1
14571,牧,mù,,4738,1
14611,贴,tiē,,4747,1
14631,壤,rǎng,,4749,1
14641,辛,xīn,,4750,1
14651,仰,yǎng,,4751,1
14661,腐,fǔ,,4756,1
14681,辈,bèi,,4758,1
14691,君,jūn,,4759,1
14701,泡,pào,,4762,1
14702,泡,pāo,,4762,2
14711,郭,guō,,4764,1
14741,励,lì,,4771,1
14751,乳,rǔ,,4777,1
14771,兼,jiān,,4779,1
14781,昨,zuó,,4780,1
14791,刊,kān,,4782,1
15631,啥,shá,6,4784,1
14811,迟,chí,,4789,1
14821,拔,bá,,4790,1
14831,丹,dān,,4796,1
14841,彼,bǐ,,4797,1
14861,眉,méi,,4799,1
14901,遵,zūn,,4804,1
14891,畜,xù,,4805,2
14892,畜,chù,,4805,1
14911,逻,luó,,4807,1
14931,奥,ào,,4808,1
14921,患,huàn,,4809,1
14941,耕,gēng,,4811,1
14951,忠,zhōng,,4812,1
14961,鉴,jiàn,,4814,1
14971,挤,jǐ,,4821,1
14991,壳,qiào,,4824,2
14992,壳,ké,,4824,1
15001,厅,tīng,,4827,1
15011,旦,dàn,,4830,1
15021,炸,zhà,,4832,1
15022,炸,zhá,,4832,2
15041,频,pín,,4833,1
15061,狂,kuáng,,4835,1
15071,陶,yáo,,4837,2
15072,陶,táo,,4837,1
15081,晓,xiǎo,,4838,1
15091,柳,liǔ,,4843,1
15101,炉,lú,,4846,1
15111,宏,hóng,,4852,1
15121,愤,fèn,,4856,1
15141,箱,xiāng,,4857,1
15161,暂,zàn,,4861,1
15181,瓶,píng,,4866,1
15191,柱,zhù,,4872,1
15201,辉,huī,,4873,1
15211,雅,yā,,4876,2
15212,雅,yǎ,,4876,1
15221,衰,shuāi,,4879,1
15222,衰,cuī,,4879,2
15231,洛,luò,,4886,1
15241,朗,lǎng,,4892,1
15251,琴,qín,,4893,1
15261,腹,fù,,4896,1
15271,牲,shēng,,4898,1
15281,黎,lí,,4901,1
15291,肃,sù,,4909,1
15311,冠,guàn,,4910,1
15312,冠,guān,,4910,2
15321,伪,wěi,,4911,1
15331,幻,huàn,,4912,1
16461,皆,jiē,6,4915,1
15341,仔,zǐ,,4916,1
15342,仔,zī,,4916,2
15351,杰,jié,,4919,1
15361,烦,fán,,4924,1
15371,悟,wù,,4926,1
15391,晨,chén,,4927,1
15381,荷,hè,,4928,2
15382,荷,hé,,4928,1
15401,甘,gān,,4930,1
15431,芳,fāng,,4933,1
15441,肌,jī,,4935,1
16581,串,chuàn,6,4942,1
15451,舒,shū,,4943,1
16621,窝,wō,6,4950,1
15461,惜,xī,,4951,1
15471,丧,sāng,,4955,2
15472,丧,sàng,,4955,1
15481,肚,dǔ,,4956,2
15482,肚,dù,,4956,1
16671,溜,liū,6,4958,1
16672,溜,liù,6,4958,2
15491,灌,guàn,,4964,1
15511,鸣,míng,,4968,1
15501,抑,yì,,4969,1
15521,辞,cí,,4972,1
15531,宙,zhòu,,4977,1
15541,邻,lín,,4979,1
15551,昌,chāng,,4982,1
15561,扫,sǎo,,4984,1
15562,扫,sào,,4984,2
15571,赖,lài,,4987,1
15581,泉,quán,,4992,1
15601,鼠,shǔ,,4995,1
15611,援,yuán,,4996,1
15591,肠,cháng,,4997,1
16861,颇,pō,6,5000,1
15621,墨,mò,,5005,1
15641,祥,xiáng,,5009,1
15651,储,chǔ,,5010,1
15671,裁,cái,,5012,1
15661,萨,sà,,5013,1
15681,奉,fèng,,5016,1
15691,傅,fù,,5019,1
16971,搭,dā,6,5023,1
15701,姿,zī,,5026,1
15711,埋,mái,,5027,1
15712,埋,mán,,5027,2
15721,亩,mǔ,,5032,1
15731,犹,yóu,,5034,1
15741,瓜,guā,,5035,1
